TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        4512.00000        8.41450
TAB:  Italy_Puglia Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Deaths    Italy_Puglia 5/12/2020       111     526      552     456      476    22   132 6/2/2020  
AAA2     1 Italy_Puglia Deaths    cc1=  .988528 cc2=  .672300 lx=  6.29530 if= 102 il= 111 5/12/2020  n=   9 now=     526 end=        542       456       476 U=    25.61 T=   66.0 p1=   3.0 p2=    97.0 ed=   126 5/27/2020   x1= 102. x2= 111. y1= -1.40 y2= -1.76     
GP: Deaths    Italy_Puglia 5/12/2020       111     526      542     456      476    22   126 5/27/2020 
AAA2     1 Italy_Puglia Deaths    cc1=  .986158 cc2=  .652825 lx=  6.81530 if= 103 il= 111 5/12/2020  n=   8 now=     526 end=        911       456       476 U=    94.75 T=   76.2 p1=  73.2 p2=    57.7 ed=   299 11/16/2020  x1= 103. x2= 111. y1=  -.28 y2=  -.37     
GP: Deaths    Italy_Puglia 5/12/2020       111     526      911     456      476    22   299 11/16/2020
AAA2     1 Italy_Puglia Deaths    cc1=  .981820 cc2=  .628266 lx=  8.26530 if= 104 il= 111 5/12/2020  n=   7 now=     526 end=       3886       456       476 U=   293.31 T=  334.5 p1= 638.8 p2=    13.5 ed=   999 undefine    x1= 104. x2= 111. y1=   .79 y2=   .76     
GP: Deaths    Italy_Puglia 5/12/2020       111     526    -         456      476    22   999 undefine  
AAA2     1 Italy_Puglia Deaths    cc1=  .973511 cc2=  .595547 lx=  8.26530 if= 105 il= 111 5/12/2020  n=   6 now=     526 end=       3886       456       476 U=   322.23 T=  356.6 p1= 638.8 p2=    13.5 ed=   999 undefine    x1= 105. x2= 111. y1=   .78 y2=   .76     
GP: Deaths    Italy_Puglia 5/12/2020       111     526    -         456      476    22   999 undefine  
AAA2     1 Italy_Puglia Deaths    cc1=  .965182 cc2=  .556933 lx=  8.26530 if= 106 il= 111 5/12/2020  n=   5 now=     526 end=       3886       456       476 U=   322.81 T=  357.0 p1= 638.8 p2=    13.5 ed=   999 undefine    x1= 106. x2= 111. y1=   .78 y2=   .76     
GP: Deaths    Italy_Puglia 5/12/2020       111     526    -         456      476    22   999 undefine  
AAA2     1 Italy_Puglia Deaths    cc1=  .998120 cc2=  .879442 lx=  6.23530 if=  42 il= 112 5/13/2020  n=  70 now=     526 end=        510       460       495 U=    17.10 T=   73.3 p1=  -3.0 p2=   103.1 ed=   113 5/14/2020   x1=  42. x2= 112. y1=  1.83 y2= -2.26     
GP: Deaths    Italy_Puglia 5/13/2020       112     526      510     460      495    32   113 5/14/2020 
AAA2     1 Italy_Puglia Deaths    cc1=  .998213 cc2=  .878690 lx=  6.23530 if=  43 il= 112 5/13/2020  n=  69 now=     526 end=        510       460       495 U=    16.86 T=   73.9 p1=  -3.0 p2=   103.1 ed=   113 5/14/2020   x1=  43. x2= 112. y1=  1.83 y2= -2.26     
GP: Deaths    Italy_Puglia 5/13/2020       112     526      510     460      495    32   113 5/14/2020 
AAA1     1 Italy_Puglia Deaths    cc1=  .998251 cc2=  .877865 lx=  6.22530 if=  44 il= 112 5/13/2020  n=  68 now=     526 end=        505       460       495 U=    16.22 T=   73.7 p1=  -4.0 p2=   104.2 ed=   111 5/12/2020   x1=  44. x2= 112. y1=  1.83 y2= -2.36 BEST
AAA2     1 Italy_Puglia Deaths    cc1=  .998253 cc2=  .877865 lx=  6.22730 if=  44 il= 112 5/13/2020  n=  68 now=     526 end=        505       460       495 U=    16.22 T=   73.7 p1=  -4.0 p2=   104.2 ed=   111 5/12/2020   x1=  44. x2= 112. y1=  1.83 y2= -2.36 BEST
GP: Deaths    Italy_Puglia 5/13/2020       112     526      505     460      495    32   111 5/12/2020 
AAA1     1 Italy_Puglia Deaths    cc1=  .998224 cc2=  .876957 lx=  6.22530 if=  45 il= 112 5/13/2020  n=  67 now=     526 end=        505       460       495 U=    16.44 T=   73.1 p1=  -4.0 p2=   104.2 ed=   111 5/12/2020   x1=  45. x2= 112. y1=  1.71 y2= -2.36 BEST
AAA2     1 Italy_Puglia Deaths    cc1=  .998224 cc2=  .876957 lx=  6.22530 if=  45 il= 112 5/13/2020  n=  67 now=     526 end=        505       460       495 U=    16.44 T=   73.1 p1=  -4.0 p2=   104.2 ed=   111 5/12/2020   x1=  45. x2= 112. y1=  1.71 y2= -2.36 BEST
GP: Deaths    Italy_Puglia 5/13/2020       112     526      505     460      495    32   111 5/12/2020 
AAA1     1 Italy_Puglia Deaths    cc1=  .998281 cc2=  .876112 lx=  6.22530 if=  46 il= 112 5/13/2020  n=  66 now=     526 end=        505       460       495 U=    16.51 T=   73.0 p1=  -4.0 p2=   104.2 ed=   111 5/12/2020   x1=  46. x2= 112. y1=  1.63 y2= -2.36 BEST
AAA2     1 Italy_Puglia Deaths    cc1=  .998285 cc2=  .876112 lx=  6.22230 if=  46 il= 112 5/13/2020  n=  66 now=     526 end=        505       460       495 U=    16.51 T=   73.0 p1=  -4.0 p2=   104.2 ed=   111 5/12/2020   x1=  46. x2= 112. y1=  1.63 y2= -2.36 BEST
GP: Deaths    Italy_Puglia 5/13/2020       112     526      505     460      495    32   111 5/12/2020 
AAA1     1 Italy_Puglia Deaths    cc1=  .998395 cc2=  .875304 lx=  6.21530 if=  47 il= 112 5/13/2020  n=  65 now=     526 end=        500       460       495 U=    15.82 T=   72.8 p1=  -4.9 p2=   105.2 ed=   110 5/11/2020   x1=  47. x2= 112. y1=  1.63 y2= -2.48 BEST
AAA2     1 Italy_Puglia Deaths    cc1=  .998403 cc2=  .875304 lx=  6.21930 if=  47 il= 112 5/13/2020  n=  65 now=     526 end=        500       460       495 U=    15.82 T=   72.8 p1=  -4.9 p2=   105.2 ed=   110 5/11/2020   x1=  47. x2= 112. y1=  1.63 y2= -2.48 BEST
GP: Deaths    Italy_Puglia 5/13/2020       112     526      500     460      495    32   110 5/11/2020 
AAA1     1 Italy_Puglia Deaths    cc1=  .998442 cc2=  .874407 lx=  6.21530 if=  48 il= 112 5/13/2020  n=  64 now=     526 end=        500       460       495 U=    15.58 T=   73.4 p1=  -4.9 p2=   105.2 ed=   110 5/11/2020   x1=  48. x2= 112. y1=  1.63 y2= -2.48 BEST
AAA2     1 Italy_Puglia Deaths    cc1=  .998443 cc2=  .874407 lx=  6.21630 if=  48 il= 112 5/13/2020  n=  64 now=     526 end=        500       460       495 U=    15.58 T=   73.4 p1=  -4.9 p2=   105.2 ed=   110 5/11/2020   x1=  48. x2= 112. y1=  1.63 y2= -2.48 BEST
GP: Deaths    Italy_Puglia 5/13/2020       112     526      500     460      495    32   110 5/11/2020 
AAA1     1 Italy_Puglia Deaths    cc1=  .998417 cc2=  .873417 lx=  6.21530 if=  49 il= 112 5/13/2020  n=  63 now=     526 end=        500       460       495 U=    15.74 T=   73.0 p1=  -4.9 p2=   105.2 ed=   110 5/11/2020   x1=  49. x2= 112. y1=  1.53 y2= -2.48 BEST
AAA2     1 Italy_Puglia Deaths    cc1=  .998417 cc2=  .873417 lx=  6.21530 if=  49 il= 112 5/13/2020  n=  63 now=     526 end=        500       460       495 U=    15.74 T=   73.0 p1=  -4.9 p2=   105.2 ed=   110 5/11/2020   x1=  49. x2= 112. y1=  1.53 y2= -2.48 BEST
GP: Deaths    Italy_Puglia 5/13/2020       112     526      500     460      495    32   110 5/11/2020 
AAA1     1 Italy_Puglia Deaths    cc1=  .998454 cc2=  .872466 lx=  6.21530 if=  50 il= 112 5/13/2020  n=  62 now=     526 end=        500       460       495 U=    15.49 T=   73.7 p1=  -4.9 p2=   105.2 ed=   110 5/11/2020   x1=  50. x2= 112. y1=  1.53 y2= -2.48 BEST
AAA2     1 Italy_Puglia Deaths    cc1=  .998459 cc2=  .872466 lx=  6.21230 if=  50 il= 112 5/13/2020  n=  62 now=     526 end=        500       460       495 U=    15.49 T=   73.7 p1=  -4.9 p2=   105.2 ed=   110 5/11/2020   x1=  50. x2= 112. y1=  1.53 y2= -2.48 BEST
GP: Deaths    Italy_Puglia 5/13/2020       112     526      500     460      495    32   110 5/11/2020 
AAA1     1 Italy_Puglia Deaths    cc1=  .998419 cc2=  .871418 lx=  6.21530 if=  51 il= 112 5/13/2020  n=  61 now=     526 end=        500       460       495 U=    15.24 T=   74.3 p1=  -4.9 p2=   105.2 ed=   110 5/11/2020   x1=  51. x2= 112. y1=  1.53 y2= -2.48 BEST
AAA2     1 Italy_Puglia Deaths    cc1=  .998431 cc2=  .871418 lx=  6.21030 if=  51 il= 112 5/13/2020  n=  61 now=     526 end=        500       460       495 U=    15.24 T=   74.3 p1=  -4.9 p2=   105.2 ed=   110 5/11/2020   x1=  51. x2= 112. y1=  1.53 y2= -2.48 BEST
GP: Deaths    Italy_Puglia 5/13/2020       112     526      500     460      495    32   110 5/11/2020 
AAA1     1 Italy_Puglia Deaths    cc1=  .998342 cc2=  .870305 lx=  6.20530 if=  52 il= 112 5/13/2020  n=  60 now=     526 end=        495       460       495 U=    14.93 T=   73.2 p1=  -5.9 p2=   106.3 ed=   108 5/9/2020    x1=  52. x2= 112. y1=  1.42 y2= -2.60 BEST
AAA2     1 Italy_Puglia Deaths    cc1=  .998358 cc2=  .870305 lx=  6.21030 if=  52 il= 112 5/13/2020  n=  60 now=     526 end=        495       460       495 U=    14.93 T=   73.2 p1=  -5.9 p2=   106.3 ed=   108 5/9/2020    x1=  52. x2= 112. y1=  1.42 y2= -2.60 BEST
GP: Deaths    Italy_Puglia 5/13/2020       112     526      495     460      495    32   108 5/9/2020  
AAA1     1 Italy_Puglia Deaths    cc1=  .998304 cc2=  .869205 lx=  6.20530 if=  53 il= 112 5/13/2020  n=  59 now=     526 end=        495       460       495 U=    15.38 T=   72.0 p1=  -5.9 p2=   106.3 ed=   108 5/9/2020    x1=  53. x2= 112. y1=  1.23 y2= -2.60 BEST
AAA2     1 Italy_Puglia Deaths    cc1=  .998312 cc2=  .869205 lx=  6.20830 if=  53 il= 112 5/13/2020  n=  59 now=     526 end=        495       460       495 U=    15.38 T=   72.0 p1=  -5.9 p2=   106.3 ed=   108 5/9/2020    x1=  53. x2= 112. y1=  1.23 y2= -2.60 BEST
GP: Deaths    Italy_Puglia 5/13/2020       112     526      495     460      495    32   108 5/9/2020  
AAA1     1 Italy_Puglia Deaths    cc1=  .998503 cc2=  .868315 lx=  6.20530 if=  54 il= 112 5/13/2020  n=  58 now=     526 end=        495       460       495 U=    15.12 T=   72.6 p1=  -5.9 p2=   106.3 ed=   108 5/9/2020    x1=  54. x2= 112. y1=  1.23 y2= -2.60 BEST
AAA2     1 Italy_Puglia Deaths    cc1=  .998503 cc2=  .868315 lx=  6.20530 if=  54 il= 112 5/13/2020  n=  58 now=     526 end=        495       460       495 U=    15.12 T=   72.6 p1=  -5.9 p2=   106.3 ed=   108 5/9/2020    x1=  54. x2= 112. y1=  1.23 y2= -2.60 BEST
GP: Deaths    Italy_Puglia 5/13/2020       112     526      495     460      495    32   108 5/9/2020  
AAA1     1 Italy_Puglia Deaths    cc1=  .998586 cc2=  .867280 lx=  6.20530 if=  55 il= 112 5/13/2020  n=  57 now=     526 end=        495       460       495 U=    15.00 T=   73.0 p1=  -5.9 p2=   106.3 ed=   108 5/9/2020    x1=  55. x2= 112. y1=  1.20 y2= -2.60 BEST
AAA2     1 Italy_Puglia Deaths    cc1=  .998590 cc2=  .867280 lx=  6.20330 if=  55 il= 112 5/13/2020  n=  57 now=     526 end=        495       460       495 U=    15.00 T=   73.0 p1=  -5.9 p2=   106.3 ed=   108 5/9/2020    x1=  55. x2= 112. y1=  1.20 y2= -2.60 BEST
GP: Deaths    Italy_Puglia 5/13/2020       112     526      495     460      495    32   108 5/9/2020  
AAA1     1 Italy_Puglia Deaths    cc1=  .998632 cc2=  .866179 lx=  6.20530 if=  56 il= 112 5/13/2020  n=  56 now=     526 end=        495       460       495 U=    14.80 T=   73.5 p1=  -5.9 p2=   106.3 ed=   108 5/9/2020    x1=  56. x2= 112. y1=  1.18 y2= -2.60 BEST
AAA2     1 Italy_Puglia Deaths    cc1=  .998648 cc2=  .866179 lx=  6.20030 if=  56 il= 112 5/13/2020  n=  56 now=     526 end=        495       460       495 U=    14.80 T=   73.5 p1=  -5.9 p2=   106.3 ed=   108 5/9/2020    x1=  56. x2= 112. y1=  1.18 y2= -2.60 BEST
GP: Deaths    Italy_Puglia 5/13/2020       112     526      495     460      495    32   108 5/9/2020  
AAA1     1 Italy_Puglia Deaths    cc1=  .998631 cc2=  .865000 lx=  6.19530 if=  57 il= 112 5/13/2020  n=  55 now=     526 end=        490       460       495 U=    14.33 T=   72.6 p1=  -6.8 p2=   107.3 ed=   106 5/7/2020    x1=  57. x2= 112. y1=  1.09 y2= -2.75 BEST
AAA2     1 Italy_Puglia Deaths    cc1=  .998645 cc2=  .865000 lx=  6.19930 if=  57 il= 112 5/13/2020  n=  55 now=     526 end=        490       460       495 U=    14.33 T=   72.6 p1=  -6.8 p2=   107.3 ed=   106 5/7/2020    x1=  57. x2= 112. y1=  1.09 y2= -2.75 BEST
GP: Deaths    Italy_Puglia 5/13/2020       112     526      490     460      495    32   106 5/7/2020  
AAA1     1 Italy_Puglia Deaths    cc1=  .998691 cc2=  .863851 lx=  6.19530 if=  58 il= 112 5/13/2020  n=  54 now=     526 end=        490       460       495 U=    14.12 T=   73.2 p1=  -6.8 p2=   107.3 ed=   106 5/7/2020    x1=  58. x2= 112. y1=  1.08 y2= -2.75 BEST
AAA2     1 Italy_Puglia Deaths    cc1=  .998694 cc2=  .863851 lx=  6.19730 if=  58 il= 112 5/13/2020  n=  54 now=     526 end=        490       460       495 U=    14.12 T=   73.2 p1=  -6.8 p2=   107.3 ed=   106 5/7/2020    x1=  58. x2= 112. y1=  1.08 y2= -2.75 BEST
GP: Deaths    Italy_Puglia 5/13/2020       112     526      490     460      495    32   106 5/7/2020  
AAA1     1 Italy_Puglia Deaths    cc1=  .998674 cc2=  .862592 lx=  6.19530 if=  59 il= 112 5/13/2020  n=  53 now=     526 end=        490       460       495 U=    13.99 T=   73.5 p1=  -6.8 p2=   107.3 ed=   106 5/7/2020    x1=  59. x2= 112. y1=  1.04 y2= -2.75 BEST
AAA2     1 Italy_Puglia Deaths    cc1=  .998674 cc2=  .862592 lx=  6.19530 if=  59 il= 112 5/13/2020  n=  53 now=     526 end=        490       460       495 U=    13.99 T=   73.5 p1=  -6.8 p2=   107.3 ed=   106 5/7/2020    x1=  59. x2= 112. y1=  1.04 y2= -2.75 BEST
GP: Deaths    Italy_Puglia 5/13/2020       112     526      490     460      495    32   106 5/7/2020  
AAA1     1 Italy_Puglia Deaths    cc1=  .998626 cc2=  .861265 lx=  6.19530 if=  60 il= 112 5/13/2020  n=  52 now=     526 end=        490       460       495 U=    13.82 T=   74.0 p1=  -6.8 p2=   107.3 ed=   106 5/7/2020    x1=  60. x2= 112. y1=  1.02 y2= -2.75 BEST
AAA2     1 Italy_Puglia Deaths    cc1=  .998626 cc2=  .861265 lx=  6.19430 if=  60 il= 112 5/13/2020  n=  52 now=     526 end=        490       460       495 U=    13.82 T=   74.0 p1=  -6.8 p2=   107.3 ed=   106 5/7/2020    x1=  60. x2= 112. y1=  1.02 y2= -2.75 BEST
GP: Deaths    Italy_Puglia 5/13/2020       112     526      490     460      495    32   106 5/7/2020  
AAA1     1 Italy_Puglia Deaths    cc1=  .998547 cc2=  .859872 lx=  6.19530 if=  61 il= 112 5/13/2020  n=  51 now=     526 end=        490       460       495 U=    13.79 T=   74.1 p1=  -6.8 p2=   107.3 ed=   106 5/7/2020    x1=  61. x2= 112. y1=   .95 y2= -2.75 BEST
AAA2     1 Italy_Puglia Deaths    cc1=  .998548 cc2=  .859872 lx=  6.19430 if=  61 il= 112 5/13/2020  n=  51 now=     526 end=        490       460       495 U=    13.79 T=   74.1 p1=  -6.8 p2=   107.3 ed=   106 5/7/2020    x1=  61. x2= 112. y1=   .95 y2= -2.75 BEST
GP: Deaths    Italy_Puglia 5/13/2020       112     526      490     460      495    32   106 5/7/2020  
AAA1     1 Italy_Puglia Deaths    cc1=  .998461 cc2=  .858433 lx=  6.19530 if=  62 il= 112 5/13/2020  n=  50 now=     526 end=        490       460       495 U=    13.78 T=   74.1 p1=  -6.8 p2=   107.3 ed=   106 5/7/2020    x1=  62. x2= 112. y1=   .88 y2= -2.75 BEST
AAA2     1 Italy_Puglia Deaths    cc1=  .998462 cc2=  .858433 lx=  6.19430 if=  62 il= 112 5/13/2020  n=  50 now=     526 end=        490       460       495 U=    13.78 T=   74.1 p1=  -6.8 p2=   107.3 ed=   106 5/7/2020    x1=  62. x2= 112. y1=   .88 y2= -2.75 BEST
GP: Deaths    Italy_Puglia 5/13/2020       112     526      490     460      495    32   106 5/7/2020  
AAA1     1 Italy_Puglia Deaths    cc1=  .998367 cc2=  .856946 lx=  6.19530 if=  63 il= 112 5/13/2020  n=  49 now=     526 end=        490       460       495 U=    13.65 T=   74.5 p1=  -6.8 p2=   107.3 ed=   106 5/7/2020    x1=  63. x2= 112. y1=   .84 y2= -2.75 BEST
AAA2     1 Italy_Puglia Deaths    cc1=  .998369 cc2=  .856946 lx=  6.19430 if=  63 il= 112 5/13/2020  n=  49 now=     526 end=        490       460       495 U=    13.65 T=   74.5 p1=  -6.8 p2=   107.3 ed=   106 5/7/2020    x1=  63. x2= 112. y1=   .84 y2= -2.75 BEST
GP: Deaths    Italy_Puglia 5/13/2020       112     526      490     460      495    32   106 5/7/2020  
AAA1     1 Italy_Puglia Deaths    cc1=  .998272 cc2=  .855415 lx=  6.19530 if=  64 il= 112 5/13/2020  n=  48 now=     526 end=        490       460       495 U=    13.91 T=   73.8 p1=  -6.8 p2=   107.3 ed=   106 5/7/2020    x1=  64. x2= 112. y1=   .70 y2= -2.75 BEST
AAA2     1 Italy_Puglia Deaths    cc1=  .998273 cc2=  .855415 lx=  6.19430 if=  64 il= 112 5/13/2020  n=  48 now=     526 end=        490       460       495 U=    13.91 T=   73.8 p1=  -6.8 p2=   107.3 ed=   106 5/7/2020    x1=  64. x2= 112. y1=   .70 y2= -2.75 BEST
GP: Deaths    Italy_Puglia 5/13/2020       112     526      490     460      495    32   106 5/7/2020  
AAA1     1 Italy_Puglia Deaths    cc1=  .998182 cc2=  .853844 lx=  6.19530 if=  65 il= 112 5/13/2020  n=  47 now=     526 end=        490       460       495 U=    13.74 T=   74.3 p1=  -6.8 p2=   107.3 ed=   106 5/7/2020    x1=  65. x2= 112. y1=   .67 y2= -2.75 BEST
AAA2     1 Italy_Puglia Deaths    cc1=  .998185 cc2=  .853844 lx=  6.19330 if=  65 il= 112 5/13/2020  n=  47 now=     526 end=        490       460       495 U=    13.74 T=   74.3 p1=  -6.8 p2=   107.3 ed=   106 5/7/2020    x1=  65. x2= 112. y1=   .67 y2= -2.75 BEST
GP: Deaths    Italy_Puglia 5/13/2020       112     526      490     460      495    32   106 5/7/2020  
AAA1     1 Italy_Puglia Deaths    cc1=  .998063 cc2=  .852198 lx=  6.19530 if=  66 il= 112 5/13/2020  n=  46 now=     526 end=        490       460       495 U=    13.50 T=   74.9 p1=  -6.8 p2=   107.3 ed=   106 5/7/2020    x1=  66. x2= 112. y1=   .66 y2= -2.75 BEST
AAA2     1 Italy_Puglia Deaths    cc1=  .998067 cc2=  .852198 lx=  6.19330 if=  66 il= 112 5/13/2020  n=  46 now=     526 end=        490       460       495 U=    13.50 T=   74.9 p1=  -6.8 p2=   107.3 ed=   106 5/7/2020    x1=  66. x2= 112. y1=   .66 y2= -2.75 BEST
GP: Deaths    Italy_Puglia 5/13/2020       112     526      490     460      495    32   106 5/7/2020  
AAA1     1 Italy_Puglia Deaths    cc1=  .997970 cc2=  .850529 lx=  6.19530 if=  67 il= 112 5/13/2020  n=  45 now=     526 end=        490       460       495 U=    13.63 T=   74.6 p1=  -6.8 p2=   107.3 ed=   106 5/7/2020    x1=  67. x2= 112. y1=   .55 y2= -2.75 BEST
AAA2     1 Italy_Puglia Deaths    cc1=  .997971 cc2=  .850529 lx=  6.19430 if=  67 il= 112 5/13/2020  n=  45 now=     526 end=        490       460       495 U=    13.63 T=   74.6 p1=  -6.8 p2=   107.3 ed=   106 5/7/2020    x1=  67. x2= 112. y1=   .55 y2= -2.75 BEST
GP: Deaths    Italy_Puglia 5/13/2020       112     526      490     460      495    32   106 5/7/2020  
AAA1     1 Italy_Puglia Deaths    cc1=  .997840 cc2=  .848769 lx=  6.19530 if=  68 il= 112 5/13/2020  n=  44 now=     526 end=        490       460       495 U=    13.46 T=   75.0 p1=  -6.8 p2=   107.3 ed=   106 5/7/2020    x1=  68. x2= 112. y1=   .52 y2= -2.75 BEST
AAA2     1 Italy_Puglia Deaths    cc1=  .997840 cc2=  .848769 lx=  6.19530 if=  68 il= 112 5/13/2020  n=  44 now=     526 end=        490       460       495 U=    13.46 T=   75.0 p1=  -6.8 p2=   107.3 ed=   106 5/7/2020    x1=  68. x2= 112. y1=   .52 y2= -2.75 BEST
GP: Deaths    Italy_Puglia 5/13/2020       112     526      490     460      495    32   106 5/7/2020  
AAA1     1 Italy_Puglia Deaths    cc1=  .997754 cc2=  .846998 lx=  6.19530 if=  69 il= 112 5/13/2020  n=  43 now=     526 end=        490       460       495 U=    13.65 T=   74.5 p1=  -6.8 p2=   107.3 ed=   106 5/7/2020    x1=  69. x2= 112. y1=   .40 y2= -2.75 BEST
AAA2     1 Italy_Puglia Deaths    cc1=  .997759 cc2=  .846998 lx=  6.19730 if=  69 il= 112 5/13/2020  n=  43 now=     526 end=        490       460       495 U=    13.65 T=   74.5 p1=  -6.8 p2=   107.3 ed=   106 5/7/2020    x1=  69. x2= 112. y1=   .40 y2= -2.75 BEST
GP: Deaths    Italy_Puglia 5/13/2020       112     526      490     460      495    32   106 5/7/2020  
AAA1     1 Italy_Puglia Deaths    cc1=  .997602 cc2=  .845103 lx=  6.19530 if=  70 il= 112 5/13/2020  n=  42 now=     526 end=        490       460       495 U=    13.83 T=   74.0 p1=  -6.8 p2=   107.3 ed=   106 5/7/2020    x1=  70. x2= 112. y1=   .29 y2= -2.75 BEST
AAA2     1 Italy_Puglia Deaths    cc1=  .997612 cc2=  .845103 lx=  6.19830 if=  70 il= 112 5/13/2020  n=  42 now=     526 end=        490       460       495 U=    13.83 T=   74.0 p1=  -6.8 p2=   107.3 ed=   106 5/7/2020    x1=  70. x2= 112. y1=   .29 y2= -2.75 BEST
GP: Deaths    Italy_Puglia 5/13/2020       112     526      490     460      495    32   106 5/7/2020  
AAA1     1 Italy_Puglia Deaths    cc1=  .997431 cc2=  .843128 lx=  6.19530 if=  71 il= 112 5/13/2020  n=  41 now=     526 end=        490       460       495 U=    13.89 T=   73.8 p1=  -6.8 p2=   107.3 ed=   106 5/7/2020    x1=  71. x2= 112. y1=   .20 y2= -2.75 BEST
AAA2     1 Italy_Puglia Deaths    cc1=  .997439 cc2=  .843128 lx=  6.19830 if=  71 il= 112 5/13/2020  n=  41 now=     526 end=        490       460       495 U=    13.89 T=   73.8 p1=  -6.8 p2=   107.3 ed=   106 5/7/2020    x1=  71. x2= 112. y1=   .20 y2= -2.75 BEST
GP: Deaths    Italy_Puglia 5/13/2020       112     526      490     460      495    32   106 5/7/2020  
AAA1     1 Italy_Puglia Deaths    cc1=  .997260 cc2=  .841086 lx=  6.19530 if=  72 il= 112 5/13/2020  n=  40 now=     526 end=        490       460       495 U=    14.09 T=   73.3 p1=  -6.8 p2=   107.3 ed=   106 5/7/2020    x1=  72. x2= 112. y1=   .09 y2= -2.75 BEST
AAA2     1 Italy_Puglia Deaths    cc1=  .997263 cc2=  .841086 lx=  6.19730 if=  72 il= 112 5/13/2020  n=  40 now=     526 end=        490       460       495 U=    14.09 T=   73.3 p1=  -6.8 p2=   107.3 ed=   106 5/7/2020    x1=  72. x2= 112. y1=   .09 y2= -2.75 BEST
GP: Deaths    Italy_Puglia 5/13/2020       112     526      490     460      495    32   106 5/7/2020  
AAA1     1 Italy_Puglia Deaths    cc1=  .997172 cc2=  .839058 lx=  6.19530 if=  73 il= 112 5/13/2020  n=  39 now=     526 end=        490       460       495 U=    13.98 T=   73.6 p1=  -6.8 p2=   107.3 ed=   106 5/7/2020    x1=  73. x2= 112. y1=   .04 y2= -2.75 BEST
AAA2     1 Italy_Puglia Deaths    cc1=  .997173 cc2=  .839058 lx=  6.19430 if=  73 il= 112 5/13/2020  n=  39 now=     526 end=        490       460       495 U=    13.98 T=   73.6 p1=  -6.8 p2=   107.3 ed=   106 5/7/2020    x1=  73. x2= 112. y1=   .04 y2= -2.75 BEST
GP: Deaths    Italy_Puglia 5/13/2020       112     526      490     460      495    32   106 5/7/2020  
AAA2     1 Italy_Puglia Deaths    cc1=  .996704 cc2=  .832306 lx=  6.18530 if=  76 il= 112 5/13/2020  n=  36 now=     526 end=        485       460       495 U=    13.11 T=   73.8 p1=  -7.8 p2=   108.5 ed=   104 5/5/2020    x1=  76. x2= 112. y1=  -.17 y2= -2.92     
GP: Deaths    Italy_Puglia 5/13/2020       112     526      485     460      495    32   104 5/5/2020  
AAA2     1 Italy_Puglia Deaths    cc1=  .996618 cc2=  .829951 lx=  6.18530 if=  77 il= 112 5/13/2020  n=  35 now=     526 end=        485       460       495 U=    13.01 T=   74.0 p1=  -7.8 p2=   108.5 ed=   104 5/5/2020    x1=  77. x2= 112. y1=  -.23 y2= -2.92     
GP: Deaths    Italy_Puglia 5/13/2020       112     526      485     460      495    32   104 5/5/2020  
AAA2     1 Italy_Puglia Deaths    cc1=  .995965 cc2=  .821887 lx=  6.18530 if=  80 il= 112 5/13/2020  n=  32 now=     526 end=        485       460       495 U=    12.85 T=   74.5 p1=  -7.8 p2=   108.5 ed=   104 5/5/2020    x1=  80. x2= 112. y1=  -.43 y2= -2.92     
GP: Deaths    Italy_Puglia 5/13/2020       112     526      485     460      495    32   104 5/5/2020  
AAA2     1 Italy_Puglia Deaths    cc1=  .995755 cc2=  .818978 lx=  6.17530 if=  81 il= 112 5/13/2020  n=  31 now=     526 end=        480       460       495 U=    11.76 T=   75.3 p1=  -8.7 p2=   109.6 ed=   103 5/4/2020    x1=  81. x2= 112. y1=  -.49 y2= -3.12     
GP: Deaths    Italy_Puglia 5/13/2020       112     526      480     460      495    32   103 5/4/2020  
AAA2     1 Italy_Puglia Deaths    cc1=  .995489 cc2=  .815884 lx=  6.17530 if=  82 il= 112 5/13/2020  n=  30 now=     526 end=        480       460       495 U=    11.58 T=   75.9 p1=  -8.7 p2=   109.6 ed=   103 5/4/2020    x1=  82. x2= 112. y1=  -.53 y2= -3.12     
GP: Deaths    Italy_Puglia 5/13/2020       112     526      480     460      495    32   103 5/4/2020  
AAA2     1 Italy_Puglia Deaths    cc1=  .995079 cc2=  .812505 lx=  6.17530 if=  83 il= 112 5/13/2020  n=  29 now=     526 end=        480       460       495 U=    11.51 T=   76.1 p1=  -8.7 p2=   109.6 ed=   103 5/4/2020    x1=  83. x2= 112. y1=  -.60 y2= -3.12     
GP: Deaths    Italy_Puglia 5/13/2020       112     526      480     460      495    32   103 5/4/2020  
AAA2     1 Italy_Puglia Deaths    cc1=  .994013 cc2=  .805031 lx=  6.17530 if=  85 il= 112 5/13/2020  n=  27 now=     526 end=        480       460       495 U=    11.36 T=   76.5 p1=  -8.7 p2=   109.6 ed=   103 5/4/2020    x1=  85. x2= 112. y1=  -.74 y2= -3.12     
GP: Deaths    Italy_Puglia 5/13/2020       112     526      480     460      495    32   103 5/4/2020  
