TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        7247.00000        8.88834
TAB:  US_Louisiana_Orleans Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_Louisiana_Orleans Confirmed cc1=  .997623 cc2=  .730362 lx=  7.61834 if=  49 il=  62 3/24/2020  n=  13 now=    7247 end=       2035       675      2034 U=     7.67 T=   62.8 p1= -71.9 p2=   356.1 ed=    80 4/11/2020   x1=  49. x2=  62. y1=  1.79 y2=   .10 BEST
GP: Confirmed US_Louisiana_Orleans 3/24/2020        62    7247     2035     675     2034     1    80 4/11/2020 
AAA2     1 US_Louisiana_Orleans Confirmed cc1=  .997759 cc2=  .720409 lx=  7.87834 if=  50 il=  62 3/24/2020  n=  12 now=    7247 end=       2639       675      2034 U=     8.92 T=   64.8 p1= -63.6 p2=   274.6 ed=    85 4/16/2020   x1=  50. x2=  62. y1=  1.66 y2=   .31     
GP: Confirmed US_Louisiana_Orleans 3/24/2020        62    7247     2639     675     2034     1    85 4/16/2020 
AAA2     1 US_Louisiana_Orleans Confirmed cc1=  .997246 cc2=  .708571 lx=  7.99834 if=  51 il=  62 3/24/2020  n=  11 now=    7247 end=       2976       675      2034 U=     9.47 T=   65.7 p1= -58.9 p2=   243.5 ed=    88 4/19/2020   x1=  51. x2=  62. y1=  1.56 y2=   .39     
GP: Confirmed US_Louisiana_Orleans 3/24/2020        62    7247     2976     675     2034     1    88 4/19/2020 
AAA2     1 US_Louisiana_Orleans Confirmed cc1=  .996468 cc2=  .694957 lx=  8.10834 if=  52 il=  62 3/24/2020  n=  10 now=    7247 end=       3322       675      2034 U=    10.48 T=   66.9 p1= -54.2 p2=   218.2 ed=    91 4/22/2020   x1=  52. x2=  62. y1=  1.42 y2=   .47     
GP: Confirmed US_Louisiana_Orleans 3/24/2020        62    7247     3322     675     2034     1    91 4/22/2020 
AAA2     1 US_Louisiana_Orleans Confirmed cc1=  .997279 cc2=  .681051 lx=  7.66834 if=  53 il=  62 3/24/2020  n=   9 now=    7247 end=       2139       675      2034 U=     8.15 T=   63.2 p1= -70.5 p2=   338.8 ed=    82 4/13/2020   x1=  53. x2=  62. y1=  1.25 y2=   .14     
GP: Confirmed US_Louisiana_Orleans 3/24/2020        62    7247     2139     675     2034     1    82 4/13/2020 
AAA2     1 US_Louisiana_Orleans Confirmed cc1=  .996790 cc2=  .643236 lx=  7.81834 if=  55 il=  62 3/24/2020  n=   7 now=    7247 end=       2485       675      2034 U=     8.73 T=   64.3 p1= -65.7 p2=   291.6 ed=    84 4/15/2020   x1=  55. x2=  62. y1=  1.07 y2=   .27     
GP: Confirmed US_Louisiana_Orleans 3/24/2020        62    7247     2485     675     2034     1    84 4/15/2020 
AAA2     1 US_Louisiana_Orleans Confirmed cc1=  .995219 cc2=  .617255 lx=  7.72834 if=  56 il=  62 3/24/2020  n=   6 now=    7247 end=       2271       675      2034 U=     8.32 T=   63.6 p1= -68.7 p2=   319.1 ed=    83 4/14/2020   x1=  56. x2=  62. y1=   .92 y2=   .19     
GP: Confirmed US_Louisiana_Orleans 3/24/2020        62    7247     2271     675     2034     1    83 4/14/2020 
AAA1     1 US_Louisiana_Orleans Confirmed cc1=  .997677 cc2=  .739479 lx=  7.84834 if=  49 il=  63 3/25/2020  n=  14 now=    7247 end=       2561       827      2543 U=     8.20 T=   64.0 p1= -64.7 p2=   283.0 ed=    83 4/14/2020   x1=  49. x2=  63. y1=  1.83 y2=   .12 BEST
AAA2     1 US_Louisiana_Orleans Confirmed cc1=  .997677 cc2=  .739479 lx=  7.84734 if=  49 il=  63 3/25/2020  n=  14 now=    7247 end=       2561       827      2543 U=     8.20 T=   64.0 p1= -64.7 p2=   283.0 ed=    83 4/14/2020   x1=  49. x2=  63. y1=  1.83 y2=   .12 BEST
GP: Confirmed US_Louisiana_Orleans 3/25/2020        63    7247     2561     827     2543     1    83 4/14/2020 
AAA2     1 US_Louisiana_Orleans Confirmed cc1=  .998002 cc2=  .730741 lx=  8.10834 if=  50 il=  63 3/25/2020  n=  13 now=    7247 end=       3322       827      2543 U=     9.49 T=   66.1 p1= -54.2 p2=   218.2 ed=    88 4/19/2020   x1=  50. x2=  63. y1=  1.70 y2=   .33     
GP: Confirmed US_Louisiana_Orleans 3/25/2020        63    7247     3322     827     2543     1    88 4/19/2020 
AAA2     1 US_Louisiana_Orleans Confirmed cc1=  .997673 cc2=  .720323 lx=  8.25834 if=  51 il=  63 3/25/2020  n=  12 now=    7247 end=       3859       827      2543 U=    10.19 T=   67.4 p1= -46.8 p2=   187.8 ed=    91 4/22/2020   x1=  51. x2=  63. y1=  1.61 y2=   .43     
GP: Confirmed US_Louisiana_Orleans 3/25/2020        63    7247     3859     827     2543     1    91 4/22/2020 
AAA2     1 US_Louisiana_Orleans Confirmed cc1=  .997152 cc2=  .708477 lx=  8.41834 if=  52 il=  63 3/25/2020  n=  11 now=    7247 end=       4529       827      2543 U=    11.44 T=   69.1 p1= -37.5 p2=   160.0 ed=    96 4/27/2020   x1=  52. x2=  63. y1=  1.49 y2=   .53     
GP: Confirmed US_Louisiana_Orleans 3/25/2020        63    7247     4529     827     2543     1    96 4/27/2020 
AAA2     1 US_Louisiana_Orleans Confirmed cc1=  .997493 cc2=  .695982 lx=  8.06834 if=  53 il=  63 3/25/2020  n=  10 now=    7247 end=       3191       827      2543 U=     9.48 T=   65.8 p1= -56.0 p2=   227.1 ed=    88 4/19/2020   x1=  53. x2=  63. y1=  1.36 y2=   .30     
GP: Confirmed US_Louisiana_Orleans 3/25/2020        63    7247     3191     827     2543     1    88 4/19/2020 
AAA2     1 US_Louisiana_Orleans Confirmed cc1=  .997226 cc2=  .663892 lx=  8.48834 if=  55 il=  63 3/25/2020  n=   8 now=    7247 end=       4857       827      2543 U=    11.38 T=   69.5 p1= -33.0 p2=   149.2 ed=    96 4/27/2020   x1=  55. x2=  63. y1=  1.27 y2=   .57     
GP: Confirmed US_Louisiana_Orleans 3/25/2020        63    7247     4857     827     2543     1    96 4/27/2020 
AAA2     1 US_Louisiana_Orleans Confirmed cc1=  .996066 cc2=  .642512 lx=  8.61834 if=  56 il=  63 3/25/2020  n=   7 now=    7247 end=       5532       827      2543 U=    12.11 T=   70.8 p1= -23.7 p2=   131.0 ed=    99 4/30/2020   x1=  56. x2=  63. y1=  1.22 y2=   .64     
GP: Confirmed US_Louisiana_Orleans 3/25/2020        63    7247     5532     827     2543     1    99 4/30/2020 
AAA2     1 US_Louisiana_Orleans Confirmed cc1=  .994054 cc2=  .585805 lx= 10.88834 if=  58 il=  63 3/25/2020  n=   5 now=    7247 end=      53548       827      2543 U=    24.82 T=   98.4 p1= 638.9 p2=    13.5 ed=   157 6/27/2020   x1=  58. x2=  63. y1=  1.63 y2=  1.43     
GP: Confirmed US_Louisiana_Orleans 3/25/2020        63    7247    -         827     2543     1   157 6/27/2020 
AAA1     1 US_Louisiana_Orleans Confirmed cc1=  .997630 cc2=  .747630 lx=  8.08834 if=  49 il=  64 3/26/2020  n=  15 now=    7247 end=       3256       997      3346 U=     8.82 T=   65.5 p1= -55.1 p2=   222.6 ed=    86 4/17/2020   x1=  49. x2=  64. y1=  1.87 y2=   .17 BEST
AAA2     1 US_Louisiana_Orleans Confirmed cc1=  .997630 cc2=  .747630 lx=  8.08634 if=  49 il=  64 3/26/2020  n=  15 now=    7247 end=       3256       997      3346 U=     8.82 T=   65.5 p1= -55.1 p2=   222.6 ed=    86 4/17/2020   x1=  49. x2=  64. y1=  1.87 y2=   .17 BEST
GP: Confirmed US_Louisiana_Orleans 3/26/2020        64    7247     3256     997     3346     1    86 4/17/2020 
AAA2     1 US_Louisiana_Orleans Confirmed cc1=  .998108 cc2=  .739909 lx=  8.36834 if=  50 il=  64 3/26/2020  n=  14 now=    7247 end=       4308       997      3346 U=    10.26 T=   67.9 p1= -40.6 p2=   168.2 ed=    92 4/23/2020   x1=  50. x2=  64. y1=  1.75 y2=   .38     
GP: Confirmed US_Louisiana_Orleans 3/26/2020        64    7247     4308     997     3346     1    92 4/23/2020 
AAA2     1 US_Louisiana_Orleans Confirmed cc1=  .997922 cc2=  .730661 lx=  8.53834 if=  51 il=  64 3/26/2020  n=  13 now=    7247 end=       5106       997      3346 U=    11.08 T=   69.4 p1= -29.5 p2=   141.9 ed=    95 4/26/2020   x1=  51. x2=  64. y1=  1.66 y2=   .49     
GP: Confirmed US_Louisiana_Orleans 3/26/2020        64    7247     5106     997     3346     1    95 4/26/2020 
AAA2     1 US_Louisiana_Orleans Confirmed cc1=  .997590 cc2=  .720240 lx=  8.74834 if=  52 il=  64 3/26/2020  n=  12 now=    7247 end=       6300       997      3346 U=    12.60 T=   71.7 p1= -13.1 p2=   115.0 ed=   101 5/2/2020    x1=  52. x2=  64. y1=  1.56 y2=   .61     
GP: Confirmed US_Louisiana_Orleans 3/26/2020        64    7247     6300     997     3346     1   101 5/2/2020  
AAA2     1 US_Louisiana_Orleans Confirmed cc1=  .997659 cc2=  .708984 lx=  8.44834 if=  53 il=  64 3/26/2020  n=  11 now=    7247 end=       4667       997      3346 U=    10.84 T=   68.7 p1= -35.6 p2=   155.3 ed=    94 4/25/2020   x1=  53. x2=  64. y1=  1.45 y2=   .43     
GP: Confirmed US_Louisiana_Orleans 3/26/2020        64    7247     4667     997     3346     1    94 4/25/2020 
AAA2     1 US_Louisiana_Orleans Confirmed cc1=  .997653 cc2=  .681425 lx=  9.11834 if=  55 il=  64 3/26/2020  n=   9 now=    7247 end=       9121       997      3346 U=    14.02 T=   75.1 p1=  25.9 p2=    79.5 ed=   108 5/9/2020    x1=  55. x2=  64. y1=  1.44 y2=   .79     
GP: Confirmed US_Louisiana_Orleans 3/26/2020        64    7247     9121     997     3346     1   108 5/9/2020  
AAA2     1 US_Louisiana_Orleans Confirmed cc1=  .996892 cc2=  .663558 lx=  9.46834 if=  56 il=  64 3/26/2020  n=   8 now=    7247 end=      12943       997      3346 U=    15.92 T=   79.0 p1=  78.6 p2=    56.0 ed=   116 5/17/2020   x1=  56. x2=  64. y1=  1.44 y2=   .94     
GP: Confirmed US_Louisiana_Orleans 3/26/2020        64    7247    12943     997     3346     1   116 5/17/2020 
AAA2     1 US_Louisiana_Orleans Confirmed cc1=  .995567 cc2=  .617603 lx= 10.88834 if=  58 il=  64 3/26/2020  n=   6 now=    7247 end=      53548       997      3346 U=    24.26 T=   97.5 p1= 638.9 p2=    13.5 ed=   154 6/24/2020   x1=  58. x2=  64. y1=  1.63 y2=  1.38     
GP: Confirmed US_Louisiana_Orleans 3/26/2020        64    7247    -         997     3346     1   154 6/24/2020 
AAA2     1 US_Louisiana_Orleans Confirmed cc1=  .993274 cc2=  .585026 lx= 10.88834 if=  59 il=  64 3/26/2020  n=   5 now=    7247 end=      53548       997      3346 U=    25.33 T=   99.0 p1= 638.9 p2=    13.5 ed=   158 6/28/2020   x1=  59. x2=  64. y1=  1.58 y2=  1.38     
GP: Confirmed US_Louisiana_Orleans 3/26/2020        64    7247    -         997     3346     1   158 6/28/2020 
AAA1     1 US_Louisiana_Orleans Confirmed cc1=  .997717 cc2=  .755181 lx=  8.26834 if=  49 il=  65 3/27/2020  n=  16 now=    7247 end=       3898      1170      3882 U=     9.35 T=   66.7 p1= -46.2 p2=   185.9 ed=    88 4/19/2020   x1=  49. x2=  65. y1=  1.90 y2=   .19 BEST
AAA2     1 US_Louisiana_Orleans Confirmed cc1=  .997717 cc2=  .755181 lx=  8.27034 if=  49 il=  65 3/27/2020  n=  16 now=    7247 end=       3898      1170      3882 U=     9.35 T=   66.7 p1= -46.2 p2=   185.9 ed=    88 4/19/2020   x1=  49. x2=  65. y1=  1.90 y2=   .19 BEST
GP: Confirmed US_Louisiana_Orleans 3/27/2020        65    7247     3898    1170     3882     1    88 4/19/2020 
AAA2     1 US_Louisiana_Orleans Confirmed cc1=  .998278 cc2=  .748278 lx=  8.54834 if=  50 il=  65 3/27/2020  n=  15 now=    7247 end=       5158      1170      3882 U=    10.85 T=   69.3 p1= -28.8 p2=   140.5 ed=    94 4/25/2020   x1=  50. x2=  65. y1=  1.78 y2=   .39     
GP: Confirmed US_Louisiana_Orleans 3/27/2020        65    7247     5158    1170     3882     1    94 4/25/2020 
AAA2     1 US_Louisiana_Orleans Confirmed cc1=  .998196 cc2=  .739998 lx=  8.73834 if=  51 il=  65 3/27/2020  n=  14 now=    7247 end=       6237      1170      3882 U=    11.80 T=   71.1 p1= -13.9 p2=   116.2 ed=    98 4/29/2020   x1=  51. x2=  65. y1=  1.70 y2=   .51     
GP: Confirmed US_Louisiana_Orleans 3/27/2020        65    7247     6237    1170     3882     1    98 4/29/2020 
AAA2     1 US_Louisiana_Orleans Confirmed cc1=  .997996 cc2=  .730735 lx=  8.94834 if=  52 il=  65 3/27/2020  n=  13 now=    7247 end=       7695      1170      3882 U=    13.38 T=   73.5 p1=   6.2 p2=    94.2 ed=   105 5/6/2020    x1=  52. x2=  65. y1=  1.61 y2=   .63     
GP: Confirmed US_Louisiana_Orleans 3/27/2020        65    7247     7695    1170     3882     1   105 5/6/2020  
AAA2     1 US_Louisiana_Orleans Confirmed cc1=  .997979 cc2=  .720629 lx=  8.69834 if=  53 il=  65 3/27/2020  n=  12 now=    7247 end=       5992      1170      3882 U=    11.82 T=   70.8 p1= -17.3 p2=   120.9 ed=    98 4/29/2020   x1=  53. x2=  65. y1=  1.51 y2=   .49     
GP: Confirmed US_Louisiana_Orleans 3/27/2020        65    7247     5992    1170     3882     1    98 4/29/2020 
AAA2     1 US_Louisiana_Orleans Confirmed cc1=  .998163 cc2=  .696652 lx=  9.43834 if=  55 il=  65 3/27/2020  n=  10 now=    7247 end=      12560      1170      3882 U=    15.50 T=   78.4 p1=  73.3 p2=    57.7 ed=   114 5/15/2020   x1=  55. x2=  65. y1=  1.51 y2=   .86     
GP: Confirmed US_Louisiana_Orleans 3/27/2020        65    7247    12560    1170     3882     1   114 5/15/2020 
AAA2     1 US_Louisiana_Orleans Confirmed cc1=  .997687 cc2=  .681459 lx=  9.83834 if=  56 il=  65 3/27/2020  n=   9 now=    7247 end=      18738      1170      3882 U=    17.73 T=   83.1 p1= 158.6 p2=    38.7 ed=   124 5/25/2020   x1=  56. x2=  65. y1=  1.53 y2=  1.02     
GP: Confirmed US_Louisiana_Orleans 3/27/2020        65    7247    18738    1170     3882     1   124 5/25/2020 
AAA2     1 US_Louisiana_Orleans Confirmed cc1=  .996836 cc2=  .663503 lx= 10.01834 if=  57 il=  65 3/27/2020  n=   8 now=    7247 end=      22434      1170      3882 U=    18.27 T=   84.8 p1= 209.6 p2=    32.3 ed=   127 5/28/2020   x1=  57. x2=  65. y1=  1.52 y2=  1.08     
GP: Confirmed US_Louisiana_Orleans 3/27/2020        65    7247    -        1170     3882     1   127 5/28/2020 
AAA2     1 US_Louisiana_Orleans Confirmed cc1=  .996903 cc2=  .643350 lx= 10.88834 if=  58 il=  65 3/27/2020  n=   7 now=    7247 end=      53548      1170      3882 U=    24.28 T=   97.6 p1= 638.9 p2=    13.5 ed=   154 6/24/2020   x1=  58. x2=  65. y1=  1.63 y2=  1.34     
GP: Confirmed US_Louisiana_Orleans 3/27/2020        65    7247    -        1170     3882     1   154 6/24/2020 
AAA2     1 US_Louisiana_Orleans Confirmed cc1=  .995707 cc2=  .617742 lx= 10.88834 if=  59 il=  65 3/27/2020  n=   6 now=    7247 end=      53548      1170      3882 U=    25.17 T=   98.8 p1= 638.9 p2=    13.5 ed=   158 6/28/2020   x1=  59. x2=  65. y1=  1.58 y2=  1.34     
GP: Confirmed US_Louisiana_Orleans 3/27/2020        65    7247    -        1170     3882     1   158 6/28/2020 
AAA2     1 US_Louisiana_Orleans Confirmed cc1=  .999689 cc2=  .591440 lx= 10.00834 if=  60 il=  65 3/27/2020  n=   5 now=    7247 end=      22210      1170      3882 U=    17.82 T=   84.2 p1= 206.5 p2=    32.6 ed=   126 5/27/2020   x1=  60. x2=  65. y1=  1.36 y2=  1.08     
GP: Confirmed US_Louisiana_Orleans 3/27/2020        65    7247    -        1170     3882     1   126 5/27/2020 
AAA2     1 US_Louisiana_Orleans Confirmed cc1=  .998044 cc2=  .762341 lx=  8.31834 if=  49 il=  66 3/28/2020  n=  17 now=    7247 end=       4098      1298      3614 U=     9.64 T=   67.3 p1= -43.5 p2=   176.8 ed=    90 4/21/2020   x1=  49. x2=  66. y1=  1.90 y2=   .14     
GP: Confirmed US_Louisiana_Orleans 3/28/2020        66    7247     4098    1298     3614     1    90 4/21/2020 
AAA2     1 US_Louisiana_Orleans Confirmed cc1=  .998564 cc2=  .756028 lx=  8.55834 if=  50 il=  66 3/28/2020  n=  16 now=    7247 end=       5210      1298      3614 U=    11.04 T=   69.6 p1= -28.1 p2=   139.1 ed=    95 4/26/2020   x1=  50. x2=  66. y1=  1.78 y2=   .33     
GP: Confirmed US_Louisiana_Orleans 3/28/2020        66    7247     5210    1298     3614     1    95 4/26/2020 
AAA2     1 US_Louisiana_Orleans Confirmed cc1=  .998513 cc2=  .748513 lx=  8.71834 if=  51 il=  66 3/28/2020  n=  15 now=    7247 end=       6114      1298      3614 U=    11.91 T=   71.2 p1= -15.6 p2=   118.5 ed=    99 4/30/2020   x1=  51. x2=  66. y1=  1.70 y2=   .44     
GP: Confirmed US_Louisiana_Orleans 3/28/2020        66    7247     6114    1298     3614     1    99 4/30/2020 
AAA2     1 US_Louisiana_Orleans Confirmed cc1=  .998356 cc2=  .740158 lx=  8.87834 if=  52 il=  66 3/28/2020  n=  14 now=    7247 end=       7174      1298      3614 U=    13.28 T=   73.1 p1=  -1.0 p2=   101.0 ed=   104 5/5/2020    x1=  52. x2=  66. y1=  1.59 y2=   .54     
GP: Confirmed US_Louisiana_Orleans 3/28/2020        66    7247     7174    1298     3614     1   104 5/5/2020  
AAA2     1 US_Louisiana_Orleans Confirmed cc1=  .998381 cc2=  .731119 lx=  8.67834 if=  53 il=  66 3/28/2020  n=  13 now=    7247 end=       5874      1298      3614 U=    11.93 T=   70.9 p1= -18.9 p2=   123.4 ed=    99 4/30/2020   x1=  53. x2=  66. y1=  1.50 y2=   .41     
