TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       19000.00000        9.85219
TAB:  US_New_Jersey_Hudson Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .993308 cc2=  .840809 lx=  7.05783 if=  76 il= 118 5/19/2020  n=  42 now=    1235 end=       1163      1082      1163 U=    11.96 T=   86.6 p1=  -5.8 p2=   106.2 ed=   114 5/15/2020   x1=  76. x2= 118. y1=   .89 y2= -2.63 BEST
GP: Deaths    US_New_Jersey_Hudson 5/19/2020       118    1235     1163    1082     1163    26   114 5/15/2020 
AAA1     1 US_New_Jersey_Hudson Deaths    cc1=  .992824 cc2=  .838520 lx=  7.05883 if=  77 il= 118 5/19/2020  n=  41 now=    1235 end=       1163      1082      1163 U=    11.92 T=   86.7 p1=  -5.8 p2=   106.2 ed=   114 5/15/2020   x1=  77. x2= 118. y1=   .81 y2= -2.63 BEST
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .992824 cc2=  .838520 lx=  7.05883 if=  77 il= 118 5/19/2020  n=  41 now=    1235 end=       1163      1082      1163 U=    11.92 T=   86.7 p1=  -5.8 p2=   106.2 ed=   114 5/15/2020   x1=  77. x2= 118. y1=   .81 y2= -2.63 BEST
GP: Deaths    US_New_Jersey_Hudson 5/19/2020       118    1235     1163    1082     1163    26   114 5/15/2020 
AAA1     1 US_New_Jersey_Hudson Deaths    cc1=  .992300 cc2=  .836126 lx=  7.05883 if=  78 il= 118 5/19/2020  n=  40 now=    1235 end=       1163      1082      1163 U=    11.75 T=   87.1 p1=  -5.8 p2=   106.2 ed=   114 5/15/2020   x1=  78. x2= 118. y1=   .78 y2= -2.63 BEST
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .992300 cc2=  .836126 lx=  7.05983 if=  78 il= 118 5/19/2020  n=  40 now=    1235 end=       1163      1082      1163 U=    11.75 T=   87.1 p1=  -5.8 p2=   106.2 ed=   114 5/15/2020   x1=  78. x2= 118. y1=   .78 y2= -2.63 BEST
GP: Deaths    US_New_Jersey_Hudson 5/19/2020       118    1235     1163    1082     1163    26   114 5/15/2020 
AAA1     1 US_New_Jersey_Hudson Deaths    cc1=  .991811 cc2=  .833698 lx=  7.05883 if=  79 il= 118 5/19/2020  n=  39 now=    1235 end=       1163      1082      1163 U=    11.81 T=   87.0 p1=  -5.8 p2=   106.2 ed=   114 5/15/2020   x1=  79. x2= 118. y1=   .68 y2= -2.63 BEST
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .991823 cc2=  .833698 lx=  7.06183 if=  79 il= 118 5/19/2020  n=  39 now=    1235 end=       1163      1082      1163 U=    11.81 T=   87.0 p1=  -5.8 p2=   106.2 ed=   114 5/15/2020   x1=  79. x2= 118. y1=   .68 y2= -2.63 BEST
GP: Deaths    US_New_Jersey_Hudson 5/19/2020       118    1235     1163    1082     1163    26   114 5/15/2020 
AAA1     1 US_New_Jersey_Hudson Deaths    cc1=  .991251 cc2=  .831123 lx=  7.06883 if=  80 il= 118 5/19/2020  n=  38 now=    1235 end=       1174      1082      1163 U=    12.19 T=   87.6 p1=  -4.9 p2=   105.2 ed=   116 5/17/2020   x1=  80. x2= 118. y1=   .62 y2= -2.50 BEST
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .991277 cc2=  .831123 lx=  7.06383 if=  80 il= 118 5/19/2020  n=  38 now=    1235 end=       1174      1082      1163 U=    12.19 T=   87.6 p1=  -4.9 p2=   105.2 ed=   116 5/17/2020   x1=  80. x2= 118. y1=   .62 y2= -2.50 BEST
GP: Deaths    US_New_Jersey_Hudson 5/19/2020       118    1235     1174    1082     1163    26   116 5/17/2020 
AAA1     1 US_New_Jersey_Hudson Deaths    cc1=  .990797 cc2=  .828575 lx=  7.06883 if=  81 il= 118 5/19/2020  n=  37 now=    1235 end=       1174      1082      1163 U=    12.34 T=   87.2 p1=  -4.9 p2=   105.2 ed=   116 5/17/2020   x1=  81. x2= 118. y1=   .50 y2= -2.50 BEST
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .990798 cc2=  .828575 lx=  7.06783 if=  81 il= 118 5/19/2020  n=  37 now=    1235 end=       1174      1082      1163 U=    12.34 T=   87.2 p1=  -4.9 p2=   105.2 ed=   116 5/17/2020   x1=  81. x2= 118. y1=   .50 y2= -2.50 BEST
GP: Deaths    US_New_Jersey_Hudson 5/19/2020       118    1235     1174    1082     1163    26   116 5/17/2020 
AAA1     1 US_New_Jersey_Hudson Deaths    cc1=  .989904 cc2=  .823238 lx=  7.07883 if=  83 il= 118 5/19/2020  n=  35 now=    1235 end=       1186      1082      1163 U=    12.69 T=   87.8 p1=  -4.0 p2=   104.1 ed=   117 5/18/2020   x1=  83. x2= 118. y1=   .37 y2= -2.38 BEST
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .989904 cc2=  .823238 lx=  7.07883 if=  83 il= 118 5/19/2020  n=  35 now=    1235 end=       1186      1082      1163 U=    12.69 T=   87.8 p1=  -4.0 p2=   104.1 ed=   117 5/18/2020   x1=  83. x2= 118. y1=   .37 y2= -2.38 BEST
GP: Deaths    US_New_Jersey_Hudson 5/19/2020       118    1235     1186    1082     1163    26   117 5/18/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .989754 cc2=  .818255 lx=  7.09883 if=  85 il= 118 5/19/2020  n=  33 now=    1235 end=       1210      1082      1163 U=    13.93 T=   87.5 p1=  -2.0 p2=   102.1 ed=   120 5/21/2020   x1=  85. x2= 118. y1=   .18 y2= -2.19     
GP: Deaths    US_New_Jersey_Hudson 5/19/2020       118    1235     1210    1082     1163    26   120 5/21/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .989817 cc2=  .815739 lx=  7.11883 if=  86 il= 118 5/19/2020  n=  32 now=    1235 end=       1234      1082      1163 U=    15.25 T=   87.2 p1=   -.1 p2=   100.1 ed=   123 5/24/2020   x1=  86. x2= 118. y1=   .08 y2= -2.02     
GP: Deaths    US_New_Jersey_Hudson 5/19/2020       118    1235     1234    1082     1163    26   123 5/24/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .989737 cc2=  .812960 lx=  7.14883 if=  87 il= 118 5/19/2020  n=  31 now=    1235 end=       1272      1082      1163 U=    16.39 T=   88.2 p1=   3.0 p2=    97.1 ed=   126 5/27/2020   x1=  87. x2= 118. y1=   .07 y2= -1.82     
GP: Deaths    US_New_Jersey_Hudson 5/19/2020       118    1235     1272    1082     1163    26   126 5/27/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .992130 cc2=  .812525 lx=  7.27883 if=  88 il= 118 5/19/2020  n=  30 now=    1235 end=       1449      1082      1163 U=    27.73 T=   83.9 p1=  17.3 p2=    85.2 ed=   149 6/19/2020   x1=  88. x2= 118. y1=  -.15 y2= -1.23     
GP: Deaths    US_New_Jersey_Hudson 5/19/2020       118    1235     1449    1082     1163    26   149 6/19/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .992221 cc2=  .809647 lx=  7.22883 if=  89 il= 118 5/19/2020  n=  29 now=    1235 end=       1378      1082      1163 U=    24.46 T=   83.3 p1=  11.6 p2=    89.6 ed=   141 6/11/2020   x1=  89. x2= 118. y1=  -.23 y2= -1.42     
GP: Deaths    US_New_Jersey_Hudson 5/19/2020       118    1235     1378    1082     1163    26   141 6/11/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .992340 cc2=  .806645 lx=  7.19883 if=  90 il= 118 5/19/2020  n=  28 now=    1235 end=       1337      1082      1163 U=    22.33 T=   83.4 p1=   8.3 p2=    92.4 ed=   136 6/6/2020    x1=  90. x2= 118. y1=  -.30 y2= -1.55     
GP: Deaths    US_New_Jersey_Hudson 5/19/2020       118    1235     1337    1082     1163    26   136 6/6/2020  
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .992451 cc2=  .803468 lx=  7.16883 if=  91 il= 118 5/19/2020  n=  27 now=    1235 end=       1298      1082      1163 U=    20.48 T=   83.1 p1=   5.1 p2=    95.1 ed=   131 6/1/2020    x1=  91. x2= 118. y1=  -.38 y2= -1.70     
GP: Deaths    US_New_Jersey_Hudson 5/19/2020       118    1235     1298    1082     1163    26   131 6/1/2020  
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .992977 cc2=  .800527 lx=  7.13883 if=  92 il= 118 5/19/2020  n=  26 now=    1235 end=       1259      1082      1163 U=    18.16 T=   83.8 p1=   1.9 p2=    98.1 ed=   126 5/27/2020   x1=  92. x2= 118. y1=  -.45 y2= -1.88     
GP: Deaths    US_New_Jersey_Hudson 5/19/2020       118    1235     1259    1082     1163    26   126 5/27/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .993343 cc2=  .797227 lx=  7.12883 if=  93 il= 118 5/19/2020  n=  25 now=    1235 end=       1247      1082      1163 U=    18.03 T=   82.8 p1=   1.0 p2=    99.0 ed=   125 5/26/2020   x1=  93. x2= 118. y1=  -.56 y2= -1.95     
GP: Deaths    US_New_Jersey_Hudson 5/19/2020       118    1235     1247    1082     1163    26   125 5/26/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .995626 cc2=  .795626 lx=  7.10883 if=  94 il= 118 5/19/2020  n=  24 now=    1235 end=       1222      1082      1163 U=    15.98 T=   84.4 p1=  -1.1 p2=   101.1 ed=   122 5/23/2020   x1=  94. x2= 118. y1=  -.60 y2= -2.10     
GP: Deaths    US_New_Jersey_Hudson 5/19/2020       118    1235     1222    1082     1163    26   122 5/23/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .997229 cc2=  .793105 lx=  7.08883 if=  95 il= 118 5/19/2020  n=  23 now=    1235 end=       1198      1082      1163 U=    13.06 T=   88.2 p1=  -3.0 p2=   103.1 ed=   119 5/20/2020   x1=  95. x2= 118. y1=  -.52 y2= -2.28     
GP: Deaths    US_New_Jersey_Hudson 5/19/2020       118    1235     1198    1082     1163    26   119 5/20/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .996860 cc2=  .788346 lx=  7.08883 if=  96 il= 118 5/19/2020  n=  22 now=    1235 end=       1198      1082      1163 U=    12.71 T=   89.0 p1=  -3.0 p2=   103.1 ed=   119 5/20/2020   x1=  96. x2= 118. y1=  -.55 y2= -2.28     
GP: Deaths    US_New_Jersey_Hudson 5/19/2020       118    1235     1198    1082     1163    26   119 5/20/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .996976 cc2=  .783776 lx=  7.10883 if=  97 il= 118 5/19/2020  n=  21 now=    1235 end=       1222      1082      1163 U=    14.38 T=   87.8 p1=  -1.1 p2=   101.1 ed=   121 5/22/2020   x1=  97. x2= 118. y1=  -.64 y2= -2.10     
GP: Deaths    US_New_Jersey_Hudson 5/19/2020       118    1235     1222    1082     1163    26   121 5/22/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .996660 cc2=  .778442 lx=  7.11883 if=  98 il= 118 5/19/2020  n=  20 now=    1235 end=       1234      1082      1163 U=    15.32 T=   87.0 p1=   -.1 p2=   100.1 ed=   123 5/24/2020   x1=  98. x2= 118. y1=  -.72 y2= -2.02     
GP: Deaths    US_New_Jersey_Hudson 5/19/2020       118    1235     1234    1082     1163    26   123 5/24/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .996139 cc2=  .772532 lx=  7.12883 if=  99 il= 118 5/19/2020  n=  19 now=    1235 end=       1247      1082      1163 U=    16.60 T=   85.6 p1=   1.0 p2=    99.0 ed=   124 5/25/2020   x1=  99. x2= 118. y1=  -.81 y2= -1.95     
GP: Deaths    US_New_Jersey_Hudson 5/19/2020       118    1235     1247    1082     1163    26   124 5/25/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .995973 cc2=  .766557 lx=  7.10883 if= 100 il= 118 5/19/2020  n=  18 now=    1235 end=       1222      1082      1163 U=    15.16 T=   86.1 p1=  -1.1 p2=   101.1 ed=   121 5/22/2020   x1= 100. x2= 118. y1=  -.91 y2= -2.10     
GP: Deaths    US_New_Jersey_Hudson 5/19/2020       118    1235     1222    1082     1163    26   121 5/22/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .996131 cc2=  .760429 lx=  7.08883 if= 101 il= 118 5/19/2020  n=  17 now=    1235 end=       1198      1082      1163 U=    13.43 T=   87.4 p1=  -3.0 p2=   103.1 ed=   119 5/20/2020   x1= 101. x2= 118. y1= -1.01 y2= -2.28     
GP: Deaths    US_New_Jersey_Hudson 5/19/2020       118    1235     1198    1082     1163    26   119 5/20/2020 
AAA1     1 US_New_Jersey_Hudson Deaths    cc1=  .996267 cc2=  .753731 lx=  7.07883 if= 102 il= 118 5/19/2020  n=  16 now=    1235 end=       1186      1082      1163 U=    12.28 T=   88.7 p1=  -4.0 p2=   104.1 ed=   117 5/18/2020   x1= 102. x2= 118. y1= -1.08 y2= -2.38 BEST
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .996267 cc2=  .753731 lx=  7.07883 if= 102 il= 118 5/19/2020  n=  16 now=    1235 end=       1186      1082      1163 U=    12.28 T=   88.7 p1=  -4.0 p2=   104.1 ed=   117 5/18/2020   x1= 102. x2= 118. y1= -1.08 y2= -2.38 BEST
GP: Deaths    US_New_Jersey_Hudson 5/19/2020       118    1235     1186    1082     1163    26   117 5/18/2020 
AAA1     1 US_New_Jersey_Hudson Deaths    cc1=  .995921 cc2=  .745921 lx=  7.06883 if= 103 il= 118 5/19/2020  n=  15 now=    1235 end=       1174      1082      1163 U=    10.81 T=   91.0 p1=  -4.9 p2=   105.2 ed=   116 5/17/2020   x1= 103. x2= 118. y1= -1.11 y2= -2.50 BEST
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .995923 cc2=  .745921 lx=  7.07083 if= 103 il= 118 5/19/2020  n=  15 now=    1235 end=       1174      1082      1163 U=    10.81 T=   91.0 p1=  -4.9 p2=   105.2 ed=   116 5/17/2020   x1= 103. x2= 118. y1= -1.11 y2= -2.50 BEST
GP: Deaths    US_New_Jersey_Hudson 5/19/2020       118    1235     1174    1082     1163    26   116 5/17/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .995694 cc2=  .728433 lx=  7.11883 if= 105 il= 118 5/19/2020  n=  13 now=    1235 end=       1234      1082      1163 U=    15.09 T=   87.5 p1=   -.1 p2=   100.1 ed=   123 5/24/2020   x1= 105. x2= 118. y1= -1.16 y2= -2.02     
GP: Deaths    US_New_Jersey_Hudson 5/19/2020       118    1235     1234    1082     1163    26   123 5/24/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .995178 cc2=  .717828 lx=  7.16883 if= 106 il= 118 5/19/2020  n=  12 now=    1235 end=       1298      1082      1163 U=    20.39 T=   83.3 p1=   5.1 p2=    95.1 ed=   131 6/1/2020    x1= 106. x2= 118. y1= -1.11 y2= -1.70     
GP: Deaths    US_New_Jersey_Hudson 5/19/2020       118    1235     1298    1082     1163    26   131 6/1/2020  
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .994594 cc2=  .705918 lx=  7.12883 if= 107 il= 118 5/19/2020  n=  11 now=    1235 end=       1247      1082      1163 U=    16.45 T=   85.9 p1=   1.0 p2=    99.0 ed=   124 5/25/2020   x1= 107. x2= 118. y1= -1.28 y2= -1.95     
GP: Deaths    US_New_Jersey_Hudson 5/19/2020       118    1235     1247    1082     1163    26   124 5/25/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .993313 cc2=  .691801 lx=  7.10883 if= 108 il= 118 5/19/2020  n=  10 now=    1235 end=       1222      1082      1163 U=    14.13 T=   88.3 p1=  -1.1 p2=   101.1 ed=   121 5/22/2020   x1= 108. x2= 118. y1= -1.39 y2= -2.10     
GP: Deaths    US_New_Jersey_Hudson 5/19/2020       118    1235     1222    1082     1163    26   121 5/22/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .991184 cc2=  .674956 lx=  7.11883 if= 109 il= 118 5/19/2020  n=   9 now=    1235 end=       1234      1082      1163 U=    14.84 T=   88.0 p1=   -.1 p2=   100.1 ed=   123 5/24/2020   x1= 109. x2= 118. y1= -1.42 y2= -2.02     
GP: Deaths    US_New_Jersey_Hudson 5/19/2020       118    1235     1234    1082     1163    26   123 5/24/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .989101 cc2=  .655768 lx=  7.26883 if= 110 il= 118 5/19/2020  n=   8 now=    1235 end=       1434      1082      1163 U=    31.09 T=   78.7 p1=  16.1 p2=    86.1 ed=   152 6/22/2020   x1= 110. x2= 118. y1= -1.01 y2= -1.26     
GP: Deaths    US_New_Jersey_Hudson 5/19/2020       118    1235     1434    1082     1163    26   152 6/22/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .989103 cc2=  .635549 lx=  7.11883 if= 111 il= 118 5/19/2020  n=   7 now=    1235 end=       1234      1082      1163 U=    14.98 T=   87.7 p1=   -.1 p2=   100.1 ed=   123 5/24/2020   x1= 111. x2= 118. y1= -1.56 y2= -2.02     
GP: Deaths    US_New_Jersey_Hudson 5/19/2020       118    1235     1234    1082     1163    26   123 5/24/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .986842 cc2=  .578593 lx=  9.11883 if= 113 il= 118 5/19/2020  n=   5 now=    1235 end=       9125      1082      1163 U=   227.83 T=  290.5 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 113. x2= 118. y1=   .78 y2=   .76     
GP: Deaths    US_New_Jersey_Hudson 5/19/2020       118    1235    -        1082     1163    26   999 undefine  
AAA1     1 US_New_Jersey_Hudson Deaths    cc1=  .994542 cc2=  .869542 lx=  7.07883 if=  56 il= 119 5/20/2020  n=  63 now=    1235 end=       1186      1106      1163 U=    13.66 T=   82.7 p1=  -4.0 p2=   104.1 ed=   114 5/15/2020   x1=  56. x2= 119. y1=  1.96 y2= -2.65 BEST
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .994542 cc2=  .869542 lx=  7.07983 if=  56 il= 119 5/20/2020  n=  63 now=    1235 end=       1186      1106      1163 U=    13.66 T=   82.7 p1=  -4.0 p2=   104.1 ed=   114 5/15/2020   x1=  56. x2= 119. y1=  1.96 y2= -2.65 BEST
GP: Deaths    US_New_Jersey_Hudson 5/20/2020       119    1235     1186    1106     1163    20   114 5/15/2020 
AAA1     1 US_New_Jersey_Hudson Deaths    cc1=  .995018 cc2=  .869030 lx=  7.07883 if=  57 il= 119 5/20/2020  n=  62 now=    1235 end=       1186      1106      1163 U=    13.44 T=   83.3 p1=  -4.0 p2=   104.1 ed=   115 5/16/2020   x1=  57. x2= 119. y1=  1.96 y2= -2.65 BEST
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .995022 cc2=  .869030 lx=  7.07683 if=  57 il= 119 5/20/2020  n=  62 now=    1235 end=       1186      1106      1163 U=    13.44 T=   83.3 p1=  -4.0 p2=   104.1 ed=   115 5/16/2020   x1=  57. x2= 119. y1=  1.96 y2= -2.65 BEST
GP: Deaths    US_New_Jersey_Hudson 5/20/2020       119    1235     1186    1106     1163    20   115 5/16/2020 
AAA1     1 US_New_Jersey_Hudson Deaths    cc1=  .995356 cc2=  .868356 lx=  7.07883 if=  58 il= 119 5/20/2020  n=  61 now=    1235 end=       1186      1106      1163 U=    13.23 T=   83.9 p1=  -4.0 p2=   104.1 ed=   115 5/16/2020   x1=  58. x2= 119. y1=  1.96 y2= -2.65 BEST
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .995377 cc2=  .868356 lx=  7.07383 if=  58 il= 119 5/20/2020  n=  61 now=    1235 end=       1186      1106      1163 U=    13.23 T=   83.9 p1=  -4.0 p2=   104.1 ed=   115 5/16/2020   x1=  58. x2= 119. y1=  1.96 y2= -2.65 BEST
GP: Deaths    US_New_Jersey_Hudson 5/20/2020       119    1235     1186    1106     1163    20   115 5/16/2020 
AAA1     1 US_New_Jersey_Hudson Deaths    cc1=  .995599 cc2=  .867562 lx=  7.06883 if=  59 il= 119 5/20/2020  n=  60 now=    1235 end=       1174      1106      1163 U=    12.60 T=   83.6 p1=  -4.9 p2=   105.2 ed=   113 5/14/2020   x1=  59. x2= 119. y1=  1.96 y2= -2.81 BEST
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .995604 cc2=  .867562 lx=  7.07083 if=  59 il= 119 5/20/2020  n=  60 now=    1235 end=       1174      1106      1163 U=    12.60 T=   83.6 p1=  -4.9 p2=   105.2 ed=   113 5/14/2020   x1=  59. x2= 119. y1=  1.96 y2= -2.81 BEST
GP: Deaths    US_New_Jersey_Hudson 5/20/2020       119    1235     1174    1106     1163    20   113 5/14/2020 
AAA1     1 US_New_Jersey_Hudson Deaths    cc1=  .995705 cc2=  .866606 lx=  7.06883 if=  60 il= 119 5/20/2020  n=  59 now=    1235 end=       1174      1106      1163 U=    12.39 T=   84.2 p1=  -4.9 p2=   105.2 ed=   113 5/14/2020   x1=  60. x2= 119. y1=  1.96 y2= -2.81 BEST
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .995705 cc2=  .866606 lx=  7.06883 if=  60 il= 119 5/20/2020  n=  59 now=    1235 end=       1174      1106      1163 U=    12.39 T=   84.2 p1=  -4.9 p2=   105.2 ed=   113 5/14/2020   x1=  60. x2= 119. y1=  1.96 y2= -2.81 BEST
GP: Deaths    US_New_Jersey_Hudson 5/20/2020       119    1235     1174    1106     1163    20   113 5/14/2020 
AAA1     1 US_New_Jersey_Hudson Deaths    cc1=  .995683 cc2=  .865494 lx=  7.06883 if=  61 il= 119 5/20/2020  n=  58 now=    1235 end=       1174      1106      1163 U=    12.18 T=   84.8 p1=  -4.9 p2=   105.2 ed=   113 5/14/2020   x1=  61. x2= 119. y1=  1.96 y2= -2.81 BEST
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .995685 cc2=  .865494 lx=  7.06783 if=  61 il= 119 5/20/2020  n=  58 now=    1235 end=       1174      1106      1163 U=    12.18 T=   84.8 p1=  -4.9 p2=   105.2 ed=   113 5/14/2020   x1=  61. x2= 119. y1=  1.96 y2= -2.81 BEST
GP: Deaths    US_New_Jersey_Hudson 5/20/2020       119    1235     1174    1106     1163    20   113 5/14/2020 
AAA1     1 US_New_Jersey_Hudson Deaths    cc1=  .995550 cc2=  .864244 lx=  7.06883 if=  62 il= 119 5/20/2020  n=  57 now=    1235 end=       1174      1106      1163 U=    11.97 T=   85.4 p1=  -4.9 p2=   105.2 ed=   113 5/14/2020   x1=  62. x2= 119. y1=  1.96 y2= -2.81 BEST
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .995557 cc2=  .864244 lx=  7.06683 if=  62 il= 119 5/20/2020  n=  57 now=    1235 end=       1174      1106      1163 U=    11.97 T=   85.4 p1=  -4.9 p2=   105.2 ed=   113 5/14/2020   x1=  62. x2= 119. y1=  1.96 y2= -2.81 BEST
GP: Deaths    US_New_Jersey_Hudson 5/20/2020       119    1235     1174    1106     1163    20   113 5/14/2020 
AAA1     1 US_New_Jersey_Hudson Deaths    cc1=  .995334 cc2=  .862881 lx=  7.06883 if=  63 il= 119 5/20/2020  n=  56 now=    1235 end=       1174      1106      1163 U=    11.76 T=   86.0 p1=  -4.9 p2=   105.2 ed=   113 5/14/2020   x1=  63. x2= 119. y1=  1.96 y2= -2.81 BEST
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .995345 cc2=  .862881 lx=  7.06583 if=  63 il= 119 5/20/2020  n=  56 now=    1235 end=       1174      1106      1163 U=    11.76 T=   86.0 p1=  -4.9 p2=   105.2 ed=   113 5/14/2020   x1=  63. x2= 119. y1=  1.96 y2= -2.81 BEST
GP: Deaths    US_New_Jersey_Hudson 5/20/2020       119    1235     1174    1106     1163    20   113 5/14/2020 
AAA1     1 US_New_Jersey_Hudson Deaths    cc1=  .995079 cc2=  .861449 lx=  7.06883 if=  64 il= 119 5/20/2020  n=  55 now=    1235 end=       1174      1106      1163 U=    11.55 T=   86.6 p1=  -4.9 p2=   105.2 ed=   113 5/14/2020   x1=  64. x2= 119. y1=  1.96 y2= -2.81 BEST
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .995091 cc2=  .861449 lx=  7.06583 if=  64 il= 119 5/20/2020  n=  55 now=    1235 end=       1174      1106      1163 U=    11.55 T=   86.6 p1=  -4.9 p2=   105.2 ed=   113 5/14/2020   x1=  64. x2= 119. y1=  1.96 y2= -2.81 BEST
GP: Deaths    US_New_Jersey_Hudson 5/20/2020       119    1235     1174    1106     1163    20   113 5/14/2020 
AAA1     1 US_New_Jersey_Hudson Deaths    cc1=  .994857 cc2=  .860017 lx=  7.06883 if=  65 il= 119 5/20/2020  n=  54 now=    1235 end=       1174      1106      1163 U=    11.59 T=   86.5 p1=  -4.9 p2=   105.2 ed=   113 5/14/2020   x1=  65. x2= 119. y1=  1.85 y2= -2.81 BEST
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .994863 cc2=  .860017 lx=  7.06683 if=  65 il= 119 5/20/2020  n=  54 now=    1235 end=       1174      1106      1163 U=    11.59 T=   86.5 p1=  -4.9 p2=   105.2 ed=   113 5/14/2020   x1=  65. x2= 119. y1=  1.85 y2= -2.81 BEST
GP: Deaths    US_New_Jersey_Hudson 5/20/2020       119    1235     1174    1106     1163    20   113 5/14/2020 
AAA1     1 US_New_Jersey_Hudson Deaths    cc1=  .994603 cc2=  .858520 lx=  7.06883 if=  66 il= 119 5/20/2020  n=  53 now=    1235 end=       1174      1106      1163 U=    11.66 T=   86.3 p1=  -4.9 p2=   105.2 ed=   113 5/14/2020   x1=  66. x2= 119. y1=  1.74 y2= -2.81 BEST
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .994605 cc2=  .858520 lx=  7.06783 if=  66 il= 119 5/20/2020  n=  53 now=    1235 end=       1174      1106      1163 U=    11.66 T=   86.3 p1=  -4.9 p2=   105.2 ed=   113 5/14/2020   x1=  66. x2= 119. y1=  1.74 y2= -2.81 BEST
GP: Deaths    US_New_Jersey_Hudson 5/20/2020       119    1235     1174    1106     1163    20   113 5/14/2020 
AAA1     1 US_New_Jersey_Hudson Deaths    cc1=  .994306 cc2=  .856946 lx=  7.06883 if=  67 il= 119 5/20/2020  n=  52 now=    1235 end=       1174      1106      1163 U=    11.63 T=   86.3 p1=  -4.9 p2=   105.2 ed=   113 5/14/2020   x1=  67. x2= 119. y1=  1.66 y2= -2.81 BEST
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .994307 cc2=  .856946 lx=  7.06783 if=  67 il= 119 5/20/2020  n=  52 now=    1235 end=       1174      1106      1163 U=    11.63 T=   86.3 p1=  -4.9 p2=   105.2 ed=   113 5/14/2020   x1=  67. x2= 119. y1=  1.66 y2= -2.81 BEST
GP: Deaths    US_New_Jersey_Hudson 5/20/2020       119    1235     1174    1106     1163    20   113 5/14/2020 
AAA1     1 US_New_Jersey_Hudson Deaths    cc1=  .993994 cc2=  .855319 lx=  7.06883 if=  68 il= 119 5/20/2020  n=  51 now=    1235 end=       1174      1106      1163 U=    11.48 T=   86.8 p1=  -4.9 p2=   105.2 ed=   113 5/14/2020   x1=  68. x2= 119. y1=  1.63 y2= -2.81 BEST
