TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       35306.00000       10.47181
TAB:  Portugal Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA1     1 Portugal Deaths    cc1=  .996461 cc2=  .870473 lx=  7.36787 if=  70 il= 132 6/2/2020   n=  62 now=    1492 end=       1584      1436      1570 U=    20.13 T=   85.3 p1=   6.2 p2=    94.2 ed=   132 6/2/2020    x1=  70. x2= 132. y1=   .76 y2= -2.32 BEST
AAA2     1 Portugal Deaths    cc1=  .996461 cc2=  .870473 lx=  7.36787 if=  70 il= 132 6/2/2020   n=  62 now=    1492 end=       1584      1436      1570 U=    20.13 T=   85.3 p1=   6.2 p2=    94.2 ed=   132 6/2/2020    x1=  70. x2= 132. y1=   .76 y2= -2.32 BEST
GP: Deaths    Portugal 6/2/2020        132    1492     1584    1436     1570    10   132 6/2/2020  
AAA1     1 Portugal Deaths    cc1=  .996442 cc2=  .869442 lx=  7.36787 if=  71 il= 132 6/2/2020   n=  61 now=    1492 end=       1584      1436      1570 U=    20.16 T=   85.2 p1=   6.2 p2=    94.2 ed=   132 6/2/2020    x1=  71. x2= 132. y1=   .71 y2= -2.32 BEST
AAA2     1 Portugal Deaths    cc1=  .996446 cc2=  .869442 lx=  7.36987 if=  71 il= 132 6/2/2020   n=  61 now=    1492 end=       1584      1436      1570 U=    20.16 T=   85.2 p1=   6.2 p2=    94.2 ed=   132 6/2/2020    x1=  71. x2= 132. y1=   .71 y2= -2.32 BEST
GP: Deaths    Portugal 6/2/2020        132    1492     1584    1436     1570    10   132 6/2/2020  
AAA2     1 Portugal Deaths    cc1=  .996436 cc2=  .868400 lx=  7.37787 if=  72 il= 132 6/2/2020   n=  60 now=    1492 end=       1600      1436      1570 U=    21.05 T=   85.2 p1=   7.2 p2=    93.2 ed=   134 6/4/2020    x1=  72. x2= 132. y1=   .63 y2= -2.22     
GP: Deaths    Portugal 6/2/2020        132    1492     1600    1436     1570    10   134 6/4/2020  
AAA2     1 Portugal Deaths    cc1=  .996377 cc2=  .867277 lx=  7.37787 if=  73 il= 132 6/2/2020   n=  59 now=    1492 end=       1600      1436      1570 U=    21.01 T=   85.3 p1=   7.2 p2=    93.2 ed=   134 6/4/2020    x1=  73. x2= 132. y1=   .58 y2= -2.22     
GP: Deaths    Portugal 6/2/2020        132    1492     1600    1436     1570    10   134 6/4/2020  
AAA2     1 Portugal Deaths    cc1=  .996342 cc2=  .866153 lx=  7.37787 if=  74 il= 132 6/2/2020   n=  58 now=    1492 end=       1600      1436      1570 U=    21.10 T=   85.1 p1=   7.2 p2=    93.2 ed=   134 6/4/2020    x1=  74. x2= 132. y1=   .53 y2= -2.22     
GP: Deaths    Portugal 6/2/2020        132    1492     1600    1436     1570    10   134 6/4/2020  
AAA2     1 Portugal Deaths    cc1=  .996283 cc2=  .864976 lx=  7.37787 if=  75 il= 132 6/2/2020   n=  57 now=    1492 end=       1600      1436      1570 U=    20.98 T=   85.4 p1=   7.2 p2=    93.2 ed=   134 6/4/2020    x1=  75. x2= 132. y1=   .49 y2= -2.22     
GP: Deaths    Portugal 6/2/2020        132    1492     1600    1436     1570    10   134 6/4/2020  
AAA2     1 Portugal Deaths    cc1=  .996339 cc2=  .863886 lx=  7.38787 if=  76 il= 132 6/2/2020   n=  56 now=    1492 end=       1616      1436      1570 U=    21.79 T=   85.5 p1=   8.3 p2=    92.3 ed=   136 6/6/2020    x1=  76. x2= 132. y1=   .43 y2= -2.13     
GP: Deaths    Portugal 6/2/2020        132    1492     1616    1436     1570    10   136 6/6/2020  
AAA2     1 Portugal Deaths    cc1=  .996354 cc2=  .862724 lx=  7.38787 if=  77 il= 132 6/2/2020   n=  55 now=    1492 end=       1616      1436      1570 U=    21.96 T=   85.1 p1=   8.3 p2=    92.3 ed=   136 6/6/2020    x1=  77. x2= 132. y1=   .37 y2= -2.13     
GP: Deaths    Portugal 6/2/2020        132    1492     1616    1436     1570    10   136 6/6/2020  
AAA2     1 Portugal Deaths    cc1=  .996349 cc2=  .861509 lx=  7.39787 if=  78 il= 132 6/2/2020   n=  54 now=    1492 end=       1632      1436      1570 U=    22.70 T=   85.4 p1=   9.4 p2=    91.4 ed=   138 6/8/2020    x1=  78. x2= 132. y1=   .33 y2= -2.05     
GP: Deaths    Portugal 6/2/2020        132    1492     1632    1436     1570    10   138 6/8/2020  
AAA2     1 Portugal Deaths    cc1=  .996351 cc2=  .860268 lx=  7.39787 if=  79 il= 132 6/2/2020   n=  53 now=    1492 end=       1632      1436      1570 U=    22.71 T=   85.3 p1=   9.4 p2=    91.4 ed=   138 6/8/2020    x1=  79. x2= 132. y1=   .28 y2= -2.05     
GP: Deaths    Portugal 6/2/2020        132    1492     1632    1436     1570    10   138 6/8/2020  
AAA2     1 Portugal Deaths    cc1=  .996408 cc2=  .859047 lx=  7.40787 if=  80 il= 132 6/2/2020   n=  52 now=    1492 end=       1648      1436      1570 U=    23.57 T=   85.4 p1=  10.5 p2=    90.5 ed=   140 6/10/2020   x1=  80. x2= 132. y1=   .23 y2= -1.98     
GP: Deaths    Portugal 6/2/2020        132    1492     1648    1436     1570    10   140 6/10/2020 
AAA2     1 Portugal Deaths    cc1=  .996433 cc2=  .857758 lx=  7.41787 if=  81 il= 132 6/2/2020   n=  51 now=    1492 end=       1665      1436      1570 U=    24.43 T=   85.4 p1=  11.6 p2=    89.6 ed=   143 6/13/2020   x1=  81. x2= 132. y1=   .18 y2= -1.91     
GP: Deaths    Portugal 6/2/2020        132    1492     1665    1436     1570    10   143 6/13/2020 
AAA2     1 Portugal Deaths    cc1=  .996457 cc2=  .856429 lx=  7.41787 if=  82 il= 132 6/2/2020   n=  50 now=    1492 end=       1665      1436      1570 U=    24.56 T=   85.1 p1=  11.6 p2=    89.6 ed=   143 6/13/2020   x1=  82. x2= 132. y1=   .13 y2= -1.91     
GP: Deaths    Portugal 6/2/2020        132    1492     1665    1436     1570    10   143 6/13/2020 
AAA2     1 Portugal Deaths    cc1=  .996478 cc2=  .855057 lx=  7.42787 if=  83 il= 132 6/2/2020   n=  49 now=    1492 end=       1682      1436      1570 U=    25.42 T=   85.1 p1=  12.7 p2=    88.7 ed=   145 6/15/2020   x1=  83. x2= 132. y1=   .08 y2= -1.84     
GP: Deaths    Portugal 6/2/2020        132    1492     1682    1436     1570    10   145 6/15/2020 
AAA2     1 Portugal Deaths    cc1=  .996490 cc2=  .853632 lx=  7.43787 if=  84 il= 132 6/2/2020   n=  48 now=    1492 end=       1699      1436      1570 U=    26.32 T=   85.1 p1=  13.9 p2=    87.8 ed=   147 6/17/2020   x1=  84. x2= 132. y1=   .04 y2= -1.78     
GP: Deaths    Portugal 6/2/2020        132    1492     1699    1436     1570    10   147 6/17/2020 
AAA2     1 Portugal Deaths    cc1=  .996494 cc2=  .852156 lx=  7.43787 if=  85 il= 132 6/2/2020   n=  47 now=    1492 end=       1699      1436      1570 U=    26.46 T=   84.8 p1=  13.9 p2=    87.8 ed=   147 6/17/2020   x1=  85. x2= 132. y1=  -.01 y2= -1.78     
GP: Deaths    Portugal 6/2/2020        132    1492     1699    1436     1570    10   147 6/17/2020 
AAA2     1 Portugal Deaths    cc1=  .996498 cc2=  .850633 lx=  7.44787 if=  86 il= 132 6/2/2020   n=  46 now=    1492 end=       1716      1436      1570 U=    27.32 T=   84.9 p1=  15.0 p2=    86.9 ed=   149 6/19/2020   x1=  86. x2= 132. y1=  -.04 y2= -1.72     
GP: Deaths    Portugal 6/2/2020        132    1492     1716    1436     1570    10   149 6/19/2020 
AAA2     1 Portugal Deaths    cc1=  .996521 cc2=  .849079 lx=  7.45787 if=  87 il= 132 6/2/2020   n=  45 now=    1492 end=       1733      1436      1570 U=    28.26 T=   84.8 p1=  16.2 p2=    86.1 ed=   151 6/21/2020   x1=  87. x2= 132. y1=  -.08 y2= -1.67     
GP: Deaths    Portugal 6/2/2020        132    1492     1733    1436     1570    10   151 6/21/2020 
AAA2     1 Portugal Deaths    cc1=  .996535 cc2=  .847464 lx=  7.46787 if=  88 il= 132 6/2/2020   n=  44 now=    1492 end=       1750      1436      1570 U=    29.15 T=   84.8 p1=  17.3 p2=    85.3 ed=   153 6/23/2020   x1=  88. x2= 132. y1=  -.11 y2= -1.62     
GP: Deaths    Portugal 6/2/2020        132    1492     1750    1436     1570    10   153 6/23/2020 
AAA2     1 Portugal Deaths    cc1=  .996572 cc2=  .845816 lx=  7.48787 if=  89 il= 132 6/2/2020   n=  43 now=    1492 end=       1786      1436      1570 U=    30.64 T=   85.4 p1=  19.7 p2=    83.5 ed=   157 6/27/2020   x1=  89. x2= 132. y1=  -.12 y2= -1.52     
GP: Deaths    Portugal 6/2/2020        132    1492     1786    1436     1570    10   157 6/27/2020 
AAA2     1 Portugal Deaths    cc1=  .996752 cc2=  .844253 lx=  7.49787 if=  90 il= 132 6/2/2020   n=  42 now=    1492 end=       1804      1436      1570 U=    31.61 T=   85.3 p1=  20.9 p2=    82.7 ed=   159 6/29/2020   x1=  90. x2= 132. y1=  -.15 y2= -1.48     
GP: Deaths    Portugal 6/2/2020        132    1492     1804    1436     1570    10   159 6/29/2020 
AAA2     1 Portugal Deaths    cc1=  .997011 cc2=  .842708 lx=  7.52787 if=  91 il= 132 6/2/2020   n=  41 now=    1492 end=       1859      1436      1570 U=    34.01 T=   86.0 p1=  24.6 p2=    80.3 ed=   166 7/6/2020    x1=  91. x2= 132. y1=  -.15 y2= -1.35     
GP: Deaths    Portugal 6/2/2020        132    1492     1859    1436     1570    10   166 7/6/2020  
AAA2     1 Portugal Deaths    cc1=  .997489 cc2=  .841315 lx=  7.55787 if=  92 il= 132 6/2/2020   n=  40 now=    1492 end=       1915      1436      1570 U=    37.05 T=   85.9 p1=  28.4 p2=    77.9 ed=   173 7/13/2020   x1=  92. x2= 132. y1=  -.16 y2= -1.24     
GP: Deaths    Portugal 6/2/2020        132    1492     1915    1436     1570    10   173 7/13/2020 
AAA2     1 Portugal Deaths    cc1=  .997880 cc2=  .839766 lx=  7.60787 if=  93 il= 132 6/2/2020   n=  39 now=    1492 end=       2013      1436      1570 U=    41.90 T=   86.6 p1=  34.9 p2=    74.1 ed=   185 7/25/2020   x1=  93. x2= 132. y1=  -.15 y2= -1.08     
GP: Deaths    Portugal 6/2/2020        132    1492     2013    1436     1570    10   185 7/25/2020 
AAA2     1 Portugal Deaths    cc1=  .998120 cc2=  .837992 lx=  7.64787 if=  94 il= 132 6/2/2020   n=  38 now=    1492 end=       2096      1436      1570 U=    45.75 T=   87.5 p1=  40.5 p2=    71.2 ed=   195 8/4/2020    x1=  94. x2= 132. y1=  -.14 y2=  -.97     
GP: Deaths    Portugal 6/2/2020        132    1492     2096    1436     1570    10   195 8/4/2020  
AAA2     1 Portugal Deaths    cc1=  .998341 cc2=  .836120 lx=  7.69787 if=  95 il= 132 6/2/2020   n=  37 now=    1492 end=       2203      1436      1570 U=    50.41 T=   89.2 p1=  47.7 p2=    67.7 ed=   208 8/17/2020   x1=  95. x2= 132. y1=  -.11 y2=  -.85     
GP: Deaths    Portugal 6/2/2020        132    1492     2203    1436     1570    10   208 8/17/2020 
AAA2     1 Portugal Deaths    cc1=  .998591 cc2=  .834192 lx=  7.76787 if=  96 il= 132 6/2/2020   n=  36 now=    1492 end=       2363      1436      1570 U=    57.21 T=   92.1 p1=  58.4 p2=    63.1 ed=   227 9/5/2020    x1=  96. x2= 132. y1=  -.07 y2=  -.70     
GP: Deaths    Portugal 6/2/2020        132    1492     2363    1436     1570    10   227 9/5/2020  
AAA2     1 Portugal Deaths    cc1=  .998778 cc2=  .832112 lx=  7.84787 if=  97 il= 132 6/2/2020   n=  35 now=    1492 end=       2560      1436      1570 U=    64.67 T=   96.6 p1=  71.6 p2=    58.3 ed=   249 9/27/2020   x1=  97. x2= 132. y1=  -.01 y2=  -.55     
GP: Deaths    Portugal 6/2/2020        132    1492     2560    1436     1570    10   249 9/27/2020 
AAA2     1 Portugal Deaths    cc1=  .999007 cc2=  .829976 lx=  7.96787 if=  98 il= 132 6/2/2020   n=  34 now=    1492 end=       2886      1436      1570 U=    76.74 T=  104.4 p1=  93.4 p2=    51.7 ed=   285 11/2/2020   x1=  98. x2= 132. y1=   .08 y2=  -.36     
GP: Deaths    Portugal 6/2/2020        132    1492     2886    1436     1570    10   285 11/2/2020 
AAA2     1 Portugal Deaths    cc1=  .999090 cc2=  .827591 lx=  8.08787 if=  99 il= 132 6/2/2020   n=  33 now=    1492 end=       3254      1436      1570 U=    87.88 T=  114.4 p1= 118.1 p2=    45.9 ed=   321 12/8/2020   x1=  99. x2= 132. y1=   .17 y2=  -.20     
GP: Deaths    Portugal 6/2/2020        132    1492     3254    1436     1570    10   321 12/8/2020 
AAA2     1 Portugal Deaths    cc1=  .999228 cc2=  .825151 lx=  8.28787 if= 100 il= 132 6/2/2020   n=  32 now=    1492 end=       3975      1436      1570 U=   107.02 T=  133.9 p1= 166.4 p2=    37.5 ed=   386 2/11/2021   x1= 100. x2= 132. y1=   .32 y2=   .02     
GP: Deaths    Portugal 6/2/2020        132    1492     3975    1436     1570    10   386 2/11/2021 
AAA2     1 Portugal Deaths    cc1=  .999366 cc2=  .822589 lx=  8.62787 if= 101 il= 132 6/2/2020   n=  31 now=    1492 end=       5585      1436      1570 U=   139.09 T=  174.6 p1= 274.3 p2=    26.7 ed=   502 6/7/2021    x1= 101. x2= 132. y1=   .53 y2=   .31     
GP: Deaths    Portugal 6/2/2020        132    1492    -        1436     1570    10   502 6/7/2021  
AAA2     1 Portugal Deaths    cc1=  .999559 cc2=  .819953 lx=  9.30787 if= 102 il= 132 6/2/2020   n=  30 now=    1492 end=      11024      1436      1570 U=   205.87 T=  278.6 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 102. x2= 132. y1=   .86 y2=   .71     
GP: Deaths    Portugal 6/2/2020        132    1492    -        1436     1570    10   999 undefine  
AAA2     1 Portugal Deaths    cc1=  .999608 cc2=  .817033 lx=  9.30787 if= 103 il= 132 6/2/2020   n=  29 now=    1492 end=      11024      1436      1570 U=   210.70 T=  282.0 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 103. x2= 132. y1=   .85 y2=   .71     
GP: Deaths    Portugal 6/2/2020        132    1492    -        1436     1570    10   999 undefine  
AAA2     1 Portugal Deaths    cc1=  .999566 cc2=  .813870 lx=  9.30787 if= 104 il= 132 6/2/2020   n=  28 now=    1492 end=      11024      1436      1570 U=   210.17 T=  281.7 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 104. x2= 132. y1=   .85 y2=   .71     
GP: Deaths    Portugal 6/2/2020        132    1492    -        1436     1570    10   999 undefine  
AAA2     1 Portugal Deaths    cc1=  .999519 cc2=  .810537 lx=  9.30787 if= 105 il= 132 6/2/2020   n=  27 now=    1492 end=      11024      1436      1570 U=   212.17 T=  283.1 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 105. x2= 132. y1=   .84 y2=   .71     
GP: Deaths    Portugal 6/2/2020        132    1492    -        1436     1570    10   999 undefine  
AAA2     1 Portugal Deaths    cc1=  .999474 cc2=  .807024 lx=  9.30787 if= 106 il= 132 6/2/2020   n=  26 now=    1492 end=      11024      1436      1570 U=   215.00 T=  285.1 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 106. x2= 132. y1=   .83 y2=   .71     
GP: Deaths    Portugal 6/2/2020        132    1492    -        1436     1570    10   999 undefine  
AAA2     1 Portugal Deaths    cc1=  .999520 cc2=  .803403 lx=  9.30787 if= 107 il= 132 6/2/2020   n=  25 now=    1492 end=      11024      1436      1570 U=   212.95 T=  283.6 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 107. x2= 132. y1=   .83 y2=   .71     
GP: Deaths    Portugal 6/2/2020        132    1492    -        1436     1570    10   999 undefine  
AAA2     1 Portugal Deaths    cc1=  .999512 cc2=  .799512 lx=  9.30787 if= 108 il= 132 6/2/2020   n=  24 now=    1492 end=      11024      1436      1570 U=   212.93 T=  283.6 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 108. x2= 132. y1=   .82 y2=   .71     
GP: Deaths    Portugal 6/2/2020        132    1492    -        1436     1570    10   999 undefine  
AAA2     1 Portugal Deaths    cc1=  .999521 cc2=  .795397 lx=  9.17787 if= 109 il= 132 6/2/2020   n=  23 now=    1492 end=       9680      1436      1570 U=   197.86 T=  259.9 p1= 548.8 p2=    15.4 ed=   726 1/17/2022   x1= 109. x2= 132. y1=   .76 y2=   .65     
GP: Deaths    Portugal 6/2/2020        132    1492    -        1436     1570    10   726 1/17/2022 
AAA2     1 Portugal Deaths    cc1=  .999478 cc2=  .790964 lx=  8.83787 if= 110 il= 132 6/2/2020   n=  22 now=    1492 end=       6890      1436      1570 U=   162.52 T=  205.1 p1= 361.8 p2=    21.7 ed=   588 9/1/2021    x1= 110. x2= 132. y1=   .59 y2=   .45     
GP: Deaths    Portugal 6/2/2020        132    1492    -        1436     1570    10   588 9/1/2021  
AAA2     1 Portugal Deaths    cc1=  .999404 cc2=  .786204 lx=  8.90787 if= 111 il= 132 6/2/2020   n=  21 now=    1492 end=       7389      1436      1570 U=   173.45 T=  217.6 p1= 395.2 p2=    20.2 ed=   626 10/9/2021   x1= 111. x2= 132. y1=   .61 y2=   .49     
GP: Deaths    Portugal 6/2/2020        132    1492    -        1436     1570    10   626 10/9/2021 
AAA2     1 Portugal Deaths    cc1=  .999498 cc2=  .781281 lx=  8.31787 if= 112 il= 132 6/2/2020   n=  20 now=    1492 end=       4096      1436      1570 U=   114.22 T=  137.4 p1= 174.5 p2=    36.4 ed=   406 3/3/2021    x1= 112. x2= 132. y1=   .22 y2=   .05     
GP: Deaths    Portugal 6/2/2020        132    1492     4096    1436     1570    10   406 3/3/2021  
AAA2     1 Portugal Deaths    cc1=  .999731 cc2=  .776124 lx=  7.97787 if= 113 il= 132 6/2/2020   n=  19 now=    1492 end=       2915      1436      1570 U=    78.86 T=  104.8 p1=  95.4 p2=    51.2 ed=   290 11/7/2020   x1= 113. x2= 132. y1=  -.10 y2=  -.34     
GP: Deaths    Portugal 6/2/2020        132    1492     2915    1436     1570    10   290 11/7/2020 
AAA2     1 Portugal Deaths    cc1=  .999904 cc2=  .770488 lx=  7.81787 if= 114 il= 132 6/2/2020   n=  18 now=    1492 end=       2484      1436      1570 U=    61.08 T=   95.3 p1=  66.5 p2=    60.1 ed=   239 9/17/2020   x1= 114. x2= 132. y1=  -.31 y2=  -.60     
GP: Deaths    Portugal 6/2/2020        132    1492     2484    1436     1570    10   239 9/17/2020 
AAA2     1 Portugal Deaths    cc1=  .999887 cc2=  .764185 lx=  7.80787 if= 115 il= 132 6/2/2020   n=  17 now=    1492 end=       2459      1436      1570 U=    59.78 T=   95.0 p1=  64.8 p2=    60.7 ed=   236 9/14/2020   x1= 115. x2= 132. y1=  -.34 y2=  -.62     
GP: Deaths    Portugal 6/2/2020        132    1492     2459    1436     1570    10   236 9/14/2020 
AAA2     1 Portugal Deaths    cc1=  .999876 cc2=  .757340 lx=  7.84787 if= 116 il= 132 6/2/2020   n=  16 now=    1492 end=       2560      1436      1570 U=    63.86 T=   97.0 p1=  71.6 p2=    58.3 ed=   247 9/25/2020   x1= 116. x2= 132. y1=  -.30 y2=  -.55     
GP: Deaths    Portugal 6/2/2020        132    1492     2560    1436     1570    10   247 9/25/2020 
AAA2     1 Portugal Deaths    cc1=  .999858 cc2=  .749858 lx=  7.88787 if= 117 il= 132 6/2/2020   n=  15 now=    1492 end=       2664      1436      1570 U=    67.43 T=   99.6 p1=  78.6 p2=    56.0 ed=   258 10/6/2020   x1= 117. x2= 132. y1=  -.26 y2=  -.48     
GP: Deaths    Portugal 6/2/2020        132    1492     2664    1436     1570    10   258 10/6/2020 
AAA2     1 Portugal Deaths    cc1=  .999917 cc2=  .741718 lx=  8.11787 if= 118 il= 132 6/2/2020   n=  14 now=    1492 end=       3353      1436      1570 U=    90.97 T=  117.0 p1= 124.7 p2=    44.5 ed=   331 12/18/2020  x1= 118. x2= 132. y1=  -.01 y2=  -.16     
GP: Deaths    Portugal 6/2/2020        132    1492     3353    1436     1570    10   331 12/18/2020
AAA2     1 Portugal Deaths    cc1=  .999955 cc2=  .732694 lx=  8.53787 if= 119 il= 132 6/2/2020   n=  13 now=    1492 end=       5104      1436      1570 U=   134.83 T=  164.0 p1= 242.1 p2=    29.2 ed=   482 5/18/2021   x1= 119. x2= 132. y1=   .33 y2=   .24     
GP: Deaths    Portugal 6/2/2020        132    1492    -        1436     1570    10   482 5/18/2021 
AAA2     1 Portugal Deaths    cc1=  .999945 cc2=  .722594 lx=  8.58787 if= 120 il= 132 6/2/2020   n=  12 now=    1492 end=       5366      1436      1570 U=   140.72 T=  170.9 p1= 259.7 p2=    27.8 ed=   502 6/7/2021    x1= 120. x2= 132. y1=   .36 y2=   .28     
GP: Deaths    Portugal 6/2/2020        132    1492    -        1436     1570    10   502 6/7/2021  
AAA2     1 Portugal Deaths    cc1=  .999949 cc2=  .711274 lx=  8.25787 if= 121 il= 132 6/2/2020   n=  11 now=    1492 end=       3857      1436      1570 U=   106.07 T=  130.7 p1= 158.5 p2=    38.7 ed=   381 2/6/2021    x1= 121. x2= 132. y1=   .09 y2=  -.01     
GP: Deaths    Portugal 6/2/2020        132    1492     3857    1436     1570    10   381 2/6/2021  
AAA2     1 Portugal Deaths    cc1=  .999933 cc2=  .698422 lx=  8.24787 if= 122 il= 132 6/2/2020   n=  10 now=    1492 end=       3819      1436      1570 U=   104.78 T=  129.7 p1= 156.0 p2=    39.1 ed=   376 2/1/2021    x1= 122. x2= 132. y1=   .07 y2=  -.02     
GP: Deaths    Portugal 6/2/2020        132    1492     3819    1436     1570    10   376 2/1/2021  
AAA2     1 Portugal Deaths    cc1=  .999921 cc2=  .683693 lx=  8.54787 if= 123 il= 132 6/2/2020   n=   9 now=    1492 end=       5155      1436      1570 U=   136.28 T=  165.5 p1= 245.5 p2=    28.9 ed=   487 5/23/2021   x1= 123. x2= 132. y1=   .31 y2=   .25     
GP: Deaths    Portugal 6/2/2020        132    1492    -        1436     1570    10   487 5/23/2021 
AAA2     1 Portugal Deaths    cc1=  .999891 cc2=  .666558 lx=  8.64787 if= 124 il= 132 6/2/2020   n=   8 now=    1492 end=       5698      1436      1570 U=   147.75 T=  179.4 p1= 281.9 p2=    26.2 ed=   528 7/3/2021    x1= 124. x2= 132. y1=   .37 y2=   .32     
GP: Deaths    Portugal 6/2/2020        132    1492    -        1436     1570    10   528 7/3/2021  
AAA2     1 Portugal Deaths    cc1=  .999915 cc2=  .646362 lx=  7.88787 if= 125 il= 132 6/2/2020   n=   7 now=    1492 end=       2664      1436      1570 U=    67.37 T=   99.6 p1=  78.6 p2=    56.0 ed=   258 10/6/2020   x1= 125. x2= 132. y1=  -.38 y2=  -.48     
GP: Deaths    Portugal 6/2/2020        132    1492     2664    1436     1570    10   258 10/6/2020 
AAA2     1 Portugal Deaths    cc1=  .999872 cc2=  .621908 lx=  7.89787 if= 126 il= 132 6/2/2020   n=   6 now=    1492 end=       2691      1436      1570 U=    68.72 T=  100.1 p1=  80.4 p2=    55.4 ed=   262 10/10/2020  x1= 126. x2= 132. y1=  -.38 y2=  -.46     
GP: Deaths    Portugal 6/2/2020        132    1492     2691    1436     1570    10   262 10/10/2020
AAA2     1 Portugal Deaths    cc1=  .999847 cc2=  .591599 lx=  7.62787 if= 127 il= 132 6/2/2020   n=   5 now=    1492 end=       2054      1436      1570 U=    39.94 T=   91.0 p1=  37.7 p2=    72.6 ed=   185 7/25/2020   x1= 127. x2= 132. y1=  -.90 y2= -1.03     
GP: Deaths    Portugal 6/2/2020        132    1492     2054    1436     1570    10   185 7/25/2020 
AAA2     1 Portugal Deaths    cc1=  .993985 cc2=  .881476 lx=  7.32787 if=  55 il= 133 6/3/2020   n=  78 now=    1492 end=       1522      1447      1626 U=    15.68 T=   86.2 p1=   2.0 p2=    98.0 ed=   123 5/24/2020   x1=  55. x2= 133. y1=  1.99 y2= -2.98     
GP: Deaths    Portugal 6/3/2020        133    1492     1522    1447     1626    12   123 5/24/2020 
AAA2     1 Portugal Deaths    cc1=  .994268 cc2=  .881040 lx=  7.33787 if=  56 il= 133 6/3/2020   n=  77 now=    1492 end=       1537      1447      1626 U=    16.39 T=   87.0 p1=   3.0 p2=    97.1 ed=   125 5/26/2020   x1=  56. x2= 133. y1=  1.89 y2= -2.80     
GP: Deaths    Portugal 6/3/2020        133    1492     1537    1447     1626    12   125 5/26/2020 
AAA2     1 Portugal Deaths    cc1=  .994540 cc2=  .880579 lx=  7.33787 if=  57 il= 133 6/3/2020   n=  76 now=    1492 end=       1537      1447      1626 U=    16.40 T=   87.0 p1=   3.0 p2=    97.1 ed=   125 5/26/2020   x1=  57. x2= 133. y1=  1.83 y2= -2.80     
GP: Deaths    Portugal 6/3/2020        133    1492     1537    1447     1626    12   125 5/26/2020 
AAA2     1 Portugal Deaths    cc1=  .994880 cc2=  .880172 lx=  7.33787 if=  58 il= 133 6/3/2020   n=  75 now=    1492 end=       1537      1447      1626 U=    16.61 T=   86.4 p1=   3.0 p2=    97.1 ed=   125 5/26/2020   x1=  58. x2= 133. y1=  1.71 y2= -2.80     
GP: Deaths    Portugal 6/3/2020        133    1492     1537    1447     1626    12   125 5/26/2020 
AAA2     1 Portugal Deaths    cc1=  .995127 cc2=  .879657 lx=  7.34787 if=  59 il= 133 6/3/2020   n=  74 now=    1492 end=       1552      1447      1626 U=    17.49 T=   86.7 p1=   4.0 p2=    96.1 ed=   127 5/28/2020   x1=  59. x2= 133. y1=  1.58 y2= -2.65     
GP: Deaths    Portugal 6/3/2020        133    1492     1552    1447     1626    12   127 5/28/2020 
AAA2     1 Portugal Deaths    cc1=  .995555 cc2=  .878514 lx=  7.34787 if=  61 il= 133 6/3/2020   n=  72 now=    1492 end=       1552      1447      1626 U=    17.61 T=   86.3 p1=   4.0 p2=    96.1 ed=   127 5/28/2020   x1=  61. x2= 133. y1=  1.44 y2= -2.65     
GP: Deaths    Portugal 6/3/2020        133    1492     1552    1447     1626    12   127 5/28/2020 
AAA2     1 Portugal Deaths    cc1=  .995722 cc2=  .877871 lx=  7.34787 if=  62 il= 133 6/3/2020   n=  71 now=    1492 end=       1552      1447      1626 U=    17.76 T=   85.9 p1=   4.0 p2=    96.1 ed=   127 5/28/2020   x1=  62. x2= 133. y1=  1.35 y2= -2.65     
GP: Deaths    Portugal 6/3/2020        133    1492     1552    1447     1626    12   127 5/28/2020 
AAA2     1 Portugal Deaths    cc1=  .995894 cc2=  .877216 lx=  7.35787 if=  63 il= 133 6/3/2020   n=  70 now=    1492 end=       1568      1447      1626 U=    18.43 T=   86.6 p1=   5.1 p2=    95.2 ed=   130 5/31/2020   x1=  63. x2= 133. y1=  1.28 y2= -2.52     
GP: Deaths    Portugal 6/3/2020        133    1492     1568    1447     1626    12   130 5/31/2020 
AAA2     1 Portugal Deaths    cc1=  .996076 cc2=  .876553 lx=  7.35787 if=  64 il= 133 6/3/2020   n=  69 now=    1492 end=       1568      1447      1626 U=    18.64 T=   86.1 p1=   5.1 p2=    95.2 ed=   130 5/31/2020   x1=  64. x2= 133. y1=  1.18 y2= -2.52     
GP: Deaths    Portugal 6/3/2020        133    1492     1568    1447     1626    12   130 5/31/2020 
AAA2     1 Portugal Deaths    cc1=  .996168 cc2=  .875782 lx=  7.35787 if=  65 il= 133 6/3/2020   n=  68 now=    1492 end=       1568      1447      1626 U=    18.76 T=   85.8 p1=   5.1 p2=    95.2 ed=   130 5/31/2020   x1=  65. x2= 133. y1=  1.11 y2= -2.52     
