TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       20749.00000        9.94025
TAB:  Romania Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed Romania 5/20/2020       119   20749    22703   17387    20924    16   143 6/13/2020 
AAA2     1 Romania Confirmed cc1=  .999689 cc2=  .845385 lx= 10.04025 if=  78 il= 119 5/20/2020  n=  41 now=   20749 end=      22931     17387     20924 U=    24.42 T=   87.6 p1=  10.5 p2=    90.5 ed=   145 6/15/2020   x1=  78. x2= 119. y1=   .39 y2= -1.28     
GP: Confirmed Romania 5/20/2020       119   20749    22931   17387    20924    16   145 6/15/2020 
AAA2     1 Romania Confirmed cc1=  .999668 cc2=  .843494 lx= 10.04025 if=  79 il= 119 5/20/2020  n=  40 now=   20749 end=      22931     17387     20924 U=    24.32 T=   87.8 p1=  10.5 p2=    90.5 ed=   145 6/15/2020   x1=  79. x2= 119. y1=   .36 y2= -1.28     
GP: Confirmed Romania 5/20/2020       119   20749    22931   17387    20924    16   145 6/15/2020 
AAA2     1 Romania Confirmed cc1=  .999655 cc2=  .841541 lx= 10.04025 if=  80 il= 119 5/20/2020  n=  39 now=   20749 end=      22931     17387     20924 U=    24.70 T=   87.3 p1=  10.5 p2=    90.5 ed=   145 6/15/2020   x1=  80. x2= 119. y1=   .29 y2= -1.28     
GP: Confirmed Romania 5/20/2020       119   20749    22931   17387    20924    16   145 6/15/2020 
AAA2     1 Romania Confirmed cc1=  .999633 cc2=  .839504 lx= 10.04025 if=  81 il= 119 5/20/2020  n=  38 now=   20749 end=      22931     17387     20924 U=    24.66 T=   87.3 p1=  10.5 p2=    90.5 ed=   145 6/15/2020   x1=  81. x2= 119. y1=   .26 y2= -1.28     
GP: Confirmed Romania 5/20/2020       119   20749    22931   17387    20924    16   145 6/15/2020 
AAA2     1 Romania Confirmed cc1=  .999606 cc2=  .837384 lx= 10.04025 if=  82 il= 119 5/20/2020  n=  37 now=   20749 end=      22931     17387     20924 U=    24.67 T=   87.3 p1=  10.5 p2=    90.5 ed=   145 6/15/2020   x1=  82. x2= 119. y1=   .22 y2= -1.28     
GP: Confirmed Romania 5/20/2020       119   20749    22931   17387    20924    16   145 6/15/2020 
AAA2     1 Romania Confirmed cc1=  .999576 cc2=  .835177 lx= 10.04025 if=  83 il= 119 5/20/2020  n=  36 now=   20749 end=      22931     17387     20924 U=    24.49 T=   87.5 p1=  10.5 p2=    90.5 ed=   145 6/15/2020   x1=  83. x2= 119. y1=   .19 y2= -1.28     
GP: Confirmed Romania 5/20/2020       119   20749    22931   17387    20924    16   145 6/15/2020 
AAA2     1 Romania Confirmed cc1=  .999541 cc2=  .832875 lx= 10.04025 if=  84 il= 119 5/20/2020  n=  35 now=   20749 end=      22931     17387     20924 U=    24.48 T=   87.6 p1=  10.5 p2=    90.5 ed=   145 6/15/2020   x1=  84. x2= 119. y1=   .15 y2= -1.28     
GP: Confirmed Romania 5/20/2020       119   20749    22931   17387    20924    16   145 6/15/2020 
AAA2     1 Romania Confirmed cc1=  .999504 cc2=  .830473 lx= 10.04025 if=  85 il= 119 5/20/2020  n=  34 now=   20749 end=      22931     17387     20924 U=    24.80 T=   87.1 p1=  10.5 p2=    90.5 ed=   145 6/15/2020   x1=  85. x2= 119. y1=   .09 y2= -1.28     
GP: Confirmed Romania 5/20/2020       119   20749    22931   17387    20924    16   145 6/15/2020 
AAA2     1 Romania Confirmed cc1=  .999471 cc2=  .827973 lx= 10.04025 if=  86 il= 119 5/20/2020  n=  33 now=   20749 end=      22931     17387     20924 U=    24.84 T=   87.1 p1=  10.5 p2=    90.5 ed=   145 6/15/2020   x1=  86. x2= 119. y1=   .04 y2= -1.28     
GP: Confirmed Romania 5/20/2020       119   20749    22931   17387    20924    16   145 6/15/2020 
AAA2     1 Romania Confirmed cc1=  .999450 cc2=  .825372 lx= 10.03025 if=  87 il= 119 5/20/2020  n=  32 now=   20749 end=      22703     17387     20924 U=    24.36 T=   86.8 p1=   9.4 p2=    91.4 ed=   144 6/14/2020   x1=  87. x2= 119. y1=  -.01 y2= -1.32     
GP: Confirmed Romania 5/20/2020       119   20749    22703   17387    20924    16   144 6/14/2020 
AAA2     1 Romania Confirmed cc1=  .999444 cc2=  .822667 lx= 10.02025 if=  88 il= 119 5/20/2020  n=  31 now=   20749 end=      22477     17387     20924 U=    23.81 T=   86.6 p1=   8.3 p2=    92.3 ed=   142 6/12/2020   x1=  88. x2= 119. y1=  -.06 y2= -1.36     
GP: Confirmed Romania 5/20/2020       119   20749    22477   17387    20924    16   142 6/12/2020 
AAA2     1 Romania Confirmed cc1=  .999449 cc2=  .819843 lx= 10.01025 if=  89 il= 119 5/20/2020  n=  30 now=   20749 end=      22253     17387     20924 U=    22.94 T=   86.9 p1=   7.2 p2=    93.2 ed=   141 6/11/2020   x1=  89. x2= 119. y1=  -.09 y2= -1.40     
GP: Confirmed Romania 5/20/2020       119   20749    22253   17387    20924    16   141 6/11/2020 
AAA2     1 Romania Confirmed cc1=  .999397 cc2=  .816822 lx= 10.01025 if=  90 il= 119 5/20/2020  n=  29 now=   20749 end=      22253     17387     20924 U=    22.83 T=   87.0 p1=   7.2 p2=    93.2 ed=   140 6/10/2020   x1=  90. x2= 119. y1=  -.13 y2= -1.40     
GP: Confirmed Romania 5/20/2020       119   20749    22253   17387    20924    16   140 6/10/2020 
AAA2     1 Romania Confirmed cc1=  .999332 cc2=  .813637 lx= 10.01025 if=  91 il= 119 5/20/2020  n=  28 now=   20749 end=      22253     17387     20924 U=    23.10 T=   86.7 p1=   7.2 p2=    93.2 ed=   141 6/11/2020   x1=  91. x2= 119. y1=  -.19 y2= -1.40     
GP: Confirmed Romania 5/20/2020       119   20749    22253   17387    20924    16   141 6/11/2020 
AAA2     1 Romania Confirmed cc1=  .999299 cc2=  .810317 lx= 10.00025 if=  92 il= 119 5/20/2020  n=  27 now=   20749 end=      22032     17387     20924 U=    22.64 T=   86.4 p1=   6.2 p2=    94.2 ed=   139 6/9/2020    x1=  92. x2= 119. y1=  -.25 y2= -1.44     
GP: Confirmed Romania 5/20/2020       119   20749    22032   17387    20924    16   139 6/9/2020  
AAA2     1 Romania Confirmed cc1=  .999323 cc2=  .806873 lx=  9.98025 if=  93 il= 119 5/20/2020  n=  26 now=   20749 end=      21595     17387     20924 U=    21.44 T=   86.2 p1=   4.1 p2=    96.1 ed=   136 6/6/2020    x1=  93. x2= 119. y1=  -.32 y2= -1.53     
GP: Confirmed Romania 5/20/2020       119   20749    21595   17387    20924    16   136 6/6/2020  
AAA2     1 Romania Confirmed cc1=  .999374 cc2=  .803258 lx=  9.97025 if=  94 il= 119 5/20/2020  n=  25 now=   20749 end=      21380     17387     20924 U=    20.54 T=   86.6 p1=   3.0 p2=    97.0 ed=   135 6/5/2020    x1=  94. x2= 119. y1=  -.36 y2= -1.58     
GP: Confirmed Romania 5/20/2020       119   20749    21380   17387    20924    16   135 6/5/2020  
AAA2     1 Romania Confirmed cc1=  .999344 cc2=  .799344 lx=  9.96025 if=  95 il= 119 5/20/2020  n=  24 now=   20749 end=      21168     17387     20924 U=    20.05 T=   86.4 p1=   2.0 p2=    98.0 ed=   133 6/3/2020    x1=  95. x2= 119. y1=  -.43 y2= -1.63     
GP: Confirmed Romania 5/20/2020       119   20749    21168   17387    20924    16   133 6/3/2020  
AAA1     1 Romania Confirmed cc1=  .999395 cc2=  .795271 lx=  9.95025 if=  96 il= 119 5/20/2020  n=  23 now=   20749 end=      20957     17387     20924 U=    19.32 T=   86.6 p1=   1.0 p2=    99.0 ed=   132 6/2/2020    x1=  96. x2= 119. y1=  -.49 y2= -1.68 BEST
AAA2     1 Romania Confirmed cc1=  .999397 cc2=  .795271 lx=  9.94625 if=  96 il= 119 5/20/2020  n=  23 now=   20749 end=      20957     17387     20924 U=    19.32 T=   86.6 p1=   1.0 p2=    99.0 ed=   132 6/2/2020    x1=  96. x2= 119. y1=  -.49 y2= -1.68 BEST
GP: Confirmed Romania 5/20/2020       119   20749    20957   17387    20924    16   132 6/2/2020  
AAA2     1 Romania Confirmed cc1=  .999455 cc2=  .790941 lx=  9.93025 if=  97 il= 119 5/20/2020  n=  22 now=   20749 end=      20542     17387     20924 U=    17.90 T=   86.9 p1=  -1.0 p2=   101.0 ed=   129 5/30/2020   x1=  97. x2= 119. y1=  -.56 y2= -1.79     
GP: Confirmed Romania 5/20/2020       119   20749    20542   17387    20924    16   129 5/30/2020 
AAA2     1 Romania Confirmed cc1=  .999477 cc2=  .786276 lx=  9.92025 if=  98 il= 119 5/20/2020  n=  21 now=   20749 end=      20338     17387     20924 U=    17.26 T=   87.0 p1=  -2.0 p2=   102.0 ed=   127 5/28/2020   x1=  98. x2= 119. y1=  -.64 y2= -1.85     
GP: Confirmed Romania 5/20/2020       119   20749    20338   17387    20924    16   127 5/28/2020 
AAA2     1 Romania Confirmed cc1=  .999581 cc2=  .781363 lx=  9.91025 if=  99 il= 119 5/20/2020  n=  20 now=   20749 end=      20135     17387     20924 U=    16.38 T=   87.6 p1=  -3.0 p2=   103.0 ed=   126 5/27/2020   x1=  99. x2= 119. y1=  -.70 y2= -1.92     
GP: Confirmed Romania 5/20/2020       119   20749    20135   17387    20924    16   126 5/27/2020 
AAA2     1 Romania Confirmed cc1=  .999614 cc2=  .776007 lx=  9.90025 if= 100 il= 119 5/20/2020  n=  19 now=   20749 end=      19935     17387     20924 U=    15.63 T=   87.9 p1=  -3.9 p2=   104.1 ed=   124 5/25/2020   x1= 100. x2= 119. y1=  -.77 y2= -1.99     
GP: Confirmed Romania 5/20/2020       119   20749    19935   17387    20924    16   124 5/25/2020 
AAA2     1 Romania Confirmed cc1=  .999658 cc2=  .770242 lx=  9.90025 if= 101 il= 119 5/20/2020  n=  18 now=   20749 end=      19935     17387     20924 U=    15.16 T=   88.8 p1=  -3.9 p2=   104.1 ed=   124 5/25/2020   x1= 101. x2= 119. y1=  -.80 y2= -1.99     
GP: Confirmed Romania 5/20/2020       119   20749    19935   17387    20924    16   124 5/25/2020 
AAA2     1 Romania Confirmed cc1=  .999635 cc2=  .763933 lx=  9.90025 if= 102 il= 119 5/20/2020  n=  17 now=   20749 end=      19935     17387     20924 U=    15.31 T=   88.5 p1=  -3.9 p2=   104.1 ed=   124 5/25/2020   x1= 102. x2= 119. y1=  -.88 y2= -1.99     
GP: Confirmed Romania 5/20/2020       119   20749    19935   17387    20924    16   124 5/25/2020 
AAA2     1 Romania Confirmed cc1=  .999568 cc2=  .757032 lx=  9.90025 if= 103 il= 119 5/20/2020  n=  16 now=   20749 end=      19935     17387     20924 U=    15.31 T=   88.5 p1=  -3.9 p2=   104.1 ed=   124 5/25/2020   x1= 103. x2= 119. y1=  -.94 y2= -1.99     
GP: Confirmed Romania 5/20/2020       119   20749    19935   17387    20924    16   124 5/25/2020 
AAA2     1 Romania Confirmed cc1=  .999482 cc2=  .749482 lx=  9.90025 if= 104 il= 119 5/20/2020  n=  15 now=   20749 end=      19935     17387     20924 U=    15.28 T=   88.6 p1=  -3.9 p2=   104.1 ed=   124 5/25/2020   x1= 104. x2= 119. y1= -1.01 y2= -1.99     
GP: Confirmed Romania 5/20/2020       119   20749    19935   17387    20924    16   124 5/25/2020 
AAA2     1 Romania Confirmed cc1=  .999384 cc2=  .741185 lx=  9.91025 if= 105 il= 119 5/20/2020  n=  14 now=   20749 end=      20135     17387     20924 U=    15.81 T=   88.7 p1=  -3.0 p2=   103.0 ed=   125 5/26/2020   x1= 105. x2= 119. y1= -1.03 y2= -1.92     
GP: Confirmed Romania 5/20/2020       119   20749    20135   17387    20924    16   125 5/26/2020 
AAA2     1 Romania Confirmed cc1=  .999522 cc2=  .732260 lx=  9.93025 if= 106 il= 119 5/20/2020  n=  13 now=   20749 end=      20542     17387     20924 U=    17.64 T=   87.4 p1=  -1.0 p2=   101.0 ed=   129 5/30/2020   x1= 106. x2= 119. y1= -1.05 y2= -1.79     
GP: Confirmed Romania 5/20/2020       119   20749    20542   17387    20924    16   129 5/30/2020 
AAA2     1 Romania Confirmed cc1=  .999503 cc2=  .722153 lx=  9.96025 if= 107 il= 119 5/20/2020  n=  12 now=   20749 end=      21168     17387     20924 U=    20.13 T=   86.3 p1=   2.0 p2=    98.0 ed=   133 6/3/2020    x1= 107. x2= 119. y1= -1.03 y2= -1.63     
GP: Confirmed Romania 5/20/2020       119   20749    21168   17387    20924    16   133 6/3/2020  
AAA2     1 Romania Confirmed cc1=  .999436 cc2=  .710760 lx=  9.99025 if= 108 il= 119 5/20/2020  n=  11 now=   20749 end=      21812     17387     20924 U=    23.01 T=   84.9 p1=   5.1 p2=    95.1 ed=   139 6/9/2020    x1= 108. x2= 119. y1= -1.01 y2= -1.48     
GP: Confirmed Romania 5/20/2020       119   20749    21812   17387    20924    16   139 6/9/2020  
AAA2     1 Romania Confirmed cc1=  .999332 cc2=  .697821 lx=  9.96025 if= 109 il= 119 5/20/2020  n=  10 now=   20749 end=      21168     17387     20924 U=    20.49 T=   85.7 p1=   2.0 p2=    98.0 ed=   134 6/4/2020    x1= 109. x2= 119. y1= -1.14 y2= -1.63     
GP: Confirmed Romania 5/20/2020       119   20749    21168   17387    20924    16   134 6/4/2020  
AAA2     1 Romania Confirmed cc1=  .999261 cc2=  .683033 lx=  9.92025 if= 110 il= 119 5/20/2020  n=   9 now=   20749 end=      20338     17387     20924 U=    17.02 T=   87.5 p1=  -2.0 p2=   102.0 ed=   127 5/28/2020   x1= 110. x2= 119. y1= -1.32 y2= -1.85     
GP: Confirmed Romania 5/20/2020       119   20749    20338   17387    20924    16   127 5/28/2020 
AAA2     1 Romania Confirmed cc1=  .999321 cc2=  .665988 lx=  9.89025 if= 111 il= 119 5/20/2020  n=   8 now=   20749 end=      19737     17387     20924 U=    14.07 T=   89.9 p1=  -4.9 p2=   105.1 ed=   123 5/24/2020   x1= 111. x2= 119. y1= -1.50 y2= -2.07     
GP: Confirmed Romania 5/20/2020       119   20749    19737   17387    20924    16   123 5/24/2020 
AAA2     1 Romania Confirmed cc1=  .999072 cc2=  .645519 lx=  9.88025 if= 112 il= 119 5/20/2020  n=   7 now=   20749 end=      19540     17387     20924 U=    13.04 T=   91.0 p1=  -5.8 p2=   106.2 ed=   121 5/22/2020   x1= 112. x2= 119. y1= -1.61 y2= -2.15     
GP: Confirmed Romania 5/20/2020       119   20749    19540   17387    20924    16   121 5/22/2020 
AAA2     1 Romania Confirmed cc1=  .998617 cc2=  .620653 lx=  9.88025 if= 113 il= 119 5/20/2020  n=   6 now=   20749 end=      19540     17387     20924 U=    13.10 T=   90.9 p1=  -5.8 p2=   106.2 ed=   121 5/22/2020   x1= 113. x2= 119. y1= -1.69 y2= -2.15     
GP: Confirmed Romania 5/20/2020       119   20749    19540   17387    20924    16   121 5/22/2020 
AAA2     1 Romania Confirmed cc1=  .997811 cc2=  .589563 lx=  9.87025 if= 114 il= 119 5/20/2020  n=   5 now=   20749 end=      19346     17387     20924 U=    11.83 T=   92.5 p1=  -6.8 p2=   107.3 ed=   120 5/21/2020   x1= 114. x2= 119. y1= -1.81 y2= -2.24     
GP: Confirmed Romania 5/20/2020       119   20749    19346   17387    20924    16   120 5/21/2020 
AAA1     1 Romania Confirmed cc1=  .999109 cc2=  .891277 lx=  9.97025 if=  35 il= 120 5/21/2020  n=  85 now=   20749 end=      21380     17585     21080 U=    21.62 T=   84.7 p1=   3.0 p2=    97.0 ed=   135 6/5/2020    x1=  35. x2= 120. y1=  2.30 y2= -1.63 BEST
AAA2     1 Romania Confirmed cc1=  .999109 cc2=  .891277 lx=  9.97025 if=  35 il= 120 5/21/2020  n=  85 now=   20749 end=      21380     17585     21080 U=    21.62 T=   84.7 p1=   3.0 p2=    97.0 ed=   135 6/5/2020    x1=  35. x2= 120. y1=  2.30 y2= -1.63 BEST
GP: Confirmed Romania 5/21/2020       120   20749    21380   17585    21080    37   135 6/5/2020  
AAA1     1 Romania Confirmed cc1=  .999192 cc2=  .890726 lx=  9.97025 if=  36 il= 120 5/21/2020  n=  84 now=   20749 end=      21380     17585     21080 U=    21.36 T=   85.1 p1=   3.0 p2=    97.0 ed=   135 6/5/2020    x1=  36. x2= 120. y1=  2.30 y2= -1.63 BEST
AAA2     1 Romania Confirmed cc1=  .999193 cc2=  .890726 lx=  9.96625 if=  36 il= 120 5/21/2020  n=  84 now=   20749 end=      21380     17585     21080 U=    21.36 T=   85.1 p1=   3.0 p2=    97.0 ed=   135 6/5/2020    x1=  36. x2= 120. y1=  2.30 y2= -1.63 BEST
GP: Confirmed Romania 5/21/2020       120   20749    21380   17585    21080    37   135 6/5/2020  
AAA1     1 Romania Confirmed cc1=  .999233 cc2=  .890124 lx=  9.96025 if=  37 il= 120 5/21/2020  n=  83 now=   20749 end=      21168     17585     21080 U=    21.47 T=   83.8 p1=   2.0 p2=    98.0 ed=   134 6/4/2020    x1=  37. x2= 120. y1=  2.18 y2= -1.68 BEST
AAA2     1 Romania Confirmed cc1=  .999234 cc2=  .890124 lx=  9.96325 if=  37 il= 120 5/21/2020  n=  83 now=   20749 end=      21168     17585     21080 U=    21.47 T=   83.8 p1=   2.0 p2=    98.0 ed=   134 6/4/2020    x1=  37. x2= 120. y1=  2.18 y2= -1.68 BEST
GP: Confirmed Romania 5/21/2020       120   20749    21168   17585    21080    37   134 6/4/2020  
AAA1     1 Romania Confirmed cc1=  .999394 cc2=  .889630 lx=  9.96025 if=  38 il= 120 5/21/2020  n=  82 now=   20749 end=      21168     17585     21080 U=    21.21 T=   84.3 p1=   2.0 p2=    98.0 ed=   134 6/4/2020    x1=  38. x2= 120. y1=  2.18 y2= -1.68 BEST
AAA2     1 Romania Confirmed cc1=  .999394 cc2=  .889630 lx=  9.95925 if=  38 il= 120 5/21/2020  n=  82 now=   20749 end=      21168     17585     21080 U=    21.21 T=   84.3 p1=   2.0 p2=    98.0 ed=   134 6/4/2020    x1=  38. x2= 120. y1=  2.18 y2= -1.68 BEST
GP: Confirmed Romania 5/21/2020       120   20749    21168   17585    21080    37   134 6/4/2020  
AAA1     1 Romania Confirmed cc1=  .999499 cc2=  .889067 lx=  9.95025 if=  39 il= 120 5/21/2020  n=  81 now=   20749 end=      20957     17585     21080 U=    20.66 T=   84.0 p1=   1.0 p2=    99.0 ed=   132 6/2/2020    x1=  39. x2= 120. y1=  2.18 y2= -1.74 BEST
AAA2     1 Romania Confirmed cc1=  .999502 cc2=  .889067 lx=  9.95525 if=  39 il= 120 5/21/2020  n=  81 now=   20749 end=      20957     17585     21080 U=    20.66 T=   84.0 p1=   1.0 p2=    99.0 ed=   132 6/2/2020    x1=  39. x2= 120. y1=  2.18 y2= -1.74 BEST
GP: Confirmed Romania 5/21/2020       120   20749    20957   17585    21080    37   132 6/2/2020  
AAA1     1 Romania Confirmed cc1=  .999562 cc2=  .888451 lx=  9.95025 if=  40 il= 120 5/21/2020  n=  80 now=   20749 end=      20957     17585     21080 U=    20.40 T=   84.5 p1=   1.0 p2=    99.0 ed=   132 6/2/2020    x1=  40. x2= 120. y1=  2.18 y2= -1.74 BEST
AAA2     1 Romania Confirmed cc1=  .999562 cc2=  .888451 lx=  9.95225 if=  40 il= 120 5/21/2020  n=  80 now=   20749 end=      20957     17585     21080 U=    20.40 T=   84.5 p1=   1.0 p2=    99.0 ed=   132 6/2/2020    x1=  40. x2= 120. y1=  2.18 y2= -1.74 BEST
GP: Confirmed Romania 5/21/2020       120   20749    20957   17585    21080    37   132 6/2/2020  
AAA1     1 Romania Confirmed cc1=  .999583 cc2=  .887780 lx=  9.95025 if=  41 il= 120 5/21/2020  n=  79 now=   20749 end=      20957     17585     21080 U=    20.15 T=   84.9 p1=   1.0 p2=    99.0 ed=   132 6/2/2020    x1=  41. x2= 120. y1=  2.18 y2= -1.74 BEST
AAA2     1 Romania Confirmed cc1=  .999583 cc2=  .887780 lx=  9.94925 if=  41 il= 120 5/21/2020  n=  79 now=   20749 end=      20957     17585     21080 U=    20.15 T=   84.9 p1=   1.0 p2=    99.0 ed=   132 6/2/2020    x1=  41. x2= 120. y1=  2.18 y2= -1.74 BEST
GP: Confirmed Romania 5/21/2020       120   20749    20957   17585    21080    37   132 6/2/2020  
AAA1     1 Romania Confirmed cc1=  .999576 cc2=  .887068 lx=  9.95025 if=  42 il= 120 5/21/2020  n=  78 now=   20749 end=      20957     17585     21080 U=    20.06 T=   85.1 p1=   1.0 p2=    99.0 ed=   132 6/2/2020    x1=  42. x2= 120. y1=  2.15 y2= -1.74 BEST
AAA2     1 Romania Confirmed cc1=  .999577 cc2=  .887068 lx=  9.94825 if=  42 il= 120 5/21/2020  n=  78 now=   20749 end=      20957     17585     21080 U=    20.06 T=   85.1 p1=   1.0 p2=    99.0 ed=   132 6/2/2020    x1=  42. x2= 120. y1=  2.15 y2= -1.74 BEST
GP: Confirmed Romania 5/21/2020       120   20749    20957   17585    21080    37   132 6/2/2020  
AAA1     1 Romania Confirmed cc1=  .999564 cc2=  .886336 lx=  9.95025 if=  43 il= 120 5/21/2020  n=  77 now=   20749 end=      20957     17585     21080 U=    20.05 T=   85.1 p1=   1.0 p2=    99.0 ed=   132 6/2/2020    x1=  43. x2= 120. y1=  2.10 y2= -1.74 BEST
AAA2     1 Romania Confirmed cc1=  .999565 cc2=  .886336 lx=  9.94725 if=  43 il= 120 5/21/2020  n=  77 now=   20749 end=      20957     17585     21080 U=    20.05 T=   85.1 p1=   1.0 p2=    99.0 ed=   132 6/2/2020    x1=  43. x2= 120. y1=  2.10 y2= -1.74 BEST
GP: Confirmed Romania 5/21/2020       120   20749    20957   17585    21080    37   132 6/2/2020  
AAA1     1 Romania Confirmed cc1=  .999551 cc2=  .885590 lx=  9.95025 if=  44 il= 120 5/21/2020  n=  76 now=   20749 end=      20957     17585     21080 U=    20.06 T=   85.1 p1=   1.0 p2=    99.0 ed=   132 6/2/2020    x1=  44. x2= 120. y1=  2.05 y2= -1.74 BEST
AAA2     1 Romania Confirmed cc1=  .999553 cc2=  .885590 lx=  9.94725 if=  44 il= 120 5/21/2020  n=  76 now=   20749 end=      20957     17585     21080 U=    20.06 T=   85.1 p1=   1.0 p2=    99.0 ed=   132 6/2/2020    x1=  44. x2= 120. y1=  2.05 y2= -1.74 BEST
GP: Confirmed Romania 5/21/2020       120   20749    20957   17585    21080    37   132 6/2/2020  
AAA1     1 Romania Confirmed cc1=  .999538 cc2=  .884830 lx=  9.95025 if=  45 il= 120 5/21/2020  n=  75 now=   20749 end=      20957     17585     21080 U=    19.80 T=   85.5 p1=   1.0 p2=    99.0 ed=   132 6/2/2020    x1=  45. x2= 120. y1=  2.05 y2= -1.74 BEST
AAA2     1 Romania Confirmed cc1=  .999541 cc2=  .884830 lx=  9.94625 if=  45 il= 120 5/21/2020  n=  75 now=   20749 end=      20957     17585     21080 U=    19.80 T=   85.5 p1=   1.0 p2=    99.0 ed=   132 6/2/2020    x1=  45. x2= 120. y1=  2.05 y2= -1.74 BEST
GP: Confirmed Romania 5/21/2020       120   20749    20957   17585    21080    37   132 6/2/2020  
AAA1     1 Romania Confirmed cc1=  .999521 cc2=  .884051 lx=  9.95025 if=  46 il= 120 5/21/2020  n=  74 now=   20749 end=      20957     17585     21080 U=    19.89 T=   85.4 p1=   1.0 p2=    99.0 ed=   132 6/2/2020    x1=  46. x2= 120. y1=  1.98 y2= -1.74 BEST
AAA2     1 Romania Confirmed cc1=  .999524 cc2=  .884051 lx=  9.94625 if=  46 il= 120 5/21/2020  n=  74 now=   20749 end=      20957     17585     21080 U=    19.89 T=   85.4 p1=   1.0 p2=    99.0 ed=   132 6/2/2020    x1=  46. x2= 120. y1=  1.98 y2= -1.74 BEST
GP: Confirmed Romania 5/21/2020       120   20749    20957   17585    21080    37   132 6/2/2020  
AAA1     1 Romania Confirmed cc1=  .999502 cc2=  .883254 lx=  9.95025 if=  47 il= 120 5/21/2020  n=  73 now=   20749 end=      20957     17585     21080 U=    19.62 T=   85.9 p1=   1.0 p2=    99.0 ed=   132 6/2/2020    x1=  47. x2= 120. y1=  1.98 y2= -1.74 BEST
AAA2     1 Romania Confirmed cc1=  .999504 cc2=  .883254 lx=  9.94625 if=  47 il= 120 5/21/2020  n=  73 now=   20749 end=      20957     17585     21080 U=    19.62 T=   85.9 p1=   1.0 p2=    99.0 ed=   132 6/2/2020    x1=  47. x2= 120. y1=  1.98 y2= -1.74 BEST
GP: Confirmed Romania 5/21/2020       120   20749    20957   17585    21080    37   132 6/2/2020  
AAA1     1 Romania Confirmed cc1=  .999498 cc2=  .882457 lx=  9.95025 if=  48 il= 120 5/21/2020  n=  72 now=   20749 end=      20957     17585     21080 U=    19.74 T=   85.6 p1=   1.0 p2=    99.0 ed=   132 6/2/2020    x1=  48. x2= 120. y1=  1.91 y2= -1.74 BEST
AAA2     1 Romania Confirmed cc1=  .999499 cc2=  .882457 lx=  9.94825 if=  48 il= 120 5/21/2020  n=  72 now=   20749 end=      20957     17585     21080 U=    19.74 T=   85.6 p1=   1.0 p2=    99.0 ed=   132 6/2/2020    x1=  48. x2= 120. y1=  1.91 y2= -1.74 BEST
GP: Confirmed Romania 5/21/2020       120   20749    20957   17585    21080    37   132 6/2/2020  
AAA1     1 Romania Confirmed cc1=  .999483 cc2=  .881632 lx=  9.95025 if=  49 il= 120 5/21/2020  n=  71 now=   20749 end=      20957     17585     21080 U=    19.97 T=   85.2 p1=   1.0 p2=    99.0 ed=   132 6/2/2020    x1=  49. x2= 120. y1=  1.82 y2= -1.74 BEST
AAA2     1 Romania Confirmed cc1=  .999484 cc2=  .881632 lx=  9.94925 if=  49 il= 120 5/21/2020  n=  71 now=   20749 end=      20957     17585     21080 U=    19.97 T=   85.2 p1=   1.0 p2=    99.0 ed=   132 6/2/2020    x1=  49. x2= 120. y1=  1.82 y2= -1.74 BEST
GP: Confirmed Romania 5/21/2020       120   20749    20957   17585    21080    37   132 6/2/2020  
AAA1     1 Romania Confirmed cc1=  .999462 cc2=  .880784 lx=  9.95025 if=  50 il= 120 5/21/2020  n=  70 now=   20749 end=      20957     17585     21080 U=    19.76 T=   85.6 p1=   1.0 p2=    99.0 ed=   132 6/2/2020    x1=  50. x2= 120. y1=  1.80 y2= -1.74 BEST
AAA2     1 Romania Confirmed cc1=  .999462 cc2=  .880784 lx=  9.94825 if=  50 il= 120 5/21/2020  n=  70 now=   20749 end=      20957     17585     21080 U=    19.76 T=   85.6 p1=   1.0 p2=    99.0 ed=   132 6/2/2020    x1=  50. x2= 120. y1=  1.80 y2= -1.74 BEST
GP: Confirmed Romania 5/21/2020       120   20749    20957   17585    21080    37   132 6/2/2020  
AAA1     1 Romania Confirmed cc1=  .999444 cc2=  .879921 lx=  9.95025 if=  51 il= 120 5/21/2020  n=  69 now=   20749 end=      20957     17585     21080 U=    20.07 T=   85.1 p1=   1.0 p2=    99.0 ed=   132 6/2/2020    x1=  51. x2= 120. y1=  1.70 y2= -1.74 BEST
AAA2     1 Romania Confirmed cc1=  .999444 cc2=  .879921 lx=  9.94925 if=  51 il= 120 5/21/2020  n=  69 now=   20749 end=      20957     17585     21080 U=    20.07 T=   85.1 p1=   1.0 p2=    99.0 ed=   132 6/2/2020    x1=  51. x2= 120. y1=  1.70 y2= -1.74 BEST
GP: Confirmed Romania 5/21/2020       120   20749    20957   17585    21080    37   132 6/2/2020  
AAA1     1 Romania Confirmed cc1=  .999424 cc2=  .879038 lx=  9.95025 if=  52 il= 120 5/21/2020  n=  68 now=   20749 end=      20957     17585     21080 U=    20.14 T=   85.0 p1=   1.0 p2=    99.0 ed=   132 6/2/2020    x1=  52. x2= 120. y1=  1.64 y2= -1.74 BEST
