TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        9059.00000        9.11151
TAB:  US_New_Jersey_Ocean Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Deaths    US_New_Jersey_Ocean 5/19/2020       118     787      961     643      911     5   150 6/20/2020 
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .998816 cc2=  .851374 lx=  6.88823 if=  73 il= 118 5/19/2020  n=  45 now=     787 end=        980       643       911 U=    23.51 T=   97.7 p1=  24.5 p2=    80.3 ed=   153 6/23/2020   x1=  73. x2= 118. y1=  1.05 y2=  -.86     
GP: Deaths    US_New_Jersey_Ocean 5/19/2020       118     787      980     643      911     5   153 6/23/2020 
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .998751 cc2=  .849680 lx=  6.88823 if=  74 il= 118 5/19/2020  n=  44 now=     787 end=        980       643       911 U=    23.43 T=   97.8 p1=  24.5 p2=    80.3 ed=   153 6/23/2020   x1=  74. x2= 118. y1=  1.02 y2=  -.86     
GP: Deaths    US_New_Jersey_Ocean 5/19/2020       118     787      980     643      911     5   153 6/23/2020 
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .998703 cc2=  .847948 lx=  6.89823 if=  75 il= 118 5/19/2020  n=  43 now=     787 end=        990       643       911 U=    23.78 T=   98.0 p1=  25.8 p2=    79.5 ed=   154 6/24/2020   x1=  75. x2= 118. y1=   .97 y2=  -.84     
GP: Deaths    US_New_Jersey_Ocean 5/19/2020       118     787      990     643      911     5   154 6/24/2020 
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .998648 cc2=  .846150 lx=  6.91823 if=  76 il= 118 5/19/2020  n=  42 now=     787 end=       1010       643       911 U=    24.70 T=   98.4 p1=  28.3 p2=    77.9 ed=   156 6/26/2020   x1=  76. x2= 118. y1=   .91 y2=  -.79     
GP: Deaths    US_New_Jersey_Ocean 5/19/2020       118     787     1010     643      911     5   156 6/26/2020 
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .998550 cc2=  .844247 lx=  6.91823 if=  77 il= 118 5/19/2020  n=  41 now=     787 end=       1010       643       911 U=    25.18 T=   98.0 p1=  28.3 p2=    77.9 ed=   157 6/27/2020   x1=  77. x2= 118. y1=   .83 y2=  -.79     
GP: Deaths    US_New_Jersey_Ocean 5/19/2020       118     787     1010     643      911     5   157 6/27/2020 
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .998486 cc2=  .842313 lx=  6.90823 if=  78 il= 118 5/19/2020  n=  40 now=     787 end=       1000       643       911 U=    25.45 T=   97.2 p1=  27.1 p2=    78.7 ed=   157 6/27/2020   x1=  78. x2= 118. y1=   .76 y2=  -.82     
GP: Deaths    US_New_Jersey_Ocean 5/19/2020       118     787     1000     643      911     5   157 6/27/2020 
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .998650 cc2=  .838522 lx=  6.85823 if=  80 il= 118 5/19/2020  n=  38 now=     787 end=        951       643       911 U=    23.50 T=   96.0 p1=  20.8 p2=    82.8 ed=   151 6/21/2020   x1=  80. x2= 118. y1=   .68 y2=  -.94     
GP: Deaths    US_New_Jersey_Ocean 5/19/2020       118     787      951     643      911     5   151 6/21/2020 
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .998713 cc2=  .836491 lx=  6.83823 if=  81 il= 118 5/19/2020  n=  37 now=     787 end=        932       643       911 U=    22.61 T=   95.6 p1=  18.4 p2=    84.4 ed=   149 6/19/2020   x1=  81. x2= 118. y1=   .65 y2=  -.99     
GP: Deaths    US_New_Jersey_Ocean 5/19/2020       118     787      932     643      911     5   149 6/19/2020 
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .998713 cc2=  .834314 lx=  6.82823 if=  82 il= 118 5/19/2020  n=  36 now=     787 end=        923       643       911 U=    21.86 T=   95.8 p1=  17.3 p2=    85.3 ed=   147 6/17/2020   x1=  82. x2= 118. y1=   .63 y2= -1.02     
GP: Deaths    US_New_Jersey_Ocean 5/19/2020       118     787      923     643      911     5   147 6/17/2020 
AAA1     1 US_New_Jersey_Ocean Deaths    cc1=  .998614 cc2=  .831948 lx=  6.81823 if=  83 il= 118 5/19/2020  n=  35 now=     787 end=        914       643       911 U=    21.35 T=   95.7 p1=  16.1 p2=    86.1 ed=   146 6/16/2020   x1=  83. x2= 118. y1=   .60 y2= -1.04 BEST
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .998615 cc2=  .831948 lx=  6.82223 if=  83 il= 118 5/19/2020  n=  35 now=     787 end=        914       643       911 U=    21.35 T=   95.7 p1=  16.1 p2=    86.1 ed=   146 6/16/2020   x1=  83. x2= 118. y1=   .60 y2= -1.04 BEST
GP: Deaths    US_New_Jersey_Ocean 5/19/2020       118     787      914     643      911     5   146 6/16/2020 
AAA1     1 US_New_Jersey_Ocean Deaths    cc1=  .998492 cc2=  .829461 lx=  6.81823 if=  84 il= 118 5/19/2020  n=  34 now=     787 end=        914       643       911 U=    21.54 T=   95.5 p1=  16.1 p2=    86.1 ed=   146 6/16/2020   x1=  84. x2= 118. y1=   .53 y2= -1.04 BEST
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .998493 cc2=  .829461 lx=  6.82323 if=  84 il= 118 5/19/2020  n=  34 now=     787 end=        914       643       911 U=    21.54 T=   95.5 p1=  16.1 p2=    86.1 ed=   146 6/16/2020   x1=  84. x2= 118. y1=   .53 y2= -1.04 BEST
GP: Deaths    US_New_Jersey_Ocean 5/19/2020       118     787      914     643      911     5   146 6/16/2020 
AAA1     1 US_New_Jersey_Ocean Deaths    cc1=  .998369 cc2=  .826871 lx=  6.81823 if=  85 il= 118 5/19/2020  n=  33 now=     787 end=        914       643       911 U=    21.82 T=   95.2 p1=  16.1 p2=    86.1 ed=   146 6/16/2020   x1=  85. x2= 118. y1=   .47 y2= -1.04 BEST
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .998370 cc2=  .826871 lx=  6.81723 if=  85 il= 118 5/19/2020  n=  33 now=     787 end=        914       643       911 U=    21.82 T=   95.2 p1=  16.1 p2=    86.1 ed=   146 6/16/2020   x1=  85. x2= 118. y1=   .47 y2= -1.04 BEST
GP: Deaths    US_New_Jersey_Ocean 5/19/2020       118     787      914     643      911     5   146 6/16/2020 
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .998322 cc2=  .824244 lx=  6.79823 if=  86 il= 118 5/19/2020  n=  32 now=     787 end=        896       643       911 U=    21.27 T=   94.6 p1=  13.9 p2=    87.8 ed=   144 6/14/2020   x1=  86. x2= 118. y1=   .40 y2= -1.10     
GP: Deaths    US_New_Jersey_Ocean 5/19/2020       118     787      896     643      911     5   144 6/14/2020 
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .998375 cc2=  .821598 lx=  6.78823 if=  87 il= 118 5/19/2020  n=  31 now=     787 end=        887       643       911 U=    20.78 T=   94.5 p1=  12.7 p2=    88.7 ed=   143 6/13/2020   x1=  87. x2= 118. y1=   .36 y2= -1.13     
GP: Deaths    US_New_Jersey_Ocean 5/19/2020       118     787      887     643      911     5   143 6/13/2020 
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .998421 cc2=  .818816 lx=  6.76823 if=  88 il= 118 5/19/2020  n=  30 now=     787 end=        869       643       911 U=    19.67 T=   94.5 p1=  10.4 p2=    90.6 ed=   140 6/10/2020   x1=  88. x2= 118. y1=   .33 y2= -1.20     
GP: Deaths    US_New_Jersey_Ocean 5/19/2020       118     787      869     643      911     5   140 6/10/2020 
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .998311 cc2=  .815737 lx=  6.75823 if=  89 il= 118 5/19/2020  n=  29 now=     787 end=        861       643       911 U=    18.89 T=   94.7 p1=   9.4 p2=    91.4 ed=   139 6/9/2020    x1=  89. x2= 118. y1=   .30 y2= -1.23     
GP: Deaths    US_New_Jersey_Ocean 5/19/2020       118     787      861     643      911     5   139 6/9/2020  
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .998136 cc2=  .812441 lx=  6.75823 if=  90 il= 118 5/19/2020  n=  28 now=     787 end=        861       643       911 U=    18.24 T=   95.5 p1=   9.4 p2=    91.4 ed=   138 6/8/2020    x1=  90. x2= 118. y1=   .30 y2= -1.23     
GP: Deaths    US_New_Jersey_Ocean 5/19/2020       118     787      861     643      911     5   138 6/8/2020  
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .998483 cc2=  .809501 lx=  6.80823 if=  91 il= 118 5/19/2020  n=  27 now=     787 end=        905       643       911 U=    21.37 T=   95.1 p1=  15.0 p2=    87.0 ed=   145 6/15/2020   x1=  91. x2= 118. y1=   .19 y2= -1.07     
GP: Deaths    US_New_Jersey_Ocean 5/19/2020       118     787      905     643      911     5   145 6/15/2020 
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .998371 cc2=  .805921 lx=  6.79823 if=  92 il= 118 5/19/2020  n=  26 now=     787 end=        896       643       911 U=    21.05 T=   94.8 p1=  13.9 p2=    87.8 ed=   144 6/14/2020   x1=  92. x2= 118. y1=   .13 y2= -1.10     
GP: Deaths    US_New_Jersey_Ocean 5/19/2020       118     787      896     643      911     5   144 6/14/2020 
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .998293 cc2=  .802177 lx=  6.77823 if=  93 il= 118 5/19/2020  n=  25 now=     787 end=        878       643       911 U=    20.27 T=   94.4 p1=  11.6 p2=    89.6 ed=   142 6/12/2020   x1=  93. x2= 118. y1=   .07 y2= -1.16     
GP: Deaths    US_New_Jersey_Ocean 5/19/2020       118     787      878     643      911     5   142 6/12/2020 
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .998249 cc2=  .798249 lx=  6.75823 if=  94 il= 118 5/19/2020  n=  24 now=     787 end=        861       643       911 U=    19.51 T=   94.0 p1=   9.4 p2=    91.4 ed=   140 6/10/2020   x1=  94. x2= 118. y1=   .00 y2= -1.23     
GP: Deaths    US_New_Jersey_Ocean 5/19/2020       118     787      861     643      911     5   140 6/10/2020 
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .998297 cc2=  .794173 lx=  6.73823 if=  95 il= 118 5/19/2020  n=  23 now=     787 end=        844       643       911 U=    18.19 T=   94.3 p1=   7.2 p2=    93.2 ed=   137 6/7/2020    x1=  95. x2= 118. y1=  -.04 y2= -1.30     
GP: Deaths    US_New_Jersey_Ocean 5/19/2020       118     787      844     643      911     5   137 6/7/2020  
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .998090 cc2=  .789575 lx=  6.72823 if=  96 il= 118 5/19/2020  n=  22 now=     787 end=        835       643       911 U=    17.38 T=   94.7 p1=   6.1 p2=    94.3 ed=   135 6/5/2020    x1=  96. x2= 118. y1=  -.07 y2= -1.34     
GP: Deaths    US_New_Jersey_Ocean 5/19/2020       118     787      835     643      911     5   135 6/5/2020  
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .997881 cc2=  .784680 lx=  6.74823 if=  97 il= 118 5/19/2020  n=  21 now=     787 end=        852       643       911 U=    17.87 T=   95.4 p1=   8.3 p2=    92.4 ed=   137 6/7/2020    x1=  97. x2= 118. y1=  -.09 y2= -1.27     
GP: Deaths    US_New_Jersey_Ocean 5/19/2020       118     787      852     643      911     5   137 6/7/2020  
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .998097 cc2=  .779879 lx=  6.79823 if=  98 il= 118 5/19/2020  n=  20 now=     787 end=        896       643       911 U=    20.22 T=   95.7 p1=  13.9 p2=    87.8 ed=   143 6/13/2020   x1=  98. x2= 118. y1=  -.11 y2= -1.10     
GP: Deaths    US_New_Jersey_Ocean 5/19/2020       118     787      896     643      911     5   143 6/13/2020 
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .998255 cc2=  .774648 lx=  6.88823 if=  99 il= 118 5/19/2020  n=  19 now=     787 end=        980       643       911 U=    24.94 T=   96.5 p1=  24.5 p2=    80.3 ed=   155 6/25/2020   x1=  99. x2= 118. y1=  -.10 y2=  -.86     
GP: Deaths    US_New_Jersey_Ocean 5/19/2020       118     787      980     643      911     5   155 6/25/2020 
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .997964 cc2=  .768548 lx=  6.88823 if= 100 il= 118 5/19/2020  n=  18 now=     787 end=        980       643       911 U=    25.80 T=   95.7 p1=  24.5 p2=    80.3 ed=   156 6/26/2020   x1= 100. x2= 118. y1=  -.16 y2=  -.86     
GP: Deaths    US_New_Jersey_Ocean 5/19/2020       118     787      980     643      911     5   156 6/26/2020 
AAA1     1 US_New_Jersey_Ocean Deaths    cc1=  .998079 cc2=  .762377 lx=  6.81823 if= 101 il= 118 5/19/2020  n=  17 now=     787 end=        914       643       911 U=    21.95 T=   95.1 p1=  16.1 p2=    86.1 ed=   146 6/16/2020   x1= 101. x2= 118. y1=  -.27 y2= -1.04 BEST
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .998079 cc2=  .762377 lx=  6.81423 if= 101 il= 118 5/19/2020  n=  17 now=     787 end=        914       643       911 U=    21.95 T=   95.1 p1=  16.1 p2=    86.1 ed=   146 6/16/2020   x1= 101. x2= 118. y1=  -.27 y2= -1.04 BEST
GP: Deaths    US_New_Jersey_Ocean 5/19/2020       118     787      914     643      911     5   146 6/16/2020 
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .997800 cc2=  .755264 lx=  6.78823 if= 102 il= 118 5/19/2020  n=  16 now=     787 end=        887       643       911 U=    20.56 T=   94.7 p1=  12.7 p2=    88.7 ed=   143 6/13/2020   x1= 102. x2= 118. y1=  -.35 y2= -1.13     
GP: Deaths    US_New_Jersey_Ocean 5/19/2020       118     787      887     643      911     5   143 6/13/2020 
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .997470 cc2=  .747470 lx=  6.75823 if= 103 il= 118 5/19/2020  n=  15 now=     787 end=        861       643       911 U=    18.55 T=   95.2 p1=   9.4 p2=    91.4 ed=   138 6/8/2020    x1= 103. x2= 118. y1=  -.42 y2= -1.23     
GP: Deaths    US_New_Jersey_Ocean 5/19/2020       118     787      861     643      911     5   138 6/8/2020  
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .997090 cc2=  .738891 lx=  6.80823 if= 104 il= 118 5/19/2020  n=  14 now=     787 end=        905       643       911 U=    21.42 T=   95.0 p1=  15.0 p2=    87.0 ed=   145 6/15/2020   x1= 104. x2= 118. y1=  -.42 y2= -1.07     
GP: Deaths    US_New_Jersey_Ocean 5/19/2020       118     787      905     643      911     5   145 6/15/2020 
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .996425 cc2=  .729164 lx=  6.79823 if= 105 il= 118 5/19/2020  n=  13 now=     787 end=        896       643       911 U=    20.92 T=   94.9 p1=  13.9 p2=    87.8 ed=   144 6/14/2020   x1= 105. x2= 118. y1=  -.48 y2= -1.10     
GP: Deaths    US_New_Jersey_Ocean 5/19/2020       118     787      896     643      911     5   144 6/14/2020 
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .995535 cc2=  .718185 lx=  6.77823 if= 106 il= 118 5/19/2020  n=  12 now=     787 end=        878       643       911 U=    20.30 T=   94.4 p1=  11.6 p2=    89.6 ed=   142 6/12/2020   x1= 106. x2= 118. y1=  -.57 y2= -1.16     
GP: Deaths    US_New_Jersey_Ocean 5/19/2020       118     787      878     643      911     5   142 6/12/2020 
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .994693 cc2=  .706018 lx=  6.68823 if= 107 il= 118 5/19/2020  n=  11 now=     787 end=        802       643       911 U=    15.98 T=   94.0 p1=   1.9 p2=    98.1 ed=   131 6/1/2020    x1= 107. x2= 118. y1=  -.82 y2= -1.50     
GP: Deaths    US_New_Jersey_Ocean 5/19/2020       118     787      802     643      911     5   131 6/1/2020  
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .995235 cc2=  .693723 lx=  6.59823 if= 108 il= 118 5/19/2020  n=  10 now=     787 end=        733       643       911 U=    10.56 T=   96.6 p1=  -6.9 p2=   107.4 ed=   121 5/22/2020   x1= 108. x2= 118. y1= -1.08 y2= -2.02     
GP: Deaths    US_New_Jersey_Ocean 5/19/2020       118     787      733     643      911     5   121 5/22/2020 
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .994449 cc2=  .678221 lx=  6.55823 if= 109 il= 118 5/19/2020  n=   9 now=     787 end=        705       643       911 U=     8.46 T=   97.8 p1= -10.4 p2=   111.6 ed=   117 5/18/2020   x1= 109. x2= 118. y1= -1.32 y2= -2.39     
GP: Deaths    US_New_Jersey_Ocean 5/19/2020       118     787      705     643      911     5   117 5/18/2020 
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .995925 cc2=  .662592 lx=  6.52823 if= 110 il= 118 5/19/2020  n=   8 now=     787 end=        684       643       911 U=     6.24 T=  100.7 p1= -13.1 p2=   115.1 ed=   115 5/16/2020   x1= 110. x2= 118. y1= -1.50 y2= -2.78     
GP: Deaths    US_New_Jersey_Ocean 5/19/2020       118     787      684     643      911     5   115 5/16/2020 
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .995189 cc2=  .641635 lx=  6.51823 if= 111 il= 118 5/19/2020  n=   7 now=     787 end=        677       643       911 U=     5.48 T=  101.8 p1= -14.0 p2=   116.2 ed=   114 5/15/2020   x1= 111. x2= 118. y1= -1.68 y2= -2.95     
GP: Deaths    US_New_Jersey_Ocean 5/19/2020       118     787      677     643      911     5   114 5/15/2020 
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .995959 cc2=  .587711 lx=  6.57823 if= 113 il= 118 5/19/2020  n=   5 now=     787 end=        719       643       911 U=     9.51 T=   97.2 p1=  -8.6 p2=   109.5 ed=   119 5/20/2020   x1= 113. x2= 118. y1= -1.66 y2= -2.19     
GP: Deaths    US_New_Jersey_Ocean 5/19/2020       118     787      719     643      911     5   119 5/20/2020 
AAA1     1 US_New_Jersey_Ocean Deaths    cc1=  .993812 cc2=  .865775 lx=  6.64823 if=  59 il= 119 5/20/2020  n=  60 now=     787 end=        771       656       770 U=    16.15 T=   89.6 p1=  -2.0 p2=   102.1 ed=   127 5/28/2020   x1=  59. x2= 119. y1=  1.89 y2= -1.82 BEST
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .993812 cc2=  .865775 lx=  6.64823 if=  59 il= 119 5/20/2020  n=  60 now=     787 end=        771       656       770 U=    16.15 T=   89.6 p1=  -2.0 p2=   102.1 ed=   127 5/28/2020   x1=  59. x2= 119. y1=  1.89 y2= -1.82 BEST
GP: Deaths    US_New_Jersey_Ocean 5/20/2020       119     787      771     656      770     9   127 5/28/2020 
AAA1     1 US_New_Jersey_Ocean Deaths    cc1=  .993638 cc2=  .864538 lx=  6.64823 if=  60 il= 119 5/20/2020  n=  59 now=     787 end=        771       656       770 U=    15.89 T=   90.1 p1=  -2.0 p2=   102.1 ed=   127 5/28/2020   x1=  60. x2= 119. y1=  1.89 y2= -1.82 BEST
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .993642 cc2=  .864538 lx=  6.64423 if=  60 il= 119 5/20/2020  n=  59 now=     787 end=        771       656       770 U=    15.89 T=   90.1 p1=  -2.0 p2=   102.1 ed=   127 5/28/2020   x1=  60. x2= 119. y1=  1.89 y2= -1.82 BEST
GP: Deaths    US_New_Jersey_Ocean 5/20/2020       119     787      771     656      770     9   127 5/28/2020 
AAA1     1 US_New_Jersey_Ocean Deaths    cc1=  .993368 cc2=  .863179 lx=  6.63823 if=  61 il= 119 5/20/2020  n=  58 now=     787 end=        763       656       770 U=    15.36 T=   90.1 p1=  -3.0 p2=   103.1 ed=   126 5/27/2020   x1=  61. x2= 119. y1=  1.89 y2= -1.88 BEST
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .993372 cc2=  .863179 lx=  6.64223 if=  61 il= 119 5/20/2020  n=  58 now=     787 end=        763       656       770 U=    15.36 T=   90.1 p1=  -3.0 p2=   103.1 ed=   126 5/27/2020   x1=  61. x2= 119. y1=  1.89 y2= -1.88 BEST
GP: Deaths    US_New_Jersey_Ocean 5/20/2020       119     787      763     656      770     9   126 5/27/2020 
AAA1     1 US_New_Jersey_Ocean Deaths    cc1=  .993027 cc2=  .861721 lx=  6.63823 if=  62 il= 119 5/20/2020  n=  57 now=     787 end=        763       656       770 U=    15.09 T=   90.6 p1=  -3.0 p2=   103.1 ed=   126 5/27/2020   x1=  62. x2= 119. y1=  1.89 y2= -1.88 BEST
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .993030 cc2=  .861721 lx=  6.64123 if=  62 il= 119 5/20/2020  n=  57 now=     787 end=        763       656       770 U=    15.09 T=   90.6 p1=  -3.0 p2=   103.1 ed=   126 5/27/2020   x1=  62. x2= 119. y1=  1.89 y2= -1.88 BEST
GP: Deaths    US_New_Jersey_Ocean 5/20/2020       119     787      763     656      770     9   126 5/27/2020 
AAA1     1 US_New_Jersey_Ocean Deaths    cc1=  .992658 cc2=  .860205 lx=  6.63823 if=  63 il= 119 5/20/2020  n=  56 now=     787 end=        763       656       770 U=    14.83 T=   91.1 p1=  -3.0 p2=   103.1 ed=   126 5/27/2020   x1=  63. x2= 119. y1=  1.89 y2= -1.88 BEST
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .992663 cc2=  .860205 lx=  6.64223 if=  63 il= 119 5/20/2020  n=  56 now=     787 end=        763       656       770 U=    14.83 T=   91.1 p1=  -3.0 p2=   103.1 ed=   126 5/27/2020   x1=  63. x2= 119. y1=  1.89 y2= -1.88 BEST
GP: Deaths    US_New_Jersey_Ocean 5/20/2020       119     787      763     656      770     9   126 5/27/2020 
AAA1     1 US_New_Jersey_Ocean Deaths    cc1=  .992347 cc2=  .858716 lx=  6.64823 if=  64 il= 119 5/20/2020  n=  55 now=     787 end=        771       656       770 U=    14.81 T=   92.1 p1=  -2.0 p2=   102.1 ed=   127 5/28/2020   x1=  64. x2= 119. y1=  1.89 y2= -1.82 BEST
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .992349 cc2=  .858716 lx=  6.64523 if=  64 il= 119 5/20/2020  n=  55 now=     787 end=        771       656       770 U=    14.81 T=   92.1 p1=  -2.0 p2=   102.1 ed=   127 5/28/2020   x1=  64. x2= 119. y1=  1.89 y2= -1.82 BEST
GP: Deaths    US_New_Jersey_Ocean 5/20/2020       119     787      771     656      770     9   127 5/28/2020 
AAA1     1 US_New_Jersey_Ocean Deaths    cc1=  .992218 cc2=  .857378 lx=  6.64823 if=  65 il= 119 5/20/2020  n=  54 now=     787 end=        771       656       770 U=    14.54 T=   92.5 p1=  -2.0 p2=   102.1 ed=   126 5/27/2020   x1=  65. x2= 119. y1=  1.89 y2= -1.82 BEST
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .992224 cc2=  .857378 lx=  6.65323 if=  65 il= 119 5/20/2020  n=  54 now=     787 end=        771       656       770 U=    14.54 T=   92.5 p1=  -2.0 p2=   102.1 ed=   126 5/27/2020   x1=  65. x2= 119. y1=  1.89 y2= -1.82 BEST
GP: Deaths    US_New_Jersey_Ocean 5/20/2020       119     787      771     656      770     9   126 5/27/2020 
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .992528 cc2=  .856445 lx=  6.66823 if=  66 il= 119 5/20/2020  n=  53 now=     787 end=        786       656       770 U=    15.74 T=   92.2 p1=   -.1 p2=   100.1 ed=   129 5/30/2020   x1=  66. x2= 119. y1=  1.66 y2= -1.70     
GP: Deaths    US_New_Jersey_Ocean 5/20/2020       119     787      786     656      770     9   129 5/30/2020 
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .992253 cc2=  .854893 lx=  6.66823 if=  67 il= 119 5/20/2020  n=  52 now=     787 end=        786       656       770 U=    15.82 T=   92.1 p1=   -.1 p2=   100.1 ed=   129 5/30/2020   x1=  67. x2= 119. y1=  1.58 y2= -1.70     
GP: Deaths    US_New_Jersey_Ocean 5/20/2020       119     787      786     656      770     9   129 5/30/2020 
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .991958 cc2=  .853283 lx=  6.67823 if=  68 il= 119 5/20/2020  n=  51 now=     787 end=        794       656       770 U=    15.76 T=   93.0 p1=    .9 p2=    99.1 ed=   130 5/31/2020   x1=  68. x2= 119. y1=  1.59 y2= -1.65     
GP: Deaths    US_New_Jersey_Ocean 5/20/2020       119     787      794     656      770     9   130 5/31/2020 
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .998553 cc2=  .857132 lx=  6.81823 if=  70 il= 119 5/20/2020  n=  49 now=     787 end=        914       656       770 U=    20.37 T=   96.5 p1=  16.1 p2=    86.1 ed=   144 6/14/2020   x1=  70. x2= 119. y1=  1.30 y2= -1.10     
GP: Deaths    US_New_Jersey_Ocean 5/20/2020       119     787      914     656      770     9   144 6/14/2020 
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .998898 cc2=  .856041 lx=  6.85823 if=  71 il= 119 5/20/2020  n=  48 now=     787 end=        951       656       770 U=    22.24 T=   97.0 p1=  20.8 p2=    82.8 ed=   149 6/19/2020   x1=  71. x2= 119. y1=  1.17 y2=  -.99     
GP: Deaths    US_New_Jersey_Ocean 5/20/2020       119     787      951     656      770     9   149 6/19/2020 
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .998891 cc2=  .854553 lx=  6.86823 if=  72 il= 119 5/20/2020  n=  47 now=     787 end=        961       656       770 U=    22.58 T=   97.3 p1=  22.1 p2=    81.9 ed=   150 6/20/2020   x1=  72. x2= 119. y1=  1.12 y2=  -.96     
GP: Deaths    US_New_Jersey_Ocean 5/20/2020       119     787      961     656      770     9   150 6/20/2020 
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .998880 cc2=  .853015 lx=  6.87823 if=  73 il= 119 5/20/2020  n=  46 now=     787 end=        970       656       770 U=    23.18 T=   97.3 p1=  23.3 p2=    81.1 ed=   151 6/21/2020   x1=  73. x2= 119. y1=  1.05 y2=  -.94     
GP: Deaths    US_New_Jersey_Ocean 5/20/2020       119     787      970     656      770     9   151 6/21/2020 
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .998817 cc2=  .851375 lx=  6.87823 if=  74 il= 119 5/20/2020  n=  45 now=     787 end=        970       656       770 U=    23.10 T=   97.4 p1=  23.3 p2=    81.1 ed=   151 6/21/2020   x1=  74. x2= 119. y1=  1.01 y2=  -.94     
GP: Deaths    US_New_Jersey_Ocean 5/20/2020       119     787      970     656      770     9   151 6/21/2020 
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .998770 cc2=  .849699 lx=  6.88823 if=  75 il= 119 5/20/2020  n=  44 now=     787 end=        980       656       770 U=    23.45 T=   97.6 p1=  24.5 p2=    80.3 ed=   152 6/22/2020   x1=  75. x2= 119. y1=   .97 y2=  -.91     
GP: Deaths    US_New_Jersey_Ocean 5/20/2020       119     787      980     656      770     9   152 6/22/2020 
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .998715 cc2=  .847959 lx=  6.89823 if=  76 il= 119 5/20/2020  n=  43 now=     787 end=        990       656       770 U=    24.09 T=   97.6 p1=  25.8 p2=    79.5 ed=   154 6/24/2020   x1=  76. x2= 119. y1=   .90 y2=  -.89     
GP: Deaths    US_New_Jersey_Ocean 5/20/2020       119     787      990     656      770     9   154 6/24/2020 
