TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       10025.00000        9.21284
TAB:  Moldova Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Moldova Deaths    cc1=  .996771 cc2=  .855349 lx=  5.59690 if=  63 il= 112 5/13/2020  n=  49 now=     365 end=        270       185       276 U=    18.21 T=   94.4 p1= -26.0 p2=   135.2 ed=   137 6/7/2020    x1=  63. x2= 112. y1=  1.72 y2=  -.97 BEST
GP: Deaths    Moldova 5/13/2020       112     365      270     185      276     9   137 6/7/2020  
AAA1     1 Moldova Deaths    cc1=  .996569 cc2=  .853712 lx=  5.59990 if=  64 il= 112 5/13/2020  n=  48 now=     365 end=        270       185       276 U=    17.83 T=   94.7 p1= -26.0 p2=   135.2 ed=   136 6/6/2020    x1=  64. x2= 112. y1=  1.72 y2=  -.97 BEST
AAA2     1 Moldova Deaths    cc1=  .996569 cc2=  .853712 lx=  5.59690 if=  64 il= 112 5/13/2020  n=  48 now=     365 end=        270       185       276 U=    17.83 T=   94.7 p1= -26.0 p2=   135.2 ed=   136 6/6/2020    x1=  64. x2= 112. y1=  1.72 y2=  -.97 BEST
GP: Deaths    Moldova 5/13/2020       112     365      270     185      276     9   136 6/6/2020  
AAA1     1 Moldova Deaths    cc1=  .996426 cc2=  .852088 lx=  5.60990 if=  65 il= 112 5/13/2020  n=  47 now=     365 end=        273       185       276 U=    18.54 T=   94.5 p1= -25.2 p2=   133.7 ed=   138 6/8/2020    x1=  65. x2= 112. y1=  1.59 y2=  -.94 BEST
AAA2     1 Moldova Deaths    cc1=  .996427 cc2=  .852088 lx=  5.60590 if=  65 il= 112 5/13/2020  n=  47 now=     365 end=        273       185       276 U=    18.54 T=   94.5 p1= -25.2 p2=   133.7 ed=   138 6/8/2020    x1=  65. x2= 112. y1=  1.59 y2=  -.94 BEST
GP: Deaths    Moldova 5/13/2020       112     365      273     185      276     9   138 6/8/2020  
AAA1     1 Moldova Deaths    cc1=  .996196 cc2=  .850331 lx=  5.59990 if=  66 il= 112 5/13/2020  n=  46 now=     365 end=        270       185       276 U=    17.97 T=   94.6 p1= -26.0 p2=   135.2 ed=   137 6/7/2020    x1=  66. x2= 112. y1=  1.59 y2=  -.97 BEST
AAA2     1 Moldova Deaths    cc1=  .996197 cc2=  .850331 lx=  5.60390 if=  66 il= 112 5/13/2020  n=  46 now=     365 end=        270       185       276 U=    17.97 T=   94.6 p1= -26.0 p2=   135.2 ed=   137 6/7/2020    x1=  66. x2= 112. y1=  1.59 y2=  -.97 BEST
GP: Deaths    Moldova 5/13/2020       112     365      270     185      276     9   137 6/7/2020  
AAA1     1 Moldova Deaths    cc1=  .995981 cc2=  .848539 lx=  5.60990 if=  67 il= 112 5/13/2020  n=  45 now=     365 end=        273       185       276 U=    17.75 T=   95.3 p1= -25.2 p2=   133.7 ed=   137 6/7/2020    x1=  67. x2= 112. y1=  1.59 y2=  -.94 BEST
AAA2     1 Moldova Deaths    cc1=  .995981 cc2=  .848539 lx=  5.60990 if=  67 il= 112 5/13/2020  n=  45 now=     365 end=        273       185       276 U=    17.75 T=   95.3 p1= -25.2 p2=   133.7 ed=   137 6/7/2020    x1=  67. x2= 112. y1=  1.59 y2=  -.94 BEST
GP: Deaths    Moldova 5/13/2020       112     365      273     185      276     9   137 6/7/2020  
AAA2     1 Moldova Deaths    cc1=  .996565 cc2=  .845810 lx=  5.66990 if=  69 il= 112 5/13/2020  n=  43 now=     365 end=        290       185       276 U=    19.07 T=   96.7 p1= -20.5 p2=   125.9 ed=   141 6/11/2020   x1=  69. x2= 112. y1=  1.45 y2=  -.80     
GP: Deaths    Moldova 5/13/2020       112     365      290     185      276     9   141 6/11/2020 
AAA2     1 Moldova Deaths    cc1=  .996624 cc2=  .844125 lx=  5.69990 if=  70 il= 112 5/13/2020  n=  42 now=     365 end=        298       185       276 U=    19.59 T=   97.6 p1= -18.4 p2=   122.5 ed=   143 6/13/2020   x1=  70. x2= 112. y1=  1.41 y2=  -.73     
GP: Deaths    Moldova 5/13/2020       112     365      298     185      276     9   143 6/13/2020 
AAA2     1 Moldova Deaths    cc1=  .996805 cc2=  .842502 lx=  5.72990 if=  71 il= 112 5/13/2020  n=  41 now=     365 end=        307       185       276 U=    20.05 T=   98.5 p1= -15.9 p2=   118.9 ed=   145 6/15/2020   x1=  71. x2= 112. y1=  1.37 y2=  -.67     
GP: Deaths    Moldova 5/13/2020       112     365      307     185      276     9   145 6/15/2020 
AAA2     1 Moldova Deaths    cc1=  .997277 cc2=  .841103 lx=  5.78990 if=  72 il= 112 5/13/2020  n=  40 now=     365 end=        326       185       276 U=    21.34 T=  100.0 p1= -10.7 p2=   112.0 ed=   150 6/20/2020   x1=  72. x2= 112. y1=  1.31 y2=  -.56     
GP: Deaths    Moldova 5/13/2020       112     365      326     185      276     9   150 6/20/2020 
AAA2     1 Moldova Deaths    cc1=  .997804 cc2=  .839690 lx=  5.85990 if=  73 il= 112 5/13/2020  n=  39 now=     365 end=        350       185       276 U=    23.45 T=  101.5 p1=  -4.1 p2=   104.3 ed=   156 6/26/2020   x1=  73. x2= 112. y1=  1.22 y2=  -.45     
GP: Deaths    Moldova 5/13/2020       112     365      350     185      276     9   156 6/26/2020 
AAA2     1 Moldova Deaths    cc1=  .997868 cc2=  .837740 lx=  5.89990 if=  74 il= 112 5/13/2020  n=  38 now=     365 end=        364       185       276 U=    24.56 T=  102.5 p1=   -.3 p2=   100.3 ed=   160 6/30/2020   x1=  74. x2= 112. y1=  1.16 y2=  -.39     
GP: Deaths    Moldova 5/13/2020       112     365      364     185      276     9   160 6/30/2020 
AAA2     1 Moldova Deaths    cc1=  .997826 cc2=  .835605 lx=  5.92990 if=  75 il= 112 5/13/2020  n=  37 now=     365 end=        376       185       276 U=    25.75 T=  103.2 p1=   3.0 p2=    97.1 ed=   163 7/3/2020    x1=  75. x2= 112. y1=  1.09 y2=  -.34     
GP: Deaths    Moldova 5/13/2020       112     365      376     185      276     9   163 7/3/2020  
AAA2     1 Moldova Deaths    cc1=  .997652 cc2=  .833253 lx=  5.93990 if=  76 il= 112 5/13/2020  n=  36 now=     365 end=        379       185       276 U=    26.16 T=  103.4 p1=   3.8 p2=    96.3 ed=   165 7/5/2020    x1=  76. x2= 112. y1=  1.05 y2=  -.33     
GP: Deaths    Moldova 5/13/2020       112     365      379     185      276     9   165 7/5/2020  
AAA2     1 Moldova Deaths    cc1=  .997451 cc2=  .830784 lx=  5.93990 if=  77 il= 112 5/13/2020  n=  35 now=     365 end=        379       185       276 U=    26.89 T=  103.1 p1=   3.8 p2=    96.3 ed=   166 7/6/2020    x1=  77. x2= 112. y1=   .97 y2=  -.33     
GP: Deaths    Moldova 5/13/2020       112     365      379     185      276     9   166 7/6/2020  
AAA2     1 Moldova Deaths    cc1=  .997408 cc2=  .828378 lx=  5.90990 if=  78 il= 112 5/13/2020  n=  34 now=     365 end=        368       185       276 U=    26.06 T=  102.3 p1=    .8 p2=    99.2 ed=   163 7/3/2020    x1=  78. x2= 112. y1=   .93 y2=  -.37     
GP: Deaths    Moldova 5/13/2020       112     365      368     185      276     9   163 7/3/2020  
AAA2     1 Moldova Deaths    cc1=  .997336 cc2=  .825837 lx=  5.87990 if=  79 il= 112 5/13/2020  n=  33 now=     365 end=        357       185       276 U=    24.67 T=  101.7 p1=  -2.2 p2=   102.2 ed=   159 6/29/2020   x1=  79. x2= 112. y1=   .92 y2=  -.42     
GP: Deaths    Moldova 5/13/2020       112     365      357     185      276     9   159 6/29/2020 
AAA2     1 Moldova Deaths    cc1=  .997089 cc2=  .823011 lx=  5.87990 if=  80 il= 112 5/13/2020  n=  32 now=     365 end=        357       185       276 U=    24.17 T=  101.9 p1=  -2.2 p2=   102.2 ed=   158 6/28/2020   x1=  80. x2= 112. y1=   .91 y2=  -.42     
GP: Deaths    Moldova 5/13/2020       112     365      357     185      276     9   158 6/28/2020 
AAA2     1 Moldova Deaths    cc1=  .996867 cc2=  .820091 lx=  5.89990 if=  81 il= 112 5/13/2020  n=  31 now=     365 end=        364       185       276 U=    24.05 T=  102.7 p1=   -.3 p2=   100.3 ed=   159 6/29/2020   x1=  81. x2= 112. y1=   .90 y2=  -.39     
GP: Deaths    Moldova 5/13/2020       112     365      364     185      276     9   159 6/29/2020 
AAA2     1 Moldova Deaths    cc1=  .997014 cc2=  .817408 lx=  5.96990 if=  82 il= 112 5/13/2020  n=  30 now=     365 end=        391       185       276 U=    25.65 T=  104.6 p1=   7.1 p2=    93.4 ed=   165 7/5/2020    x1=  82. x2= 112. y1=   .88 y2=  -.29     
GP: Deaths    Moldova 5/13/2020       112     365      391     185      276     9   165 7/5/2020  
AAA2     1 Moldova Deaths    cc1=  .997308 cc2=  .814734 lx=  6.08990 if=  83 il= 112 5/13/2020  n=  29 now=     365 end=        441       185       276 U=    28.55 T=  108.0 p1=  20.8 p2=    82.8 ed=   175 7/15/2020   x1=  83. x2= 112. y1=   .88 y2=  -.14     
GP: Deaths    Moldova 5/13/2020       112     365      441     185      276     9   175 7/15/2020 
AAA2     1 Moldova Deaths    cc1=  .997657 cc2=  .808675 lx=  6.37990 if=  85 il= 112 5/13/2020  n=  27 now=     365 end=        589       185       276 U=    37.31 T=  117.5 p1=  61.4 p2=    62.0 ed=   205 8/14/2020   x1=  85. x2= 112. y1=   .87 y2=   .15     
GP: Deaths    Moldova 5/13/2020       112     365      589     185      276     9   205 8/14/2020 
AAA2     1 Moldova Deaths    cc1=  .997394 cc2=  .804944 lx=  6.35990 if=  86 il= 112 5/13/2020  n=  26 now=     365 end=        578       185       276 U=    36.25 T=  116.7 p1=  58.4 p2=    63.1 ed=   202 8/11/2020   x1=  86. x2= 112. y1=   .85 y2=   .13     
GP: Deaths    Moldova 5/13/2020       112     365      578     185      276     9   202 8/11/2020 
AAA2     1 Moldova Deaths    cc1=  .997110 cc2=  .800994 lx=  6.39990 if=  87 il= 112 5/13/2020  n=  25 now=     365 end=        601       185       276 U=    36.12 T=  118.0 p1=  64.7 p2=    60.7 ed=   203 8/12/2020   x1=  87. x2= 112. y1=   .86 y2=   .17     
GP: Deaths    Moldova 5/13/2020       112     365      601     185      276     9   203 8/12/2020 
AAA2     1 Moldova Deaths    cc1=  .997397 cc2=  .797397 lx=  6.74990 if=  88 il= 112 5/13/2020  n=  24 now=     365 end=        853       185       276 U=    47.13 T=  132.0 p1= 133.7 p2=    42.8 ed=   243 9/21/2020   x1=  88. x2= 112. y1=   .93 y2=   .42     
GP: Deaths    Moldova 5/13/2020       112     365      853     185      276     9   243 9/21/2020 
AAA2     1 Moldova Deaths    cc1=  .997098 cc2=  .792974 lx=  6.66990 if=  89 il= 112 5/13/2020  n=  23 now=     365 end=        788       185       276 U=    44.83 T=  128.6 p1= 115.9 p2=    46.3 ed=   234 9/12/2020   x1=  89. x2= 112. y1=   .88 y2=   .37     
GP: Deaths    Moldova 5/13/2020       112     365      788     185      276     9   234 9/12/2020 
AAA2     1 Moldova Deaths    cc1=  .996718 cc2=  .788204 lx=  6.62990 if=  90 il= 112 5/13/2020  n=  22 now=     365 end=        757       185       276 U=    42.92 T=  126.7 p1= 107.4 p2=    48.2 ed=   228 9/6/2020    x1=  90. x2= 112. y1=   .86 y2=   .34     
GP: Deaths    Moldova 5/13/2020       112     365      757     185      276     9   228 9/6/2020  
AAA2     1 Moldova Deaths    cc1=  .996309 cc2=  .783109 lx=  6.73990 if=  91 il= 112 5/13/2020  n=  21 now=     365 end=        845       185       276 U=    45.03 T=  130.8 p1= 131.5 p2=    43.2 ed=   237 9/15/2020   x1=  91. x2= 112. y1=   .88 y2=   .42     
GP: Deaths    Moldova 5/13/2020       112     365      845     185      276     9   237 9/15/2020 
AAA2     1 Moldova Deaths    cc1=  .996142 cc2=  .777924 lx=  7.16990 if=  92 il= 112 5/13/2020  n=  20 now=     365 end=       1299       185       276 U=    55.92 T=  149.3 p1= 255.9 p2=    28.1 ed=   281 10/29/2020  x1=  92. x2= 112. y1=  1.03 y2=   .67     
GP: Deaths    Moldova 5/13/2020       112     365    -         185      276     9   281 10/29/2020
AAA2     1 Moldova Deaths    cc1=  .996036 cc2=  .772429 lx=  7.89990 if=  93 il= 112 5/13/2020  n=  19 now=     365 end=       2697       185       276 U=    73.57 T=  184.5 p1= 638.9 p2=    13.5 ed=   358 1/14/2021   x1=  93. x2= 112. y1=  1.24 y2=   .99     
GP: Deaths    Moldova 5/13/2020       112     365    -         185      276     9   358 1/14/2021 
AAA2     1 Moldova Deaths    cc1=  .996346 cc2=  .766930 lx=  7.89990 if=  94 il= 112 5/13/2020  n=  18 now=     365 end=       2697       185       276 U=    79.90 T=  190.8 p1= 638.9 p2=    13.5 ed=   379 2/4/2021    x1=  94. x2= 112. y1=  1.21 y2=   .99     
GP: Deaths    Moldova 5/13/2020       112     365    -         185      276     9   379 2/4/2021  
AAA2     1 Moldova Deaths    cc1=  .995896 cc2=  .760193 lx=  7.89990 if=  95 il= 112 5/13/2020  n=  17 now=     365 end=       2697       185       276 U=    77.63 T=  188.5 p1= 638.9 p2=    13.5 ed=   371 1/27/2021   x1=  95. x2= 112. y1=  1.20 y2=   .99     
GP: Deaths    Moldova 5/13/2020       112     365    -         185      276     9   371 1/27/2021 
AAA2     1 Moldova Deaths    cc1=  .995126 cc2=  .752590 lx=  7.89990 if=  96 il= 112 5/13/2020  n=  16 now=     365 end=       2697       185       276 U=    79.74 T=  190.6 p1= 638.9 p2=    13.5 ed=   378 2/3/2021    x1=  96. x2= 112. y1=  1.19 y2=   .99     
GP: Deaths    Moldova 5/13/2020       112     365    -         185      276     9   378 2/3/2021  
AAA2     1 Moldova Deaths    cc1=  .991833 cc2=  .714483 lx=  7.89990 if= 100 il= 112 5/13/2020  n=  12 now=     365 end=       2697       185       276 U=    83.09 T=  193.9 p1= 638.9 p2=    13.5 ed=   389 2/14/2021   x1= 100. x2= 112. y1=  1.13 y2=   .99     
GP: Deaths    Moldova 5/13/2020       112     365    -         185      276     9   389 2/14/2021 
AAA2     1 Moldova Deaths    cc1=  .994111 cc2=  .705436 lx=  7.89990 if= 101 il= 112 5/13/2020  n=  11 now=     365 end=       2697       185       276 U=    79.05 T=  189.9 p1= 638.9 p2=    13.5 ed=   376 2/1/2021    x1= 101. x2= 112. y1=  1.12 y2=   .99     
GP: Deaths    Moldova 5/13/2020       112     365    -         185      276     9   376 2/1/2021  
AAA2     1 Moldova Deaths    cc1=  .994992 cc2=  .693481 lx=  7.89990 if= 102 il= 112 5/13/2020  n=  10 now=     365 end=       2697       185       276 U=    73.23 T=  184.2 p1= 638.9 p2=    13.5 ed=   357 1/13/2021   x1= 102. x2= 112. y1=  1.12 y2=   .99     
GP: Deaths    Moldova 5/13/2020       112     365    -         185      276     9   357 1/13/2021 
AAA2     1 Moldova Deaths    cc1=  .993352 cc2=  .677124 lx=  7.89990 if= 103 il= 112 5/13/2020  n=   9 now=     365 end=       2697       185       276 U=    75.85 T=  186.8 p1= 638.9 p2=    13.5 ed=   365 1/21/2021   x1= 103. x2= 112. y1=  1.10 y2=   .99     
GP: Deaths    Moldova 5/13/2020       112     365    -         185      276     9   365 1/21/2021 
AAA2     1 Moldova Deaths    cc1=  .992304 cc2=  .658971 lx=  6.83990 if= 104 il= 112 5/13/2020  n=   8 now=     365 end=        934       185       276 U=    45.99 T=  134.2 p1= 155.9 p2=    39.1 ed=   242 9/20/2020   x1= 104. x2= 112. y1=   .66 y2=   .48     
GP: Deaths    Moldova 5/13/2020       112     365      934     185      276     9   242 9/20/2020 
AAA2     1 Moldova Deaths    cc1=  .990764 cc2=  .637211 lx=  5.56990 if= 105 il= 112 5/13/2020  n=   7 now=     365 end=        262       185       276 U=    12.68 T=   98.7 p1= -28.2 p2=   139.3 ed=   128 5/29/2020   x1= 105. x2= 112. y1=  -.50 y2= -1.05     
GP: Deaths    Moldova 5/13/2020       112     365      262     185      276     9   128 5/29/2020 
AAA2     1 Moldova Deaths    cc1=  .996478 cc2=  .618514 lx=  5.34990 if= 106 il= 112 5/13/2020  n=   6 now=     365 end=        210       185       276 U=     5.67 T=  100.4 p1= -42.5 p2=   173.8 ed=   113 5/14/2020   x1= 106. x2= 112. y1=  -.99 y2= -2.04     
GP: Deaths    Moldova 5/13/2020       112     365      210     185      276     9   113 5/14/2020 
AAA2     1 Moldova Deaths    cc1=  .998220 cc2=  .589972 lx=  5.29990 if= 107 il= 112 5/13/2020  n=   5 now=     365 end=        200       185       276 U=     3.87 T=  102.2 p1= -45.2 p2=   182.5 ed=   111 5/12/2020   x1= 107. x2= 112. y1= -1.24 y2= -2.53     
GP: Deaths    Moldova 5/13/2020       112     365      200     185      276     9   111 5/12/2020 
AAA2     1 Moldova Deaths    cc1=  .995137 cc2=  .863831 lx=  5.72990 if=  56 il= 113 5/14/2020  n=  57 now=     365 end=        307       194       289 U=    22.64 T=   95.5 p1= -15.9 p2=   118.9 ed=   148 6/18/2020   x1=  56. x2= 113. y1=  1.75 y2=  -.77     
GP: Deaths    Moldova 5/14/2020       113     365      307     194      289     7   148 6/18/2020 
AAA2     1 Moldova Deaths    cc1=  .995772 cc2=  .863319 lx=  5.70990 if=  57 il= 113 5/14/2020  n=  56 now=     365 end=        301       194       289 U=    21.89 T=   95.1 p1= -17.5 p2=   121.3 ed=   146 6/16/2020   x1=  57. x2= 113. y1=  1.74 y2=  -.82     
GP: Deaths    Moldova 5/14/2020       113     365      301     194      289     7   146 6/16/2020 
AAA1     1 Moldova Deaths    cc1=  .996265 cc2=  .862634 lx=  5.68990 if=  58 il= 113 5/14/2020  n=  55 now=     365 end=        295       194       289 U=    21.14 T=   94.8 p1= -19.2 p2=   123.7 ed=   144 6/14/2020   x1=  58. x2= 113. y1=  1.74 y2=  -.86 BEST
AAA2     1 Moldova Deaths    cc1=  .996265 cc2=  .862634 lx=  5.68890 if=  58 il= 113 5/14/2020  n=  55 now=     365 end=        295       194       289 U=    21.14 T=   94.8 p1= -19.2 p2=   123.7 ed=   144 6/14/2020   x1=  58. x2= 113. y1=  1.74 y2=  -.86 BEST
GP: Deaths    Moldova 5/14/2020       113     365      295     194      289     7   144 6/14/2020 
AAA1     1 Moldova Deaths    cc1=  .996610 cc2=  .861770 lx=  5.66990 if=  59 il= 113 5/14/2020  n=  54 now=     365 end=        290       194       289 U=    20.41 T=   94.4 p1= -20.5 p2=   125.9 ed=   142 6/12/2020   x1=  59. x2= 113. y1=  1.74 y2=  -.91 BEST
AAA2     1 Moldova Deaths    cc1=  .996610 cc2=  .861770 lx=  5.67290 if=  59 il= 113 5/14/2020  n=  54 now=     365 end=        290       194       289 U=    20.41 T=   94.4 p1= -20.5 p2=   125.9 ed=   142 6/12/2020   x1=  59. x2= 113. y1=  1.74 y2=  -.91 BEST
GP: Deaths    Moldova 5/14/2020       113     365      290     194      289     7   142 6/12/2020 
AAA1     1 Moldova Deaths    cc1=  .996807 cc2=  .860724 lx=  5.65990 if=  60 il= 113 5/14/2020  n=  53 now=     365 end=        287       194       289 U=    19.85 T=   94.4 p1= -21.4 p2=   127.2 ed=   141 6/11/2020   x1=  60. x2= 113. y1=  1.73 y2=  -.94 BEST
AAA2     1 Moldova Deaths    cc1=  .996807 cc2=  .860724 lx=  5.65890 if=  60 il= 113 5/14/2020  n=  53 now=     365 end=        287       194       289 U=    19.85 T=   94.4 p1= -21.4 p2=   127.2 ed=   141 6/11/2020   x1=  60. x2= 113. y1=  1.73 y2=  -.94 BEST
GP: Deaths    Moldova 5/14/2020       113     365      287     194      289     7   141 6/11/2020 
AAA1     1 Moldova Deaths    cc1=  .996861 cc2=  .859501 lx=  5.64990 if=  61 il= 113 5/14/2020  n=  52 now=     365 end=        284       194       289 U=    19.30 T=   94.4 p1= -22.2 p2=   128.5 ed=   139 6/9/2020    x1=  61. x2= 113. y1=  1.73 y2=  -.96 BEST
AAA2     1 Moldova Deaths    cc1=  .996861 cc2=  .859501 lx=  5.64790 if=  61 il= 113 5/14/2020  n=  52 now=     365 end=        284       194       289 U=    19.30 T=   94.4 p1= -22.2 p2=   128.5 ed=   139 6/9/2020    x1=  61. x2= 113. y1=  1.73 y2=  -.96 BEST
GP: Deaths    Moldova 5/14/2020       113     365      284     194      289     7   139 6/9/2020  
AAA2     1 Moldova Deaths    cc1=  .996789 cc2=  .858114 lx=  5.63990 if=  62 il= 113 5/14/2020  n=  51 now=     365 end=        281       194       289 U=    18.76 T=   94.5 p1= -23.0 p2=   129.9 ed=   138 6/8/2020    x1=  62. x2= 113. y1=  1.73 y2=  -.99     
GP: Deaths    Moldova 5/14/2020       113     365      281     194      289     7   138 6/8/2020  
AAA2     1 Moldova Deaths    cc1=  .996620 cc2=  .856592 lx=  5.63990 if=  63 il= 113 5/14/2020  n=  50 now=     365 end=        281       194       289 U=    18.39 T=   94.8 p1= -23.0 p2=   129.9 ed=   138 6/8/2020    x1=  63. x2= 113. y1=  1.73 y2=  -.99     
GP: Deaths    Moldova 5/14/2020       113     365      281     194      289     7   138 6/8/2020  
AAA2     1 Moldova Deaths    cc1=  .996416 cc2=  .854994 lx=  5.63990 if=  64 il= 113 5/14/2020  n=  49 now=     365 end=        281       194       289 U=    18.02 T=   95.2 p1= -23.0 p2=   129.9 ed=   137 6/7/2020    x1=  64. x2= 113. y1=  1.73 y2=  -.99     
GP: Deaths    Moldova 5/14/2020       113     365      281     194      289     7   137 6/7/2020  
AAA1     1 Moldova Deaths    cc1=  .996282 cc2=  .853425 lx=  5.64990 if=  65 il= 113 5/14/2020  n=  48 now=     365 end=        284       194       289 U=    18.73 T=   95.0 p1= -22.2 p2=   128.5 ed=   139 6/9/2020    x1=  65. x2= 113. y1=  1.60 y2=  -.96 BEST
AAA2     1 Moldova Deaths    cc1=  .996283 cc2=  .853425 lx=  5.64590 if=  65 il= 113 5/14/2020  n=  48 now=     365 end=        284       194       289 U=    18.73 T=   95.0 p1= -22.2 p2=   128.5 ed=   139 6/9/2020    x1=  65. x2= 113. y1=  1.60 y2=  -.96 BEST
GP: Deaths    Moldova 5/14/2020       113     365      284     194      289     7   139 6/9/2020  
AAA1     1 Moldova Deaths    cc1=  .996045 cc2=  .851708 lx=  5.64990 if=  66 il= 113 5/14/2020  n=  47 now=     365 end=        284       194       289 U=    18.34 T=   95.4 p1= -22.2 p2=   128.5 ed=   138 6/8/2020    x1=  66. x2= 113. y1=  1.60 y2=  -.96 BEST
AAA2     1 Moldova Deaths    cc1=  .996046 cc2=  .851708 lx=  5.64490 if=  66 il= 113 5/14/2020  n=  47 now=     365 end=        284       194       289 U=    18.34 T=   95.4 p1= -22.2 p2=   128.5 ed=   138 6/8/2020    x1=  66. x2= 113. y1=  1.60 y2=  -.96 BEST
GP: Deaths    Moldova 5/14/2020       113     365      284     194      289     7   138 6/8/2020  
AAA1     1 Moldova Deaths    cc1=  .995837 cc2=  .849972 lx=  5.64990 if=  67 il= 113 5/14/2020  n=  46 now=     365 end=        284       194       289 U=    17.95 T=   95.7 p1= -22.2 p2=   128.5 ed=   138 6/8/2020    x1=  67. x2= 113. y1=  1.60 y2=  -.96 BEST
AAA2     1 Moldova Deaths    cc1=  .995838 cc2=  .849972 lx=  5.65190 if=  67 il= 113 5/14/2020  n=  46 now=     365 end=        284       194       289 U=    17.95 T=   95.7 p1= -22.2 p2=   128.5 ed=   138 6/8/2020    x1=  67. x2= 113. y1=  1.60 y2=  -.96 BEST
GP: Deaths    Moldova 5/14/2020       113     365      284     194      289     7   138 6/8/2020  
AAA2     1 Moldova Deaths    cc1=  .996468 cc2=  .847397 lx=  5.70990 if=  69 il= 113 5/14/2020  n=  44 now=     365 end=        301       194       289 U=    19.29 T=   97.2 p1= -17.5 p2=   121.3 ed=   142 6/12/2020   x1=  69. x2= 113. y1=  1.46 y2=  -.82     
GP: Deaths    Moldova 5/14/2020       113     365      301     194      289     7   142 6/12/2020 
AAA2     1 Moldova Deaths    cc1=  .996550 cc2=  .845794 lx=  5.73990 if=  70 il= 113 5/14/2020  n=  43 now=     365 end=        311       194       289 U=    19.82 T=   98.1 p1= -14.8 p2=   117.4 ed=   144 6/14/2020   x1=  70. x2= 113. y1=  1.42 y2=  -.75     
GP: Deaths    Moldova 5/14/2020       113     365      311     194      289     7   144 6/14/2020 
AAA2     1 Moldova Deaths    cc1=  .996754 cc2=  .844256 lx=  5.77990 if=  71 il= 113 5/14/2020  n=  42 now=     365 end=        323       194       289 U=    20.46 T=   99.3 p1= -11.5 p2=   113.0 ed=   147 6/17/2020   x1=  71. x2= 113. y1=  1.38 y2=  -.67     
GP: Deaths    Moldova 5/14/2020       113     365      323     194      289     7   147 6/17/2020 
AAA2     1 Moldova Deaths    cc1=  .997250 cc2=  .842947 lx=  5.82990 if=  72 il= 113 5/14/2020  n=  41 now=     365 end=        340       194       289 U=    21.60 T=  100.6 p1=  -6.8 p2=   107.4 ed=   151 6/21/2020   x1=  72. x2= 113. y1=  1.32 y2=  -.58     
GP: Deaths    Moldova 5/14/2020       113     365      340     194      289     7   151 6/21/2020 
AAA2     1 Moldova Deaths    cc1=  .997798 cc2=  .841624 lx=  5.90990 if=  73 il= 113 5/14/2020  n=  40 now=     365 end=        368       194       289 U=    23.89 T=  102.4 p1=    .8 p2=    99.2 ed=   158 6/28/2020   x1=  73. x2= 113. y1=  1.23 y2=  -.44     
GP: Deaths    Moldova 5/14/2020       113     365      368     194      289     7   158 6/28/2020 
AAA2     1 Moldova Deaths    cc1=  .997882 cc2=  .839768 lx=  5.94990 if=  74 il= 113 5/14/2020  n=  39 now=     365 end=        383       194       289 U=    25.02 T=  103.4 p1=   4.9 p2=    95.3 ed=   162 7/2/2020    x1=  74. x2= 113. y1=  1.18 y2=  -.38     
GP: Deaths    Moldova 5/14/2020       113     365      383     194      289     7   162 7/2/2020  
AAA2     1 Moldova Deaths    cc1=  .997859 cc2=  .837731 lx=  5.98990 if=  75 il= 113 5/14/2020  n=  38 now=     365 end=        399       194       289 U=    26.40 T=  104.4 p1=   9.3 p2=    91.5 ed=   166 7/6/2020    x1=  75. x2= 113. y1=  1.11 y2=  -.33     
GP: Deaths    Moldova 5/14/2020       113     365      399     194      289     7   166 7/6/2020  
AAA2     1 Moldova Deaths    cc1=  .997697 cc2=  .835476 lx=  5.99990 if=  76 il= 113 5/14/2020  n=  37 now=     365 end=        403       194       289 U=    26.82 T=  104.6 p1=  10.4 p2=    90.6 ed=   167 7/7/2020    x1=  76. x2= 113. y1=  1.07 y2=  -.31     
GP: Deaths    Moldova 5/14/2020       113     365      403     194      289     7   167 7/7/2020  
AAA2     1 Moldova Deaths    cc1=  .997505 cc2=  .833106 lx=  5.99990 if=  77 il= 113 5/14/2020  n=  36 now=     365 end=        403       194       289 U=    27.55 T=  104.4 p1=  10.4 p2=    90.6 ed=   169 7/9/2020    x1=  77. x2= 113. y1=   .99 y2=  -.31     
GP: Deaths    Moldova 5/14/2020       113     365      403     194      289     7   169 7/9/2020  
AAA2     1 Moldova Deaths    cc1=  .997441 cc2=  .830774 lx=  5.96990 if=  78 il= 113 5/14/2020  n=  35 now=     365 end=        391       194       289 U=    26.71 T=  103.6 p1=   7.1 p2=    93.4 ed=   166 7/6/2020    x1=  78. x2= 113. y1=   .96 y2=  -.35     
GP: Deaths    Moldova 5/14/2020       113     365      391     194      289     7   166 7/6/2020  
AAA2     1 Moldova Deaths    cc1=  .997346 cc2=  .828316 lx=  5.93990 if=  79 il= 113 5/14/2020  n=  34 now=     365 end=        379       194       289 U=    25.33 T=  102.9 p1=   3.8 p2=    96.3 ed=   162 7/2/2020    x1=  79. x2= 113. y1=   .94 y2=  -.40     
