TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       14644.00000        9.59179
TAB:  Bolivia Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Bolivia Deaths    cc1=  .992667 cc2=  .763251 lx=  8.18826 if= 115 il= 133 6/3/2020   n=  18 now=     487 end=       3598       400      2689 U=    53.15 T=  174.8 p1= 638.8 p2=    13.5 ed=   300 11/17/2020  x1= 115. x2= 133. y1=  1.13 y2=   .79     
GP: Deaths    Bolivia 6/3/2020        133     487    -         400    -         1   300 11/17/2020
AAA2     1 Bolivia Deaths    cc1=  .991586 cc2=  .755884 lx=  8.18826 if= 116 il= 133 6/3/2020   n=  17 now=     487 end=       3598       400      2689 U=    51.38 T=  173.4 p1= 638.8 p2=    13.5 ed=   294 11/11/2020  x1= 116. x2= 133. y1=  1.12 y2=   .79     
GP: Deaths    Bolivia 6/3/2020        133     487    -         400    -         1   294 11/11/2020
AAA2     1 Bolivia Deaths    cc1=  .967926 cc2=  .559678 lx=  8.18826 if= 128 il= 133 6/3/2020   n=   5 now=     487 end=       3598       400      2689 U=    40.63 T=  165.0 p1= 638.8 p2=    13.5 ed=   260 10/8/2020   x1= 128. x2= 133. y1=   .91 y2=   .79     
GP: Deaths    Bolivia 6/3/2020        133     487    -         400    -         1   260 10/8/2020 
AAA2     1 Bolivia Deaths    cc1=  .994126 cc2=  .872858 lx=  8.00826 if=  67 il= 134 6/4/2020   n=  67 now=     487 end=       3005       415       674 U=    47.95 T=  166.8 p1= 517.0 p2=    16.2 ed=   279 10/27/2020  x1=  67. x2= 134. y1=  2.08 y2=   .68     
GP: Deaths    Bolivia 6/4/2020        134     487    -         415      674     1   279 10/27/2020
AAA2     1 Bolivia Deaths    cc1=  .997285 cc2=  .875116 lx=  8.18826 if=  68 il= 134 6/4/2020   n=  66 now=     487 end=       3598       415       674 U=    57.54 T=  178.3 p1= 638.8 p2=    13.5 ed=   314 12/1/2020   x1=  68. x2= 134. y1=  1.92 y2=   .77     
GP: Deaths    Bolivia 6/4/2020        134     487    -         415      674     1   314 12/1/2020 
AAA2     1 Bolivia Deaths    cc1=  .997389 cc2=  .874298 lx=  8.18826 if=  69 il= 134 6/4/2020   n=  65 now=     487 end=       3598       415       674 U=    59.87 T=  180.1 p1= 638.8 p2=    13.5 ed=   321 12/8/2020   x1=  69. x2= 134. y1=  1.86 y2=   .77     
GP: Deaths    Bolivia 6/4/2020        134     487    -         415      674     1   321 12/8/2020 
AAA2     1 Bolivia Deaths    cc1=  .997274 cc2=  .873239 lx=  8.18826 if=  70 il= 134 6/4/2020   n=  64 now=     487 end=       3598       415       674 U=    60.31 T=  180.4 p1= 638.8 p2=    13.5 ed=   322 12/9/2020   x1=  70. x2= 134. y1=  1.83 y2=   .77     
GP: Deaths    Bolivia 6/4/2020        134     487    -         415      674     1   322 12/9/2020 
AAA2     1 Bolivia Deaths    cc1=  .997144 cc2=  .872144 lx=  8.18826 if=  71 il= 134 6/4/2020   n=  63 now=     487 end=       3598       415       674 U=    60.60 T=  180.7 p1= 638.8 p2=    13.5 ed=   323 12/10/2020  x1=  71. x2= 134. y1=  1.81 y2=   .77     
GP: Deaths    Bolivia 6/4/2020        134     487    -         415      674     1   323 12/10/2020
AAA2     1 Bolivia Deaths    cc1=  .997008 cc2=  .871020 lx=  8.18826 if=  72 il= 134 6/4/2020   n=  62 now=     487 end=       3598       415       674 U=    60.77 T=  180.8 p1= 638.8 p2=    13.5 ed=   324 12/11/2020  x1=  72. x2= 134. y1=  1.79 y2=   .77     
GP: Deaths    Bolivia 6/4/2020        134     487    -         415      674     1   324 12/11/2020
AAA2     1 Bolivia Deaths    cc1=  .996869 cc2=  .869869 lx=  8.18826 if=  73 il= 134 6/4/2020   n=  61 now=     487 end=       3598       415       674 U=    60.85 T=  180.9 p1= 638.8 p2=    13.5 ed=   324 12/11/2020  x1=  73. x2= 134. y1=  1.77 y2=   .77     
GP: Deaths    Bolivia 6/4/2020        134     487    -         415      674     1   324 12/11/2020
AAA2     1 Bolivia Deaths    cc1=  .996727 cc2=  .868690 lx=  8.18826 if=  74 il= 134 6/4/2020   n=  60 now=     487 end=       3598       415       674 U=    59.86 T=  180.1 p1= 638.8 p2=    13.5 ed=   321 12/8/2020   x1=  74. x2= 134. y1=  1.77 y2=   .77     
GP: Deaths    Bolivia 6/4/2020        134     487    -         415      674     1   321 12/8/2020 
AAA2     1 Bolivia Deaths    cc1=  .996562 cc2=  .867463 lx=  8.18826 if=  75 il= 134 6/4/2020   n=  59 now=     487 end=       3598       415       674 U=    59.83 T=  180.1 p1= 638.8 p2=    13.5 ed=   321 12/8/2020   x1=  75. x2= 134. y1=  1.76 y2=   .77     
GP: Deaths    Bolivia 6/4/2020        134     487    -         415      674     1   321 12/8/2020 
AAA2     1 Bolivia Deaths    cc1=  .996385 cc2=  .866196 lx=  8.18826 if=  76 il= 134 6/4/2020   n=  58 now=     487 end=       3598       415       674 U=    61.47 T=  181.3 p1= 638.8 p2=    13.5 ed=   326 12/13/2020  x1=  76. x2= 134. y1=  1.71 y2=   .77     
GP: Deaths    Bolivia 6/4/2020        134     487    -         415      674     1   326 12/13/2020
AAA2     1 Bolivia Deaths    cc1=  .996264 cc2=  .864957 lx=  8.18826 if=  77 il= 134 6/4/2020   n=  57 now=     487 end=       3598       415       674 U=    61.22 T=  181.1 p1= 638.8 p2=    13.5 ed=   325 12/12/2020  x1=  77. x2= 134. y1=  1.70 y2=   .77     
GP: Deaths    Bolivia 6/4/2020        134     487    -         415      674     1   325 12/12/2020
AAA2     1 Bolivia Deaths    cc1=  .996124 cc2=  .863671 lx=  8.18826 if=  78 il= 134 6/4/2020   n=  56 now=     487 end=       3598       415       674 U=    62.42 T=  182.1 p1= 638.8 p2=    13.5 ed=   329 12/16/2020  x1=  78. x2= 134. y1=  1.67 y2=   .77     
GP: Deaths    Bolivia 6/4/2020        134     487    -         415      674     1   329 12/16/2020
AAA2     1 Bolivia Deaths    cc1=  .996148 cc2=  .862517 lx=  8.18826 if=  79 il= 134 6/4/2020   n=  55 now=     487 end=       3598       415       674 U=    62.01 T=  181.8 p1= 638.8 p2=    13.5 ed=   328 12/15/2020  x1=  79. x2= 134. y1=  1.66 y2=   .77     
GP: Deaths    Bolivia 6/4/2020        134     487    -         415      674     1   328 12/15/2020
AAA2     1 Bolivia Deaths    cc1=  .996145 cc2=  .861305 lx=  8.18826 if=  80 il= 134 6/4/2020   n=  54 now=     487 end=       3598       415       674 U=    61.57 T=  181.4 p1= 638.8 p2=    13.5 ed=   326 12/13/2020  x1=  80. x2= 134. y1=  1.65 y2=   .77     
GP: Deaths    Bolivia 6/4/2020        134     487    -         415      674     1   326 12/13/2020
AAA2     1 Bolivia Deaths    cc1=  .996108 cc2=  .860025 lx=  8.18826 if=  81 il= 134 6/4/2020   n=  53 now=     487 end=       3598       415       674 U=    62.99 T=  182.5 p1= 638.8 p2=    13.5 ed=   331 12/18/2020  x1=  81. x2= 134. y1=  1.61 y2=   .77     
GP: Deaths    Bolivia 6/4/2020        134     487    -         415      674     1   331 12/18/2020
AAA2     1 Bolivia Deaths    cc1=  .996399 cc2=  .859038 lx=  8.18826 if=  82 il= 134 6/4/2020   n=  52 now=     487 end=       3598       415       674 U=    63.60 T=  183.0 p1= 638.8 p2=    13.5 ed=   333 12/20/2020  x1=  82. x2= 134. y1=  1.59 y2=   .77     
GP: Deaths    Bolivia 6/4/2020        134     487    -         415      674     1   333 12/20/2020
AAA2     1 Bolivia Deaths    cc1=  .996967 cc2=  .858292 lx=  8.18826 if=  83 il= 134 6/4/2020   n=  51 now=     487 end=       3598       415       674 U=    62.95 T=  182.5 p1= 638.8 p2=    13.5 ed=   331 12/18/2020  x1=  83. x2= 134. y1=  1.58 y2=   .77     
GP: Deaths    Bolivia 6/4/2020        134     487    -         415      674     1   331 12/18/2020
AAA2     1 Bolivia Deaths    cc1=  .997501 cc2=  .857473 lx=  8.18826 if=  84 il= 134 6/4/2020   n=  50 now=     487 end=       3598       415       674 U=    61.72 T=  181.5 p1= 638.8 p2=    13.5 ed=   327 12/14/2020  x1=  84. x2= 134. y1=  1.58 y2=   .77     
GP: Deaths    Bolivia 6/4/2020        134     487    -         415      674     1   327 12/14/2020
AAA2     1 Bolivia Deaths    cc1=  .997841 cc2=  .856420 lx=  8.18826 if=  85 il= 134 6/4/2020   n=  49 now=     487 end=       3598       415       674 U=    61.03 T=  181.0 p1= 638.8 p2=    13.5 ed=   325 12/12/2020  x1=  85. x2= 134. y1=  1.57 y2=   .77     
GP: Deaths    Bolivia 6/4/2020        134     487    -         415      674     1   325 12/12/2020
AAA2     1 Bolivia Deaths    cc1=  .998118 cc2=  .855261 lx=  8.18826 if=  86 il= 134 6/4/2020   n=  48 now=     487 end=       3598       415       674 U=    60.84 T=  180.9 p1= 638.8 p2=    13.5 ed=   324 12/11/2020  x1=  86. x2= 134. y1=  1.56 y2=   .77     
GP: Deaths    Bolivia 6/4/2020        134     487    -         415      674     1   324 12/11/2020
AAA2     1 Bolivia Deaths    cc1=  .998444 cc2=  .854107 lx=  8.18826 if=  87 il= 134 6/4/2020   n=  47 now=     487 end=       3598       415       674 U=    59.57 T=  179.9 p1= 638.8 p2=    13.5 ed=   320 12/7/2020   x1=  87. x2= 134. y1=  1.56 y2=   .77     
GP: Deaths    Bolivia 6/4/2020        134     487    -         415      674     1   320 12/7/2020 
AAA2     1 Bolivia Deaths    cc1=  .998584 cc2=  .852719 lx=  8.18826 if=  88 il= 134 6/4/2020   n=  46 now=     487 end=       3598       415       674 U=    58.81 T=  179.3 p1= 638.8 p2=    13.5 ed=   318 12/5/2020   x1=  88. x2= 134. y1=  1.55 y2=   .77     
GP: Deaths    Bolivia 6/4/2020        134     487    -         415      674     1   318 12/5/2020 
AAA2     1 Bolivia Deaths    cc1=  .998642 cc2=  .851200 lx=  8.18826 if=  89 il= 134 6/4/2020   n=  45 now=     487 end=       3598       415       674 U=    58.01 T=  178.7 p1= 638.8 p2=    13.5 ed=   315 12/2/2020   x1=  89. x2= 134. y1=  1.55 y2=   .77     
GP: Deaths    Bolivia 6/4/2020        134     487    -         415      674     1   315 12/2/2020 
AAA2     1 Bolivia Deaths    cc1=  .998624 cc2=  .849553 lx=  8.18826 if=  90 il= 134 6/4/2020   n=  44 now=     487 end=       3598       415       674 U=    57.19 T=  178.0 p1= 638.8 p2=    13.5 ed=   313 11/30/2020  x1=  90. x2= 134. y1=  1.54 y2=   .77     
GP: Deaths    Bolivia 6/4/2020        134     487    -         415      674     1   313 11/30/2020
AAA2     1 Bolivia Deaths    cc1=  .998546 cc2=  .847790 lx=  8.18826 if=  91 il= 134 6/4/2020   n=  43 now=     487 end=       3598       415       674 U=    57.26 T=  178.1 p1= 638.8 p2=    13.5 ed=   313 11/30/2020  x1=  91. x2= 134. y1=  1.52 y2=   .77     
GP: Deaths    Bolivia 6/4/2020        134     487    -         415      674     1   313 11/30/2020
AAA2     1 Bolivia Deaths    cc1=  .998472 cc2=  .845973 lx=  8.18826 if=  92 il= 134 6/4/2020   n=  42 now=     487 end=       3598       415       674 U=    58.53 T=  179.1 p1= 638.8 p2=    13.5 ed=   317 12/4/2020   x1=  92. x2= 134. y1=  1.49 y2=   .77     
GP: Deaths    Bolivia 6/4/2020        134     487    -         415      674     1   317 12/4/2020 
AAA2     1 Bolivia Deaths    cc1=  .998588 cc2=  .844285 lx=  8.18826 if=  93 il= 134 6/4/2020   n=  41 now=     487 end=       3598       415       674 U=    57.55 T=  178.3 p1= 638.8 p2=    13.5 ed=   314 12/1/2020   x1=  93. x2= 134. y1=  1.48 y2=   .77     
GP: Deaths    Bolivia 6/4/2020        134     487    -         415      674     1   314 12/1/2020 
AAA2     1 Bolivia Deaths    cc1=  .998536 cc2=  .840422 lx=  8.18826 if=  95 il= 134 6/4/2020   n=  39 now=     487 end=       3598       415       674 U=    57.10 T=  178.0 p1= 638.8 p2=    13.5 ed=   312 11/29/2020  x1=  95. x2= 134. y1=  1.45 y2=   .77     
GP: Deaths    Bolivia 6/4/2020        134     487    -         415      674     1   312 11/29/2020
AAA2     1 Bolivia Deaths    cc1=  .998516 cc2=  .838388 lx=  8.18826 if=  96 il= 134 6/4/2020   n=  38 now=     487 end=       3598       415       674 U=    56.78 T=  177.7 p1= 638.8 p2=    13.5 ed=   311 11/28/2020  x1=  96. x2= 134. y1=  1.44 y2=   .77     
GP: Deaths    Bolivia 6/4/2020        134     487    -         415      674     1   311 11/28/2020
AAA2     1 Bolivia Deaths    cc1=  .998475 cc2=  .836253 lx=  8.18826 if=  97 il= 134 6/4/2020   n=  37 now=     487 end=       3598       415       674 U=    56.02 T=  177.1 p1= 638.8 p2=    13.5 ed=   309 11/26/2020  x1=  97. x2= 134. y1=  1.43 y2=   .77     
GP: Deaths    Bolivia 6/4/2020        134     487    -         415      674     1   309 11/26/2020
AAA2     1 Bolivia Deaths    cc1=  .998369 cc2=  .833970 lx=  8.18826 if=  98 il= 134 6/4/2020   n=  36 now=     487 end=       3598       415       674 U=    55.94 T=  177.1 p1= 638.8 p2=    13.5 ed=   309 11/26/2020  x1=  98. x2= 134. y1=  1.41 y2=   .77     
GP: Deaths    Bolivia 6/4/2020        134     487    -         415      674     1   309 11/26/2020
AAA2     1 Bolivia Deaths    cc1=  .998254 cc2=  .831587 lx=  8.18826 if=  99 il= 134 6/4/2020   n=  35 now=     487 end=       3598       415       674 U=    55.44 T=  176.7 p1= 638.8 p2=    13.5 ed=   307 11/24/2020  x1=  99. x2= 134. y1=  1.40 y2=   .77     
GP: Deaths    Bolivia 6/4/2020        134     487    -         415      674     1   307 11/24/2020
AAA2     1 Bolivia Deaths    cc1=  .998103 cc2=  .829072 lx=  8.18826 if= 100 il= 134 6/4/2020   n=  34 now=     487 end=       3598       415       674 U=    55.21 T=  176.5 p1= 638.8 p2=    13.5 ed=   306 11/23/2020  x1= 100. x2= 134. y1=  1.39 y2=   .77     
GP: Deaths    Bolivia 6/4/2020        134     487    -         415      674     1   306 11/23/2020
AAA2     1 Bolivia Deaths    cc1=  .997931 cc2=  .826433 lx=  8.18826 if= 101 il= 134 6/4/2020   n=  33 now=     487 end=       3598       415       674 U=    55.24 T=  176.5 p1= 638.8 p2=    13.5 ed=   306 11/23/2020  x1= 101. x2= 134. y1=  1.37 y2=   .77     
GP: Deaths    Bolivia 6/4/2020        134     487    -         415      674     1   306 11/23/2020
AAA2     1 Bolivia Deaths    cc1=  .997740 cc2=  .823662 lx=  8.18826 if= 102 il= 134 6/4/2020   n=  32 now=     487 end=       3598       415       674 U=    55.18 T=  176.5 p1= 638.8 p2=    13.5 ed=   306 11/23/2020  x1= 102. x2= 134. y1=  1.35 y2=   .77     
GP: Deaths    Bolivia 6/4/2020        134     487    -         415      674     1   306 11/23/2020
AAA2     1 Bolivia Deaths    cc1=  .997525 cc2=  .820748 lx=  8.18826 if= 103 il= 134 6/4/2020   n=  31 now=     487 end=       3598       415       674 U=    55.35 T=  176.6 p1= 638.8 p2=    13.5 ed=   307 11/24/2020  x1= 103. x2= 134. y1=  1.33 y2=   .77     
GP: Deaths    Bolivia 6/4/2020        134     487    -         415      674     1   307 11/24/2020
AAA2     1 Bolivia Deaths    cc1=  .997296 cc2=  .817691 lx=  8.18826 if= 104 il= 134 6/4/2020   n=  30 now=     487 end=       3598       415       674 U=    54.81 T=  176.2 p1= 638.8 p2=    13.5 ed=   305 11/22/2020  x1= 104. x2= 134. y1=  1.32 y2=   .77     
GP: Deaths    Bolivia 6/4/2020        134     487    -         415      674     1   305 11/22/2020
AAA2     1 Bolivia Deaths    cc1=  .997017 cc2=  .814443 lx=  8.18826 if= 105 il= 134 6/4/2020   n=  29 now=     487 end=       3598       415       674 U=    54.50 T=  176.0 p1= 638.8 p2=    13.5 ed=   304 11/21/2020  x1= 105. x2= 134. y1=  1.30 y2=   .77     
GP: Deaths    Bolivia 6/4/2020        134     487    -         415      674     1   304 11/21/2020
AAA2     1 Bolivia Deaths    cc1=  .996698 cc2=  .811003 lx=  8.18826 if= 106 il= 134 6/4/2020   n=  28 now=     487 end=       3598       415       674 U=    55.93 T=  177.1 p1= 638.8 p2=    13.5 ed=   309 11/26/2020  x1= 106. x2= 134. y1=  1.27 y2=   .77     
GP: Deaths    Bolivia 6/4/2020        134     487    -         415      674     1   309 11/26/2020
AAA2     1 Bolivia Deaths    cc1=  .996149 cc2=  .803699 lx=  8.18826 if= 108 il= 134 6/4/2020   n=  26 now=     487 end=       3598       415       674 U=    55.45 T=  176.7 p1= 638.8 p2=    13.5 ed=   307 11/24/2020  x1= 108. x2= 134. y1=  1.24 y2=   .77     
GP: Deaths    Bolivia 6/4/2020        134     487    -         415      674     1   307 11/24/2020
AAA2     1 Bolivia Deaths    cc1=  .995863 cc2=  .799747 lx=  8.18826 if= 109 il= 134 6/4/2020   n=  25 now=     487 end=       3598       415       674 U=    54.49 T=  176.0 p1= 638.8 p2=    13.5 ed=   304 11/21/2020  x1= 109. x2= 134. y1=  1.23 y2=   .77     
GP: Deaths    Bolivia 6/4/2020        134     487    -         415      674     1   304 11/21/2020
AAA2     1 Bolivia Deaths    cc1=  .995396 cc2=  .795396 lx=  8.18826 if= 110 il= 134 6/4/2020   n=  24 now=     487 end=       3598       415       674 U=    53.45 T=  175.2 p1= 638.8 p2=    13.5 ed=   301 11/18/2020  x1= 110. x2= 134. y1=  1.22 y2=   .77     
GP: Deaths    Bolivia 6/4/2020        134     487    -         415      674     1   301 11/18/2020
AAA2     1 Bolivia Deaths    cc1=  .994795 cc2=  .790671 lx=  8.18826 if= 111 il= 134 6/4/2020   n=  23 now=     487 end=       3598       415       674 U=    52.91 T=  174.7 p1= 638.8 p2=    13.5 ed=   299 11/16/2020  x1= 111. x2= 134. y1=  1.20 y2=   .77     
GP: Deaths    Bolivia 6/4/2020        134     487    -         415      674     1   299 11/16/2020
AAA2     1 Bolivia Deaths    cc1=  .994128 cc2=  .785613 lx=  8.18826 if= 112 il= 134 6/4/2020   n=  22 now=     487 end=       3598       415       674 U=    54.57 T=  176.0 p1= 638.8 p2=    13.5 ed=   304 11/21/2020  x1= 112. x2= 134. y1=  1.17 y2=   .77     
GP: Deaths    Bolivia 6/4/2020        134     487    -         415      674     1   304 11/21/2020
AAA2     1 Bolivia Deaths    cc1=  .993422 cc2=  .780222 lx=  8.18826 if= 113 il= 134 6/4/2020   n=  21 now=     487 end=       3598       415       674 U=    54.99 T=  176.4 p1= 638.8 p2=    13.5 ed=   306 11/23/2020  x1= 113. x2= 134. y1=  1.15 y2=   .77     
GP: Deaths    Bolivia 6/4/2020        134     487    -         415      674     1   306 11/23/2020
AAA2     1 Bolivia Deaths    cc1=  .992835 cc2=  .774617 lx=  8.18826 if= 114 il= 134 6/4/2020   n=  20 now=     487 end=       3598       415       674 U=    55.94 T=  177.1 p1= 638.8 p2=    13.5 ed=   309 11/26/2020  x1= 114. x2= 134. y1=  1.13 y2=   .77     
GP: Deaths    Bolivia 6/4/2020        134     487    -         415      674     1   309 11/26/2020
AAA2     1 Bolivia Deaths    cc1=  .992979 cc2=  .769373 lx=  8.18826 if= 115 il= 134 6/4/2020   n=  19 now=     487 end=       3598       415       674 U=    53.43 T=  175.1 p1= 638.8 p2=    13.5 ed=   301 11/18/2020  x1= 115. x2= 134. y1=  1.13 y2=   .77     
GP: Deaths    Bolivia 6/4/2020        134     487    -         415      674     1   301 11/18/2020
AAA2     1 Bolivia Deaths    cc1=  .992090 cc2=  .762675 lx=  8.18826 if= 116 il= 134 6/4/2020   n=  18 now=     487 end=       3598       415       674 U=    51.76 T=  173.9 p1= 638.8 p2=    13.5 ed=   296 11/13/2020  x1= 116. x2= 134. y1=  1.12 y2=   .77     
GP: Deaths    Bolivia 6/4/2020        134     487    -         415      674     1   296 11/13/2020
AAA2     1 Bolivia Deaths    cc1=  .979466 cc2=  .601502 lx=  8.18826 if= 128 il= 134 6/4/2020   n=   6 now=     487 end=       3598       415       674 U=    42.87 T=  167.0 p1= 638.8 p2=    13.5 ed=   268 10/16/2020  x1= 128. x2= 134. y1=   .91 y2=   .77     
GP: Deaths    Bolivia 6/4/2020        134     487    -         415      674     1   268 10/16/2020
AAA1     1 Bolivia Deaths    cc1=  .985222 cc2=  .576974 lx=  6.50826 if= 129 il= 134 6/4/2020   n=   5 now=     487 end=        670       415       674 U=    10.53 T=  126.3 p1=  37.6 p2=    72.7 ed=   151 6/21/2020   x1= 129. x2= 134. y1=  -.26 y2=  -.73 BEST
AAA2     1 Bolivia Deaths    cc1=  .985222 cc2=  .576974 lx=  6.50826 if= 129 il= 134 6/4/2020   n=   5 now=     487 end=        670       415       674 U=    10.53 T=  126.3 p1=  37.6 p2=    72.7 ed=   151 6/21/2020   x1= 129. x2= 134. y1=  -.26 y2=  -.73 BEST
GP: Deaths    Bolivia 6/4/2020        134     487      670     415      674     1   151 6/21/2020 
AAA2     1 Bolivia Deaths    cc1=  .994286 cc2=  .873900 lx=  8.07826 if=  67 il= 135 6/5/2020   n=  68 now=     487 end=       3223       427       458 U=    49.09 T=  169.5 p1= 561.8 p2=    15.1 ed=   285 11/2/2020   x1=  67. x2= 135. y1=  2.09 y2=   .70     
GP: Deaths    Bolivia 6/5/2020        135     487    -         427      458     1   285 11/2/2020 
AAA2     1 Bolivia Deaths    cc1=  .997277 cc2=  .876009 lx=  8.18826 if=  68 il= 135 6/5/2020   n=  67 now=     487 end=       3598       427       458 U=    57.74 T=  178.7 p1= 638.8 p2=    13.5 ed=   314 12/1/2020   x1=  68. x2= 135. y1=  1.92 y2=   .76     
GP: Deaths    Bolivia 6/5/2020        135     487    -         427      458     1   314 12/1/2020 
AAA2     1 Bolivia Deaths    cc1=  .997359 cc2=  .875190 lx=  8.18826 if=  69 il= 135 6/5/2020   n=  66 now=     487 end=       3598       427       458 U=    60.06 T=  180.5 p1= 638.8 p2=    13.5 ed=   322 12/9/2020   x1=  69. x2= 135. y1=  1.86 y2=   .76     
GP: Deaths    Bolivia 6/5/2020        135     487    -         427      458     1   322 12/9/2020 
AAA2     1 Bolivia Deaths    cc1=  .997242 cc2=  .874151 lx=  8.18826 if=  70 il= 135 6/5/2020   n=  65 now=     487 end=       3598       427       458 U=    60.49 T=  180.8 p1= 638.8 p2=    13.5 ed=   323 12/10/2020  x1=  70. x2= 135. y1=  1.83 y2=   .76     
GP: Deaths    Bolivia 6/5/2020        135     487    -         427      458     1   323 12/10/2020
AAA2     1 Bolivia Deaths    cc1=  .997113 cc2=  .873078 lx=  8.18826 if=  71 il= 135 6/5/2020   n=  64 now=     487 end=       3598       427       458 U=    60.78 T=  181.0 p1= 638.8 p2=    13.5 ed=   324 12/11/2020  x1=  71. x2= 135. y1=  1.81 y2=   .76     
GP: Deaths    Bolivia 6/5/2020        135     487    -         427      458     1   324 12/11/2020
AAA2     1 Bolivia Deaths    cc1=  .996979 cc2=  .871979 lx=  8.18826 if=  72 il= 135 6/5/2020   n=  63 now=     487 end=       3598       427       458 U=    60.96 T=  181.1 p1= 638.8 p2=    13.5 ed=   325 12/12/2020  x1=  72. x2= 135. y1=  1.79 y2=   .76     
GP: Deaths    Bolivia 6/5/2020        135     487    -         427      458     1   325 12/12/2020
AAA2     1 Bolivia Deaths    cc1=  .996844 cc2=  .870855 lx=  8.18826 if=  73 il= 135 6/5/2020   n=  62 now=     487 end=       3598       427       458 U=    61.04 T=  181.2 p1= 638.8 p2=    13.5 ed=   325 12/12/2020  x1=  73. x2= 135. y1=  1.77 y2=   .76     
GP: Deaths    Bolivia 6/5/2020        135     487    -         427      458     1   325 12/12/2020
AAA2     1 Bolivia Deaths    cc1=  .996706 cc2=  .869706 lx=  8.18826 if=  74 il= 135 6/5/2020   n=  61 now=     487 end=       3598       427       458 U=    60.06 T=  180.5 p1= 638.8 p2=    13.5 ed=   322 12/9/2020   x1=  74. x2= 135. y1=  1.77 y2=   .76     
GP: Deaths    Bolivia 6/5/2020        135     487    -         427      458     1   322 12/9/2020 
AAA2     1 Bolivia Deaths    cc1=  .996541 cc2=  .868505 lx=  8.18826 if=  75 il= 135 6/5/2020   n=  60 now=     487 end=       3598       427       458 U=    60.04 T=  180.4 p1= 638.8 p2=    13.5 ed=   322 12/9/2020   x1=  75. x2= 135. y1=  1.76 y2=   .76     
GP: Deaths    Bolivia 6/5/2020        135     487    -         427      458     1   322 12/9/2020 
AAA2     1 Bolivia Deaths    cc1=  .996366 cc2=  .867266 lx=  8.18826 if=  76 il= 135 6/5/2020   n=  59 now=     487 end=       3598       427       458 U=    61.66 T=  181.7 p1= 638.8 p2=    13.5 ed=   327 12/14/2020  x1=  76. x2= 135. y1=  1.71 y2=   .76     
GP: Deaths    Bolivia 6/5/2020        135     487    -         427      458     1   327 12/14/2020
AAA2     1 Bolivia Deaths    cc1=  .996251 cc2=  .866062 lx=  8.18826 if=  77 il= 135 6/5/2020   n=  58 now=     487 end=       3598       427       458 U=    61.42 T=  181.5 p1= 638.8 p2=    13.5 ed=   326 12/13/2020  x1=  77. x2= 135. y1=  1.70 y2=   .76     
GP: Deaths    Bolivia 6/5/2020        135     487    -         427      458     1   326 12/13/2020
AAA2     1 Bolivia Deaths    cc1=  .996120 cc2=  .864814 lx=  8.18826 if=  78 il= 135 6/5/2020   n=  57 now=     487 end=       3598       427       458 U=    62.60 T=  182.4 p1= 638.8 p2=    13.5 ed=   330 12/17/2020  x1=  78. x2= 135. y1=  1.67 y2=   .76     
GP: Deaths    Bolivia 6/5/2020        135     487    -         427      458     1   330 12/17/2020
AAA2     1 Bolivia Deaths    cc1=  .996150 cc2=  .863697 lx=  8.18826 if=  79 il= 135 6/5/2020   n=  56 now=     487 end=       3598       427       458 U=    62.21 T=  182.1 p1= 638.8 p2=    13.5 ed=   328 12/15/2020  x1=  79. x2= 135. y1=  1.66 y2=   .76     
GP: Deaths    Bolivia 6/5/2020        135     487    -         427      458     1   328 12/15/2020
AAA2     1 Bolivia Deaths    cc1=  .996155 cc2=  .862524 lx=  8.18826 if=  80 il= 135 6/5/2020   n=  55 now=     487 end=       3598       427       458 U=    61.77 T=  181.7 p1= 638.8 p2=    13.5 ed=   327 12/14/2020  x1=  80. x2= 135. y1=  1.65 y2=   .76     
GP: Deaths    Bolivia 6/5/2020        135     487    -         427      458     1   327 12/14/2020
AAA2     1 Bolivia Deaths    cc1=  .996126 cc2=  .861286 lx=  8.18826 if=  81 il= 135 6/5/2020   n=  54 now=     487 end=       3598       427       458 U=    63.18 T=  182.8 p1= 638.8 p2=    13.5 ed=   331 12/18/2020  x1=  81. x2= 135. y1=  1.61 y2=   .76     
GP: Deaths    Bolivia 6/5/2020        135     487    -         427      458     1   331 12/18/2020
AAA2     1 Bolivia Deaths    cc1=  .996415 cc2=  .860332 lx=  8.18826 if=  82 il= 135 6/5/2020   n=  53 now=     487 end=       3598       427       458 U=    63.79 T=  183.3 p1= 638.8 p2=    13.5 ed=   333 12/20/2020  x1=  82. x2= 135. y1=  1.59 y2=   .76     
GP: Deaths    Bolivia 6/5/2020        135     487    -         427      458     1   333 12/20/2020
AAA2     1 Bolivia Deaths    cc1=  .996969 cc2=  .859609 lx=  8.18826 if=  83 il= 135 6/5/2020   n=  52 now=     487 end=       3598       427       458 U=    63.15 T=  182.8 p1= 638.8 p2=    13.5 ed=   331 12/18/2020  x1=  83. x2= 135. y1=  1.58 y2=   .76     
GP: Deaths    Bolivia 6/5/2020        135     487    -         427      458     1   331 12/18/2020
