TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       22845.00000       10.03649
TAB:  US_Massachusetts_Middlesex Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA1     1 US_Massachusetts_Middlesex Confirmed cc1=  .922698 cc2=  .569144 lx=  6.03649 if=  48 il=  55 3/17/2020  n=   7 now=   22845 end=        418        89       441 U=     9.14 T=   59.0 p1= -98.2 p2=  5465.3 ed=    80 4/11/2020   x1=  48. x2=  55. y1=  1.20 y2=   .44 BEST
AAA2     1 US_Massachusetts_Middlesex Confirmed cc1=  .924710 cc2=  .569144 lx=  5.93649 if=  48 il=  55 3/17/2020  n=   7 now=   22845 end=        418        89       441 U=     9.14 T=   59.0 p1= -98.2 p2=  5465.3 ed=    80 4/11/2020   x1=  48. x2=  55. y1=  1.20 y2=   .44 BEST
GP: Confirmed US_Massachusetts_Middlesex 3/17/2020        55   22845      418      89      441     6    80 4/11/2020 
AAA1     1 US_Massachusetts_Middlesex Confirmed cc1=  .980046 cc2=  .602081 lx=  6.03649 if=  49 il=  55 3/17/2020  n=   6 now=   22845 end=        418        89       441 U=    14.78 T=   61.5 p1= -98.2 p2=  5465.3 ed=    96 4/27/2020   x1=  49. x2=  55. y1=   .84 y2=   .44 BEST
AAA2     1 US_Massachusetts_Middlesex Confirmed cc1=  .980050 cc2=  .602081 lx=  5.95849 if=  49 il=  55 3/17/2020  n=   6 now=   22845 end=        418        89       441 U=    14.78 T=   61.5 p1= -98.2 p2=  5465.3 ed=    96 4/27/2020   x1=  49. x2=  55. y1=   .84 y2=   .44 BEST
GP: Confirmed US_Massachusetts_Middlesex 3/17/2020        55   22845      418      89      441     6    96 4/27/2020 
AAA2     1 US_Massachusetts_Middlesex Confirmed cc1=  .969010 cc2=  .560761 lx= 10.13649 if=  50 il=  55 3/17/2020  n=   5 now=   22845 end=      25247        89       441 U=    49.77 T=  141.2 p1=  10.5 p2=    90.5 ed=   258 10/6/2020   x1=  50. x2=  55. y1=  1.83 y2=  1.73     
GP: Confirmed US_Massachusetts_Middlesex 3/17/2020        55   22845    25247      89      441     6   258 10/6/2020 
AAA1     1 US_Massachusetts_Middlesex Confirmed cc1=  .962267 cc2=  .684917 lx=  6.03649 if=  44 il=  56 3/18/2020  n=  12 now=   22845 end=        418       100       422 U=     8.34 T=   59.0 p1= -98.2 p2=  5465.3 ed=    78 4/9/2020    x1=  44. x2=  56. y1=  1.80 y2=   .36 BEST
AAA2     1 US_Massachusetts_Middlesex Confirmed cc1=  .963750 cc2=  .684917 lx=  5.93649 if=  44 il=  56 3/18/2020  n=  12 now=   22845 end=        418       100       422 U=     8.34 T=   59.0 p1= -98.2 p2=  5465.3 ed=    78 4/9/2020    x1=  44. x2=  56. y1=  1.80 y2=   .36 BEST
GP: Confirmed US_Massachusetts_Middlesex 3/18/2020        56   22845      418     100      422     6    78 4/9/2020  
AAA1     1 US_Massachusetts_Middlesex Confirmed cc1=  .951975 cc2=  .663300 lx=  6.03649 if=  45 il=  56 3/18/2020  n=  11 now=   22845 end=        418       100       422 U=     7.64 T=   58.7 p1= -98.2 p2=  5465.3 ed=    76 4/7/2020    x1=  45. x2=  56. y1=  1.80 y2=   .36 BEST
AAA2     1 US_Massachusetts_Middlesex Confirmed cc1=  .953836 cc2=  .663300 lx=  5.93649 if=  45 il=  56 3/18/2020  n=  11 now=   22845 end=        418       100       422 U=     7.64 T=   58.7 p1= -98.2 p2=  5465.3 ed=    76 4/7/2020    x1=  45. x2=  56. y1=  1.80 y2=   .36 BEST
GP: Confirmed US_Massachusetts_Middlesex 3/18/2020        56   22845      418     100      422     6    76 4/7/2020  
AAA1     1 US_Massachusetts_Middlesex Confirmed cc1=  .952087 cc2=  .650576 lx=  6.03649 if=  46 il=  56 3/18/2020  n=  10 now=   22845 end=        418       100       422 U=     9.52 T=   59.4 p1= -98.2 p2=  5465.3 ed=    81 4/12/2020   x1=  46. x2=  56. y1=  1.41 y2=   .36 BEST
AAA2     1 US_Massachusetts_Middlesex Confirmed cc1=  .953700 cc2=  .650576 lx=  5.93649 if=  46 il=  56 3/18/2020  n=  10 now=   22845 end=        418       100       422 U=     9.52 T=   59.4 p1= -98.2 p2=  5465.3 ed=    81 4/12/2020   x1=  46. x2=  56. y1=  1.41 y2=   .36 BEST
GP: Confirmed US_Massachusetts_Middlesex 3/18/2020        56   22845      418     100      422     6    81 4/12/2020 
AAA1     1 US_Massachusetts_Middlesex Confirmed cc1=  .935670 cc2=  .619442 lx=  6.03649 if=  47 il=  56 3/18/2020  n=   9 now=   22845 end=        418       100       422 U=     8.57 T=   59.1 p1= -98.2 p2=  5465.3 ed=    79 4/10/2020   x1=  47. x2=  56. y1=  1.41 y2=   .36 BEST
AAA2     1 US_Massachusetts_Middlesex Confirmed cc1=  .937840 cc2=  .619442 lx=  5.93649 if=  47 il=  56 3/18/2020  n=   9 now=   22845 end=        418       100       422 U=     8.57 T=   59.1 p1= -98.2 p2=  5465.3 ed=    79 4/10/2020   x1=  47. x2=  56. y1=  1.41 y2=   .36 BEST
GP: Confirmed US_Massachusetts_Middlesex 3/18/2020        56   22845      418     100      422     6    79 4/10/2020 
AAA1     1 US_Massachusetts_Middlesex Confirmed cc1=  .936597 cc2=  .603263 lx=  6.03649 if=  48 il=  56 3/18/2020  n=   8 now=   22845 end=        418       100       422 U=     9.48 T=   59.4 p1= -98.2 p2=  5465.3 ed=    81 4/12/2020   x1=  48. x2=  56. y1=  1.20 y2=   .36 BEST
AAA2     1 US_Massachusetts_Middlesex Confirmed cc1=  .938711 cc2=  .603263 lx=  5.93649 if=  48 il=  56 3/18/2020  n=   8 now=   22845 end=        418       100       422 U=     9.48 T=   59.4 p1= -98.2 p2=  5465.3 ed=    81 4/12/2020   x1=  48. x2=  56. y1=  1.20 y2=   .36 BEST
GP: Confirmed US_Massachusetts_Middlesex 3/18/2020        56   22845      418     100      422     6    81 4/12/2020 
AAA1     1 US_Massachusetts_Middlesex Confirmed cc1=  .986730 cc2=  .633177 lx=  6.09649 if=  49 il=  56 3/18/2020  n=   7 now=   22845 end=        444       100       422 U=    14.94 T=   62.0 p1= -98.1 p2=  5145.3 ed=    97 4/28/2020   x1=  49. x2=  56. y1=   .87 y2=   .40 BEST
AAA2     1 US_Massachusetts_Middlesex Confirmed cc1=  .986730 cc2=  .633177 lx=  6.09349 if=  49 il=  56 3/18/2020  n=   7 now=   22845 end=        444       100       422 U=    14.94 T=   62.0 p1= -98.1 p2=  5145.3 ed=    97 4/28/2020   x1=  49. x2=  56. y1=   .87 y2=   .40 BEST
GP: Confirmed US_Massachusetts_Middlesex 3/18/2020        56   22845      444     100      422     6    97 4/28/2020 
AAA2     1 US_Massachusetts_Middlesex Confirmed cc1=  .980690 cc2=  .602726 lx=  7.88649 if=  50 il=  56 3/18/2020  n=   6 now=   22845 end=       2661       100       422 U=    30.50 T=   92.2 p1= -88.4 p2=   858.5 ed=   164 7/4/2020    x1=  50. x2=  56. y1=  1.38 y2=  1.19     
GP: Confirmed US_Massachusetts_Middlesex 3/18/2020        56   22845     2661     100      422     6   164 7/4/2020  
AAA2     1 US_Massachusetts_Middlesex Confirmed cc1=  .969480 cc2=  .561232 lx= 12.03649 if=  51 il=  56 3/18/2020  n=   5 now=   22845 end=     168802       100       422 U=    75.21 T=  206.9 p1= 638.9 p2=    13.5 ed=   384 2/9/2021    x1=  51. x2=  56. y1=  2.07 y2=  2.01     
GP: Confirmed US_Massachusetts_Middlesex 3/18/2020        56   22845    -         100      422     6   384 2/9/2021  
AAA1     1 US_Massachusetts_Middlesex Confirmed cc1=  .964958 cc2=  .697696 lx=  6.03649 if=  44 il=  57 3/19/2020  n=  13 now=   22845 end=        418       119       422 U=     8.29 T=   58.9 p1= -98.2 p2=  5465.3 ed=    78 4/9/2020    x1=  44. x2=  57. y1=  1.80 y2=   .23 BEST
AAA2     1 US_Massachusetts_Middlesex Confirmed cc1=  .966701 cc2=  .697696 lx=  5.93649 if=  44 il=  57 3/19/2020  n=  13 now=   22845 end=        418       119       422 U=     8.29 T=   58.9 p1= -98.2 p2=  5465.3 ed=    78 4/9/2020    x1=  44. x2=  57. y1=  1.80 y2=   .23 BEST
GP: Confirmed US_Massachusetts_Middlesex 3/19/2020        57   22845      418     119      422     5    78 4/9/2020  
AAA1     1 US_Massachusetts_Middlesex Confirmed cc1=  .956587 cc2=  .679237 lx=  6.03649 if=  45 il=  57 3/19/2020  n=  12 now=   22845 end=        418       119       422 U=     7.65 T=   58.8 p1= -98.2 p2=  5465.3 ed=    76 4/7/2020    x1=  45. x2=  57. y1=  1.80 y2=   .23 BEST
AAA2     1 US_Massachusetts_Middlesex Confirmed cc1=  .958701 cc2=  .679237 lx=  5.93649 if=  45 il=  57 3/19/2020  n=  12 now=   22845 end=        418       119       422 U=     7.65 T=   58.8 p1= -98.2 p2=  5465.3 ed=    76 4/7/2020    x1=  45. x2=  57. y1=  1.80 y2=   .23 BEST
GP: Confirmed US_Massachusetts_Middlesex 3/19/2020        57   22845      418     119      422     5    76 4/7/2020  
AAA1     1 US_Massachusetts_Middlesex Confirmed cc1=  .959374 cc2=  .670699 lx=  6.03649 if=  46 il=  57 3/19/2020  n=  11 now=   22845 end=        418       119       422 U=     9.32 T=   59.1 p1= -98.2 p2=  5465.3 ed=    81 4/12/2020   x1=  46. x2=  57. y1=  1.41 y2=   .23 BEST
AAA2     1 US_Massachusetts_Middlesex Confirmed cc1=  .961149 cc2=  .670699 lx=  5.93649 if=  46 il=  57 3/19/2020  n=  11 now=   22845 end=        418       119       422 U=     9.32 T=   59.1 p1= -98.2 p2=  5465.3 ed=    81 4/12/2020   x1=  46. x2=  57. y1=  1.41 y2=   .23 BEST
GP: Confirmed US_Massachusetts_Middlesex 3/19/2020        57   22845      418     119      422     5    81 4/12/2020 
AAA1     1 US_Massachusetts_Middlesex Confirmed cc1=  .947261 cc2=  .645749 lx=  6.03649 if=  47 il=  57 3/19/2020  n=  10 now=   22845 end=        418       119       422 U=     8.48 T=   58.9 p1= -98.2 p2=  5465.3 ed=    78 4/9/2020    x1=  47. x2=  57. y1=  1.41 y2=   .23 BEST
AAA2     1 US_Massachusetts_Middlesex Confirmed cc1=  .949539 cc2=  .645749 lx=  5.93649 if=  47 il=  57 3/19/2020  n=  10 now=   22845 end=        418       119       422 U=     8.48 T=   58.9 p1= -98.2 p2=  5465.3 ed=    78 4/9/2020    x1=  47. x2=  57. y1=  1.41 y2=   .23 BEST
GP: Confirmed US_Massachusetts_Middlesex 3/19/2020        57   22845      418     119      422     5    78 4/9/2020  
AAA1     1 US_Massachusetts_Middlesex Confirmed cc1=  .952869 cc2=  .636641 lx=  6.03649 if=  48 il=  57 3/19/2020  n=   9 now=   22845 end=        418       119       422 U=     9.25 T=   59.1 p1= -98.2 p2=  5465.3 ed=    80 4/11/2020   x1=  48. x2=  57. y1=  1.20 y2=   .23 BEST
AAA2     1 US_Massachusetts_Middlesex Confirmed cc1=  .954744 cc2=  .636641 lx=  5.93649 if=  48 il=  57 3/19/2020  n=   9 now=   22845 end=        418       119       422 U=     9.25 T=   59.1 p1= -98.2 p2=  5465.3 ed=    80 4/11/2020   x1=  48. x2=  57. y1=  1.20 y2=   .23 BEST
GP: Confirmed US_Massachusetts_Middlesex 3/19/2020        57   22845      418     119      422     5    80 4/11/2020 
AAA2     1 US_Massachusetts_Middlesex Confirmed cc1=  .989221 cc2=  .655888 lx= 10.21649 if=  49 il=  57 3/19/2020  n=   8 now=   22845 end=      27350       119       422 U=    44.70 T=  132.7 p1=  19.7 p2=    83.5 ed=   238 9/16/2020   x1=  49. x2=  57. y1=  1.87 y2=  1.69     
GP: Confirmed US_Massachusetts_Middlesex 3/19/2020        57   22845    27350     119      422     5   238 9/16/2020 
AAA2     1 US_Massachusetts_Middlesex Confirmed cc1=  .985551 cc2=  .631998 lx= 12.03649 if=  50 il=  57 3/19/2020  n=   7 now=   22845 end=     168802       119       422 U=    60.69 T=  177.3 p1= 638.9 p2=    13.5 ed=   320 12/7/2020   x1=  50. x2=  57. y1=  2.10 y2=  1.98     
GP: Confirmed US_Massachusetts_Middlesex 3/19/2020        57   22845    -         119      422     5   320 12/7/2020 
AAA2     1 US_Massachusetts_Middlesex Confirmed cc1=  .978253 cc2=  .600288 lx= 12.03649 if=  51 il=  57 3/19/2020  n=   6 now=   22845 end=     168802       119       422 U=    66.54 T=  188.9 p1= 638.9 p2=    13.5 ed=   345 1/1/2021    x1=  51. x2=  57. y1=  2.07 y2=  1.98     
GP: Confirmed US_Massachusetts_Middlesex 3/19/2020        57   22845    -         119      422     5   345 1/1/2021  
AAA2     1 US_Massachusetts_Middlesex Confirmed cc1=  .979793 cc2=  .571545 lx= 12.03649 if=  52 il=  57 3/19/2020  n=   5 now=   22845 end=     168802       119       422 U=    62.47 T=  180.8 p1= 638.9 p2=    13.5 ed=   328 12/15/2020  x1=  52. x2=  57. y1=  2.06 y2=  1.98     
GP: Confirmed US_Massachusetts_Middlesex 3/19/2020        57   22845    -         119      422     5   328 12/15/2020
AAA1     1 US_Massachusetts_Middlesex Confirmed cc1=  .969989 cc2=  .711790 lx=  6.03649 if=  44 il=  58 3/20/2020  n=  14 now=   22845 end=        418       144       422 U=     8.08 T=   58.5 p1= -98.2 p2=  5465.3 ed=    77 4/8/2020    x1=  44. x2=  58. y1=  1.80 y2=   .06 BEST
AAA2     1 US_Massachusetts_Middlesex Confirmed cc1=  .971833 cc2=  .711790 lx=  5.93649 if=  44 il=  58 3/20/2020  n=  14 now=   22845 end=        418       144       422 U=     8.08 T=   58.5 p1= -98.2 p2=  5465.3 ed=    77 4/8/2020    x1=  44. x2=  58. y1=  1.80 y2=   .06 BEST
GP: Confirmed US_Massachusetts_Middlesex 3/20/2020        58   22845      418     144      422     5    77 4/8/2020  
AAA1     1 US_Massachusetts_Middlesex Confirmed cc1=  .963711 cc2=  .696449 lx=  6.03649 if=  45 il=  58 3/20/2020  n=  13 now=   22845 end=        418       144       422 U=     7.50 T=   58.5 p1= -98.2 p2=  5465.3 ed=    76 4/7/2020    x1=  45. x2=  58. y1=  1.80 y2=   .06 BEST
AAA2     1 US_Massachusetts_Middlesex Confirmed cc1=  .965864 cc2=  .696449 lx=  5.93649 if=  45 il=  58 3/20/2020  n=  13 now=   22845 end=        418       144       422 U=     7.50 T=   58.5 p1= -98.2 p2=  5465.3 ed=    76 4/7/2020    x1=  45. x2=  58. y1=  1.80 y2=   .06 BEST
GP: Confirmed US_Massachusetts_Middlesex 3/20/2020        58   22845      418     144      422     5    76 4/7/2020  
AAA1     1 US_Massachusetts_Middlesex Confirmed cc1=  .967762 cc2=  .690412 lx=  6.03649 if=  46 il=  58 3/20/2020  n=  12 now=   22845 end=        418       144       422 U=     8.93 T=   58.6 p1= -98.2 p2=  5465.3 ed=    79 4/10/2020   x1=  46. x2=  58. y1=  1.41 y2=   .06 BEST
AAA2     1 US_Massachusetts_Middlesex Confirmed cc1=  .969375 cc2=  .690412 lx=  5.93649 if=  46 il=  58 3/20/2020  n=  12 now=   22845 end=        418       144       422 U=     8.93 T=   58.6 p1= -98.2 p2=  5465.3 ed=    79 4/10/2020   x1=  46. x2=  58. y1=  1.41 y2=   .06 BEST
GP: Confirmed US_Massachusetts_Middlesex 3/20/2020        58   22845      418     144      422     5    79 4/10/2020 
AAA1     1 US_Massachusetts_Middlesex Confirmed cc1=  .959264 cc2=  .670588 lx=  6.03649 if=  47 il=  58 3/20/2020  n=  11 now=   22845 end=        418       144       422 U=     8.18 T=   58.5 p1= -98.2 p2=  5465.3 ed=    77 4/8/2020    x1=  47. x2=  58. y1=  1.41 y2=   .06 BEST
AAA2     1 US_Massachusetts_Middlesex Confirmed cc1=  .961229 cc2=  .670588 lx=  5.93649 if=  47 il=  58 3/20/2020  n=  11 now=   22845 end=        418       144       422 U=     8.18 T=   58.5 p1= -98.2 p2=  5465.3 ed=    77 4/8/2020    x1=  47. x2=  58. y1=  1.41 y2=   .06 BEST
GP: Confirmed US_Massachusetts_Middlesex 3/20/2020        58   22845      418     144      422     5    77 4/8/2020  
AAA1     1 US_Massachusetts_Middlesex Confirmed cc1=  .964540 cc2=  .663028 lx=  6.03649 if=  48 il=  58 3/20/2020  n=  10 now=   22845 end=        418       144       422 U=     8.79 T=   58.6 p1= -98.2 p2=  5465.3 ed=    79 4/10/2020   x1=  48. x2=  58. y1=  1.20 y2=   .06 BEST
AAA2     1 US_Massachusetts_Middlesex Confirmed cc1=  .965641 cc2=  .663028 lx=  5.93649 if=  48 il=  58 3/20/2020  n=  10 now=   22845 end=        418       144       422 U=     8.79 T=   58.6 p1= -98.2 p2=  5465.3 ed=    79 4/10/2020   x1=  48. x2=  58. y1=  1.20 y2=   .06 BEST
GP: Confirmed US_Massachusetts_Middlesex 3/20/2020        58   22845      418     144      422     5    79 4/10/2020 
AAA2     1 US_Massachusetts_Middlesex Confirmed cc1=  .989706 cc2=  .673478 lx= 12.03649 if=  49 il=  58 3/20/2020  n=   9 now=   22845 end=     168802       144       422 U=    55.00 T=  165.6 p1= 638.9 p2=    13.5 ed=   295 11/12/2020  x1=  49. x2=  58. y1=  2.12 y2=  1.96     
GP: Confirmed US_Massachusetts_Middlesex 3/20/2020        58   22845    -         144      422     5   295 11/12/2020
AAA2     1 US_Massachusetts_Middlesex Confirmed cc1=  .985887 cc2=  .652554 lx= 12.03649 if=  50 il=  58 3/20/2020  n=   8 now=   22845 end=     168802       144       422 U=    56.35 T=  168.2 p1= 638.9 p2=    13.5 ed=   301 11/18/2020  x1=  50. x2=  58. y1=  2.10 y2=  1.96     
