TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       71675.00000       11.17990
TAB:  Bangladesh Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Deaths    Bangladesh 6/4/2020        134     975    -         781     2179     5   322 12/9/2020 
AAA2     1 Bangladesh Deaths    cc1=  .999182 cc2=  .816607 lx=  8.88244 if= 105 il= 134 6/4/2020   n=  29 now=     975 end=       7204       781      2179 U=    58.21 T=  180.5 p1= 638.9 p2=    13.5 ed=   317 12/4/2020   x1= 105. x2= 134. y1=  1.30 y2=   .80     
GP: Deaths    Bangladesh 6/4/2020        134     975    -         781     2179     5   317 12/4/2020 
AAA2     1 Bangladesh Deaths    cc1=  .999242 cc2=  .813547 lx=  8.88244 if= 106 il= 134 6/4/2020   n=  28 now=     975 end=       7204       781      2179 U=    58.39 T=  180.6 p1= 638.9 p2=    13.5 ed=   318 12/5/2020   x1= 106. x2= 134. y1=  1.28 y2=   .80     
GP: Deaths    Bangladesh 6/4/2020        134     975    -         781     2179     5   318 12/5/2020 
AAA2     1 Bangladesh Deaths    cc1=  .999413 cc2=  .810431 lx=  8.88244 if= 107 il= 134 6/4/2020   n=  27 now=     975 end=       7204       781      2179 U=    57.46 T=  179.9 p1= 638.9 p2=    13.5 ed=   315 12/2/2020   x1= 107. x2= 134. y1=  1.27 y2=   .80     
GP: Deaths    Bangladesh 6/4/2020        134     975    -         781     2179     5   315 12/2/2020 
AAA2     1 Bangladesh Deaths    cc1=  .999466 cc2=  .807016 lx=  8.88244 if= 108 il= 134 6/4/2020   n=  26 now=     975 end=       7204       781      2179 U=    56.63 T=  179.2 p1= 638.9 p2=    13.5 ed=   312 11/29/2020  x1= 108. x2= 134. y1=  1.26 y2=   .80     
GP: Deaths    Bangladesh 6/4/2020        134     975    -         781     2179     5   312 11/29/2020
AAA2     1 Bangladesh Deaths    cc1=  .999435 cc2=  .803319 lx=  8.88244 if= 109 il= 134 6/4/2020   n=  25 now=     975 end=       7204       781      2179 U=    56.70 T=  179.3 p1= 638.9 p2=    13.5 ed=   313 11/30/2020  x1= 109. x2= 134. y1=  1.24 y2=   .80     
GP: Deaths    Bangladesh 6/4/2020        134     975    -         781     2179     5   313 11/30/2020
AAA2     1 Bangladesh Deaths    cc1=  .999426 cc2=  .799426 lx=  8.88244 if= 110 il= 134 6/4/2020   n=  24 now=     975 end=       7204       781      2179 U=    56.18 T=  178.9 p1= 638.9 p2=    13.5 ed=   311 11/28/2020  x1= 110. x2= 134. y1=  1.23 y2=   .80     
GP: Deaths    Bangladesh 6/4/2020        134     975    -         781     2179     5   311 11/28/2020
AAA2     1 Bangladesh Deaths    cc1=  .999375 cc2=  .795251 lx=  8.88244 if= 111 il= 134 6/4/2020   n=  23 now=     975 end=       7204       781      2179 U=    55.57 T=  178.4 p1= 638.9 p2=    13.5 ed=   309 11/26/2020  x1= 111. x2= 134. y1=  1.21 y2=   .80     
GP: Deaths    Bangladesh 6/4/2020        134     975    -         781     2179     5   309 11/26/2020
AAA2     1 Bangladesh Deaths    cc1=  .999290 cc2=  .790776 lx=  8.88244 if= 112 il= 134 6/4/2020   n=  22 now=     975 end=       7204       781      2179 U=    56.14 T=  178.8 p1= 638.9 p2=    13.5 ed=   311 11/28/2020  x1= 112. x2= 134. y1=  1.19 y2=   .80     
GP: Deaths    Bangladesh 6/4/2020        134     975    -         781     2179     5   311 11/28/2020
AAA2     1 Bangladesh Deaths    cc1=  .999235 cc2=  .786034 lx=  8.88244 if= 113 il= 134 6/4/2020   n=  21 now=     975 end=       7204       781      2179 U=    55.81 T=  178.6 p1= 638.9 p2=    13.5 ed=   310 11/27/2020  x1= 113. x2= 134. y1=  1.17 y2=   .80     
GP: Deaths    Bangladesh 6/4/2020        134     975    -         781     2179     5   310 11/27/2020
AAA2     1 Bangladesh Deaths    cc1=  .999149 cc2=  .780931 lx=  8.88244 if= 114 il= 134 6/4/2020   n=  20 now=     975 end=       7204       781      2179 U=    55.52 T=  178.3 p1= 638.9 p2=    13.5 ed=   309 11/26/2020  x1= 114. x2= 134. y1=  1.16 y2=   .80     
GP: Deaths    Bangladesh 6/4/2020        134     975    -         781     2179     5   309 11/26/2020
AAA2     1 Bangladesh Deaths    cc1=  .999031 cc2=  .775425 lx=  8.88244 if= 115 il= 134 6/4/2020   n=  19 now=     975 end=       7204       781      2179 U=    55.29 T=  178.1 p1= 638.9 p2=    13.5 ed=   308 11/25/2020  x1= 115. x2= 134. y1=  1.14 y2=   .80     
GP: Deaths    Bangladesh 6/4/2020        134     975    -         781     2179     5   308 11/25/2020
AAA2     1 Bangladesh Deaths    cc1=  .998880 cc2=  .769465 lx=  8.88244 if= 116 il= 134 6/4/2020   n=  18 now=     975 end=       7204       781      2179 U=    54.61 T=  177.6 p1= 638.9 p2=    13.5 ed=   306 11/23/2020  x1= 116. x2= 134. y1=  1.13 y2=   .80     
GP: Deaths    Bangladesh 6/4/2020        134     975    -         781     2179     5   306 11/23/2020
AAA2     1 Bangladesh Deaths    cc1=  .998693 cc2=  .762991 lx=  8.88244 if= 117 il= 134 6/4/2020   n=  17 now=     975 end=       7204       781      2179 U=    54.95 T=  177.9 p1= 638.9 p2=    13.5 ed=   307 11/24/2020  x1= 117. x2= 134. y1=  1.11 y2=   .80     
GP: Deaths    Bangladesh 6/4/2020        134     975    -         781     2179     5   307 11/24/2020
AAA2     1 Bangladesh Deaths    cc1=  .998449 cc2=  .755914 lx=  8.88244 if= 118 il= 134 6/4/2020   n=  16 now=     975 end=       7204       781      2179 U=    55.20 T=  178.1 p1= 638.9 p2=    13.5 ed=   308 11/25/2020  x1= 118. x2= 134. y1=  1.09 y2=   .80     
GP: Deaths    Bangladesh 6/4/2020        134     975    -         781     2179     5   308 11/25/2020
AAA2     1 Bangladesh Deaths    cc1=  .998174 cc2=  .748174 lx=  8.88244 if= 119 il= 134 6/4/2020   n=  15 now=     975 end=       7204       781      2179 U=    54.45 T=  177.5 p1= 638.9 p2=    13.5 ed=   305 11/22/2020  x1= 119. x2= 134. y1=  1.07 y2=   .80     
GP: Deaths    Bangladesh 6/4/2020        134     975    -         781     2179     5   305 11/22/2020
AAA2     1 Bangladesh Deaths    cc1=  .997783 cc2=  .739584 lx=  8.88244 if= 120 il= 134 6/4/2020   n=  14 now=     975 end=       7204       781      2179 U=    54.61 T=  177.6 p1= 638.9 p2=    13.5 ed=   306 11/23/2020  x1= 120. x2= 134. y1=  1.05 y2=   .80     
GP: Deaths    Bangladesh 6/4/2020        134     975    -         781     2179     5   306 11/23/2020
AAA2     1 Bangladesh Deaths    cc1=  .997278 cc2=  .730016 lx=  8.88244 if= 121 il= 134 6/4/2020   n=  13 now=     975 end=       7204       781      2179 U=    55.02 T=  177.9 p1= 638.9 p2=    13.5 ed=   307 11/24/2020  x1= 121. x2= 134. y1=  1.03 y2=   .80     
GP: Deaths    Bangladesh 6/4/2020        134     975    -         781     2179     5   307 11/24/2020
AAA2     1 Bangladesh Deaths    cc1=  .996728 cc2=  .719378 lx=  8.88244 if= 122 il= 134 6/4/2020   n=  12 now=     975 end=       7204       781      2179 U=    54.53 T=  177.5 p1= 638.9 p2=    13.5 ed=   306 11/23/2020  x1= 122. x2= 134. y1=  1.02 y2=   .80     
GP: Deaths    Bangladesh 6/4/2020        134     975    -         781     2179     5   306 11/23/2020
AAA2     1 Bangladesh Deaths    cc1=  .995948 cc2=  .707273 lx=  8.88244 if= 123 il= 134 6/4/2020   n=  11 now=     975 end=       7204       781      2179 U=    55.53 T=  178.3 p1= 638.9 p2=    13.5 ed=   309 11/26/2020  x1= 123. x2= 134. y1=  1.00 y2=   .80     
GP: Deaths    Bangladesh 6/4/2020        134     975    -         781     2179     5   309 11/26/2020
AAA2     1 Bangladesh Deaths    cc1=  .995848 cc2=  .694336 lx=  8.88244 if= 124 il= 134 6/4/2020   n=  10 now=     975 end=       7204       781      2179 U=    54.89 T=  177.8 p1= 638.9 p2=    13.5 ed=   307 11/24/2020  x1= 124. x2= 134. y1=   .98 y2=   .80     
GP: Deaths    Bangladesh 6/4/2020        134     975    -         781     2179     5   307 11/24/2020
AAA2     1 Bangladesh Deaths    cc1=  .996101 cc2=  .679873 lx=  8.88244 if= 125 il= 134 6/4/2020   n=   9 now=     975 end=       7204       781      2179 U=    54.01 T=  177.1 p1= 638.9 p2=    13.5 ed=   304 11/21/2020  x1= 125. x2= 134. y1=   .96 y2=   .80     
GP: Deaths    Bangladesh 6/4/2020        134     975    -         781     2179     5   304 11/21/2020
AAA2     1 Bangladesh Deaths    cc1=  .996866 cc2=  .663533 lx=  8.88244 if= 126 il= 134 6/4/2020   n=   8 now=     975 end=       7204       781      2179 U=    53.05 T=  176.4 p1= 638.9 p2=    13.5 ed=   301 11/18/2020  x1= 126. x2= 134. y1=   .95 y2=   .80     
GP: Deaths    Bangladesh 6/4/2020        134     975    -         781     2179     5   301 11/18/2020
AAA2     1 Bangladesh Deaths    cc1=  .998774 cc2=  .645220 lx=  8.88244 if= 127 il= 134 6/4/2020   n=   7 now=     975 end=       7204       781      2179 U=    49.92 T=  173.9 p1= 638.9 p2=    13.5 ed=   291 11/8/2020   x1= 127. x2= 134. y1=   .94 y2=   .80     
GP: Deaths    Bangladesh 6/4/2020        134     975    -         781     2179     5   291 11/8/2020 
AAA2     1 Bangladesh Deaths    cc1=  .998877 cc2=  .620912 lx=  8.88244 if= 128 il= 134 6/4/2020   n=   6 now=     975 end=       7204       781      2179 U=    48.27 T=  172.5 p1= 638.9 p2=    13.5 ed=   286 11/3/2020   x1= 128. x2= 134. y1=   .92 y2=   .80     
GP: Deaths    Bangladesh 6/4/2020        134     975    -         781     2179     5   286 11/3/2020 
AAA2     1 Bangladesh Deaths    cc1=  .998229 cc2=  .589981 lx=  8.88244 if= 129 il= 134 6/4/2020   n=   5 now=     975 end=       7204       781      2179 U=    47.41 T=  171.9 p1= 638.9 p2=    13.5 ed=   283 10/31/2020  x1= 129. x2= 134. y1=   .90 y2=   .80     
GP: Deaths    Bangladesh 6/4/2020        134     975    -         781     2179     5   283 10/31/2020
AAA1     1 Bangladesh Deaths    cc1=  .993795 cc2=  .881992 lx=  7.75244 if=  56 il= 135 6/5/2020   n=  79 now=     975 end=       2327       811      2323 U=    39.59 T=  137.1 p1= 138.7 p2=    41.9 ed=   230 9/8/2020    x1=  56. x2= 135. y1=  2.05 y2=   .05 BEST
AAA2     1 Bangladesh Deaths    cc1=  .993795 cc2=  .881992 lx=  7.74944 if=  56 il= 135 6/5/2020   n=  79 now=     975 end=       2327       811      2323 U=    39.59 T=  137.1 p1= 138.7 p2=    41.9 ed=   230 9/8/2020    x1=  56. x2= 135. y1=  2.05 y2=   .05 BEST
GP: Deaths    Bangladesh 6/5/2020        135     975     2327     811     2323     4   230 9/8/2020  
AAA2     1 Bangladesh Deaths    cc1=  .993559 cc2=  .881051 lx=  7.74244 if=  57 il= 135 6/5/2020   n=  78 now=     975 end=       2304       811      2323 U=    38.93 T=  136.7 p1= 136.3 p2=    42.3 ed=   228 9/6/2020    x1=  57. x2= 135. y1=  2.05 y2=   .04     
GP: Deaths    Bangladesh 6/5/2020        135     975     2304     811     2323     4   228 9/6/2020  
AAA1     1 Bangladesh Deaths    cc1=  .993310 cc2=  .880083 lx=  7.75244 if=  58 il= 135 6/5/2020   n=  77 now=     975 end=       2327       811      2323 U=    38.59 T=  137.0 p1= 138.7 p2=    41.9 ed=   228 9/6/2020    x1=  58. x2= 135. y1=  2.05 y2=   .05 BEST
AAA2     1 Bangladesh Deaths    cc1=  .993311 cc2=  .880083 lx=  7.74944 if=  58 il= 135 6/5/2020   n=  77 now=     975 end=       2327       811      2323 U=    38.59 T=  137.0 p1= 138.7 p2=    41.9 ed=   228 9/6/2020    x1=  58. x2= 135. y1=  2.05 y2=   .05 BEST
GP: Deaths    Bangladesh 6/5/2020        135     975     2327     811     2323     4   228 9/6/2020  
AAA2     1 Bangladesh Deaths    cc1=  .993078 cc2=  .879117 lx=  7.76244 if=  59 il= 135 6/5/2020   n=  76 now=     975 end=       2350       811      2323 U=    40.14 T=  137.5 p1= 141.0 p2=    41.5 ed=   232 9/10/2020   x1=  59. x2= 135. y1=  1.96 y2=   .06     
GP: Deaths    Bangladesh 6/5/2020        135     975     2350     811     2323     4   232 9/10/2020 
AAA1     1 Bangladesh Deaths    cc1=  .992822 cc2=  .878114 lx=  7.75244 if=  60 il= 135 6/5/2020   n=  75 now=     975 end=       2327       811      2323 U=    39.44 T=  137.1 p1= 138.7 p2=    41.9 ed=   230 9/8/2020    x1=  60. x2= 135. y1=  1.95 y2=   .05 BEST
AAA2     1 Bangladesh Deaths    cc1=  .992822 cc2=  .878114 lx=  7.75344 if=  60 il= 135 6/5/2020   n=  75 now=     975 end=       2327       811      2323 U=    39.44 T=  137.1 p1= 138.7 p2=    41.9 ed=   230 9/8/2020    x1=  60. x2= 135. y1=  1.95 y2=   .05 BEST
GP: Deaths    Bangladesh 6/5/2020        135     975     2327     811     2323     4   230 9/8/2020  
AAA1     1 Bangladesh Deaths    cc1=  .992532 cc2=  .877062 lx=  7.75244 if=  61 il= 135 6/5/2020   n=  74 now=     975 end=       2327       811      2323 U=    40.16 T=  137.1 p1= 138.7 p2=    41.9 ed=   231 9/9/2020    x1=  61. x2= 135. y1=  1.90 y2=   .05 BEST
AAA2     1 Bangladesh Deaths    cc1=  .992532 cc2=  .877062 lx=  7.75044 if=  61 il= 135 6/5/2020   n=  74 now=     975 end=       2327       811      2323 U=    40.16 T=  137.1 p1= 138.7 p2=    41.9 ed=   231 9/9/2020    x1=  61. x2= 135. y1=  1.90 y2=   .05 BEST
GP: Deaths    Bangladesh 6/5/2020        135     975     2327     811     2323     4   231 9/9/2020  
AAA2     1 Bangladesh Deaths    cc1=  .992275 cc2=  .876028 lx=  7.73244 if=  62 il= 135 6/5/2020   n=  73 now=     975 end=       2281       811      2323 U=    40.24 T=  136.4 p1= 133.9 p2=    42.7 ed=   231 9/9/2020    x1=  62. x2= 135. y1=  1.85 y2=   .03     
GP: Deaths    Bangladesh 6/5/2020        135     975     2281     811     2323     4   231 9/9/2020  
AAA2     1 Bangladesh Deaths    cc1=  .992076 cc2=  .875035 lx=  7.71244 if=  63 il= 135 6/5/2020   n=  72 now=     975 end=       2235       811      2323 U=    40.12 T=  135.6 p1= 129.2 p2=    43.6 ed=   230 9/8/2020    x1=  63. x2= 135. y1=  1.81 y2=   .01     
GP: Deaths    Bangladesh 6/5/2020        135     975     2235     811     2323     4   230 9/8/2020  
AAA2     1 Bangladesh Deaths    cc1=  .991938 cc2=  .874087 lx=  7.69244 if=  64 il= 135 6/5/2020   n=  71 now=     975 end=       2191       811      2323 U=    39.20 T=  134.8 p1= 124.7 p2=    44.5 ed=   227 9/5/2020    x1=  64. x2= 135. y1=  1.81 y2=  -.01     
GP: Deaths    Bangladesh 6/5/2020        135     975     2191     811     2323     4   227 9/5/2020  
AAA2     1 Bangladesh Deaths    cc1=  .991714 cc2=  .873036 lx=  7.67244 if=  65 il= 135 6/5/2020   n=  70 now=     975 end=       2148       811      2323 U=    38.29 T=  134.0 p1= 120.3 p2=    45.4 ed=   224 9/2/2020    x1=  65. x2= 135. y1=  1.80 y2=  -.03     
GP: Deaths    Bangladesh 6/5/2020        135     975     2148     811     2323     4   224 9/2/2020  
AAA2     1 Bangladesh Deaths    cc1=  .991414 cc2=  .871891 lx=  7.66244 if=  66 il= 135 6/5/2020   n=  69 now=     975 end=       2126       811      2323 U=    37.56 T=  133.6 p1= 118.1 p2=    45.9 ed=   222 8/31/2020   x1=  66. x2= 135. y1=  1.80 y2=  -.04     
GP: Deaths    Bangladesh 6/5/2020        135     975     2126     811     2323     4   222 8/31/2020 
AAA2     1 Bangladesh Deaths    cc1=  .991051 cc2=  .870665 lx=  7.65244 if=  67 il= 135 6/5/2020   n=  68 now=     975 end=       2105       811      2323 U=    36.84 T=  133.3 p1= 115.9 p2=    46.3 ed=   220 8/29/2020   x1=  67. x2= 135. y1=  1.80 y2=  -.05     
GP: Deaths    Bangladesh 6/5/2020        135     975     2105     811     2323     4   220 8/29/2020 
AAA2     1 Bangladesh Deaths    cc1=  .990648 cc2=  .869380 lx=  7.65244 if=  68 il= 135 6/5/2020   n=  67 now=     975 end=       2105       811      2323 U=    36.30 T=  133.3 p1= 115.9 p2=    46.3 ed=   218 8/27/2020   x1=  68. x2= 135. y1=  1.80 y2=  -.05     
GP: Deaths    Bangladesh 6/5/2020        135     975     2105     811     2323     4   218 8/27/2020 
AAA2     1 Bangladesh Deaths    cc1=  .990242 cc2=  .868073 lx=  7.66244 if=  69 il= 135 6/5/2020   n=  66 now=     975 end=       2126       811      2323 U=    35.93 T=  133.7 p1= 118.1 p2=    45.9 ed=   218 8/27/2020   x1=  69. x2= 135. y1=  1.80 y2=  -.04     
GP: Deaths    Bangladesh 6/5/2020        135     975     2126     811     2323     4   218 8/27/2020 
AAA2     1 Bangladesh Deaths    cc1=  .993835 cc2=  .829436 lx=  8.88244 if=  99 il= 135 6/5/2020   n=  36 now=     975 end=       7204       811      2323 U=    66.33 T=  186.8 p1= 638.9 p2=    13.5 ed=   343 12/30/2020  x1=  99. x2= 135. y1=  1.32 y2=   .78     
GP: Deaths    Bangladesh 6/5/2020        135     975    -         811     2323     4   343 12/30/2020
AAA2     1 Bangladesh Deaths    cc1=  .995194 cc2=  .828527 lx=  8.88244 if= 100 il= 135 6/5/2020   n=  35 now=     975 end=       7204       811      2323 U=    64.86 T=  185.7 p1= 638.9 p2=    13.5 ed=   338 12/25/2020  x1= 100. x2= 135. y1=  1.32 y2=   .78     
GP: Deaths    Bangladesh 6/5/2020        135     975    -         811     2323     4   338 12/25/2020
AAA2     1 Bangladesh Deaths    cc1=  .996305 cc2=  .827274 lx=  8.88244 if= 101 il= 135 6/5/2020   n=  34 now=     975 end=       7204       811      2323 U=    63.93 T=  184.9 p1= 638.9 p2=    13.5 ed=   335 12/22/2020  x1= 101. x2= 135. y1=  1.31 y2=   .78     
GP: Deaths    Bangladesh 6/5/2020        135     975    -         811     2323     4   335 12/22/2020
AAA2     1 Bangladesh Deaths    cc1=  .997393 cc2=  .825895 lx=  8.88244 if= 102 il= 135 6/5/2020   n=  33 now=     975 end=       7204       811      2323 U=    62.41 T=  183.8 p1= 638.9 p2=    13.5 ed=   331 12/18/2020  x1= 102. x2= 135. y1=  1.31 y2=   .78     
GP: Deaths    Bangladesh 6/5/2020        135     975    -         811     2323     4   331 12/18/2020
AAA2     1 Bangladesh Deaths    cc1=  .998183 cc2=  .824105 lx=  8.88244 if= 103 il= 135 6/5/2020   n=  32 now=     975 end=       7204       811      2323 U=    61.39 T=  183.0 p1= 638.9 p2=    13.5 ed=   327 12/14/2020  x1= 103. x2= 135. y1=  1.30 y2=   .78     
GP: Deaths    Bangladesh 6/5/2020        135     975    -         811     2323     4   327 12/14/2020
AAA2     1 Bangladesh Deaths    cc1=  .998861 cc2=  .822084 lx=  8.88244 if= 104 il= 135 6/5/2020   n=  31 now=     975 end=       7204       811      2323 U=    59.64 T=  181.6 p1= 638.9 p2=    13.5 ed=   322 12/9/2020   x1= 104. x2= 135. y1=  1.30 y2=   .78     
GP: Deaths    Bangladesh 6/5/2020        135     975    -         811     2323     4   322 12/9/2020 
AAA2     1 Bangladesh Deaths    cc1=  .999161 cc2=  .819556 lx=  8.88244 if= 105 il= 135 6/5/2020   n=  30 now=     975 end=       7204       811      2323 U=    58.22 T=  180.5 p1= 638.9 p2=    13.5 ed=   317 12/4/2020   x1= 105. x2= 135. y1=  1.30 y2=   .78     
GP: Deaths    Bangladesh 6/5/2020        135     975    -         811     2323     4   317 12/4/2020 
AAA2     1 Bangladesh Deaths    cc1=  .999224 cc2=  .816650 lx=  8.88244 if= 106 il= 135 6/5/2020   n=  29 now=     975 end=       7204       811      2323 U=    58.39 T=  180.6 p1= 638.9 p2=    13.5 ed=   318 12/5/2020   x1= 106. x2= 135. y1=  1.28 y2=   .78     
GP: Deaths    Bangladesh 6/5/2020        135     975    -         811     2323     4   318 12/5/2020 
AAA2     1 Bangladesh Deaths    cc1=  .999390 cc2=  .813695 lx=  8.88244 if= 107 il= 135 6/5/2020   n=  28 now=     975 end=       7204       811      2323 U=    57.50 T=  179.9 p1= 638.9 p2=    13.5 ed=   315 12/2/2020   x1= 107. x2= 135. y1=  1.27 y2=   .78     
GP: Deaths    Bangladesh 6/5/2020        135     975    -         811     2323     4   315 12/2/2020 
AAA2     1 Bangladesh Deaths    cc1=  .999444 cc2=  .810462 lx=  8.88244 if= 108 il= 135 6/5/2020   n=  27 now=     975 end=       7204       811      2323 U=    56.70 T=  179.3 p1= 638.9 p2=    13.5 ed=   313 11/30/2020  x1= 108. x2= 135. y1=  1.26 y2=   .78     
GP: Deaths    Bangladesh 6/5/2020        135     975    -         811     2323     4   313 11/30/2020
AAA2     1 Bangladesh Deaths    cc1=  .999417 cc2=  .806967 lx=  8.88244 if= 109 il= 135 6/5/2020   n=  26 now=     975 end=       7204       811      2323 U=    56.76 T=  179.3 p1= 638.9 p2=    13.5 ed=   313 11/30/2020  x1= 109. x2= 135. y1=  1.24 y2=   .78     
GP: Deaths    Bangladesh 6/5/2020        135     975    -         811     2323     4   313 11/30/2020
AAA2     1 Bangladesh Deaths    cc1=  .999414 cc2=  .803297 lx=  8.88244 if= 110 il= 135 6/5/2020   n=  25 now=     975 end=       7204       811      2323 U=    56.27 T=  179.0 p1= 638.9 p2=    13.5 ed=   311 11/28/2020  x1= 110. x2= 135. y1=  1.23 y2=   .78     
GP: Deaths    Bangladesh 6/5/2020        135     975    -         811     2323     4   311 11/28/2020
AAA2     1 Bangladesh Deaths    cc1=  .999369 cc2=  .799369 lx=  8.88244 if= 111 il= 135 6/5/2020   n=  24 now=     975 end=       7204       811      2323 U=    55.68 T=  178.5 p1= 638.9 p2=    13.5 ed=   309 11/26/2020  x1= 111. x2= 135. y1=  1.21 y2=   .78     
GP: Deaths    Bangladesh 6/5/2020        135     975    -         811     2323     4   309 11/26/2020
AAA2     1 Bangladesh Deaths    cc1=  .999287 cc2=  .795163 lx=  8.88244 if= 112 il= 135 6/5/2020   n=  23 now=     975 end=       7204       811      2323 U=    56.24 T=  178.9 p1= 638.9 p2=    13.5 ed=   311 11/28/2020  x1= 112. x2= 135. y1=  1.19 y2=   .78     
GP: Deaths    Bangladesh 6/5/2020        135     975    -         811     2323     4   311 11/28/2020
AAA2     1 Bangladesh Deaths    cc1=  .999242 cc2=  .790728 lx=  8.88244 if= 113 il= 135 6/5/2020   n=  22 now=     975 end=       7204       811      2323 U=    55.92 T=  178.7 p1= 638.9 p2=    13.5 ed=   310 11/27/2020  x1= 113. x2= 135. y1=  1.17 y2=   .78     
GP: Deaths    Bangladesh 6/5/2020        135     975    -         811     2323     4   310 11/27/2020
AAA2     1 Bangladesh Deaths    cc1=  .999169 cc2=  .785968 lx=  8.88244 if= 114 il= 135 6/5/2020   n=  21 now=     975 end=       7204       811      2323 U=    55.65 T=  178.5 p1= 638.9 p2=    13.5 ed=   309 11/26/2020  x1= 114. x2= 135. y1=  1.16 y2=   .78     
GP: Deaths    Bangladesh 6/5/2020        135     975    -         811     2323     4   309 11/26/2020
AAA2     1 Bangladesh Deaths    cc1=  .999068 cc2=  .780850 lx=  8.88244 if= 115 il= 135 6/5/2020   n=  20 now=     975 end=       7204       811      2323 U=    55.44 T=  178.3 p1= 638.9 p2=    13.5 ed=   309 11/26/2020  x1= 115. x2= 135. y1=  1.14 y2=   .78     
GP: Deaths    Bangladesh 6/5/2020        135     975    -         811     2323     4   309 11/26/2020
AAA2     1 Bangladesh Deaths    cc1=  .998937 cc2=  .775330 lx=  8.88244 if= 116 il= 135 6/5/2020   n=  19 now=     975 end=       7204       811      2323 U=    54.79 T=  177.8 p1= 638.9 p2=    13.5 ed=   307 11/24/2020  x1= 116. x2= 135. y1=  1.13 y2=   .78     
GP: Deaths    Bangladesh 6/5/2020        135     975    -         811     2323     4   307 11/24/2020
AAA2     1 Bangladesh Deaths    cc1=  .998763 cc2=  .769347 lx=  8.88244 if= 117 il= 135 6/5/2020   n=  18 now=     975 end=       7204       811      2323 U=    55.14 T=  178.1 p1= 638.9 p2=    13.5 ed=   308 11/25/2020  x1= 117. x2= 135. y1=  1.11 y2=   .78     
GP: Deaths    Bangladesh 6/5/2020        135     975    -         811     2323     4   308 11/25/2020
AAA2     1 Bangladesh Deaths    cc1=  .998551 cc2=  .762848 lx=  8.88244 if= 118 il= 135 6/5/2020   n=  17 now=     975 end=       7204       811      2323 U=    55.38 T=  178.3 p1= 638.9 p2=    13.5 ed=   308 11/25/2020  x1= 118. x2= 135. y1=  1.09 y2=   .78     
GP: Deaths    Bangladesh 6/5/2020        135     975    -         811     2323     4   308 11/25/2020
AAA2     1 Bangladesh Deaths    cc1=  .998327 cc2=  .755792 lx=  8.88244 if= 119 il= 135 6/5/2020   n=  16 now=     975 end=       7204       811      2323 U=    54.68 T=  177.7 p1= 638.9 p2=    13.5 ed=   306 11/23/2020  x1= 119. x2= 135. y1=  1.07 y2=   .78     
GP: Deaths    Bangladesh 6/5/2020        135     975    -         811     2323     4   306 11/23/2020
AAA2     1 Bangladesh Deaths    cc1=  .997993 cc2=  .747993 lx=  8.88244 if= 120 il= 135 6/5/2020   n=  15 now=     975 end=       7204       811      2323 U=    54.85 T=  177.8 p1= 638.9 p2=    13.5 ed=   307 11/24/2020  x1= 120. x2= 135. y1=  1.05 y2=   .78     
GP: Deaths    Bangladesh 6/5/2020        135     975    -         811     2323     4   307 11/24/2020
AAA2     1 Bangladesh Deaths    cc1=  .997582 cc2=  .739383 lx=  8.88244 if= 121 il= 135 6/5/2020   n=  14 now=     975 end=       7204       811      2323 U=    55.25 T=  178.2 p1= 638.9 p2=    13.5 ed=   308 11/25/2020  x1= 121. x2= 135. y1=  1.03 y2=   .78     
GP: Deaths    Bangladesh 6/5/2020        135     975    -         811     2323     4   308 11/25/2020
AAA2     1 Bangladesh Deaths    cc1=  .997179 cc2=  .729918 lx=  8.88244 if= 122 il= 135 6/5/2020   n=  13 now=     975 end=       7204       811      2323 U=    54.81 T=  177.8 p1= 638.9 p2=    13.5 ed=   307 11/24/2020  x1= 122. x2= 135. y1=  1.02 y2=   .78     
GP: Deaths    Bangladesh 6/5/2020        135     975    -         811     2323     4   307 11/24/2020
AAA2     1 Bangladesh Deaths    cc1=  .996614 cc2=  .719264 lx=  8.88244 if= 123 il= 135 6/5/2020   n=  12 now=     975 end=       7204       811      2323 U=    55.76 T=  178.6 p1= 638.9 p2=    13.5 ed=   310 11/27/2020  x1= 123. x2= 135. y1=  1.00 y2=   .78     
GP: Deaths    Bangladesh 6/5/2020        135     975    -         811     2323     4   310 11/27/2020
AAA2     1 Bangladesh Deaths    cc1=  .996679 cc2=  .708004 lx=  8.88244 if= 124 il= 135 6/5/2020   n=  11 now=     975 end=       7204       811      2323 U=    55.20 T=  178.1 p1= 638.9 p2=    13.5 ed=   308 11/25/2020  x1= 124. x2= 135. y1=   .98 y2=   .78     
GP: Deaths    Bangladesh 6/5/2020        135     975    -         811     2323     4   308 11/25/2020
AAA2     1 Bangladesh Deaths    cc1=  .997028 cc2=  .695517 lx=  8.88244 if= 125 il= 135 6/5/2020   n=  10 now=     975 end=       7204       811      2323 U=    54.42 T=  177.5 p1= 638.9 p2=    13.5 ed=   305 11/22/2020  x1= 125. x2= 135. y1=   .96 y2=   .78     
GP: Deaths    Bangladesh 6/5/2020        135     975    -         811     2323     4   305 11/22/2020
