TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        5304.00000        8.57622
TAB:  US_Pennsylvania_Bucks Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Deaths    US_Pennsylvania_Bucks 5/19/2020       118     532      817     426      530     4   163 7/3/2020  
AAA2     1 US_Pennsylvania_Bucks Deaths    cc1=  .997954 cc2=  .853616 lx=  6.69664 if=  71 il= 118 5/19/2020  n=  47 now=     532 end=        809       426       530 U=    23.12 T=  107.8 p1=  52.1 p2=    65.8 ed=   162 7/2/2020    x1=  71. x2= 118. y1=  1.59 y2=  -.44     
GP: Deaths    US_Pennsylvania_Bucks 5/19/2020       118     532      809     426      530     4   162 7/2/2020  
AAA2     1 US_Pennsylvania_Bucks Deaths    cc1=  .997834 cc2=  .851969 lx=  6.70664 if=  72 il= 118 5/19/2020  n=  46 now=     532 end=        817       426       530 U=    23.48 T=  108.0 p1=  53.6 p2=    65.1 ed=   163 7/3/2020    x1=  72. x2= 118. y1=  1.53 y2=  -.43     
GP: Deaths    US_Pennsylvania_Bucks 5/19/2020       118     532      817     426      530     4   163 7/3/2020  
AAA2     1 US_Pennsylvania_Bucks Deaths    cc1=  .997691 cc2=  .850249 lx=  6.71664 if=  73 il= 118 5/19/2020  n=  45 now=     532 end=        826       426       530 U=    24.00 T=  108.1 p1=  55.3 p2=    64.4 ed=   164 7/4/2020    x1=  73. x2= 118. y1=  1.46 y2=  -.41     
GP: Deaths    US_Pennsylvania_Bucks 5/19/2020       118     532      826     426      530     4   164 7/4/2020  
AAA2     1 US_Pennsylvania_Bucks Deaths    cc1=  .997547 cc2=  .848475 lx=  6.70664 if=  74 il= 118 5/19/2020  n=  44 now=     532 end=        817       426       530 U=    24.04 T=  107.7 p1=  53.6 p2=    65.1 ed=   164 7/4/2020    x1=  74. x2= 118. y1=  1.40 y2=  -.43     
GP: Deaths    US_Pennsylvania_Bucks 5/19/2020       118     532      817     426      530     4   164 7/4/2020  
AAA2     1 US_Pennsylvania_Bucks Deaths    cc1=  .997330 cc2=  .844831 lx=  6.66664 if=  76 il= 118 5/19/2020  n=  42 now=     532 end=        785       426       530 U=    23.63 T=  106.4 p1=  47.6 p2=    67.8 ed=   162 7/2/2020    x1=  76. x2= 118. y1=  1.29 y2=  -.49     
GP: Deaths    US_Pennsylvania_Bucks 5/19/2020       118     532      785     426      530     4   162 7/2/2020  
AAA2     1 US_Pennsylvania_Bucks Deaths    cc1=  .997321 cc2=  .843018 lx=  6.63664 if=  77 il= 118 5/19/2020  n=  41 now=     532 end=        762       426       530 U=    23.01 T=  105.6 p1=  43.2 p2=    69.8 ed=   159 6/29/2020   x1=  77. x2= 118. y1=  1.24 y2=  -.54     
GP: Deaths    US_Pennsylvania_Bucks 5/19/2020       118     532      762     426      530     4   159 6/29/2020 
AAA2     1 US_Pennsylvania_Bucks Deaths    cc1=  .996918 cc2=  .834697 lx=  6.54664 if=  81 il= 118 5/19/2020  n=  37 now=     532 end=        696       426       530 U=    20.50 T=  103.5 p1=  30.8 p2=    76.4 ed=   151 6/21/2020   x1=  81. x2= 118. y1=  1.10 y2=  -.71     
GP: Deaths    US_Pennsylvania_Bucks 5/19/2020       118     532      696     426      530     4   151 6/21/2020 
AAA2     1 US_Pennsylvania_Bucks Deaths    cc1=  .996697 cc2=  .832298 lx=  6.53664 if=  82 il= 118 5/19/2020  n=  36 now=     532 end=        689       426       530 U=    20.07 T=  103.4 p1=  29.5 p2=    77.2 ed=   150 6/20/2020   x1=  82. x2= 118. y1=  1.06 y2=  -.73     
GP: Deaths    US_Pennsylvania_Bucks 5/19/2020       118     532      689     426      530     4   150 6/20/2020 
AAA2     1 US_Pennsylvania_Bucks Deaths    cc1=  .996118 cc2=  .827087 lx=  6.54664 if=  84 il= 118 5/19/2020  n=  34 now=     532 end=        696       426       530 U=    20.45 T=  103.5 p1=  30.8 p2=    76.4 ed=   151 6/21/2020   x1=  84. x2= 118. y1=   .95 y2=  -.71     
GP: Deaths    US_Pennsylvania_Bucks 5/19/2020       118     532      696     426      530     4   151 6/21/2020 
AAA2     1 US_Pennsylvania_Bucks Deaths    cc1=  .995014 cc2=  .818237 lx=  6.50664 if=  87 il= 118 5/19/2020  n=  31 now=     532 end=        669       426       530 U=    19.66 T=  102.4 p1=  25.8 p2=    79.5 ed=   148 6/18/2020   x1=  87. x2= 118. y1=   .78 y2=  -.79     
GP: Deaths    US_Pennsylvania_Bucks 5/19/2020       118     532      669     426      530     4   148 6/18/2020 
AAA2     1 US_Pennsylvania_Bucks Deaths    cc1=  .994565 cc2=  .814960 lx=  6.48664 if=  88 il= 118 5/19/2020  n=  30 now=     532 end=        656       426       530 U=    19.24 T=  101.9 p1=  23.3 p2=    81.1 ed=   147 6/17/2020   x1=  88. x2= 118. y1=   .72 y2=  -.84     
GP: Deaths    US_Pennsylvania_Bucks 5/19/2020       118     532      656     426      530     4   147 6/17/2020 
AAA2     1 US_Pennsylvania_Bucks Deaths    cc1=  .994083 cc2=  .811509 lx=  6.46664 if=  89 il= 118 5/19/2020  n=  29 now=     532 end=        643       426       530 U=    18.56 T=  101.6 p1=  20.9 p2=    82.7 ed=   145 6/15/2020   x1=  89. x2= 118. y1=   .68 y2=  -.89     
GP: Deaths    US_Pennsylvania_Bucks 5/19/2020       118     532      643     426      530     4   145 6/15/2020 
AAA2     1 US_Pennsylvania_Bucks Deaths    cc1=  .993474 cc2=  .807778 lx=  6.45664 if=  90 il= 118 5/19/2020  n=  28 now=     532 end=        636       426       530 U=    19.40 T=  100.3 p1=  19.5 p2=    83.6 ed=   146 6/16/2020   x1=  90. x2= 118. y1=   .53 y2=  -.91     
GP: Deaths    US_Pennsylvania_Bucks 5/19/2020       118     532      636     426      530     4   146 6/16/2020 
AAA2     1 US_Pennsylvania_Bucks Deaths    cc1=  .993783 cc2=  .804801 lx=  6.39664 if=  91 il= 118 5/19/2020  n=  27 now=     532 end=        599       426       530 U=    17.80 T=   98.9 p1=  12.6 p2=    88.8 ed=   140 6/10/2020   x1=  91. x2= 118. y1=   .44 y2= -1.07     
GP: Deaths    US_Pennsylvania_Bucks 5/19/2020       118     532      599     426      530     4   140 6/10/2020 
AAA2     1 US_Pennsylvania_Bucks Deaths    cc1=  .994462 cc2=  .802012 lx=  6.35664 if=  92 il= 118 5/19/2020  n=  26 now=     532 end=        576       426       530 U=    16.09 T=   98.7 p1=   8.3 p2=    92.4 ed=   136 6/6/2020    x1=  92. x2= 118. y1=   .42 y2= -1.20     
GP: Deaths    US_Pennsylvania_Bucks 5/19/2020       118     532      576     426      530     4   136 6/6/2020  
AAA2     1 US_Pennsylvania_Bucks Deaths    cc1=  .994555 cc2=  .798439 lx=  6.32664 if=  93 il= 118 5/19/2020  n=  25 now=     532 end=        559       426       530 U=    15.13 T=   98.3 p1=   5.1 p2=    95.2 ed=   134 6/4/2020    x1=  93. x2= 118. y1=   .35 y2= -1.30     
GP: Deaths    US_Pennsylvania_Bucks 5/19/2020       118     532      559     426      530     4   134 6/4/2020  
AAA2     1 US_Pennsylvania_Bucks Deaths    cc1=  .994680 cc2=  .794680 lx=  6.29664 if=  94 il= 118 5/19/2020  n=  24 now=     532 end=        542       426       530 U=    13.98 T=   98.2 p1=   1.9 p2=    98.2 ed=   131 6/1/2020    x1=  94. x2= 118. y1=   .30 y2= -1.42     
GP: Deaths    US_Pennsylvania_Bucks 5/19/2020       118     532      542     426      530     4   131 6/1/2020  
AAA1     1 US_Pennsylvania_Bucks Deaths    cc1=  .994553 cc2=  .790428 lx=  6.27664 if=  95 il= 118 5/19/2020  n=  23 now=     532 end=        531       426       530 U=    12.87 T=   98.6 p1=   -.2 p2=   100.2 ed=   129 5/30/2020   x1=  95. x2= 118. y1=   .28 y2= -1.50 BEST
AAA2     1 US_Pennsylvania_Bucks Deaths    cc1=  .994553 cc2=  .790428 lx=  6.27764 if=  95 il= 118 5/19/2020  n=  23 now=     532 end=        531       426       530 U=    12.87 T=   98.6 p1=   -.2 p2=   100.2 ed=   129 5/30/2020   x1=  95. x2= 118. y1=   .28 y2= -1.50 BEST
GP: Deaths    US_Pennsylvania_Bucks 5/19/2020       118     532      531     426      530     4   129 5/30/2020 
AAA2     1 US_Pennsylvania_Bucks Deaths    cc1=  .993858 cc2=  .785344 lx=  6.26664 if=  96 il= 118 5/19/2020  n=  22 now=     532 end=        526       426       530 U=    12.30 T=   98.9 p1=  -1.1 p2=   101.1 ed=   127 5/28/2020   x1=  96. x2= 118. y1=   .24 y2= -1.55     
GP: Deaths    US_Pennsylvania_Bucks 5/19/2020       118     532      526     426      530     4   127 5/28/2020 
AAA1     1 US_Pennsylvania_Bucks Deaths    cc1=  .993006 cc2=  .779805 lx=  6.27664 if=  97 il= 118 5/19/2020  n=  21 now=     532 end=        531       426       530 U=    12.76 T=   98.8 p1=   -.2 p2=   100.2 ed=   128 5/29/2020   x1=  97. x2= 118. y1=   .14 y2= -1.50 BEST
AAA2     1 US_Pennsylvania_Bucks Deaths    cc1=  .993006 cc2=  .779805 lx=  6.27664 if=  97 il= 118 5/19/2020  n=  21 now=     532 end=        531       426       530 U=    12.76 T=   98.8 p1=   -.2 p2=   100.2 ed=   128 5/29/2020   x1=  97. x2= 118. y1=   .14 y2= -1.50 BEST
GP: Deaths    US_Pennsylvania_Bucks 5/19/2020       118     532      531     426      530     4   128 5/29/2020 
AAA1     1 US_Pennsylvania_Bucks Deaths    cc1=  .991953 cc2=  .773735 lx=  6.27664 if=  98 il= 118 5/19/2020  n=  20 now=     532 end=        531       426       530 U=    12.83 T=   98.7 p1=   -.2 p2=   100.2 ed=   128 5/29/2020   x1=  98. x2= 118. y1=   .05 y2= -1.50 BEST
AAA2     1 US_Pennsylvania_Bucks Deaths    cc1=  .991953 cc2=  .773735 lx=  6.27664 if=  98 il= 118 5/19/2020  n=  20 now=     532 end=        531       426       530 U=    12.83 T=   98.7 p1=   -.2 p2=   100.2 ed=   128 5/29/2020   x1=  98. x2= 118. y1=   .05 y2= -1.50 BEST
GP: Deaths    US_Pennsylvania_Bucks 5/19/2020       118     532      531     426      530     4   128 5/29/2020 
AAA1     1 US_Pennsylvania_Bucks Deaths    cc1=  .990680 cc2=  .767073 lx=  6.27664 if=  99 il= 118 5/19/2020  n=  19 now=     532 end=        531       426       530 U=    13.04 T=   98.4 p1=   -.2 p2=   100.2 ed=   129 5/30/2020   x1=  99. x2= 118. y1=  -.05 y2= -1.50 BEST
AAA2     1 US_Pennsylvania_Bucks Deaths    cc1=  .990681 cc2=  .767073 lx=  6.27364 if=  99 il= 118 5/19/2020  n=  19 now=     532 end=        531       426       530 U=    13.04 T=   98.4 p1=   -.2 p2=   100.2 ed=   129 5/30/2020   x1=  99. x2= 118. y1=  -.05 y2= -1.50 BEST
GP: Deaths    US_Pennsylvania_Bucks 5/19/2020       118     532      531     426      530     4   129 5/30/2020 
AAA2     1 US_Pennsylvania_Bucks Deaths    cc1=  .989254 cc2=  .759838 lx=  6.25664 if= 100 il= 118 5/19/2020  n=  18 now=     532 end=        521       426       530 U=    12.63 T=   97.8 p1=  -2.1 p2=   102.1 ed=   127 5/28/2020   x1= 100. x2= 118. y1=  -.17 y2= -1.60     
GP: Deaths    US_Pennsylvania_Bucks 5/19/2020       118     532      521     426      530     4   127 5/28/2020 
AAA2     1 US_Pennsylvania_Bucks Deaths    cc1=  .988011 cc2=  .752308 lx=  6.23664 if= 101 il= 118 5/19/2020  n=  17 now=     532 end=        511       426       530 U=    11.81 T=   97.9 p1=  -3.9 p2=   104.1 ed=   125 5/26/2020   x1= 101. x2= 118. y1=  -.26 y2= -1.70     
GP: Deaths    US_Pennsylvania_Bucks 5/19/2020       118     532      511     426      530     4   125 5/26/2020 
AAA2     1 US_Pennsylvania_Bucks Deaths    cc1=  .972799 cc2=  .684124 lx=  6.53664 if= 107 il= 118 5/19/2020  n=  11 now=     532 end=        689       426       530 U=    26.14 T=   98.9 p1=  29.5 p2=    77.2 ed=   160 6/30/2020   x1= 107. x2= 118. y1=  -.31 y2=  -.73     
GP: Deaths    US_Pennsylvania_Bucks 5/19/2020       118     532      689     426      530     4   160 6/30/2020 
AAA2     1 US_Pennsylvania_Bucks Deaths    cc1=  .969833 cc2=  .668321 lx=  6.16664 if= 108 il= 118 5/19/2020  n=  10 now=     532 end=        476       426       530 U=     8.80 T=   98.7 p1= -10.5 p2=   111.8 ed=   119 5/20/2020   x1= 108. x2= 118. y1= -1.05 y2= -2.19     
GP: Deaths    US_Pennsylvania_Bucks 5/19/2020       118     532      476     426      530     4   119 5/20/2020 
AAA2     1 US_Pennsylvania_Bucks Deaths    cc1=  .997789 cc2=  .860428 lx=  6.60664 if=  67 il= 119 5/20/2020  n=  52 now=     532 end=        739       431       516 U=    20.77 T=  106.2 p1=  38.9 p2=    72.0 ed=   155 6/25/2020   x1=  67. x2= 119. y1=  1.89 y2=  -.62     
GP: Deaths    US_Pennsylvania_Bucks 5/20/2020       119     532      739     431      516     4   155 6/25/2020 
AAA2     1 US_Pennsylvania_Bucks Deaths    cc1=  .998015 cc2=  .859340 lx=  6.65664 if=  68 il= 119 5/20/2020  n=  51 now=     532 end=        777       431       516 U=    23.30 T=  106.7 p1=  46.1 p2=    68.5 ed=   161 7/1/2020    x1=  68. x2= 119. y1=  1.66 y2=  -.53     
GP: Deaths    US_Pennsylvania_Bucks 5/20/2020       119     532      777     431      516     4   161 7/1/2020  
AAA2     1 US_Pennsylvania_Bucks Deaths    cc1=  .997938 cc2=  .857910 lx=  6.64664 if=  69 il= 119 5/20/2020  n=  50 now=     532 end=        770       431       516 U=    22.15 T=  107.0 p1=  44.7 p2=    69.1 ed=   159 6/29/2020   x1=  69. x2= 119. y1=  1.71 y2=  -.54     
GP: Deaths    US_Pennsylvania_Bucks 5/20/2020       119     532      770     431      516     4   159 6/29/2020 
AAA2     1 US_Pennsylvania_Bucks Deaths    cc1=  .997884 cc2=  .856462 lx=  6.66664 if=  70 il= 119 5/20/2020  n=  49 now=     532 end=        785       431       516 U=    23.40 T=  107.1 p1=  47.6 p2=    67.8 ed=   162 7/2/2020    x1=  70. x2= 119. y1=  1.58 y2=  -.51     
GP: Deaths    US_Pennsylvania_Bucks 5/20/2020       119     532      785     431      516     4   162 7/2/2020  
AAA2     1 US_Pennsylvania_Bucks Deaths    cc1=  .997772 cc2=  .854915 lx=  6.65664 if=  71 il= 119 5/20/2020  n=  48 now=     532 end=        777       431       516 U=    22.76 T=  107.0 p1=  46.1 p2=    68.5 ed=   160 6/30/2020   x1=  71. x2= 119. y1=  1.58 y2=  -.53     
GP: Deaths    US_Pennsylvania_Bucks 5/20/2020       119     532      777     431      516     4   160 6/30/2020 
AAA2     1 US_Pennsylvania_Bucks Deaths    cc1=  .997636 cc2=  .853298 lx=  6.65664 if=  72 il= 119 5/20/2020  n=  47 now=     532 end=        777       431       516 U=    22.95 T=  106.9 p1=  46.1 p2=    68.5 ed=   161 7/1/2020    x1=  72. x2= 119. y1=  1.52 y2=  -.53     
GP: Deaths    US_Pennsylvania_Bucks 5/20/2020       119     532      777     431      516     4   161 7/1/2020  
AAA2     1 US_Pennsylvania_Bucks Deaths    cc1=  .997482 cc2=  .851617 lx=  6.65664 if=  73 il= 119 5/20/2020  n=  46 now=     532 end=        777       431       516 U=    23.28 T=  106.7 p1=  46.1 p2=    68.5 ed=   161 7/1/2020    x1=  73. x2= 119. y1=  1.45 y2=  -.53     
GP: Deaths    US_Pennsylvania_Bucks 5/20/2020       119     532      777     431      516     4   161 7/1/2020  
AAA2     1 US_Pennsylvania_Bucks Deaths    cc1=  .997334 cc2=  .849892 lx=  6.64664 if=  74 il= 119 5/20/2020  n=  45 now=     532 end=        770       431       516 U=    23.29 T=  106.3 p1=  44.7 p2=    69.1 ed=   161 7/1/2020    x1=  74. x2= 119. y1=  1.39 y2=  -.54     
GP: Deaths    US_Pennsylvania_Bucks 5/20/2020       119     532      770     431      516     4   161 7/1/2020  
AAA2     1 US_Pennsylvania_Bucks Deaths    cc1=  .997121 cc2=  .846366 lx=  6.60664 if=  76 il= 119 5/20/2020  n=  43 now=     532 end=        739       431       516 U=    22.81 T=  105.0 p1=  38.9 p2=    72.0 ed=   158 6/28/2020   x1=  76. x2= 119. y1=  1.27 y2=  -.62     
GP: Deaths    US_Pennsylvania_Bucks 5/20/2020       119     532      739     431      516     4   158 6/28/2020 
AAA2     1 US_Pennsylvania_Bucks Deaths    cc1=  .997116 cc2=  .844618 lx=  6.58664 if=  77 il= 119 5/20/2020  n=  42 now=     532 end=        725       431       516 U=    22.35 T=  104.4 p1=  36.3 p2=    73.4 ed=   157 6/27/2020   x1=  77. x2= 119. y1=  1.23 y2=  -.65     
GP: Deaths    US_Pennsylvania_Bucks 5/20/2020       119     532      725     431      516     4   157 6/27/2020 
AAA2     1 US_Pennsylvania_Bucks Deaths    cc1=  .996731 cc2=  .836603 lx=  6.50664 if=  81 il= 119 5/20/2020  n=  38 now=     532 end=        669       431       516 U=    19.98 T=  102.6 p1=  25.8 p2=    79.5 ed=   149 6/19/2020   x1=  81. x2= 119. y1=  1.08 y2=  -.82     
GP: Deaths    US_Pennsylvania_Bucks 5/20/2020       119     532      669     431      516     4   149 6/19/2020 
AAA2     1 US_Pennsylvania_Bucks Deaths    cc1=  .996516 cc2=  .834294 lx=  6.48664 if=  82 il= 119 5/20/2020  n=  37 now=     532 end=        656       431       516 U=    19.34 T=  102.2 p1=  23.3 p2=    81.1 ed=   147 6/17/2020   x1=  82. x2= 119. y1=  1.05 y2=  -.87     
GP: Deaths    US_Pennsylvania_Bucks 5/20/2020       119     532      656     431      516     4   147 6/17/2020 
AAA2     1 US_Pennsylvania_Bucks Deaths    cc1=  .994858 cc2=  .820780 lx=  6.44664 if=  87 il= 119 5/20/2020  n=  32 now=     532 end=        630       431       516 U=    18.58 T=  101.0 p1=  18.4 p2=    84.4 ed=   144 6/14/2020   x1=  87. x2= 119. y1=   .76 y2=  -.97     
GP: Deaths    US_Pennsylvania_Bucks 5/20/2020       119     532      630     431      516     4   144 6/14/2020 
AAA2     1 US_Pennsylvania_Bucks Deaths    cc1=  .994438 cc2=  .817662 lx=  6.42664 if=  88 il= 119 5/20/2020  n=  31 now=     532 end=        618       431       516 U=    18.12 T=  100.5 p1=  16.2 p2=    86.1 ed=   143 6/13/2020   x1=  88. x2= 119. y1=   .69 y2= -1.02     
GP: Deaths    US_Pennsylvania_Bucks 5/20/2020       119     532      618     431      516     4   143 6/13/2020 
AAA2     1 US_Pennsylvania_Bucks Deaths    cc1=  .993997 cc2=  .814392 lx=  6.40664 if=  89 il= 119 5/20/2020  n=  30 now=     532 end=        605       431       516 U=    17.41 T=  100.2 p1=  13.7 p2=    87.9 ed=   141 6/11/2020   x1=  89. x2= 119. y1=   .65 y2= -1.08     
GP: Deaths    US_Pennsylvania_Bucks 5/20/2020       119     532      605     431      516     4   141 6/11/2020 
AAA2     1 US_Pennsylvania_Bucks Deaths    cc1=  .993430 cc2=  .810856 lx=  6.39664 if=  90 il= 119 5/20/2020  n=  29 now=     532 end=        599       431       516 U=    18.08 T=   99.0 p1=  12.6 p2=    88.8 ed=   141 6/11/2020   x1=  90. x2= 119. y1=   .50 y2= -1.11     
GP: Deaths    US_Pennsylvania_Bucks 5/20/2020       119     532      599     431      516     4   141 6/11/2020 
AAA2     1 US_Pennsylvania_Bucks Deaths    cc1=  .993762 cc2=  .808066 lx=  6.35664 if=  91 il= 119 5/20/2020  n=  28 now=     532 end=        576       431       516 U=    16.92 T=   98.1 p1=   8.3 p2=    92.4 ed=   138 6/8/2020    x1=  91. x2= 119. y1=   .42 y2= -1.24     
GP: Deaths    US_Pennsylvania_Bucks 5/20/2020       119     532      576     431      516     4   138 6/8/2020  
AAA2     1 US_Pennsylvania_Bucks Deaths    cc1=  .994422 cc2=  .805439 lx=  6.31664 if=  92 il= 119 5/20/2020  n=  27 now=     532 end=        553       431       516 U=    15.20 T=   98.0 p1=   3.9 p2=    96.2 ed=   133 6/3/2020    x1=  92. x2= 119. y1=   .39 y2= -1.38     
GP: Deaths    US_Pennsylvania_Bucks 5/20/2020       119     532      553     431      516     4   133 6/3/2020  
AAA2     1 US_Pennsylvania_Bucks Deaths    cc1=  .994539 cc2=  .802089 lx=  6.29664 if=  93 il= 119 5/20/2020  n=  26 now=     532 end=        542       431       516 U=    14.46 T=   97.8 p1=   1.9 p2=    98.2 ed=   131 6/1/2020    x1=  93. x2= 119. y1=   .33 y2= -1.47     
GP: Deaths    US_Pennsylvania_Bucks 5/20/2020       119     532      542     431      516     4   131 6/1/2020  
AAA2     1 US_Pennsylvania_Bucks Deaths    cc1=  .994686 cc2=  .798569 lx=  6.26664 if=  94 il= 119 5/20/2020  n=  25 now=     532 end=        526       431       516 U=    13.28 T=   97.7 p1=  -1.1 p2=   101.1 ed=   129 5/30/2020   x1=  94. x2= 119. y1=   .28 y2= -1.61     
GP: Deaths    US_Pennsylvania_Bucks 5/20/2020       119     532      526     431      516     4   129 5/30/2020 
AAA1     1 US_Pennsylvania_Bucks Deaths    cc1=  .994595 cc2=  .794595 lx=  6.24664 if=  95 il= 119 5/20/2020  n=  24 now=     532 end=        516       431       516 U=    12.17 T=   98.2 p1=  -3.0 p2=   103.1 ed=   126 5/27/2020   x1=  95. x2= 119. y1=   .26 y2= -1.71 BEST
AAA2     1 US_Pennsylvania_Bucks Deaths    cc1=  .994598 cc2=  .794595 lx=  6.25064 if=  95 il= 119 5/20/2020  n=  24 now=     532 end=        516       431       516 U=    12.17 T=   98.2 p1=  -3.0 p2=   103.1 ed=   126 5/27/2020   x1=  95. x2= 119. y1=   .26 y2= -1.71 BEST
GP: Deaths    US_Pennsylvania_Bucks 5/20/2020       119     532      516     431      516     4   126 5/27/2020 
AAA1     1 US_Pennsylvania_Bucks Deaths    cc1=  .993969 cc2=  .789845 lx=  6.24664 if=  96 il= 119 5/20/2020  n=  23 now=     532 end=        516       431       516 U=    11.89 T=   98.6 p1=  -3.0 p2=   103.1 ed=   126 5/27/2020   x1=  96. x2= 119. y1=   .22 y2= -1.71 BEST
AAA2     1 US_Pennsylvania_Bucks Deaths    cc1=  .993971 cc2=  .789845 lx=  6.24264 if=  96 il= 119 5/20/2020  n=  23 now=     532 end=        516       431       516 U=    11.89 T=   98.6 p1=  -3.0 p2=   103.1 ed=   126 5/27/2020   x1=  96. x2= 119. y1=   .22 y2= -1.71 BEST
GP: Deaths    US_Pennsylvania_Bucks 5/20/2020       119     532      516     431      516     4   126 5/27/2020 
AAA1     1 US_Pennsylvania_Bucks Deaths    cc1=  .993150 cc2=  .784635 lx=  6.24664 if=  97 il= 119 5/20/2020  n=  22 now=     532 end=        516       431       516 U=    12.04 T=   98.4 p1=  -3.0 p2=   103.1 ed=   126 5/27/2020   x1=  97. x2= 119. y1=   .12 y2= -1.71 BEST
AAA2     1 US_Pennsylvania_Bucks Deaths    cc1=  .993150 cc2=  .784635 lx=  6.24464 if=  97 il= 119 5/20/2020  n=  22 now=     532 end=        516       431       516 U=    12.04 T=   98.4 p1=  -3.0 p2=   103.1 ed=   126 5/27/2020   x1=  97. x2= 119. y1=   .12 y2= -1.71 BEST
GP: Deaths    US_Pennsylvania_Bucks 5/20/2020       119     532      516     431      516     4   126 5/27/2020 
AAA1     1 US_Pennsylvania_Bucks Deaths    cc1=  .992174 cc2=  .778973 lx=  6.24664 if=  98 il= 119 5/20/2020  n=  21 now=     532 end=        516       431       516 U=    12.08 T=   98.3 p1=  -3.0 p2=   103.1 ed=   126 5/27/2020   x1=  98. x2= 119. y1=   .03 y2= -1.71 BEST
AAA2     1 US_Pennsylvania_Bucks Deaths    cc1=  .992177 cc2=  .778973 lx=  6.24164 if=  98 il= 119 5/20/2020  n=  21 now=     532 end=        516       431       516 U=    12.08 T=   98.3 p1=  -3.0 p2=   103.1 ed=   126 5/27/2020   x1=  98. x2= 119. y1=   .03 y2= -1.71 BEST
GP: Deaths    US_Pennsylvania_Bucks 5/20/2020       119     532      516     431      516     4   126 5/27/2020 
AAA2     1 US_Pennsylvania_Bucks Deaths    cc1=  .991027 cc2=  .772809 lx=  6.23664 if=  99 il= 119 5/20/2020  n=  20 now=     532 end=        511       431       516 U=    11.92 T=   97.9 p1=  -3.9 p2=   104.1 ed=   126 5/27/2020   x1=  99. x2= 119. y1=  -.09 y2= -1.77     
GP: Deaths    US_Pennsylvania_Bucks 5/20/2020       119     532      511     431      516     4   126 5/27/2020 
AAA2     1 US_Pennsylvania_Bucks Deaths    cc1=  .989799 cc2=  .766192 lx=  6.22664 if= 100 il= 119 5/20/2020  n=  19 now=     532 end=        506       431       516 U=    11.73 T=   97.5 p1=  -4.9 p2=   105.1 ed=   125 5/26/2020   x1= 100. x2= 119. y1=  -.21 y2= -1.83     
GP: Deaths    US_Pennsylvania_Bucks 5/20/2020       119     532      506     431      516     4   125 5/26/2020 
AAA2     1 US_Pennsylvania_Bucks Deaths    cc1=  .988801 cc2=  .759385 lx=  6.20664 if= 101 il= 119 5/20/2020  n=  18 now=     532 end=        496       431       516 U=    10.85 T=   97.7 p1=  -6.8 p2=   107.3 ed=   123 5/24/2020   x1= 101. x2= 119. y1=  -.30 y2= -1.96     
GP: Deaths    US_Pennsylvania_Bucks 5/20/2020       119     532      496     431      516     4   123 5/24/2020 
AAA2     1 US_Pennsylvania_Bucks Deaths    cc1=  .975214 cc2=  .697863 lx=  6.13664 if= 107 il= 119 5/20/2020  n=  12 now=     532 end=        462       431       516 U=     7.71 T=   98.6 p1= -13.2 p2=   115.2 ed=   116 5/17/2020   x1= 107. x2= 119. y1= -1.10 y2= -2.65     
GP: Deaths    US_Pennsylvania_Bucks 5/20/2020       119     532      462     431      516     4   116 5/17/2020 
AAA2     1 US_Pennsylvania_Bucks Deaths    cc1=  .975622 cc2=  .686947 lx=  6.10664 if= 108 il= 119 5/20/2020  n=  11 now=     532 end=        448       431       516 U=     5.59 T=  101.1 p1= -15.8 p2=   118.8 ed=   114 5/15/2020   x1= 108. x2= 119. y1= -1.24 y2= -3.21     
GP: Deaths    US_Pennsylvania_Bucks 5/20/2020       119     532      448     431      516     4   114 5/15/2020 
AAA2     1 US_Pennsylvania_Bucks Deaths    cc1=  .914845 cc2=  .536880 lx=  6.08664 if= 113 il= 119 5/20/2020  n=   6 now=     532 end=        439       431       516 U=     3.62 T=  104.9 p1= -17.5 p2=   121.2 ed=   113 5/14/2020   x1= 113. x2= 119. y1= -2.23 y2= -3.89     
GP: Deaths    US_Pennsylvania_Bucks 5/20/2020       119     532      439     431      516     4   113 5/14/2020 
AAA2     1 US_Pennsylvania_Bucks Deaths    cc1=  .997768 cc2=  .861685 lx=  6.58664 if=  67 il= 120 5/21/2020  n=  53 now=     532 end=        725       442       520 U=    20.48 T=  105.6 p1=  36.3 p2=    73.4 ed=   153 6/23/2020   x1=  67. x2= 120. y1=  1.89 y2=  -.70     
GP: Deaths    US_Pennsylvania_Bucks 5/21/2020       120     532      725     442      520     5   153 6/23/2020 
AAA2     1 US_Pennsylvania_Bucks Deaths    cc1=  .997945 cc2=  .860584 lx=  6.62664 if=  68 il= 120 5/21/2020  n=  52 now=     532 end=        754       442       520 U=    22.79 T=  105.8 p1=  41.7 p2=    70.6 ed=   159 6/29/2020   x1=  68. x2= 120. y1=  1.66 y2=  -.62     
GP: Deaths    US_Pennsylvania_Bucks 5/21/2020       120     532      754     442      520     5   159 6/29/2020 
