TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        3284.00000        8.09682
TAB:  Italy_Friuli_Venezia_Giulia Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed Italy_Friuli_Venezia_Giulia 3/12/2020        50    3284      511     167      545     1    66 3/28/2020 
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .996025 cc2=  .718675 lx= 10.09682 if=  39 il=  51 3/13/2020  n=  12 now=    3284 end=      24265       257         0 U=    19.93 T=   81.2 p1= 638.9 p2=    13.5 ed=   128 5/29/2020   x1=  39. x2=  51. y1=  2.12 y2=  1.51     
GP: Confirmed Italy_Friuli_Venezia_Giulia 3/13/2020        51    3284    -         257        0     0   128 5/29/2020 
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .995181 cc2=  .706506 lx= 10.09682 if=  40 il=  51 3/13/2020  n=  11 now=    3284 end=      24265       257         0 U=    19.92 T=   81.2 p1= 638.9 p2=    13.5 ed=   128 5/29/2020   x1=  40. x2=  51. y1=  2.07 y2=  1.51     
GP: Confirmed Italy_Friuli_Venezia_Giulia 3/13/2020        51    3284    -         257        0     0   128 5/29/2020 
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .994374 cc2=  .692862 lx= 10.09682 if=  41 il=  51 3/13/2020  n=  10 now=    3284 end=      24265       257         0 U=    19.82 T=   81.0 p1= 638.9 p2=    13.5 ed=   127 5/28/2020   x1=  41. x2=  51. y1=  2.02 y2=  1.51     
GP: Confirmed Italy_Friuli_Venezia_Giulia 3/13/2020        51    3284    -         257        0     0   127 5/28/2020 
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .993792 cc2=  .677564 lx= 10.09682 if=  42 il=  51 3/13/2020  n=   9 now=    3284 end=      24265       257         0 U=    19.55 T=   80.6 p1= 638.9 p2=    13.5 ed=   126 5/27/2020   x1=  42. x2=  51. y1=  1.97 y2=  1.51     
GP: Confirmed Italy_Friuli_Venezia_Giulia 3/13/2020        51    3284    -         257        0     0   126 5/27/2020 
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .993453 cc2=  .660120 lx= 10.09682 if=  43 il=  51 3/13/2020  n=   8 now=    3284 end=      24265       257         0 U=    18.23 T=   78.6 p1= 638.9 p2=    13.5 ed=   121 5/22/2020   x1=  43. x2=  51. y1=  1.95 y2=  1.51     
GP: Confirmed Italy_Friuli_Venezia_Giulia 3/13/2020        51    3284    -         257        0     0   121 5/22/2020 
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .990635 cc2=  .637081 lx= 10.09682 if=  44 il=  51 3/13/2020  n=   7 now=    3284 end=      24265       257         0 U=    18.33 T=   78.8 p1= 638.9 p2=    13.5 ed=   122 5/23/2020   x1=  44. x2=  51. y1=  1.90 y2=  1.51     
GP: Confirmed Italy_Friuli_Venezia_Giulia 3/13/2020        51    3284    -         257        0     0   122 5/23/2020 
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .996703 cc2=  .729441 lx= 10.09682 if=  39 il=  52 3/14/2020  n=  13 now=    3284 end=      24265       301         0 U=    20.39 T=   82.2 p1= 638.9 p2=    13.5 ed=   130 5/31/2020   x1=  39. x2=  52. y1=  2.12 y2=  1.48     
GP: Confirmed Italy_Friuli_Venezia_Giulia 3/14/2020        52    3284    -         301        0     0   130 5/31/2020 
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .996117 cc2=  .718767 lx= 10.09682 if=  40 il=  52 3/14/2020  n=  12 now=    3284 end=      24265       301         0 U=    20.42 T=   82.2 p1= 638.9 p2=    13.5 ed=   130 5/31/2020   x1=  40. x2=  52. y1=  2.07 y2=  1.48     
GP: Confirmed Italy_Friuli_Venezia_Giulia 3/14/2020        52    3284    -         301        0     0   130 5/31/2020 
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .995618 cc2=  .706943 lx= 10.09682 if=  41 il=  52 3/14/2020  n=  11 now=    3284 end=      24265       301         0 U=    20.37 T=   82.1 p1= 638.9 p2=    13.5 ed=   130 5/31/2020   x1=  41. x2=  52. y1=  2.02 y2=  1.48     
GP: Confirmed Italy_Friuli_Venezia_Giulia 3/14/2020        52    3284    -         301        0     0   130 5/31/2020 
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .995337 cc2=  .693825 lx= 10.09682 if=  42 il=  52 3/14/2020  n=  10 now=    3284 end=      24265       301         0 U=    20.17 T=   81.8 p1= 638.9 p2=    13.5 ed=   129 5/30/2020   x1=  42. x2=  52. y1=  1.97 y2=  1.48     
GP: Confirmed Italy_Friuli_Venezia_Giulia 3/14/2020        52    3284    -         301        0     0   129 5/30/2020 
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .995235 cc2=  .679007 lx= 10.09682 if=  43 il=  52 3/14/2020  n=   9 now=    3284 end=      24265       301         0 U=    18.98 T=   80.1 p1= 638.9 p2=    13.5 ed=   124 5/25/2020   x1=  43. x2=  52. y1=  1.95 y2=  1.48     
GP: Confirmed Italy_Friuli_Venezia_Giulia 3/14/2020        52    3284    -         301        0     0   124 5/25/2020 
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .993444 cc2=  .660111 lx= 10.09682 if=  44 il=  52 3/14/2020  n=   8 now=    3284 end=      24265       301         0 U=    19.17 T=   80.4 p1= 638.9 p2=    13.5 ed=   125 5/26/2020   x1=  44. x2=  52. y1=  1.90 y2=  1.48     
GP: Confirmed Italy_Friuli_Venezia_Giulia 3/14/2020        52    3284    -         301        0     0   125 5/26/2020 
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .978326 cc2=  .570078 lx= 10.09682 if=  47 il=  52 3/14/2020  n=   5 now=    3284 end=      24265       301         0 U=    21.09 T=   83.2 p1= 638.9 p2=    13.5 ed=   132 6/2/2020    x1=  47. x2=  52. y1=  1.72 y2=  1.48     
GP: Confirmed Italy_Friuli_Venezia_Giulia 3/14/2020        52    3284    -         301        0     0   132 6/2/2020  
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .997297 cc2=  .739099 lx= 10.09682 if=  39 il=  53 3/15/2020  n=  14 now=    3284 end=      24265       347     10737 U=    20.88 T=   83.2 p1= 638.9 p2=    13.5 ed=   132 6/2/2020    x1=  39. x2=  53. y1=  2.12 y2=  1.45     
GP: Confirmed Italy_Friuli_Venezia_Giulia 3/15/2020        53    3284    -         347    -         2   132 6/2/2020  
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .996842 cc2=  .729581 lx= 10.09682 if=  40 il=  53 3/15/2020  n=  13 now=    3284 end=      24265       347     10737 U=    20.95 T=   83.3 p1= 638.9 p2=    13.5 ed=   132 6/2/2020    x1=  40. x2=  53. y1=  2.07 y2=  1.45     
GP: Confirmed Italy_Friuli_Venezia_Giulia 3/15/2020        53    3284    -         347    -         2   132 6/2/2020  
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .996441 cc2=  .719090 lx= 10.09682 if=  41 il=  53 3/15/2020  n=  12 now=    3284 end=      24265       347     10737 U=    20.95 T=   83.3 p1= 638.9 p2=    13.5 ed=   132 6/2/2020    x1=  41. x2=  53. y1=  2.02 y2=  1.45     
GP: Confirmed Italy_Friuli_Venezia_Giulia 3/15/2020        53    3284    -         347    -         2   132 6/2/2020  
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .996155 cc2=  .707480 lx= 10.09682 if=  42 il=  53 3/15/2020  n=  11 now=    3284 end=      24265       347     10737 U=    20.81 T=   83.1 p1= 638.9 p2=    13.5 ed=   132 6/2/2020    x1=  42. x2=  53. y1=  1.97 y2=  1.45     
GP: Confirmed Italy_Friuli_Venezia_Giulia 3/15/2020        53    3284    -         347    -         2   132 6/2/2020  
AAA1     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .995978 cc2=  .694467 lx=  9.28682 if=  43 il=  53 3/15/2020  n=  10 now=    3284 end=      10794       347     10737 U=    16.76 T=   73.7 p1= 228.7 p2=    30.4 ed=   113 5/14/2020   x1=  43. x2=  53. y1=  1.83 y2=  1.23 BEST
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .995978 cc2=  .694467 lx=  9.28382 if=  43 il=  53 3/15/2020  n=  10 now=    3284 end=      10794       347     10737 U=    16.76 T=   73.7 p1= 228.7 p2=    30.4 ed=   113 5/14/2020   x1=  43. x2=  53. y1=  1.83 y2=  1.23 BEST
GP: Confirmed Italy_Friuli_Venezia_Giulia 3/15/2020        53    3284    -         347    -         2   113 5/14/2020 
AAA1     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .994634 cc2=  .678406 lx=  9.27682 if=  44 il=  53 3/15/2020  n=   9 now=    3284 end=      10687       347     10737 U=    16.87 T=   73.8 p1= 225.4 p2=    30.7 ed=   113 5/14/2020   x1=  44. x2=  53. y1=  1.77 y2=  1.23 BEST
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .994634 cc2=  .678406 lx=  9.27582 if=  44 il=  53 3/15/2020  n=   9 now=    3284 end=      10687       347     10737 U=    16.87 T=   73.8 p1= 225.4 p2=    30.7 ed=   113 5/14/2020   x1=  44. x2=  53. y1=  1.77 y2=  1.23 BEST
GP: Confirmed Italy_Friuli_Venezia_Giulia 3/15/2020        53    3284    -         347    -         2   113 5/14/2020 
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .992682 cc2=  .659348 lx=  8.87682 if=  45 il=  53 3/15/2020  n=   8 now=    3284 end=       7163       347     10737 U=    15.12 T=   69.7 p1= 118.1 p2=    45.8 ed=   105 5/6/2020    x1=  45. x2=  53. y1=  1.64 y2=  1.11     
GP: Confirmed Italy_Friuli_Venezia_Giulia 3/15/2020        53    3284     7163     347    -         2   105 5/6/2020  
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .985268 cc2=  .607303 lx= 10.09682 if=  47 il=  53 3/15/2020  n=   6 now=    3284 end=      24265       347     10737 U=    22.22 T=   85.1 p1= 638.9 p2=    13.5 ed=   137 6/7/2020    x1=  47. x2=  53. y1=  1.72 y2=  1.45     
GP: Confirmed Italy_Friuli_Venezia_Giulia 3/15/2020        53    3284    -         347    -         2   137 6/7/2020  
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .983334 cc2=  .575086 lx=  6.95682 if=  48 il=  53 3/15/2020  n=   5 now=    3284 end=       1050       347     10737 U=     7.27 T=   53.7 p1= -68.0 p2=   312.8 ed=    70 4/1/2020    x1=  48. x2=  53. y1=   .79 y2=   .10     
GP: Confirmed Italy_Friuli_Venezia_Giulia 3/15/2020        53    3284     1050     347    -         2    70 4/1/2020  
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .997377 cc2=  .747377 lx= 10.09682 if=  39 il=  54 3/16/2020  n=  15 now=    3284 end=      24265       386       424 U=    21.55 T=   84.6 p1= 638.9 p2=    13.5 ed=   135 6/5/2020    x1=  39. x2=  54. y1=  2.12 y2=  1.42     
GP: Confirmed Italy_Friuli_Venezia_Giulia 3/16/2020        54    3284    -         386      424     1   135 6/5/2020  
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .996897 cc2=  .738698 lx= 10.09682 if=  40 il=  54 3/16/2020  n=  14 now=    3284 end=      24265       386       424 U=    21.68 T=   84.8 p1= 638.9 p2=    13.5 ed=   135 6/5/2020    x1=  40. x2=  54. y1=  2.07 y2=  1.42     
GP: Confirmed Italy_Friuli_Venezia_Giulia 3/16/2020        54    3284    -         386      424     1   135 6/5/2020  
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .996391 cc2=  .729130 lx= 10.00682 if=  41 il=  54 3/16/2020  n=  13 now=    3284 end=      22177       386       424 U=    21.38 T=   83.9 p1= 575.3 p2=    14.8 ed=   134 6/4/2020    x1=  41. x2=  54. y1=  2.01 y2=  1.40     
GP: Confirmed Italy_Friuli_Venezia_Giulia 3/16/2020        54    3284    -         386      424     1   134 6/4/2020  
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .996018 cc2=  .718668 lx=  9.02682 if=  42 il=  54 3/16/2020  n=  12 now=    3284 end=       8323       386       424 U=    17.33 T=   73.4 p1= 153.4 p2=    39.5 ed=   114 5/15/2020   x1=  42. x2=  54. y1=  1.81 y2=  1.12     
GP: Confirmed Italy_Friuli_Venezia_Giulia 3/16/2020        54    3284     8323     386      424     1   114 5/15/2020 
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .995957 cc2=  .707281 lx=  8.19682 if=  43 il=  54 3/16/2020  n=  11 now=    3284 end=       3629       386       424 U=    13.21 T=   64.7 p1=  10.5 p2=    90.5 ed=    95 4/26/2020   x1=  43. x2=  54. y1=  1.64 y2=   .81     
GP: Confirmed Italy_Friuli_Venezia_Giulia 3/16/2020        54    3284     3629     386      424     1    95 4/26/2020 
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .994803 cc2=  .693291 lx=  7.99682 if=  44 il=  54 3/16/2020  n=  10 now=    3284 end=       2971       386       424 U=    12.43 T=   62.9 p1=  -9.5 p2=   110.5 ed=    92 4/23/2020   x1=  44. x2=  54. y1=  1.52 y2=   .71     
GP: Confirmed Italy_Friuli_Venezia_Giulia 3/16/2020        54    3284     2971     386      424     1    92 4/23/2020 
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .993325 cc2=  .677097 lx=  7.62682 if=  45 il=  54 3/16/2020  n=   9 now=    3284 end=       2052       386       424 U=    10.65 T=   59.5 p1= -37.5 p2=   160.0 ed=    84 4/15/2020   x1=  45. x2=  54. y1=  1.36 y2=   .51     
GP: Confirmed Italy_Friuli_Venezia_Giulia 3/16/2020        54    3284     2052     386      424     1    84 4/15/2020 
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .987028 cc2=  .633474 lx=  7.42682 if=  47 il=  54 3/16/2020  n=   7 now=    3284 end=       1680       386       424 U=    10.34 T=   58.0 p1= -48.8 p2=   195.5 ed=    82 4/13/2020   x1=  47. x2=  54. y1=  1.06 y2=   .39     
GP: Confirmed Italy_Friuli_Venezia_Giulia 3/16/2020        54    3284     1680     386      424     1    82 4/13/2020 
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .988972 cc2=  .611007 lx=  6.36682 if=  48 il=  54 3/16/2020  n=   6 now=    3284 end=        582       386       424 U=     4.39 T=   50.1 p1= -82.3 p2=   564.3 ed=    60 3/22/2020   x1=  48. x2=  54. y1=   .48 y2=  -.89     
GP: Confirmed Italy_Friuli_Venezia_Giulia 3/16/2020        54    3284      582     386      424     1    60 3/22/2020 
AAA1     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .996903 cc2=  .588655 lx=  6.17682 if=  49 il=  54 3/16/2020  n=   5 now=    3284 end=        481       386       424 U=     2.77 T=   49.8 p1= -85.4 p2=   682.7 ed=    56 3/18/2020   x1=  49. x2=  54. y1=   .29 y2= -1.51 BEST
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .996904 cc2=  .588655 lx=  6.17382 if=  49 il=  54 3/16/2020  n=   5 now=    3284 end=        481       386       424 U=     2.77 T=   49.8 p1= -85.4 p2=   682.7 ed=    56 3/18/2020   x1=  49. x2=  54. y1=   .29 y2= -1.51 BEST
GP: Confirmed Italy_Friuli_Venezia_Giulia 3/16/2020        54    3284      481     386      424     1    56 3/18/2020 
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .996023 cc2=  .753487 lx=  9.35682 if=  39 il=  55 3/17/2020  n=  16 now=    3284 end=      11577       394       434 U=    19.86 T=   79.2 p1= 252.5 p2=    28.4 ed=   126 5/27/2020   x1=  39. x2=  55. y1=  2.02 y2=  1.22     
GP: Confirmed Italy_Friuli_Venezia_Giulia 3/17/2020        55    3284    -         394      434     1   126 5/27/2020 
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .995338 cc2=  .745338 lx=  8.97682 if=  40 il=  55 3/17/2020  n=  15 now=    3284 end=       7917       394       434 U=    18.40 T=   75.2 p1= 141.1 p2=    41.5 ed=   118 5/19/2020   x1=  40. x2=  55. y1=  1.91 y2=  1.10     
GP: Confirmed Italy_Friuli_Venezia_Giulia 3/17/2020        55    3284     7917     394      434     1   118 5/19/2020 
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .994683 cc2=  .736485 lx=  8.42682 if=  41 il=  55 3/17/2020  n=  14 now=    3284 end=       4567       394       434 U=    16.05 T=   69.4 p1=  39.1 p2=    71.9 ed=   107 5/8/2020    x1=  41. x2=  55. y1=  1.77 y2=   .90     
GP: Confirmed Italy_Friuli_Venezia_Giulia 3/17/2020        55    3284     4567     394      434     1   107 5/8/2020  
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .994223 cc2=  .726962 lx=  7.84682 if=  42 il=  55 3/17/2020  n=  13 now=    3284 end=       2557       394       434 U=    13.34 T=   63.4 p1= -22.1 p2=   128.4 ed=    94 4/25/2020   x1=  42. x2=  55. y1=  1.60 y2=   .63     
GP: Confirmed Italy_Friuli_Venezia_Giulia 3/17/2020        55    3284     2557     394      434     1    94 4/25/2020 
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .994032 cc2=  .716682 lx=  7.35682 if=  43 il=  55 3/17/2020  n=  12 now=    3284 end=       1566       394       434 U=    10.54 T=   58.4 p1= -52.3 p2=   209.7 ed=    83 4/14/2020   x1=  43. x2=  55. y1=  1.46 y2=   .32     
GP: Confirmed Italy_Friuli_Venezia_Giulia 3/17/2020        55    3284     1566     394      434     1    83 4/14/2020 
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .992703 cc2=  .704028 lx=  7.12682 if=  44 il=  55 3/17/2020  n=  11 now=    3284 end=       1244       394       434 U=     9.43 T=   56.3 p1= -62.1 p2=   264.0 ed=    78 4/9/2020    x1=  44. x2=  55. y1=  1.31 y2=   .14     
GP: Confirmed Italy_Friuli_Venezia_Giulia 3/17/2020        55    3284     1244     394      434     1    78 4/9/2020  
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .986079 cc2=  .652746 lx=  6.34682 if=  47 il=  55 3/17/2020  n=   8 now=    3284 end=        570       394       434 U=     5.04 T=   50.0 p1= -82.6 p2=   576.1 ed=    61 3/23/2020   x1=  47. x2=  55. y1=   .60 y2=  -.99     
GP: Confirmed Italy_Friuli_Venezia_Giulia 3/17/2020        55    3284      570     394      434     1    61 3/23/2020 
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .989031 cc2=  .635477 lx=  6.16682 if=  48 il=  55 3/17/2020  n=   7 now=    3284 end=        476       394       434 U=     3.49 T=   49.2 p1= -85.5 p2=   689.9 ed=    57 3/19/2020   x1=  48. x2=  55. y1=   .35 y2= -1.66     
