TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        7866.00000        8.97030
TAB:  Guatemala Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Guatemala Confirmed cc1=  .953591 cc2=  .574859 lx=  4.87030 if=  58 il=  64 3/26/2020  n=   6 now=    7866 end=        144        25       145 U=    17.14 T=   73.6 p1= -98.2 p2=  5462.5 ed=   114 5/15/2020   x1=  58. x2=  64. y1=   .91 y2=   .56 BEST
GP: Confirmed Guatemala 3/26/2020        64    7866      144      25      145     7   114 5/15/2020 
AAA2     1 Guatemala Confirmed cc1=  .988577 cc2=  .580328 lx= 10.97030 if=  59 il=  64 3/26/2020  n=   5 now=    7866 end=      58122        25       145 U=   102.97 T=  274.9 p1= 638.9 p2=    13.5 ed=   517 6/22/2021   x1=  59. x2=  64. y1=  2.10 y2=  2.05     
GP: Confirmed Guatemala 3/26/2020        64    7866    -          25      145     7   517 6/22/2021 
AAA1     1 Guatemala Confirmed cc1=  .966764 cc2=  .699503 lx=  4.97030 if=  52 il=  65 3/27/2020  n=  13 now=    7866 end=        144        28       145 U=    11.71 T=   70.8 p1= -98.2 p2=  5462.5 ed=    98 4/29/2020   x1=  52. x2=  65. y1=  1.60 y2=   .49 BEST
AAA2     1 Guatemala Confirmed cc1=  .967967 cc2=  .699503 lx=  4.87030 if=  52 il=  65 3/27/2020  n=  13 now=    7866 end=        144        28       145 U=    11.71 T=   70.8 p1= -98.2 p2=  5462.5 ed=    98 4/29/2020   x1=  52. x2=  65. y1=  1.60 y2=   .49 BEST
GP: Confirmed Guatemala 3/27/2020        65    7866      144      28      145     7    98 4/29/2020 
AAA1     1 Guatemala Confirmed cc1=  .958625 cc2=  .681275 lx=  4.97030 if=  53 il=  65 3/27/2020  n=  12 now=    7866 end=        144        28       145 U=    10.81 T=   70.3 p1= -98.2 p2=  5462.5 ed=    95 4/26/2020   x1=  53. x2=  65. y1=  1.60 y2=   .49 BEST
AAA2     1 Guatemala Confirmed cc1=  .960098 cc2=  .681275 lx=  4.87030 if=  53 il=  65 3/27/2020  n=  12 now=    7866 end=        144        28       145 U=    10.81 T=   70.3 p1= -98.2 p2=  5462.5 ed=    95 4/26/2020   x1=  53. x2=  65. y1=  1.60 y2=   .49 BEST
GP: Confirmed Guatemala 3/27/2020        65    7866      144      28      145     7    95 4/26/2020 
AAA1     1 Guatemala Confirmed cc1=  .959366 cc2=  .670691 lx=  4.97030 if=  54 il=  65 3/27/2020  n=  11 now=    7866 end=        144        28       145 U=    11.46 T=   70.7 p1= -98.2 p2=  5462.5 ed=    97 4/28/2020   x1=  54. x2=  65. y1=  1.45 y2=   .49 BEST
AAA2     1 Guatemala Confirmed cc1=  .960718 cc2=  .670691 lx=  4.87030 if=  54 il=  65 3/27/2020  n=  11 now=    7866 end=        144        28       145 U=    11.46 T=   70.7 p1= -98.2 p2=  5462.5 ed=    97 4/28/2020   x1=  54. x2=  65. y1=  1.45 y2=   .49 BEST
GP: Confirmed Guatemala 3/27/2020        65    7866      144      28      145     7    97 4/28/2020 
AAA1     1 Guatemala Confirmed cc1=  .970305 cc2=  .668793 lx=  4.97030 if=  55 il=  65 3/27/2020  n=  10 now=    7866 end=        144        28       145 U=    15.09 T=   72.4 p1= -98.2 p2=  5462.5 ed=   108 5/9/2020    x1=  55. x2=  65. y1=  1.16 y2=   .49 BEST
AAA2     1 Guatemala Confirmed cc1=  .971100 cc2=  .668793 lx=  4.87030 if=  55 il=  65 3/27/2020  n=  10 now=    7866 end=        144        28       145 U=    15.09 T=   72.4 p1= -98.2 p2=  5462.5 ed=   108 5/9/2020    x1=  55. x2=  65. y1=  1.16 y2=   .49 BEST
GP: Confirmed Guatemala 3/27/2020        65    7866      144      28      145     7   108 5/9/2020  
AAA1     1 Guatemala Confirmed cc1=  .960202 cc2=  .643974 lx=  4.97030 if=  56 il=  65 3/27/2020  n=   9 now=    7866 end=        144        28       145 U=    13.58 T=   71.7 p1= -98.2 p2=  5462.5 ed=   103 5/4/2020    x1=  56. x2=  65. y1=  1.16 y2=   .49 BEST
AAA2     1 Guatemala Confirmed cc1=  .961273 cc2=  .643974 lx=  4.87030 if=  56 il=  65 3/27/2020  n=   9 now=    7866 end=        144        28       145 U=    13.58 T=   71.7 p1= -98.2 p2=  5462.5 ed=   103 5/4/2020    x1=  56. x2=  65. y1=  1.16 y2=   .49 BEST
GP: Confirmed Guatemala 3/27/2020        65    7866      144      28      145     7   103 5/4/2020  
AAA1     1 Guatemala Confirmed cc1=  .962555 cc2=  .629221 lx=  4.97030 if=  57 il=  65 3/27/2020  n=   8 now=    7866 end=        144        28       145 U=    15.20 T=   72.5 p1= -98.2 p2=  5462.5 ed=   108 5/9/2020    x1=  57. x2=  65. y1=  1.02 y2=   .49 BEST
AAA2     1 Guatemala Confirmed cc1=  .963459 cc2=  .629221 lx=  4.87030 if=  57 il=  65 3/27/2020  n=   8 now=    7866 end=        144        28       145 U=    15.20 T=   72.5 p1= -98.2 p2=  5462.5 ed=   108 5/9/2020    x1=  57. x2=  65. y1=  1.02 y2=   .49 BEST
GP: Confirmed Guatemala 3/27/2020        65    7866      144      28      145     7   108 5/9/2020  
AAA1     1 Guatemala Confirmed cc1=  .966925 cc2=  .613372 lx=  4.97030 if=  58 il=  65 3/27/2020  n=   7 now=    7866 end=        144        28       145 U=    16.79 T=   73.3 p1= -98.2 p2=  5462.5 ed=   112 5/13/2020   x1=  58. x2=  65. y1=   .91 y2=   .49 BEST
AAA2     1 Guatemala Confirmed cc1=  .967611 cc2=  .613372 lx=  4.87030 if=  58 il=  65 3/27/2020  n=   7 now=    7866 end=        144        28       145 U=    16.79 T=   73.3 p1= -98.2 p2=  5462.5 ed=   112 5/13/2020   x1=  58. x2=  65. y1=   .91 y2=   .49 BEST
GP: Confirmed Guatemala 3/27/2020        65    7866      144      28      145     7   112 5/13/2020 
AAA2     1 Guatemala Confirmed cc1=  .991827 cc2=  .613863 lx= 10.97030 if=  59 il=  65 3/27/2020  n=   6 now=    7866 end=      58122        28       145 U=    94.81 T=  257.8 p1= 638.9 p2=    13.5 ed=   481 5/17/2021   x1=  59. x2=  65. y1=  2.10 y2=  2.03     
GP: Confirmed Guatemala 3/27/2020        65    7866    -          28      145     7   481 5/17/2021 
AAA2     1 Guatemala Confirmed cc1=  .986891 cc2=  .578643 lx= 10.97030 if=  60 il=  65 3/27/2020  n=   5 now=    7866 end=      58122        28       145 U=   100.97 T=  270.3 p1= 638.9 p2=    13.5 ed=   508 6/13/2021   x1=  60. x2=  65. y1=  2.08 y2=  2.03     
GP: Confirmed Guatemala 3/27/2020        65    7866    -          28      145     7   508 6/13/2021 
AAA1     1 Guatemala Confirmed cc1=  .970265 cc2=  .712066 lx=  4.97030 if=  52 il=  66 3/28/2020  n=  14 now=    7866 end=        144        34       145 U=    11.33 T=   70.2 p1= -98.2 p2=  5462.5 ed=    96 4/27/2020   x1=  52. x2=  66. y1=  1.60 y2=   .37 BEST
AAA2     1 Guatemala Confirmed cc1=  .971586 cc2=  .712066 lx=  4.87030 if=  52 il=  66 3/28/2020  n=  14 now=    7866 end=        144        34       145 U=    11.33 T=   70.2 p1= -98.2 p2=  5462.5 ed=    96 4/27/2020   x1=  52. x2=  66. y1=  1.60 y2=   .37 BEST
GP: Confirmed Guatemala 3/28/2020        66    7866      144      34      145     7    96 4/27/2020 
AAA1     1 Guatemala Confirmed cc1=  .963861 cc2=  .696600 lx=  4.97030 if=  53 il=  66 3/28/2020  n=  13 now=    7866 end=        144        34       145 U=    10.52 T=   69.9 p1= -98.2 p2=  5462.5 ed=    94 4/25/2020   x1=  53. x2=  66. y1=  1.60 y2=   .37 BEST
AAA2     1 Guatemala Confirmed cc1=  .965428 cc2=  .696600 lx=  4.87030 if=  53 il=  66 3/28/2020  n=  13 now=    7866 end=        144        34       145 U=    10.52 T=   69.9 p1= -98.2 p2=  5462.5 ed=    94 4/25/2020   x1=  53. x2=  66. y1=  1.60 y2=   .37 BEST
GP: Confirmed Guatemala 3/28/2020        66    7866      144      34      145     7    94 4/25/2020 
AAA1     1 Guatemala Confirmed cc1=  .966409 cc2=  .689059 lx=  4.97030 if=  54 il=  66 3/28/2020  n=  12 now=    7866 end=        144        34       145 U=    11.05 T=   70.1 p1= -98.2 p2=  5462.5 ed=    96 4/27/2020   x1=  54. x2=  66. y1=  1.45 y2=   .37 BEST
AAA2     1 Guatemala Confirmed cc1=  .967762 cc2=  .689059 lx=  4.87030 if=  54 il=  66 3/28/2020  n=  12 now=    7866 end=        144        34       145 U=    11.05 T=   70.1 p1= -98.2 p2=  5462.5 ed=    96 4/27/2020   x1=  54. x2=  66. y1=  1.45 y2=   .37 BEST
GP: Confirmed Guatemala 3/28/2020        66    7866      144      34      145     7    96 4/27/2020 
AAA1     1 Guatemala Confirmed cc1=  .977080 cc2=  .688405 lx=  4.97030 if=  55 il=  66 3/28/2020  n=  11 now=    7866 end=        144        34       145 U=    13.94 T=   71.1 p1= -98.2 p2=  5462.5 ed=   104 5/5/2020    x1=  55. x2=  66. y1=  1.16 y2=   .37 BEST
AAA2     1 Guatemala Confirmed cc1=  .977762 cc2=  .688405 lx=  4.87030 if=  55 il=  66 3/28/2020  n=  11 now=    7866 end=        144        34       145 U=    13.94 T=   71.1 p1= -98.2 p2=  5462.5 ed=   104 5/5/2020    x1=  55. x2=  66. y1=  1.16 y2=   .37 BEST
GP: Confirmed Guatemala 3/28/2020        66    7866      144      34      145     7   104 5/5/2020  
AAA1     1 Guatemala Confirmed cc1=  .970108 cc2=  .668597 lx=  4.97030 if=  56 il=  66 3/28/2020  n=  10 now=    7866 end=        144        34       145 U=    12.67 T=   70.7 p1= -98.2 p2=  5462.5 ed=   100 5/1/2020    x1=  56. x2=  66. y1=  1.16 y2=   .37 BEST
AAA2     1 Guatemala Confirmed cc1=  .970994 cc2=  .668597 lx=  4.87030 if=  56 il=  66 3/28/2020  n=  10 now=    7866 end=        144        34       145 U=    12.67 T=   70.7 p1= -98.2 p2=  5462.5 ed=   100 5/1/2020    x1=  56. x2=  66. y1=  1.16 y2=   .37 BEST
GP: Confirmed Guatemala 3/28/2020        66    7866      144      34      145     7   100 5/1/2020  
AAA1     1 Guatemala Confirmed cc1=  .972525 cc2=  .656298 lx=  4.97030 if=  57 il=  66 3/28/2020  n=   9 now=    7866 end=        144        34       145 U=    13.79 T=   71.1 p1= -98.2 p2=  5462.5 ed=   103 5/4/2020    x1=  57. x2=  66. y1=  1.02 y2=   .37 BEST
AAA2     1 Guatemala Confirmed cc1=  .973020 cc2=  .656298 lx=  4.87030 if=  57 il=  66 3/28/2020  n=   9 now=    7866 end=        144        34       145 U=    13.79 T=   71.1 p1= -98.2 p2=  5462.5 ed=   103 5/4/2020    x1=  57. x2=  66. y1=  1.02 y2=   .37 BEST
GP: Confirmed Guatemala 3/28/2020        66    7866      144      34      145     7   103 5/4/2020  
AAA1     1 Guatemala Confirmed cc1=  .972501 cc2=  .639168 lx=  4.97030 if=  58 il=  66 3/28/2020  n=   8 now=    7866 end=        144        34       145 U=    14.73 T=   71.4 p1= -98.2 p2=  5462.5 ed=   106 5/7/2020    x1=  58. x2=  66. y1=   .91 y2=   .37 BEST
AAA2     1 Guatemala Confirmed cc1=  .972512 cc2=  .639168 lx=  4.89530 if=  58 il=  66 3/28/2020  n=   8 now=    7866 end=        144        34       145 U=    14.73 T=   71.4 p1= -98.2 p2=  5462.5 ed=   106 5/7/2020    x1=  58. x2=  66. y1=   .91 y2=   .37 BEST
GP: Confirmed Guatemala 3/28/2020        66    7866      144      34      145     7   106 5/7/2020  
AAA2     1 Guatemala Confirmed cc1=  .979862 cc2=  .626309 lx= 10.97030 if=  59 il=  66 3/28/2020  n=   7 now=    7866 end=      58122        34       145 U=    78.62 T=  223.8 p1= 638.9 p2=    13.5 ed=   409 3/6/2021    x1=  59. x2=  66. y1=  2.10 y2=  2.01     
GP: Confirmed Guatemala 3/28/2020        66    7866    -          34      145     7   409 3/6/2021  
AAA2     1 Guatemala Confirmed cc1=  .973133 cc2=  .595168 lx= 10.97030 if=  60 il=  66 3/28/2020  n=   6 now=    7866 end=      58122        34       145 U=    79.71 T=  226.0 p1= 638.9 p2=    13.5 ed=   414 3/11/2021   x1=  60. x2=  66. y1=  2.08 y2=  2.01     
GP: Confirmed Guatemala 3/28/2020        66    7866    -          34      145     7   414 3/11/2021 
AAA2     1 Guatemala Confirmed cc1=  .975478 cc2=  .567230 lx= 10.97030 if=  61 il=  66 3/28/2020  n=   5 now=    7866 end=      58122        34       145 U=    72.61 T=  211.8 p1= 638.9 p2=    13.5 ed=   383 2/8/2021    x1=  61. x2=  66. y1=  2.08 y2=  2.01     
GP: Confirmed Guatemala 3/28/2020        66    7866    -          34      145     7   383 2/8/2021  
AAA1     1 Guatemala Confirmed cc1=  .969970 cc2=  .719970 lx=  4.97030 if=  52 il=  67 3/29/2020  n=  15 now=    7866 end=        144        34       145 U=    12.13 T=   71.5 p1= -98.2 p2=  5462.5 ed=   100 5/1/2020    x1=  52. x2=  67. y1=  1.60 y2=   .37 BEST
AAA2     1 Guatemala Confirmed cc1=  .971449 cc2=  .719970 lx=  4.87030 if=  52 il=  67 3/29/2020  n=  15 now=    7866 end=        144        34       145 U=    12.13 T=   71.5 p1= -98.2 p2=  5462.5 ed=   100 5/1/2020    x1=  52. x2=  67. y1=  1.60 y2=   .37 BEST
GP: Confirmed Guatemala 3/29/2020        67    7866      144      34      145     7   100 5/1/2020  
AAA1     1 Guatemala Confirmed cc1=  .964345 cc2=  .706146 lx=  4.97030 if=  53 il=  67 3/29/2020  n=  14 now=    7866 end=        144        34       145 U=    11.33 T=   71.2 p1= -98.2 p2=  5462.5 ed=    97 4/28/2020   x1=  53. x2=  67. y1=  1.60 y2=   .37 BEST
AAA2     1 Guatemala Confirmed cc1=  .966059 cc2=  .706146 lx=  4.87030 if=  53 il=  67 3/29/2020  n=  14 now=    7866 end=        144        34       145 U=    11.33 T=   71.2 p1= -98.2 p2=  5462.5 ed=    97 4/28/2020   x1=  53. x2=  67. y1=  1.60 y2=   .37 BEST
GP: Confirmed Guatemala 3/29/2020        67    7866      144      34      145     7    97 4/28/2020 
AAA1     1 Guatemala Confirmed cc1=  .967988 cc2=  .700727 lx=  4.97030 if=  54 il=  67 3/29/2020  n=  13 now=    7866 end=        144        34       145 U=    11.97 T=   71.4 p1= -98.2 p2=  5462.5 ed=    99 4/30/2020   x1=  54. x2=  67. y1=  1.45 y2=   .37 BEST
AAA2     1 Guatemala Confirmed cc1=  .969456 cc2=  .700727 lx=  4.87030 if=  54 il=  67 3/29/2020  n=  13 now=    7866 end=        144        34       145 U=    11.97 T=   71.4 p1= -98.2 p2=  5462.5 ed=    99 4/30/2020   x1=  54. x2=  67. y1=  1.45 y2=   .37 BEST
GP: Confirmed Guatemala 3/29/2020        67    7866      144      34      145     7    99 4/30/2020 
AAA1     1 Guatemala Confirmed cc1=  .979032 cc2=  .701682 lx=  4.97030 if=  55 il=  67 3/29/2020  n=  12 now=    7866 end=        144        34       145 U=    15.21 T=   72.6 p1= -98.2 p2=  5462.5 ed=   108 5/9/2020    x1=  55. x2=  67. y1=  1.16 y2=   .37 BEST
AAA2     1 Guatemala Confirmed cc1=  .979817 cc2=  .701682 lx=  4.87030 if=  55 il=  67 3/29/2020  n=  12 now=    7866 end=        144        34       145 U=    15.21 T=   72.6 p1= -98.2 p2=  5462.5 ed=   108 5/9/2020    x1=  55. x2=  67. y1=  1.16 y2=   .37 BEST
GP: Confirmed Guatemala 3/29/2020        67    7866      144      34      145     7   108 5/9/2020  
AAA1     1 Guatemala Confirmed cc1=  .973364 cc2=  .684689 lx=  4.97030 if=  56 il=  67 3/29/2020  n=  11 now=    7866 end=        144        34       145 U=    13.94 T=   72.1 p1= -98.2 p2=  5462.5 ed=   105 5/6/2020    x1=  56. x2=  67. y1=  1.16 y2=   .37 BEST
AAA2     1 Guatemala Confirmed cc1=  .974335 cc2=  .684689 lx=  4.87030 if=  56 il=  67 3/29/2020  n=  11 now=    7866 end=        144        34       145 U=    13.94 T=   72.1 p1= -98.2 p2=  5462.5 ed=   105 5/6/2020    x1=  56. x2=  67. y1=  1.16 y2=   .37 BEST
GP: Confirmed Guatemala 3/29/2020        67    7866      144      34      145     7   105 5/6/2020  
AAA1     1 Guatemala Confirmed cc1=  .977290 cc2=  .675779 lx=  4.97030 if=  57 il=  67 3/29/2020  n=  10 now=    7866 end=        144        34       145 U=    15.32 T=   72.6 p1= -98.2 p2=  5462.5 ed=   108 5/9/2020    x1=  57. x2=  67. y1=  1.02 y2=   .37 BEST
AAA2     1 Guatemala Confirmed cc1=  .977853 cc2=  .675779 lx=  4.87030 if=  57 il=  67 3/29/2020  n=  10 now=    7866 end=        144        34       145 U=    15.32 T=   72.6 p1= -98.2 p2=  5462.5 ed=   108 5/9/2020    x1=  57. x2=  67. y1=  1.02 y2=   .37 BEST
GP: Confirmed Guatemala 3/29/2020        67    7866      144      34      145     7   108 5/9/2020  
AAA1     1 Guatemala Confirmed cc1=  .979129 cc2=  .662902 lx=  4.97030 if=  58 il=  67 3/29/2020  n=   9 now=    7866 end=        144        34       145 U=    16.57 T=   73.1 p1= -98.2 p2=  5462.5 ed=   112 5/13/2020   x1=  58. x2=  67. y1=   .91 y2=   .37 BEST
