TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        4361.00000        8.38046
TAB:  US_Delaware_Sussex Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .985425 cc2=  .696750 lx=  5.51346 if=  56 il=  67 3/29/2020  n=  11 now=    4361 end=        247        66       241 U=     7.70 T=   69.1 p1= -94.3 p2=  1765.6 ed=    87 4/18/2020   x1=  56. x2=  67. y1=  1.71 y2=   .28 BEST
GP: Confirmed US_Delaware_Sussex 3/29/2020        67    4361      247      66      241     2    87 4/18/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .986939 cc2=  .685428 lx=  6.68046 if=  57 il=  67 3/29/2020  n=  10 now=    4361 end=        796        66       241 U=    12.39 T=   78.3 p1= -81.7 p2=   547.9 ed=   107 5/8/2020    x1=  57. x2=  67. y1=  1.72 y2=   .91     
GP: Confirmed US_Delaware_Sussex 3/29/2020        67    4361      796      66      241     2   107 5/8/2020  
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .987740 cc2=  .671512 lx= 10.38046 if=  58 il=  67 3/29/2020  n=   9 now=    4361 end=      32223        66       241 U=    29.10 T=  120.1 p1= 638.9 p2=    13.5 ed=   188 7/28/2020   x1=  58. x2=  67. y1=  2.13 y2=  1.82     
GP: Confirmed US_Delaware_Sussex 3/29/2020        67    4361    -          66      241     2   188 7/28/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .983557 cc2=  .650224 lx= 10.38046 if=  59 il=  67 3/29/2020  n=   8 now=    4361 end=      32223        66       241 U=    27.27 T=  116.7 p1= 638.9 p2=    13.5 ed=   181 7/21/2020   x1=  59. x2=  67. y1=  2.12 y2=  1.82     
GP: Confirmed US_Delaware_Sussex 3/29/2020        67    4361    -          66      241     2   181 7/21/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .977974 cc2=  .624421 lx= 10.38046 if=  60 il=  67 3/29/2020  n=   7 now=    4361 end=      32223        66       241 U=    28.78 T=  119.5 p1= 638.9 p2=    13.5 ed=   187 7/27/2020   x1=  60. x2=  67. y1=  2.07 y2=  1.82     
GP: Confirmed US_Delaware_Sussex 3/29/2020        67    4361    -          66      241     2   187 7/27/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .966787 cc2=  .588823 lx= 10.38046 if=  61 il=  67 3/29/2020  n=   6 now=    4361 end=      32223        66       241 U=    31.49 T=  124.4 p1= 638.9 p2=    13.5 ed=   198 8/7/2020    x1=  61. x2=  67. y1=  2.01 y2=  1.82     
GP: Confirmed US_Delaware_Sussex 3/29/2020        67    4361    -          66      241     2   198 8/7/2020  
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .958235 cc2=  .549987 lx= 10.38046 if=  62 il=  67 3/29/2020  n=   5 now=    4361 end=      32223        66       241 U=    31.80 T=  125.0 p1= 638.9 p2=    13.5 ed=   200 8/9/2020    x1=  62. x2=  67. y1=  1.98 y2=  1.82     
GP: Confirmed US_Delaware_Sussex 3/29/2020        67    4361    -          66      241     2   200 8/9/2020  
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .990474 cc2=  .723213 lx=  5.78046 if=  55 il=  68 3/30/2020  n=  13 now=    4361 end=        323        81       241 U=     9.10 T=   71.0 p1= -92.6 p2=  1350.2 ed=    92 4/23/2020   x1=  55. x2=  68. y1=  1.75 y2=   .33     
GP: Confirmed US_Delaware_Sussex 3/30/2020        68    4361      323      81      241     2    92 4/23/2020 
AAA1     1 US_Delaware_Sussex Confirmed cc1=  .988183 cc2=  .710833 lx=  5.72046 if=  56 il=  68 3/30/2020  n=  12 now=    4361 end=        305        81       241 U=     8.21 T=   70.3 p1= -93.0 p2=  1429.8 ed=    89 4/20/2020   x1=  56. x2=  68. y1=  1.74 y2=   .28 BEST
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .988183 cc2=  .710833 lx=  5.71846 if=  56 il=  68 3/30/2020  n=  12 now=    4361 end=        305        81       241 U=     8.21 T=   70.3 p1= -93.0 p2=  1429.8 ed=    89 4/20/2020   x1=  56. x2=  68. y1=  1.74 y2=   .28 BEST
GP: Confirmed US_Delaware_Sussex 3/30/2020        68    4361      305      81      241     2    89 4/20/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .989921 cc2=  .701245 lx=  6.85046 if=  57 il=  68 3/30/2020  n=  11 now=    4361 end=        944        81       241 U=    12.93 T=   79.6 p1= -78.4 p2=   462.0 ed=   110 5/11/2020   x1=  57. x2=  68. y1=  1.75 y2=   .90     
GP: Confirmed US_Delaware_Sussex 3/30/2020        68    4361      944      81      241     2   110 5/11/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .990806 cc2=  .689294 lx= 10.38046 if=  58 il=  68 3/30/2020  n=  10 now=    4361 end=      32223        81       241 U=    29.16 T=  120.2 p1= 638.9 p2=    13.5 ed=   189 7/29/2020   x1=  58. x2=  68. y1=  2.13 y2=  1.79     
GP: Confirmed US_Delaware_Sussex 3/30/2020        68    4361    -          81      241     2   189 7/29/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .988014 cc2=  .671787 lx= 10.05046 if=  59 il=  68 3/30/2020  n=   9 now=    4361 end=      23166        81       241 U=    26.23 T=  113.5 p1= 431.2 p2=    18.8 ed=   175 7/15/2020   x1=  59. x2=  68. y1=  2.08 y2=  1.73     
GP: Confirmed US_Delaware_Sussex 3/30/2020        68    4361    -          81      241     2   175 7/15/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .984634 cc2=  .651301 lx= 10.38046 if=  60 il=  68 3/30/2020  n=   8 now=    4361 end=      32223        81       241 U=    28.89 T=  119.7 p1= 638.9 p2=    13.5 ed=   187 7/27/2020   x1=  60. x2=  68. y1=  2.07 y2=  1.79     
GP: Confirmed US_Delaware_Sussex 3/30/2020        68    4361    -          81      241     2   187 7/27/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .977983 cc2=  .624430 lx= 10.38046 if=  61 il=  68 3/30/2020  n=   7 now=    4361 end=      32223        81       241 U=    31.23 T=  123.9 p1= 638.9 p2=    13.5 ed=   197 8/6/2020    x1=  61. x2=  68. y1=  2.01 y2=  1.79     
GP: Confirmed US_Delaware_Sussex 3/30/2020        68    4361    -          81      241     2   197 8/6/2020  
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .973763 cc2=  .595799 lx= 10.38046 if=  62 il=  68 3/30/2020  n=   6 now=    4361 end=      32223        81       241 U=    31.43 T=  124.2 p1= 638.9 p2=    13.5 ed=   198 8/7/2020    x1=  62. x2=  68. y1=  1.98 y2=  1.79     
GP: Confirmed US_Delaware_Sussex 3/30/2020        68    4361    -          81      241     2   198 8/7/2020  
AAA1     1 US_Delaware_Sussex Confirmed cc1=  .979035 cc2=  .570787 lx=  5.76046 if=  63 il=  68 3/30/2020  n=   5 now=    4361 end=        317        81       241 U=     8.26 T=   70.6 p1= -92.7 p2=  1375.7 ed=    90 4/21/2020   x1=  63. x2=  68. y1=   .92 y2=   .31 BEST
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .979035 cc2=  .570787 lx=  5.76146 if=  63 il=  68 3/30/2020  n=   5 now=    4361 end=        317        81       241 U=     8.26 T=   70.6 p1= -92.7 p2=  1375.7 ed=    90 4/21/2020   x1=  63. x2=  68. y1=   .92 y2=   .31 BEST
GP: Confirmed US_Delaware_Sussex 3/30/2020        68    4361      317      81      241     2    90 4/21/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .992227 cc2=  .734028 lx=  5.72046 if=  55 il=  69 3/31/2020  n=  14 now=    4361 end=        305        88        80 U=     9.17 T=   71.0 p1= -93.0 p2=  1429.8 ed=    92 4/23/2020   x1=  55. x2=  69. y1=  1.74 y2=   .22     
GP: Confirmed US_Delaware_Sussex 3/31/2020        69    4361      305      88       80     2    92 4/23/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .990519 cc2=  .723258 lx=  5.67046 if=  56 il=  69 3/31/2020  n=  13 now=    4361 end=        290        88        80 U=     8.34 T=   70.5 p1= -93.4 p2=  1503.8 ed=    90 4/21/2020   x1=  56. x2=  69. y1=  1.74 y2=   .18     
GP: Confirmed US_Delaware_Sussex 3/31/2020        69    4361      290      88       80     2    90 4/21/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .991765 cc2=  .714415 lx=  6.52046 if=  57 il=  69 3/31/2020  n=  12 now=    4361 end=        678        88        80 U=    12.30 T=   77.8 p1= -84.5 p2=   643.2 ed=   106 5/7/2020    x1=  57. x2=  69. y1=  1.69 y2=   .71     
GP: Confirmed US_Delaware_Sussex 3/31/2020        69    4361      678      88       80     2   106 5/7/2020  
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .991964 cc2=  .703288 lx=  8.77046 if=  58 il=  69 3/31/2020  n=  11 now=    4361 end=       6441        88        80 U=    23.73 T=  103.6 p1=  47.7 p2=    67.7 ed=   159 6/29/2020   x1=  58. x2=  69. y1=  1.92 y2=  1.46     
GP: Confirmed US_Delaware_Sussex 3/31/2020        69    4361     6441      88       80     2   159 6/29/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .989866 cc2=  .688354 lx=  7.83046 if=  59 il=  69 3/31/2020  n=  10 now=    4361 end=       2516        88        80 U=    18.54 T=   91.4 p1= -42.3 p2=   173.3 ed=   135 6/5/2020    x1=  59. x2=  69. y1=  1.75 y2=  1.21     
GP: Confirmed US_Delaware_Sussex 3/31/2020        69    4361     2516      88       80     2   135 6/5/2020  
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .987331 cc2=  .671103 lx= 10.38046 if=  60 il=  69 3/31/2020  n=   9 now=    4361 end=      32223        88        80 U=    30.95 T=  123.9 p1= 638.9 p2=    13.5 ed=   196 8/5/2020    x1=  60. x2=  69. y1=  2.07 y2=  1.78     
GP: Confirmed US_Delaware_Sussex 3/31/2020        69    4361    -          88       80     2   196 8/5/2020  
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .982673 cc2=  .649339 lx= 10.38046 if=  61 il=  69 3/31/2020  n=   8 now=    4361 end=      32223        88        80 U=    33.60 T=  128.7 p1= 638.9 p2=    13.5 ed=   207 8/16/2020   x1=  61. x2=  69. y1=  2.01 y2=  1.78     
GP: Confirmed US_Delaware_Sussex 3/31/2020        69    4361    -          88       80     2   207 8/16/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .978764 cc2=  .625211 lx=  6.58046 if=  62 il=  69 3/31/2020  n=   7 now=    4361 end=        720        88        80 U=    14.18 T=   79.5 p1= -83.5 p2=   605.7 ed=   113 5/14/2020   x1=  62. x2=  69. y1=  1.24 y2=   .74     
GP: Confirmed US_Delaware_Sussex 3/31/2020        69    4361      720      88       80     2   113 5/14/2020 
AAA1     1 US_Delaware_Sussex Confirmed cc1=  .985301 cc2=  .607337 lx=  4.92046 if=  63 il=  69 3/31/2020  n=   6 now=    4361 end=        137        88        80 U=     4.54 T=   65.3 p1= -96.9 p2=  3183.2 ed=    76 4/7/2020    x1=  63. x2=  69. y1=   .51 y2=  -.81 BEST
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .985301 cc2=  .607337 lx=  4.91846 if=  63 il=  69 3/31/2020  n=   6 now=    4361 end=        137        88        80 U=     4.54 T=   65.3 p1= -96.9 p2=  3183.2 ed=    76 4/7/2020    x1=  63. x2=  69. y1=   .51 y2=  -.81 BEST
GP: Confirmed US_Delaware_Sussex 3/31/2020        69    4361      137      88       80     2    76 4/7/2020  
AAA1     1 US_Delaware_Sussex Confirmed cc1=  .994498 cc2=  .586250 lx=  4.69046 if=  64 il=  69 3/31/2020  n=   5 now=    4361 end=        108        88        80 U=     2.66 T=   64.9 p1= -97.5 p2=  4038.0 ed=    71 4/2/2020    x1=  64. x2=  69. y1=   .33 y2= -1.55 BEST
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .994501 cc2=  .586250 lx=  4.69546 if=  64 il=  69 3/31/2020  n=   5 now=    4361 end=        108        88        80 U=     2.66 T=   64.9 p1= -97.5 p2=  4038.0 ed=    71 4/2/2020    x1=  64. x2=  69. y1=   .33 y2= -1.55 BEST
GP: Confirmed US_Delaware_Sussex 3/31/2020        69    4361      108      88       80     2    71 4/2/2020  
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .993601 cc2=  .743601 lx=  5.71046 if=  55 il=  70 4/1/2020   n=  15 now=    4361 end=        302       101       137 U=     9.08 T=   70.8 p1= -93.1 p2=  1444.0 ed=    92 4/23/2020   x1=  55. x2=  70. y1=  1.74 y2=   .09     
GP: Confirmed US_Delaware_Sussex 4/1/2020         70    4361      302     101      137     1    92 4/23/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .992303 cc2=  .734105 lx=  5.66046 if=  56 il=  70 4/1/2020   n=  14 now=    4361 end=        287       101       137 U=     8.29 T=   70.4 p1= -93.4 p2=  1519.5 ed=    89 4/20/2020   x1=  56. x2=  70. y1=  1.73 y2=   .04     
GP: Confirmed US_Delaware_Sussex 4/1/2020         70    4361      287     101      137     1    89 4/20/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .993242 cc2=  .725980 lx=  6.29046 if=  57 il=  70 4/1/2020   n=  13 now=    4361 end=        539       101       137 U=    11.49 T=   75.9 p1= -87.6 p2=   809.1 ed=   103 5/4/2020    x1=  57. x2=  70. y1=  1.65 y2=   .52     
GP: Confirmed US_Delaware_Sussex 4/1/2020         70    4361      539     101      137     1   103 5/4/2020  
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .993011 cc2=  .715661 lx=  7.42046 if=  58 il=  70 4/1/2020   n=  12 now=    4361 end=       1669       101       137 U=    17.95 T=   88.5 p1= -61.7 p2=   261.3 ed=   130 5/31/2020   x1=  58. x2=  70. y1=  1.70 y2=  1.03     
GP: Confirmed US_Delaware_Sussex 4/1/2020         70    4361     1669     101      137     1   130 5/31/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .991545 cc2=  .702870 lx=  6.80046 if=  59 il=  70 4/1/2020   n=  11 now=    4361 end=        898       101       137 U=    14.28 T=   81.2 p1= -79.4 p2=   485.6 ed=   114 5/15/2020   x1=  59. x2=  70. y1=  1.55 y2=   .78     
GP: Confirmed US_Delaware_Sussex 4/1/2020         70    4361      898     101      137     1   114 5/15/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .989196 cc2=  .687685 lx=  7.52046 if=  60 il=  70 4/1/2020   n=  10 now=    4361 end=       1845       101       137 U=    18.18 T=   89.4 p1= -57.7 p2=   236.4 ed=   132 6/2/2020    x1=  60. x2=  70. y1=  1.62 y2=  1.07     
GP: Confirmed US_Delaware_Sussex 4/1/2020         70    4361     1845     101      137     1   132 6/2/2020  
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .985569 cc2=  .669341 lx=  7.62046 if=  61 il=  70 4/1/2020   n=   9 now=    4361 end=       2039       101       137 U=    19.84 T=   91.8 p1= -53.2 p2=   213.9 ed=   138 6/8/2020    x1=  61. x2=  70. y1=  1.55 y2=  1.10     
GP: Confirmed US_Delaware_Sussex 4/1/2020         70    4361     2039     101      137     1   138 6/8/2020  
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .984727 cc2=  .651394 lx=  5.43046 if=  62 il=  70 4/1/2020   n=   8 now=    4361 end=        228       101       137 U=     7.73 T=   68.4 p1= -94.8 p2=  1912.7 ed=    86 4/17/2020   x1=  62. x2=  70. y1=   .83 y2=  -.20     
GP: Confirmed US_Delaware_Sussex 4/1/2020         70    4361      228     101      137     1    86 4/17/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .990052 cc2=  .636498 lx=  5.04046 if=  63 il=  70 4/1/2020   n=   7 now=    4361 end=        154       101       137 U=     4.89 T=   65.8 p1= -96.5 p2=  2831.8 ed=    77 4/8/2020    x1=  63. x2=  70. y1=   .58 y2=  -.85     
GP: Confirmed US_Delaware_Sussex 4/1/2020         70    4361      154     101      137     1    77 4/8/2020  
AAA1     1 US_Delaware_Sussex Confirmed cc1=  .994737 cc2=  .616772 lx=  4.90046 if=  64 il=  70 4/1/2020   n=   6 now=    4361 end=        134       101       137 U=     3.47 T=   65.6 p1= -96.9 p2=  3254.5 ed=    73 4/4/2020    x1=  64. x2=  70. y1=   .47 y2= -1.25 BEST
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .994737 cc2=  .616772 lx=  4.89846 if=  64 il=  70 4/1/2020   n=   6 now=    4361 end=        134       101       137 U=     3.47 T=   65.6 p1= -96.9 p2=  3254.5 ed=    73 4/4/2020    x1=  64. x2=  70. y1=   .47 y2= -1.25 BEST
GP: Confirmed US_Delaware_Sussex 4/1/2020         70    4361      134     101      137     1    73 4/4/2020  
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .994282 cc2=  .751746 lx=  5.58046 if=  55 il=  71 4/2/2020   n=  16 now=    4361 end=        265       105       123 U=     8.91 T=   70.3 p1= -93.9 p2=  1645.7 ed=    91 4/22/2020   x1=  55. x2=  71. y1=  1.72 y2=  -.08     
GP: Confirmed US_Delaware_Sussex 4/2/2020         71    4361      265     105      123     1    91 4/22/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .993239 cc2=  .743239 lx=  5.53046 if=  56 il=  71 4/2/2020   n=  15 now=    4361 end=        252       105       123 U=     8.14 T=   69.9 p1= -94.2 p2=  1730.6 ed=    89 4/20/2020   x1=  56. x2=  71. y1=  1.71 y2=  -.13     
