TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       21533.00000        9.97734
TAB:  US_Michigan_Wayne Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Deaths    US_Michigan_Wayne 5/19/2020       118    2651     2447    2275     2448    30   114 5/15/2020 
AAA1     1 US_Michigan_Wayne Deaths    cc1=  .999358 cc2=  .870259 lx=  7.80269 if=  59 il= 118 5/19/2020  n=  59 now=    2651 end=       2447      2275      2448 U=    12.63 T=   84.9 p1=  -7.7 p2=   108.3 ed=   114 5/15/2020   x1=  59. x2= 118. y1=  2.05 y2= -2.62 BEST
AAA2     1 US_Michigan_Wayne Deaths    cc1=  .999362 cc2=  .870259 lx=  7.80069 if=  59 il= 118 5/19/2020  n=  59 now=    2651 end=       2447      2275      2448 U=    12.63 T=   84.9 p1=  -7.7 p2=   108.3 ed=   114 5/15/2020   x1=  59. x2= 118. y1=  2.05 y2= -2.62 BEST
GP: Deaths    US_Michigan_Wayne 5/19/2020       118    2651     2447    2275     2448    30   114 5/15/2020 
AAA1     1 US_Michigan_Wayne Deaths    cc1=  .999478 cc2=  .869289 lx=  7.80269 if=  60 il= 118 5/19/2020  n=  58 now=    2651 end=       2447      2275      2448 U=    13.06 T=   83.8 p1=  -7.7 p2=   108.3 ed=   114 5/15/2020   x1=  60. x2= 118. y1=  1.82 y2= -2.62 BEST
AAA2     1 US_Michigan_Wayne Deaths    cc1=  .999478 cc2=  .869289 lx=  7.80369 if=  60 il= 118 5/19/2020  n=  58 now=    2651 end=       2447      2275      2448 U=    13.06 T=   83.8 p1=  -7.7 p2=   108.3 ed=   114 5/15/2020   x1=  60. x2= 118. y1=  1.82 y2= -2.62 BEST
GP: Deaths    US_Michigan_Wayne 5/19/2020       118    2651     2447    2275     2448    30   114 5/15/2020 
AAA1     1 US_Michigan_Wayne Deaths    cc1=  .999453 cc2=  .868146 lx=  7.80269 if=  61 il= 118 5/19/2020  n=  57 now=    2651 end=       2447      2275      2448 U=    13.07 T=   83.8 p1=  -7.7 p2=   108.3 ed=   114 5/15/2020   x1=  61. x2= 118. y1=  1.74 y2= -2.62 BEST
AAA2     1 US_Michigan_Wayne Deaths    cc1=  .999454 cc2=  .868146 lx=  7.80369 if=  61 il= 118 5/19/2020  n=  57 now=    2651 end=       2447      2275      2448 U=    13.07 T=   83.8 p1=  -7.7 p2=   108.3 ed=   114 5/15/2020   x1=  61. x2= 118. y1=  1.74 y2= -2.62 BEST
GP: Deaths    US_Michigan_Wayne 5/19/2020       118    2651     2447    2275     2448    30   114 5/15/2020 
AAA1     1 US_Michigan_Wayne Deaths    cc1=  .999425 cc2=  .866972 lx=  7.80269 if=  62 il= 118 5/19/2020  n=  56 now=    2651 end=       2447      2275      2448 U=    13.10 T=   83.7 p1=  -7.7 p2=   108.3 ed=   114 5/15/2020   x1=  62. x2= 118. y1=  1.66 y2= -2.62 BEST
AAA2     1 US_Michigan_Wayne Deaths    cc1=  .999427 cc2=  .866972 lx=  7.80469 if=  62 il= 118 5/19/2020  n=  56 now=    2651 end=       2447      2275      2448 U=    13.10 T=   83.7 p1=  -7.7 p2=   108.3 ed=   114 5/15/2020   x1=  62. x2= 118. y1=  1.66 y2= -2.62 BEST
GP: Deaths    US_Michigan_Wayne 5/19/2020       118    2651     2447    2275     2448    30   114 5/15/2020 
AAA1     1 US_Michigan_Wayne Deaths    cc1=  .999394 cc2=  .865763 lx=  7.80269 if=  63 il= 118 5/19/2020  n=  55 now=    2651 end=       2447      2275      2448 U=    13.16 T=   83.5 p1=  -7.7 p2=   108.3 ed=   114 5/15/2020   x1=  63. x2= 118. y1=  1.56 y2= -2.62 BEST
AAA2     1 US_Michigan_Wayne Deaths    cc1=  .999396 cc2=  .865763 lx=  7.80469 if=  63 il= 118 5/19/2020  n=  55 now=    2651 end=       2447      2275      2448 U=    13.16 T=   83.5 p1=  -7.7 p2=   108.3 ed=   114 5/15/2020   x1=  63. x2= 118. y1=  1.56 y2= -2.62 BEST
GP: Deaths    US_Michigan_Wayne 5/19/2020       118    2651     2447    2275     2448    30   114 5/15/2020 
AAA1     1 US_Michigan_Wayne Deaths    cc1=  .999362 cc2=  .864522 lx=  7.80269 if=  64 il= 118 5/19/2020  n=  54 now=    2651 end=       2447      2275      2448 U=    13.07 T=   83.8 p1=  -7.7 p2=   108.3 ed=   114 5/15/2020   x1=  64. x2= 118. y1=  1.51 y2= -2.62 BEST
AAA2     1 US_Michigan_Wayne Deaths    cc1=  .999364 cc2=  .864522 lx=  7.80469 if=  64 il= 118 5/19/2020  n=  54 now=    2651 end=       2447      2275      2448 U=    13.07 T=   83.8 p1=  -7.7 p2=   108.3 ed=   114 5/15/2020   x1=  64. x2= 118. y1=  1.51 y2= -2.62 BEST
GP: Deaths    US_Michigan_Wayne 5/19/2020       118    2651     2447    2275     2448    30   114 5/15/2020 
AAA1     1 US_Michigan_Wayne Deaths    cc1=  .999327 cc2=  .863244 lx=  7.80269 if=  65 il= 118 5/19/2020  n=  53 now=    2651 end=       2447      2275      2448 U=    13.08 T=   83.7 p1=  -7.7 p2=   108.3 ed=   114 5/15/2020   x1=  65. x2= 118. y1=  1.43 y2= -2.62 BEST
AAA2     1 US_Michigan_Wayne Deaths    cc1=  .999330 cc2=  .863244 lx=  7.80469 if=  65 il= 118 5/19/2020  n=  53 now=    2651 end=       2447      2275      2448 U=    13.08 T=   83.7 p1=  -7.7 p2=   108.3 ed=   114 5/15/2020   x1=  65. x2= 118. y1=  1.43 y2= -2.62 BEST
GP: Deaths    US_Michigan_Wayne 5/19/2020       118    2651     2447    2275     2448    30   114 5/15/2020 
AAA1     1 US_Michigan_Wayne Deaths    cc1=  .999288 cc2=  .861928 lx=  7.80269 if=  66 il= 118 5/19/2020  n=  52 now=    2651 end=       2447      2275      2448 U=    13.01 T=   83.9 p1=  -7.7 p2=   108.3 ed=   114 5/15/2020   x1=  66. x2= 118. y1=  1.38 y2= -2.62 BEST
AAA2     1 US_Michigan_Wayne Deaths    cc1=  .999291 cc2=  .861928 lx=  7.80469 if=  66 il= 118 5/19/2020  n=  52 now=    2651 end=       2447      2275      2448 U=    13.01 T=   83.9 p1=  -7.7 p2=   108.3 ed=   114 5/15/2020   x1=  66. x2= 118. y1=  1.38 y2= -2.62 BEST
GP: Deaths    US_Michigan_Wayne 5/19/2020       118    2651     2447    2275     2448    30   114 5/15/2020 
AAA1     1 US_Michigan_Wayne Deaths    cc1=  .999252 cc2=  .860577 lx=  7.80269 if=  67 il= 118 5/19/2020  n=  51 now=    2651 end=       2447      2275      2448 U=    12.92 T=   84.2 p1=  -7.7 p2=   108.3 ed=   114 5/15/2020   x1=  67. x2= 118. y1=  1.33 y2= -2.62 BEST
AAA2     1 US_Michigan_Wayne Deaths    cc1=  .999258 cc2=  .860577 lx=  7.80569 if=  67 il= 118 5/19/2020  n=  51 now=    2651 end=       2447      2275      2448 U=    12.92 T=   84.2 p1=  -7.7 p2=   108.3 ed=   114 5/15/2020   x1=  67. x2= 118. y1=  1.33 y2= -2.62 BEST
GP: Deaths    US_Michigan_Wayne 5/19/2020       118    2651     2447    2275     2448    30   114 5/15/2020 
AAA1     1 US_Michigan_Wayne Deaths    cc1=  .999231 cc2=  .859203 lx=  7.80269 if=  68 il= 118 5/19/2020  n=  50 now=    2651 end=       2447      2275      2448 U=    13.03 T=   83.9 p1=  -7.7 p2=   108.3 ed=   114 5/15/2020   x1=  68. x2= 118. y1=  1.22 y2= -2.62 BEST
AAA2     1 US_Michigan_Wayne Deaths    cc1=  .999245 cc2=  .859203 lx=  7.80669 if=  68 il= 118 5/19/2020  n=  50 now=    2651 end=       2447      2275      2448 U=    13.03 T=   83.9 p1=  -7.7 p2=   108.3 ed=   114 5/15/2020   x1=  68. x2= 118. y1=  1.22 y2= -2.62 BEST
GP: Deaths    US_Michigan_Wayne 5/19/2020       118    2651     2447    2275     2448    30   114 5/15/2020 
AAA2     1 US_Michigan_Wayne Deaths    cc1=  .999191 cc2=  .857769 lx=  7.81269 if=  69 il= 118 5/19/2020  n=  49 now=    2651 end=       2471      2275      2448 U=    13.62 T=   84.1 p1=  -6.8 p2=   107.3 ed=   116 5/17/2020   x1=  69. x2= 118. y1=  1.11 y2= -2.49     
GP: Deaths    US_Michigan_Wayne 5/19/2020       118    2651     2471    2275     2448    30   116 5/17/2020 
AAA1     1 US_Michigan_Wayne Deaths    cc1=  .999141 cc2=  .856284 lx=  7.80269 if=  70 il= 118 5/19/2020  n=  48 now=    2651 end=       2447      2275      2448 U=    13.14 T=   83.6 p1=  -7.7 p2=   108.3 ed=   114 5/15/2020   x1=  70. x2= 118. y1=  1.04 y2= -2.62 BEST
AAA2     1 US_Michigan_Wayne Deaths    cc1=  .999159 cc2=  .856284 lx=  7.80769 if=  70 il= 118 5/19/2020  n=  48 now=    2651 end=       2447      2275      2448 U=    13.14 T=   83.6 p1=  -7.7 p2=   108.3 ed=   114 5/15/2020   x1=  70. x2= 118. y1=  1.04 y2= -2.62 BEST
GP: Deaths    US_Michigan_Wayne 5/19/2020       118    2651     2447    2275     2448    30   114 5/15/2020 
AAA1     1 US_Michigan_Wayne Deaths    cc1=  .999088 cc2=  .854750 lx=  7.80269 if=  71 il= 118 5/19/2020  n=  47 now=    2651 end=       2447      2275      2448 U=    13.25 T=   83.3 p1=  -7.7 p2=   108.3 ed=   114 5/15/2020   x1=  71. x2= 118. y1=   .93 y2= -2.62 BEST
AAA2     1 US_Michigan_Wayne Deaths    cc1=  .999105 cc2=  .854750 lx=  7.80769 if=  71 il= 118 5/19/2020  n=  47 now=    2651 end=       2447      2275      2448 U=    13.25 T=   83.3 p1=  -7.7 p2=   108.3 ed=   114 5/15/2020   x1=  71. x2= 118. y1=   .93 y2= -2.62 BEST
GP: Deaths    US_Michigan_Wayne 5/19/2020       118    2651     2447    2275     2448    30   114 5/15/2020 
AAA1     1 US_Michigan_Wayne Deaths    cc1=  .999053 cc2=  .853188 lx=  7.80269 if=  72 il= 118 5/19/2020  n=  46 now=    2651 end=       2447      2275      2448 U=    13.17 T=   83.5 p1=  -7.7 p2=   108.3 ed=   114 5/15/2020   x1=  72. x2= 118. y1=   .87 y2= -2.62 BEST
AAA2     1 US_Michigan_Wayne Deaths    cc1=  .999064 cc2=  .853188 lx=  7.80669 if=  72 il= 118 5/19/2020  n=  46 now=    2651 end=       2447      2275      2448 U=    13.17 T=   83.5 p1=  -7.7 p2=   108.3 ed=   114 5/15/2020   x1=  72. x2= 118. y1=   .87 y2= -2.62 BEST
GP: Deaths    US_Michigan_Wayne 5/19/2020       118    2651     2447    2275     2448    30   114 5/15/2020 
AAA1     1 US_Michigan_Wayne Deaths    cc1=  .999002 cc2=  .851560 lx=  7.80269 if=  73 il= 118 5/19/2020  n=  45 now=    2651 end=       2447      2275      2448 U=    13.08 T=   83.7 p1=  -7.7 p2=   108.3 ed=   114 5/15/2020   x1=  73. x2= 118. y1=   .82 y2= -2.62 BEST
AAA2     1 US_Michigan_Wayne Deaths    cc1=  .999010 cc2=  .851560 lx=  7.80569 if=  73 il= 118 5/19/2020  n=  45 now=    2651 end=       2447      2275      2448 U=    13.08 T=   83.7 p1=  -7.7 p2=   108.3 ed=   114 5/15/2020   x1=  73. x2= 118. y1=   .82 y2= -2.62 BEST
GP: Deaths    US_Michigan_Wayne 5/19/2020       118    2651     2447    2275     2448    30   114 5/15/2020 
AAA1     1 US_Michigan_Wayne Deaths    cc1=  .998937 cc2=  .849865 lx=  7.80269 if=  74 il= 118 5/19/2020  n=  44 now=    2651 end=       2447      2275      2448 U=    13.05 T=   83.8 p1=  -7.7 p2=   108.3 ed=   114 5/15/2020   x1=  74. x2= 118. y1=   .75 y2= -2.62 BEST
AAA2     1 US_Michigan_Wayne Deaths    cc1=  .998943 cc2=  .849865 lx=  7.80569 if=  74 il= 118 5/19/2020  n=  44 now=    2651 end=       2447      2275      2448 U=    13.05 T=   83.8 p1=  -7.7 p2=   108.3 ed=   114 5/15/2020   x1=  74. x2= 118. y1=   .75 y2= -2.62 BEST
GP: Deaths    US_Michigan_Wayne 5/19/2020       118    2651     2447    2275     2448    30   114 5/15/2020 
AAA1     1 US_Michigan_Wayne Deaths    cc1=  .998863 cc2=  .848108 lx=  7.80269 if=  75 il= 118 5/19/2020  n=  43 now=    2651 end=       2447      2275      2448 U=    13.07 T=   83.8 p1=  -7.7 p2=   108.3 ed=   114 5/15/2020   x1=  75. x2= 118. y1=   .67 y2= -2.62 BEST
AAA2     1 US_Michigan_Wayne Deaths    cc1=  .998869 cc2=  .848108 lx=  7.80569 if=  75 il= 118 5/19/2020  n=  43 now=    2651 end=       2447      2275      2448 U=    13.07 T=   83.8 p1=  -7.7 p2=   108.3 ed=   114 5/15/2020   x1=  75. x2= 118. y1=   .67 y2= -2.62 BEST
GP: Deaths    US_Michigan_Wayne 5/19/2020       118    2651     2447    2275     2448    30   114 5/15/2020 
AAA1     1 US_Michigan_Wayne Deaths    cc1=  .998786 cc2=  .846287 lx=  7.80269 if=  76 il= 118 5/19/2020  n=  42 now=    2651 end=       2447      2275      2448 U=    13.09 T=   83.7 p1=  -7.7 p2=   108.3 ed=   114 5/15/2020   x1=  76. x2= 118. y1=   .59 y2= -2.62 BEST
AAA2     1 US_Michigan_Wayne Deaths    cc1=  .998790 cc2=  .846287 lx=  7.80469 if=  76 il= 118 5/19/2020  n=  42 now=    2651 end=       2447      2275      2448 U=    13.09 T=   83.7 p1=  -7.7 p2=   108.3 ed=   114 5/15/2020   x1=  76. x2= 118. y1=   .59 y2= -2.62 BEST
GP: Deaths    US_Michigan_Wayne 5/19/2020       118    2651     2447    2275     2448    30   114 5/15/2020 
AAA1     1 US_Michigan_Wayne Deaths    cc1=  .998706 cc2=  .844402 lx=  7.80269 if=  77 il= 118 5/19/2020  n=  41 now=    2651 end=       2447      2275      2448 U=    13.02 T=   83.9 p1=  -7.7 p2=   108.3 ed=   114 5/15/2020   x1=  77. x2= 118. y1=   .53 y2= -2.62 BEST
AAA2     1 US_Michigan_Wayne Deaths    cc1=  .998708 cc2=  .844402 lx=  7.80469 if=  77 il= 118 5/19/2020  n=  41 now=    2651 end=       2447      2275      2448 U=    13.02 T=   83.9 p1=  -7.7 p2=   108.3 ed=   114 5/15/2020   x1=  77. x2= 118. y1=   .53 y2= -2.62 BEST
GP: Deaths    US_Michigan_Wayne 5/19/2020       118    2651     2447    2275     2448    30   114 5/15/2020 
AAA1     1 US_Michigan_Wayne Deaths    cc1=  .998610 cc2=  .842436 lx=  7.80269 if=  78 il= 118 5/19/2020  n=  40 now=    2651 end=       2447      2275      2448 U=    13.01 T=   84.0 p1=  -7.7 p2=   108.3 ed=   114 5/15/2020   x1=  78. x2= 118. y1=   .46 y2= -2.62 BEST
AAA2     1 US_Michigan_Wayne Deaths    cc1=  .998612 cc2=  .842436 lx=  7.80369 if=  78 il= 118 5/19/2020  n=  40 now=    2651 end=       2447      2275      2448 U=    13.01 T=   84.0 p1=  -7.7 p2=   108.3 ed=   114 5/15/2020   x1=  78. x2= 118. y1=   .46 y2= -2.62 BEST
GP: Deaths    US_Michigan_Wayne 5/19/2020       118    2651     2447    2275     2448    30   114 5/15/2020 
AAA1     1 US_Michigan_Wayne Deaths    cc1=  .998505 cc2=  .840391 lx=  7.80269 if=  79 il= 118 5/19/2020  n=  39 now=    2651 end=       2447      2275      2448 U=    13.23 T=   83.4 p1=  -7.7 p2=   108.3 ed=   114 5/15/2020   x1=  79. x2= 118. y1=   .33 y2= -2.62 BEST
AAA2     1 US_Michigan_Wayne Deaths    cc1=  .998506 cc2=  .840391 lx=  7.80369 if=  79 il= 118 5/19/2020  n=  39 now=    2651 end=       2447      2275      2448 U=    13.23 T=   83.4 p1=  -7.7 p2=   108.3 ed=   114 5/15/2020   x1=  79. x2= 118. y1=   .33 y2= -2.62 BEST
GP: Deaths    US_Michigan_Wayne 5/19/2020       118    2651     2447    2275     2448    30   114 5/15/2020 
AAA1     1 US_Michigan_Wayne Deaths    cc1=  .998469 cc2=  .838341 lx=  7.80269 if=  80 il= 118 5/19/2020  n=  38 now=    2651 end=       2447      2275      2448 U=    13.11 T=   83.7 p1=  -7.7 p2=   108.3 ed=   114 5/15/2020   x1=  80. x2= 118. y1=   .28 y2= -2.62 BEST
AAA2     1 US_Michigan_Wayne Deaths    cc1=  .998470 cc2=  .838341 lx=  7.80169 if=  80 il= 118 5/19/2020  n=  38 now=    2651 end=       2447      2275      2448 U=    13.11 T=   83.7 p1=  -7.7 p2=   108.3 ed=   114 5/15/2020   x1=  80. x2= 118. y1=   .28 y2= -2.62 BEST
GP: Deaths    US_Michigan_Wayne 5/19/2020       118    2651     2447    2275     2448    30   114 5/15/2020 
AAA1     1 US_Michigan_Wayne Deaths    cc1=  .998390 cc2=  .836169 lx=  7.80269 if=  81 il= 118 5/19/2020  n=  37 now=    2651 end=       2447      2275      2448 U=    13.04 T=   83.9 p1=  -7.7 p2=   108.3 ed=   114 5/15/2020   x1=  81. x2= 118. y1=   .22 y2= -2.62 BEST
AAA2     1 US_Michigan_Wayne Deaths    cc1=  .998398 cc2=  .836169 lx=  7.79969 if=  81 il= 118 5/19/2020  n=  37 now=    2651 end=       2447      2275      2448 U=    13.04 T=   83.9 p1=  -7.7 p2=   108.3 ed=   114 5/15/2020   x1=  81. x2= 118. y1=   .22 y2= -2.62 BEST
GP: Deaths    US_Michigan_Wayne 5/19/2020       118    2651     2447    2275     2448    30   114 5/15/2020 
AAA1     1 US_Michigan_Wayne Deaths    cc1=  .998285 cc2=  .833886 lx=  7.80269 if=  82 il= 118 5/19/2020  n=  36 now=    2651 end=       2447      2275      2448 U=    12.98 T=   84.0 p1=  -7.7 p2=   108.3 ed=   114 5/15/2020   x1=  82. x2= 118. y1=   .16 y2= -2.62 BEST
AAA2     1 US_Michigan_Wayne Deaths    cc1=  .998303 cc2=  .833886 lx=  7.79869 if=  82 il= 118 5/19/2020  n=  36 now=    2651 end=       2447      2275      2448 U=    12.98 T=   84.0 p1=  -7.7 p2=   108.3 ed=   114 5/15/2020   x1=  82. x2= 118. y1=   .16 y2= -2.62 BEST
GP: Deaths    US_Michigan_Wayne 5/19/2020       118    2651     2447    2275     2448    30   114 5/15/2020 
AAA2     1 US_Michigan_Wayne Deaths    cc1=  .998163 cc2=  .831496 lx=  7.79269 if=  83 il= 118 5/19/2020  n=  35 now=    2651 end=       2422      2275      2448 U=    12.30 T=   84.0 p1=  -8.6 p2=   109.5 ed=   113 5/14/2020   x1=  83. x2= 118. y1=   .08 y2= -2.77     
GP: Deaths    US_Michigan_Wayne 5/19/2020       118    2651     2422    2275     2448    30   113 5/14/2020 
AAA2     1 US_Michigan_Wayne Deaths    cc1=  .998042 cc2=  .829011 lx=  7.79269 if=  84 il= 118 5/19/2020  n=  34 now=    2651 end=       2422      2275      2448 U=    12.26 T=   84.1 p1=  -8.6 p2=   109.5 ed=   113 5/14/2020   x1=  84. x2= 118. y1=   .01 y2= -2.77     
GP: Deaths    US_Michigan_Wayne 5/19/2020       118    2651     2422    2275     2448    30   113 5/14/2020 
AAA2     1 US_Michigan_Wayne Deaths    cc1=  .997905 cc2=  .826406 lx=  7.79269 if=  85 il= 118 5/19/2020  n=  33 now=    2651 end=       2422      2275      2448 U=    12.30 T=   84.0 p1=  -8.6 p2=   109.5 ed=   113 5/14/2020   x1=  85. x2= 118. y1=  -.08 y2= -2.77     
GP: Deaths    US_Michigan_Wayne 5/19/2020       118    2651     2422    2275     2448    30   113 5/14/2020 
AAA2     1 US_Michigan_Wayne Deaths    cc1=  .997795 cc2=  .823717 lx=  7.79269 if=  86 il= 118 5/19/2020  n=  32 now=    2651 end=       2422      2275      2448 U=    12.34 T=   83.9 p1=  -8.6 p2=   109.5 ed=   112 5/13/2020   x1=  86. x2= 118. y1=  -.17 y2= -2.77     
GP: Deaths    US_Michigan_Wayne 5/19/2020       118    2651     2422    2275     2448    30   112 5/13/2020 
AAA2     1 US_Michigan_Wayne Deaths    cc1=  .997748 cc2=  .820972 lx=  7.79269 if=  87 il= 118 5/19/2020  n=  31 now=    2651 end=       2422      2275      2448 U=    12.09 T=   84.6 p1=  -8.6 p2=   109.5 ed=   113 5/14/2020   x1=  87. x2= 118. y1=  -.20 y2= -2.77     
GP: Deaths    US_Michigan_Wayne 5/19/2020       118    2651     2422    2275     2448    30   113 5/14/2020 
AAA2     1 US_Michigan_Wayne Deaths    cc1=  .997556 cc2=  .817951 lx=  7.79269 if=  88 il= 118 5/19/2020  n=  30 now=    2651 end=       2422      2275      2448 U=    11.97 T=   84.9 p1=  -8.6 p2=   109.5 ed=   113 5/14/2020   x1=  88. x2= 118. y1=  -.26 y2= -2.77     
GP: Deaths    US_Michigan_Wayne 5/19/2020       118    2651     2422    2275     2448    30   113 5/14/2020 
AAA2     1 US_Michigan_Wayne Deaths    cc1=  .997308 cc2=  .814733 lx=  7.79269 if=  89 il= 118 5/19/2020  n=  29 now=    2651 end=       2422      2275      2448 U=    11.72 T=   85.6 p1=  -8.6 p2=   109.5 ed=   113 5/14/2020   x1=  89. x2= 118. y1=  -.29 y2= -2.77     
GP: Deaths    US_Michigan_Wayne 5/19/2020       118    2651     2422    2275     2448    30   113 5/14/2020 
AAA2     1 US_Michigan_Wayne Deaths    cc1=  .997070 cc2=  .811375 lx=  7.79269 if=  90 il= 118 5/19/2020  n=  28 now=    2651 end=       2422      2275      2448 U=    11.32 T=   86.7 p1=  -8.6 p2=   109.5 ed=   113 5/14/2020   x1=  90. x2= 118. y1=  -.29 y2= -2.77     
GP: Deaths    US_Michigan_Wayne 5/19/2020       118    2651     2422    2275     2448    30   113 5/14/2020 
AAA1     1 US_Michigan_Wayne Deaths    cc1=  .997475 cc2=  .808493 lx=  7.80269 if=  91 il= 118 5/19/2020  n=  27 now=    2651 end=       2447      2275      2448 U=    12.64 T=   84.9 p1=  -7.7 p2=   108.3 ed=   114 5/15/2020   x1=  91. x2= 118. y1=  -.48 y2= -2.62 BEST
AAA2     1 US_Michigan_Wayne Deaths    cc1=  .997505 cc2=  .808493 lx=  7.79769 if=  91 il= 118 5/19/2020  n=  27 now=    2651 end=       2447      2275      2448 U=    12.64 T=   84.9 p1=  -7.7 p2=   108.3 ed=   114 5/15/2020   x1=  91. x2= 118. y1=  -.48 y2= -2.62 BEST
GP: Deaths    US_Michigan_Wayne 5/19/2020       118    2651     2447    2275     2448    30   114 5/15/2020 
AAA1     1 US_Michigan_Wayne Deaths    cc1=  .997226 cc2=  .804776 lx=  7.80269 if=  92 il= 118 5/19/2020  n=  26 now=    2651 end=       2447      2275      2448 U=    12.74 T=   84.6 p1=  -7.7 p2=   108.3 ed=   114 5/15/2020   x1=  92. x2= 118. y1=  -.58 y2= -2.62 BEST
AAA2     1 US_Michigan_Wayne Deaths    cc1=  .997242 cc2=  .804776 lx=  7.79869 if=  92 il= 118 5/19/2020  n=  26 now=    2651 end=       2447      2275      2448 U=    12.74 T=   84.6 p1=  -7.7 p2=   108.3 ed=   114 5/15/2020   x1=  92. x2= 118. y1=  -.58 y2= -2.62 BEST
GP: Deaths    US_Michigan_Wayne 5/19/2020       118    2651     2447    2275     2448    30   114 5/15/2020 
AAA1     1 US_Michigan_Wayne Deaths    cc1=  .996898 cc2=  .800782 lx=  7.80269 if=  93 il= 118 5/19/2020  n=  25 now=    2651 end=       2447      2275      2448 U=    12.63 T=   84.9 p1=  -7.7 p2=   108.3 ed=   114 5/15/2020   x1=  93. x2= 118. y1=  -.64 y2= -2.62 BEST
AAA2     1 US_Michigan_Wayne Deaths    cc1=  .996912 cc2=  .800782 lx=  7.79969 if=  93 il= 118 5/19/2020  n=  25 now=    2651 end=       2447      2275      2448 U=    12.63 T=   84.9 p1=  -7.7 p2=   108.3 ed=   114 5/15/2020   x1=  93. x2= 118. y1=  -.64 y2= -2.62 BEST
GP: Deaths    US_Michigan_Wayne 5/19/2020       118    2651     2447    2275     2448    30   114 5/15/2020 
AAA1     1 US_Michigan_Wayne Deaths    cc1=  .996555 cc2=  .796555 lx=  7.80269 if=  94 il= 118 5/19/2020  n=  24 now=    2651 end=       2447      2275      2448 U=    12.12 T=   86.3 p1=  -7.7 p2=   108.3 ed=   114 5/15/2020   x1=  94. x2= 118. y1=  -.64 y2= -2.62 BEST
AAA2     1 US_Michigan_Wayne Deaths    cc1=  .996558 cc2=  .796555 lx=  7.80069 if=  94 il= 118 5/19/2020  n=  24 now=    2651 end=       2447      2275      2448 U=    12.12 T=   86.3 p1=  -7.7 p2=   108.3 ed=   114 5/15/2020   x1=  94. x2= 118. y1=  -.64 y2= -2.62 BEST
GP: Deaths    US_Michigan_Wayne 5/19/2020       118    2651     2447    2275     2448    30   114 5/15/2020 
AAA2     1 US_Michigan_Wayne Deaths    cc1=  .997244 cc2=  .793120 lx=  7.81269 if=  95 il= 118 5/19/2020  n=  23 now=    2651 end=       2471      2275      2448 U=    13.65 T=   84.0 p1=  -6.8 p2=   107.3 ed=   116 5/17/2020   x1=  95. x2= 118. y1=  -.80 y2= -2.49     
GP: Deaths    US_Michigan_Wayne 5/19/2020       118    2651     2471    2275     2448    30   116 5/17/2020 
AAA2     1 US_Michigan_Wayne Deaths    cc1=  .996911 cc2=  .788396 lx=  7.82269 if=  96 il= 118 5/19/2020  n=  22 now=    2651 end=       2496      2275      2448 U=    14.34 T=   83.9 p1=  -5.8 p2=   106.2 ed=   117 5/18/2020   x1=  96. x2= 118. y1=  -.84 y2= -2.38     
GP: Deaths    US_Michigan_Wayne 5/19/2020       118    2651     2496    2275     2448    30   117 5/18/2020 
AAA2     1 US_Michigan_Wayne Deaths    cc1=  .996665 cc2=  .783465 lx=  7.82269 if=  97 il= 118 5/19/2020  n=  21 now=    2651 end=       2496      2275      2448 U=    14.52 T=   83.5 p1=  -5.8 p2=   106.2 ed=   117 5/18/2020   x1=  97. x2= 118. y1=  -.93 y2= -2.38     
GP: Deaths    US_Michigan_Wayne 5/19/2020       118    2651     2496    2275     2448    30   117 5/18/2020 
AAA2     1 US_Michigan_Wayne Deaths    cc1=  .996257 cc2=  .778039 lx=  7.83269 if=  98 il= 118 5/19/2020  n=  20 now=    2651 end=       2521      2275      2448 U=    15.36 T=   83.1 p1=  -4.9 p2=   105.2 ed=   119 5/20/2020   x1=  98. x2= 118. y1=  -.97 y2= -2.27     
GP: Deaths    US_Michigan_Wayne 5/19/2020       118    2651     2521    2275     2448    30   119 5/20/2020 
AAA2     1 US_Michigan_Wayne Deaths    cc1=  .995802 cc2=  .772195 lx=  7.84269 if=  99 il= 118 5/19/2020  n=  19 now=    2651 end=       2547      2275      2448 U=    16.50 T=   82.0 p1=  -3.9 p2=   104.1 ed=   120 5/21/2020   x1=  99. x2= 118. y1= -1.03 y2= -2.18     
GP: Deaths    US_Michigan_Wayne 5/19/2020       118    2651     2547    2275     2448    30   120 5/21/2020 
AAA2     1 US_Michigan_Wayne Deaths    cc1=  .995117 cc2=  .765701 lx=  7.84269 if= 100 il= 118 5/19/2020  n=  18 now=    2651 end=       2547      2275      2448 U=    16.08 T=   82.9 p1=  -3.9 p2=   104.1 ed=   120 5/21/2020   x1= 100. x2= 118. y1= -1.06 y2= -2.18     
GP: Deaths    US_Michigan_Wayne 5/19/2020       118    2651     2547    2275     2448    30   120 5/21/2020 
AAA2     1 US_Michigan_Wayne Deaths    cc1=  .994832 cc2=  .759129 lx=  7.86269 if= 101 il= 118 5/19/2020  n=  17 now=    2651 end=       2598      2275      2448 U=    19.25 T=   79.2 p1=  -2.0 p2=   102.0 ed=   124 5/25/2020   x1= 101. x2= 118. y1= -1.13 y2= -2.02     
