TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        4046.00000        8.30548
TAB:  Luxembourg Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Luxembourg Confirmed cc1=  .994906 cc2=  .870871 lx=  8.28548 if=  52 il= 116 5/17/2020  n=  64 now=    4046 end=       3965      3945      3961 U=     9.53 T=   66.0 p1=  -2.0 p2=   102.0 ed=    88 4/19/2020   x1=  52. x2= 116. y1=  1.47 y2= -5.24 BEST
GP: Confirmed Luxembourg 5/17/2020       116    4046     3965    3945     3961    36    88 4/19/2020 
AAA1     1 Luxembourg Confirmed cc1=  .994880 cc2=  .869880 lx=  8.28548 if=  53 il= 116 5/17/2020  n=  63 now=    4046 end=       3965      3945      3961 U=     9.43 T=   66.6 p1=  -2.0 p2=   102.0 ed=    88 4/19/2020   x1=  53. x2= 116. y1=  1.44 y2= -5.24 BEST
AAA2     1 Luxembourg Confirmed cc1=  .994880 cc2=  .869880 lx=  8.28548 if=  53 il= 116 5/17/2020  n=  63 now=    4046 end=       3965      3945      3961 U=     9.43 T=   66.6 p1=  -2.0 p2=   102.0 ed=    88 4/19/2020   x1=  53. x2= 116. y1=  1.44 y2= -5.24 BEST
GP: Confirmed Luxembourg 5/17/2020       116    4046     3965    3945     3961    36    88 4/19/2020 
AAA1     1 Luxembourg Confirmed cc1=  .995011 cc2=  .869023 lx=  8.28548 if=  54 il= 116 5/17/2020  n=  62 now=    4046 end=       3965      3945      3961 U=     9.37 T=   66.9 p1=  -2.0 p2=   102.0 ed=    88 4/19/2020   x1=  54. x2= 116. y1=  1.37 y2= -5.24 BEST
AAA2     1 Luxembourg Confirmed cc1=  .995040 cc2=  .869023 lx=  8.28648 if=  54 il= 116 5/17/2020  n=  62 now=    4046 end=       3965      3945      3961 U=     9.37 T=   66.9 p1=  -2.0 p2=   102.0 ed=    88 4/19/2020   x1=  54. x2= 116. y1=  1.37 y2= -5.24 BEST
GP: Confirmed Luxembourg 5/17/2020       116    4046     3965    3945     3961    36    88 4/19/2020 
AAA1     1 Luxembourg Confirmed cc1=  .995297 cc2=  .868297 lx=  8.28548 if=  55 il= 116 5/17/2020  n=  61 now=    4046 end=       3965      3945      3961 U=     9.46 T=   66.4 p1=  -2.0 p2=   102.0 ed=    88 4/19/2020   x1=  55. x2= 116. y1=  1.21 y2= -5.24 BEST
AAA2     1 Luxembourg Confirmed cc1=  .995396 cc2=  .868297 lx=  8.28648 if=  55 il= 116 5/17/2020  n=  61 now=    4046 end=       3965      3945      3961 U=     9.46 T=   66.4 p1=  -2.0 p2=   102.0 ed=    88 4/19/2020   x1=  55. x2= 116. y1=  1.21 y2= -5.24 BEST
GP: Confirmed Luxembourg 5/17/2020       116    4046     3965    3945     3961    36    88 4/19/2020 
AAA1     1 Luxembourg Confirmed cc1=  .995906 cc2=  .864600 lx=  8.28548 if=  59 il= 116 5/17/2020  n=  57 now=    4046 end=       3965      3945      3961 U=     9.79 T=   64.6 p1=  -2.0 p2=   102.0 ed=    87 4/18/2020   x1=  59. x2= 116. y1=   .58 y2= -5.24 BEST
AAA2     1 Luxembourg Confirmed cc1=  .996457 cc2=  .864600 lx=  8.28748 if=  59 il= 116 5/17/2020  n=  57 now=    4046 end=       3965      3945      3961 U=     9.79 T=   64.6 p1=  -2.0 p2=   102.0 ed=    87 4/18/2020   x1=  59. x2= 116. y1=   .58 y2= -5.24 BEST
GP: Confirmed Luxembourg 5/17/2020       116    4046     3965    3945     3961    36    87 4/18/2020 
AAA1     1 Luxembourg Confirmed cc1=  .995831 cc2=  .863378 lx=  8.28548 if=  60 il= 116 5/17/2020  n=  56 now=    4046 end=       3965      3945      3961 U=     9.80 T=   64.6 p1=  -2.0 p2=   102.0 ed=    87 4/18/2020   x1=  60. x2= 116. y1=   .47 y2= -5.24 BEST
AAA2     1 Luxembourg Confirmed cc1=  .996533 cc2=  .863378 lx=  8.28848 if=  60 il= 116 5/17/2020  n=  56 now=    4046 end=       3965      3945      3961 U=     9.80 T=   64.6 p1=  -2.0 p2=   102.0 ed=    87 4/18/2020   x1=  60. x2= 116. y1=   .47 y2= -5.24 BEST
GP: Confirmed Luxembourg 5/17/2020       116    4046     3965    3945     3961    36    87 4/18/2020 
AAA1     1 Luxembourg Confirmed cc1=  .995764 cc2=  .860924 lx=  8.28548 if=  62 il= 116 5/17/2020  n=  54 now=    4046 end=       3965      3945      3961 U=     9.83 T=   64.5 p1=  -2.0 p2=   102.0 ed=    87 4/18/2020   x1=  62. x2= 116. y1=   .25 y2= -5.24 BEST
AAA2     1 Luxembourg Confirmed cc1=  .996880 cc2=  .860924 lx=  8.28948 if=  62 il= 116 5/17/2020  n=  54 now=    4046 end=       3965      3945      3961 U=     9.83 T=   64.5 p1=  -2.0 p2=   102.0 ed=    87 4/18/2020   x1=  62. x2= 116. y1=   .25 y2= -5.24 BEST
GP: Confirmed Luxembourg 5/17/2020       116    4046     3965    3945     3961    36    87 4/18/2020 
AAA1     1 Luxembourg Confirmed cc1=  .995765 cc2=  .859682 lx=  8.29548 if=  63 il= 116 5/17/2020  n=  53 now=    4046 end=       4005      3945      3961 U=    12.39 T=   64.2 p1=  -1.0 p2=   101.0 ed=    93 4/24/2020   x1=  63. x2= 116. y1=   .10 y2= -4.18 BEST
AAA2     1 Luxembourg Confirmed cc1=  .997039 cc2=  .859682 lx=  8.28948 if=  63 il= 116 5/17/2020  n=  53 now=    4046 end=       4005      3945      3961 U=    12.39 T=   64.2 p1=  -1.0 p2=   101.0 ed=    93 4/24/2020   x1=  63. x2= 116. y1=   .10 y2= -4.18 BEST
GP: Confirmed Luxembourg 5/17/2020       116    4046     4005    3945     3961    36    93 4/24/2020 
AAA1     1 Luxembourg Confirmed cc1=  .995934 cc2=  .858574 lx=  8.29548 if=  64 il= 116 5/17/2020  n=  52 now=    4046 end=       4005      3945      3961 U=    12.40 T=   64.2 p1=  -1.0 p2=   101.0 ed=    93 4/24/2020   x1=  64. x2= 116. y1=   .01 y2= -4.18 BEST
AAA2     1 Luxembourg Confirmed cc1=  .997060 cc2=  .858574 lx=  8.28948 if=  64 il= 116 5/17/2020  n=  52 now=    4046 end=       4005      3945      3961 U=    12.40 T=   64.2 p1=  -1.0 p2=   101.0 ed=    93 4/24/2020   x1=  64. x2= 116. y1=   .01 y2= -4.18 BEST
GP: Confirmed Luxembourg 5/17/2020       116    4046     4005    3945     3961    36    93 4/24/2020 
AAA1     1 Luxembourg Confirmed cc1=  .996466 cc2=  .856438 lx=  8.29548 if=  66 il= 116 5/17/2020  n=  50 now=    4046 end=       4005      3945      3961 U=    12.70 T=   62.9 p1=  -1.0 p2=   101.0 ed=    92 4/23/2020   x1=  66. x2= 116. y1=  -.24 y2= -4.18 BEST
AAA2     1 Luxembourg Confirmed cc1=  .997254 cc2=  .856438 lx=  8.29048 if=  66 il= 116 5/17/2020  n=  50 now=    4046 end=       4005      3945      3961 U=    12.70 T=   62.9 p1=  -1.0 p2=   101.0 ed=    92 4/23/2020   x1=  66. x2= 116. y1=  -.24 y2= -4.18 BEST
GP: Confirmed Luxembourg 5/17/2020       116    4046     4005    3945     3961    36    92 4/23/2020 
AAA1     1 Luxembourg Confirmed cc1=  .996545 cc2=  .855124 lx=  8.29548 if=  67 il= 116 5/17/2020  n=  49 now=    4046 end=       4005      3945      3961 U=    12.72 T=   62.8 p1=  -1.0 p2=   101.0 ed=    92 4/23/2020   x1=  67. x2= 116. y1=  -.33 y2= -4.18 BEST
AAA2     1 Luxembourg Confirmed cc1=  .997219 cc2=  .855124 lx=  8.29048 if=  67 il= 116 5/17/2020  n=  49 now=    4046 end=       4005      3945      3961 U=    12.72 T=   62.8 p1=  -1.0 p2=   101.0 ed=    92 4/23/2020   x1=  67. x2= 116. y1=  -.33 y2= -4.18 BEST
GP: Confirmed Luxembourg 5/17/2020       116    4046     4005    3945     3961    36    92 4/23/2020 
AAA1     1 Luxembourg Confirmed cc1=  .996665 cc2=  .853808 lx=  8.29548 if=  68 il= 116 5/17/2020  n=  48 now=    4046 end=       4005      3945      3961 U=    12.55 T=   63.5 p1=  -1.0 p2=   101.0 ed=    93 4/24/2020   x1=  68. x2= 116. y1=  -.36 y2= -4.18 BEST
AAA2     1 Luxembourg Confirmed cc1=  .997234 cc2=  .853808 lx=  8.29148 if=  68 il= 116 5/17/2020  n=  48 now=    4046 end=       4005      3945      3961 U=    12.55 T=   63.5 p1=  -1.0 p2=   101.0 ed=    93 4/24/2020   x1=  68. x2= 116. y1=  -.36 y2= -4.18 BEST
GP: Confirmed Luxembourg 5/17/2020       116    4046     4005    3945     3961    36    93 4/24/2020 
AAA1     1 Luxembourg Confirmed cc1=  .997727 cc2=  .846971 lx=  8.29548 if=  73 il= 116 5/17/2020  n=  43 now=    4046 end=       4005      3945      3961 U=    13.34 T=   60.2 p1=  -1.0 p2=   101.0 ed=    91 4/22/2020   x1=  73. x2= 116. y1=  -.96 y2= -4.18 BEST
AAA2     1 Luxembourg Confirmed cc1=  .997770 cc2=  .846971 lx=  8.29448 if=  73 il= 116 5/17/2020  n=  43 now=    4046 end=       4005      3945      3961 U=    13.34 T=   60.2 p1=  -1.0 p2=   101.0 ed=    91 4/22/2020   x1=  73. x2= 116. y1=  -.96 y2= -4.18 BEST
GP: Confirmed Luxembourg 5/17/2020       116    4046     4005    3945     3961    36    91 4/22/2020 
AAA1     1 Luxembourg Confirmed cc1=  .997655 cc2=  .845156 lx=  8.29548 if=  74 il= 116 5/17/2020  n=  42 now=    4046 end=       4005      3945      3961 U=    13.33 T=   60.3 p1=  -1.0 p2=   101.0 ed=    91 4/22/2020   x1=  74. x2= 116. y1= -1.03 y2= -4.18 BEST
AAA2     1 Luxembourg Confirmed cc1=  .997680 cc2=  .845156 lx=  8.29448 if=  74 il= 116 5/17/2020  n=  42 now=    4046 end=       4005      3945      3961 U=    13.33 T=   60.3 p1=  -1.0 p2=   101.0 ed=    91 4/22/2020   x1=  74. x2= 116. y1= -1.03 y2= -4.18 BEST
GP: Confirmed Luxembourg 5/17/2020       116    4046     4005    3945     3961    36    91 4/22/2020 
AAA1     1 Luxembourg Confirmed cc1=  .997591 cc2=  .843288 lx=  8.29548 if=  75 il= 116 5/17/2020  n=  41 now=    4046 end=       4005      3945      3961 U=    13.18 T=   60.9 p1=  -1.0 p2=   101.0 ed=    91 4/22/2020   x1=  75. x2= 116. y1= -1.07 y2= -4.18 BEST
AAA2     1 Luxembourg Confirmed cc1=  .997594 cc2=  .843288 lx=  8.29448 if=  75 il= 116 5/17/2020  n=  41 now=    4046 end=       4005      3945      3961 U=    13.18 T=   60.9 p1=  -1.0 p2=   101.0 ed=    91 4/22/2020   x1=  75. x2= 116. y1= -1.07 y2= -4.18 BEST
GP: Confirmed Luxembourg 5/17/2020       116    4046     4005    3945     3961    36    91 4/22/2020 
AAA1     1 Luxembourg Confirmed cc1=  .997674 cc2=  .841500 lx=  8.29548 if=  76 il= 116 5/17/2020  n=  40 now=    4046 end=       4005      3945      3961 U=    13.45 T=   59.8 p1=  -1.0 p2=   101.0 ed=    91 4/22/2020   x1=  76. x2= 116. y1= -1.21 y2= -4.18 BEST
AAA2     1 Luxembourg Confirmed cc1=  .997674 cc2=  .841500 lx=  8.29548 if=  76 il= 116 5/17/2020  n=  40 now=    4046 end=       4005      3945      3961 U=    13.45 T=   59.8 p1=  -1.0 p2=   101.0 ed=    91 4/22/2020   x1=  76. x2= 116. y1= -1.21 y2= -4.18 BEST
GP: Confirmed Luxembourg 5/17/2020       116    4046     4005    3945     3961    36    91 4/22/2020 
AAA1     1 Luxembourg Confirmed cc1=  .997570 cc2=  .839456 lx=  8.29548 if=  77 il= 116 5/17/2020  n=  39 now=    4046 end=       4005      3945      3961 U=    13.45 T=   59.8 p1=  -1.0 p2=   101.0 ed=    91 4/22/2020   x1=  77. x2= 116. y1= -1.28 y2= -4.18 BEST
AAA2     1 Luxembourg Confirmed cc1=  .997577 cc2=  .839456 lx=  8.29648 if=  77 il= 116 5/17/2020  n=  39 now=    4046 end=       4005      3945      3961 U=    13.45 T=   59.8 p1=  -1.0 p2=   101.0 ed=    91 4/22/2020   x1=  77. x2= 116. y1= -1.28 y2= -4.18 BEST
GP: Confirmed Luxembourg 5/17/2020       116    4046     4005    3945     3961    36    91 4/22/2020 
AAA1     1 Luxembourg Confirmed cc1=  .997462 cc2=  .837334 lx=  8.29548 if=  78 il= 116 5/17/2020  n=  38 now=    4046 end=       4005      3945      3961 U=    13.57 T=   59.3 p1=  -1.0 p2=   101.0 ed=    91 4/22/2020   x1=  78. x2= 116. y1= -1.38 y2= -4.18 BEST
AAA2     1 Luxembourg Confirmed cc1=  .997496 cc2=  .837334 lx=  8.29648 if=  78 il= 116 5/17/2020  n=  38 now=    4046 end=       4005      3945      3961 U=    13.57 T=   59.3 p1=  -1.0 p2=   101.0 ed=    91 4/22/2020   x1=  78. x2= 116. y1= -1.38 y2= -4.18 BEST
GP: Confirmed Luxembourg 5/17/2020       116    4046     4005    3945     3961    36    91 4/22/2020 
AAA1     1 Luxembourg Confirmed cc1=  .997287 cc2=  .835066 lx=  8.29548 if=  79 il= 116 5/17/2020  n=  37 now=    4046 end=       4005      3945      3961 U=    13.93 T=   57.7 p1=  -1.0 p2=   101.0 ed=    90 4/21/2020   x1=  79. x2= 116. y1= -1.53 y2= -4.18 BEST
AAA2     1 Luxembourg Confirmed cc1=  .997341 cc2=  .835066 lx=  8.29748 if=  79 il= 116 5/17/2020  n=  37 now=    4046 end=       4005      3945      3961 U=    13.93 T=   57.7 p1=  -1.0 p2=   101.0 ed=    90 4/21/2020   x1=  79. x2= 116. y1= -1.53 y2= -4.18 BEST
GP: Confirmed Luxembourg 5/17/2020       116    4046     4005    3945     3961    36    90 4/21/2020 
AAA1     1 Luxembourg Confirmed cc1=  .997105 cc2=  .832706 lx=  8.29548 if=  80 il= 116 5/17/2020  n=  36 now=    4046 end=       4005      3945      3961 U=    13.92 T=   57.8 p1=  -1.0 p2=   101.0 ed=    90 4/21/2020   x1=  80. x2= 116. y1= -1.59 y2= -4.18 BEST
AAA2     1 Luxembourg Confirmed cc1=  .997148 cc2=  .832706 lx=  8.29648 if=  80 il= 116 5/17/2020  n=  36 now=    4046 end=       4005      3945      3961 U=    13.92 T=   57.8 p1=  -1.0 p2=   101.0 ed=    90 4/21/2020   x1=  80. x2= 116. y1= -1.59 y2= -4.18 BEST
GP: Confirmed Luxembourg 5/17/2020       116    4046     4005    3945     3961    36    90 4/21/2020 
AAA1     1 Luxembourg Confirmed cc1=  .996917 cc2=  .830250 lx=  8.29548 if=  81 il= 116 5/17/2020  n=  35 now=    4046 end=       4005      3945      3961 U=    13.62 T=   59.1 p1=  -1.0 p2=   101.0 ed=    91 4/22/2020   x1=  81. x2= 116. y1= -1.61 y2= -4.18 BEST
AAA2     1 Luxembourg Confirmed cc1=  .996947 cc2=  .830250 lx=  8.29648 if=  81 il= 116 5/17/2020  n=  35 now=    4046 end=       4005      3945      3961 U=    13.62 T=   59.1 p1=  -1.0 p2=   101.0 ed=    91 4/22/2020   x1=  81. x2= 116. y1= -1.61 y2= -4.18 BEST
GP: Confirmed Luxembourg 5/17/2020       116    4046     4005    3945     3961    36    91 4/22/2020 
AAA1     1 Luxembourg Confirmed cc1=  .996644 cc2=  .827614 lx=  8.29548 if=  82 il= 116 5/17/2020  n=  34 now=    4046 end=       4005      3945      3961 U=    13.32 T=   60.3 p1=  -1.0 p2=   101.0 ed=    91 4/22/2020   x1=  82. x2= 116. y1= -1.63 y2= -4.18 BEST
AAA2     1 Luxembourg Confirmed cc1=  .996680 cc2=  .827614 lx=  8.29648 if=  82 il= 116 5/17/2020  n=  34 now=    4046 end=       4005      3945      3961 U=    13.32 T=   60.3 p1=  -1.0 p2=   101.0 ed=    91 4/22/2020   x1=  82. x2= 116. y1= -1.63 y2= -4.18 BEST
GP: Confirmed Luxembourg 5/17/2020       116    4046     4005    3945     3961    36    91 4/22/2020 
AAA1     1 Luxembourg Confirmed cc1=  .996448 cc2=  .824950 lx=  8.29548 if=  83 il= 116 5/17/2020  n=  33 now=    4046 end=       4005      3945      3961 U=    13.05 T=   61.4 p1=  -1.0 p2=   101.0 ed=    92 4/23/2020   x1=  83. x2= 116. y1= -1.65 y2= -4.18 BEST
AAA2     1 Luxembourg Confirmed cc1=  .996535 cc2=  .824950 lx=  8.29748 if=  83 il= 116 5/17/2020  n=  33 now=    4046 end=       4005      3945      3961 U=    13.05 T=   61.4 p1=  -1.0 p2=   101.0 ed=    92 4/23/2020   x1=  83. x2= 116. y1= -1.65 y2= -4.18 BEST
GP: Confirmed Luxembourg 5/17/2020       116    4046     4005    3945     3961    36    92 4/23/2020 
AAA1     1 Luxembourg Confirmed cc1=  .996581 cc2=  .822503 lx=  8.29548 if=  84 il= 116 5/17/2020  n=  32 now=    4046 end=       4005      3945      3961 U=    13.22 T=   60.7 p1=  -1.0 p2=   101.0 ed=    91 4/22/2020   x1=  84. x2= 116. y1= -1.76 y2= -4.18 BEST
AAA2     1 Luxembourg Confirmed cc1=  .996875 cc2=  .822503 lx=  8.29848 if=  84 il= 116 5/17/2020  n=  32 now=    4046 end=       4005      3945      3961 U=    13.22 T=   60.7 p1=  -1.0 p2=   101.0 ed=    91 4/22/2020   x1=  84. x2= 116. y1= -1.76 y2= -4.18 BEST
GP: Confirmed Luxembourg 5/17/2020       116    4046     4005    3945     3961    36    91 4/22/2020 
AAA2     1 Luxembourg Confirmed cc1=  .996863 cc2=  .820086 lx=  8.30548 if=  85 il= 116 5/17/2020  n=  31 now=    4046 end=       4045      3945      3961 U=    16.74 T=   54.4 p1=    .0 p2=   100.0 ed=    93 4/24/2020   x1=  85. x2= 116. y1= -1.83 y2= -3.68     
GP: Confirmed Luxembourg 5/17/2020       116    4046     4045    3945     3961    36    93 4/24/2020 
AAA2     1 Luxembourg Confirmed cc1=  .996935 cc2=  .817329 lx=  8.30548 if=  86 il= 116 5/17/2020  n=  30 now=    4046 end=       4045      3945      3961 U=    16.80 T=   54.2 p1=    .0 p2=   100.0 ed=    93 4/24/2020   x1=  86. x2= 116. y1= -1.89 y2= -3.68     
GP: Confirmed Luxembourg 5/17/2020       116    4046     4045    3945     3961    36    93 4/24/2020 
AAA2     1 Luxembourg Confirmed cc1=  .997034 cc2=  .814460 lx=  8.30548 if=  87 il= 116 5/17/2020  n=  29 now=    4046 end=       4045      3945      3961 U=    17.35 T=   52.2 p1=    .0 p2=   100.0 ed=    93 4/24/2020   x1=  87. x2= 116. y1= -2.01 y2= -3.68     
GP: Confirmed Luxembourg 5/17/2020       116    4046     4045    3945     3961    36    93 4/24/2020 
AAA2     1 Luxembourg Confirmed cc1=  .996755 cc2=  .811060 lx=  8.30548 if=  88 il= 116 5/17/2020  n=  28 now=    4046 end=       4045      3945      3961 U=    17.04 T=   53.3 p1=    .0 p2=   100.0 ed=    93 4/24/2020   x1=  88. x2= 116. y1= -2.03 y2= -3.68     
GP: Confirmed Luxembourg 5/17/2020       116    4046     4045    3945     3961    36    93 4/24/2020 
AAA2     1 Luxembourg Confirmed cc1=  .996663 cc2=  .807681 lx=  8.30548 if=  89 il= 116 5/17/2020  n=  27 now=    4046 end=       4045      3945      3961 U=    16.60 T=   54.9 p1=    .0 p2=   100.0 ed=    94 4/25/2020   x1=  89. x2= 116. y1= -2.05 y2= -3.68     
GP: Confirmed Luxembourg 5/17/2020       116    4046     4045    3945     3961    36    94 4/25/2020 
AAA2     1 Luxembourg Confirmed cc1=  .997525 cc2=  .805074 lx=  8.31548 if=  90 il= 116 5/17/2020  n=  26 now=    4046 end=       4086      3945      3961 U=    20.98 T=   45.8 p1=   1.0 p2=    99.0 ed=    95 4/26/2020   x1=  90. x2= 116. y1= -2.11 y2= -3.34     
GP: Confirmed Luxembourg 5/17/2020       116    4046     4086    3945     3961    36    95 4/26/2020 
AAA2     1 Luxembourg Confirmed cc1=  .997565 cc2=  .801449 lx=  8.31548 if=  91 il= 116 5/17/2020  n=  25 now=    4046 end=       4086      3945      3961 U=    21.66 T=   43.6 p1=   1.0 p2=    99.0 ed=    94 4/25/2020   x1=  91. x2= 116. y1= -2.19 y2= -3.34     
GP: Confirmed Luxembourg 5/17/2020       116    4046     4086    3945     3961    36    94 4/25/2020 
AAA2     1 Luxembourg Confirmed cc1=  .996686 cc2=  .788171 lx=  8.31548 if=  94 il= 116 5/17/2020  n=  22 now=    4046 end=       4086      3945      3961 U=    21.88 T=   42.8 p1=   1.0 p2=    99.0 ed=    94 4/25/2020   x1=  94. x2= 116. y1= -2.34 y2= -3.34     
GP: Confirmed Luxembourg 5/17/2020       116    4046     4086    3945     3961    36    94 4/25/2020 
AAA2     1 Luxembourg Confirmed cc1=  .996226 cc2=  .783025 lx=  8.31548 if=  95 il= 116 5/17/2020  n=  21 now=    4046 end=       4086      3945      3961 U=    21.62 T=   43.7 p1=   1.0 p2=    99.0 ed=    94 4/25/2020   x1=  95. x2= 116. y1= -2.37 y2= -3.34     
GP: Confirmed Luxembourg 5/17/2020       116    4046     4086    3945     3961    36    94 4/25/2020 
AAA2     1 Luxembourg Confirmed cc1=  .995660 cc2=  .777442 lx=  8.31548 if=  96 il= 116 5/17/2020  n=  20 now=    4046 end=       4086      3945      3961 U=    20.96 T=   45.9 p1=   1.0 p2=    99.0 ed=    95 4/26/2020   x1=  96. x2= 116. y1= -2.39 y2= -3.34     
GP: Confirmed Luxembourg 5/17/2020       116    4046     4086    3945     3961    36    95 4/26/2020 
AAA2     1 Luxembourg Confirmed cc1=  .995465 cc2=  .771859 lx=  8.32548 if=  97 il= 116 5/17/2020  n=  19 now=    4046 end=       4127      3945      3961 U=    24.49 T=   40.2 p1=   2.0 p2=    98.0 ed=    98 4/29/2020   x1=  97. x2= 116. y1= -2.32 y2= -3.09     
GP: Confirmed Luxembourg 5/17/2020       116    4046     4127    3945     3961    36    98 4/29/2020 
AAA2     1 Luxembourg Confirmed cc1=  .996783 cc2=  .767367 lx=  8.34548 if=  98 il= 116 5/17/2020  n=  18 now=    4046 end=       4211      3945      3961 U=    33.95 T=   23.3 p1=   4.1 p2=    96.1 ed=   103 5/4/2020    x1=  98. x2= 116. y1= -2.20 y2= -2.73     
GP: Confirmed Luxembourg 5/17/2020       116    4046     4211    3945     3961    36   103 5/4/2020  
AAA2     1 Luxembourg Confirmed cc1=  .996930 cc2=  .761228 lx=  8.37548 if=  99 il= 116 5/17/2020  n=  17 now=    4046 end=       4339      3945      3961 U=    46.86 T=    5.8 p1=   7.2 p2=    93.2 ed=   116 5/17/2020   x1=  99. x2= 116. y1= -1.99 y2= -2.35     
GP: Confirmed Luxembourg 5/17/2020       116    4046     4339    3945     3961    36   116 5/17/2020 
AAA2     1 Luxembourg Confirmed cc1=  .997252 cc2=  .754716 lx=  8.46548 if= 100 il= 116 5/17/2020  n=  16 now=    4046 end=       4748      3945      3961 U=    88.05 T=  -32.4 p1=  17.4 p2=    85.2 ed=   175 7/15/2020   x1= 100. x2= 116. y1= -1.50 y2= -1.69     
GP: Confirmed Luxembourg 5/17/2020       116    4046     4748    3945     3961    36   175 7/15/2020 
AAA2     1 Luxembourg Confirmed cc1=  .996804 cc2=  .746804 lx=  8.54548 if= 101 il= 116 5/17/2020  n=  15 now=    4046 end=       5143      3945      3961 U=   123.38 T=  -47.7 p1=  27.1 p2=    78.7 ed=   243 9/21/2020   x1= 101. x2= 116. y1= -1.21 y2= -1.33     
GP: Confirmed Luxembourg 5/17/2020       116    4046     5143    3945     3961    36   243 9/21/2020 
AAA2     1 Luxembourg Confirmed cc1=  .996256 cc2=  .738058 lx=  8.79548 if= 102 il= 116 5/17/2020  n=  14 now=    4046 end=       6604      3945      3961 U=   238.50 T=  -42.1 p1=  63.2 p2=    61.3 ed=   520 6/25/2021   x1= 102. x2= 116. y1=  -.60 y2=  -.66     
GP: Confirmed Luxembourg 5/17/2020       116    4046     6604    3945     3961    36   520 6/25/2021 
AAA2     1 Luxembourg Confirmed cc1=  .995398 cc2=  .728137 lx=  8.70548 if= 103 il= 116 5/17/2020  n=  13 now=    4046 end=       6035      3945      3961 U=   190.06 T=  -46.5 p1=  49.2 p2=    67.0 ed=   402 2/27/2021   x1= 103. x2= 116. y1=  -.79 y2=  -.86     
GP: Confirmed Luxembourg 5/17/2020       116    4046     6035    3945     3961    36   402 2/27/2021 
AAA2     1 Luxembourg Confirmed cc1=  .995230 cc2=  .717880 lx= 10.30548 if= 104 il= 116 5/17/2020  n=  12 now=    4046 end=      29896      3945      3961 U=   906.89 T=  756.0 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 104. x2= 116. y1=   .72 y2=   .71     
GP: Confirmed Luxembourg 5/17/2020       116    4046    -        3945     3961    36   999 undefine  
AAA2     1 Luxembourg Confirmed cc1=  .994229 cc2=  .705554 lx= 10.30548 if= 105 il= 116 5/17/2020  n=  11 now=    4046 end=      29896      3945      3961 U=   929.27 T=  771.8 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 105. x2= 116. y1=   .72 y2=   .71     
GP: Confirmed Luxembourg 5/17/2020       116    4046    -        3945     3961    36   999 undefine  
AAA2     1 Luxembourg Confirmed cc1=  .992493 cc2=  .690982 lx= 10.30548 if= 106 il= 116 5/17/2020  n=  10 now=    4046 end=      29896      3945      3961 U=   923.87 T=  768.0 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 106. x2= 116. y1=   .72 y2=   .71     
GP: Confirmed Luxembourg 5/17/2020       116    4046    -        3945     3961    36   999 undefine  
AAA2     1 Luxembourg Confirmed cc1=  .989982 cc2=  .673754 lx= 10.30548 if= 107 il= 116 5/17/2020  n=   9 now=    4046 end=      29896      3945      3961 U=   967.07 T=  798.5 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 107. x2= 116. y1=   .72 y2=   .71     
GP: Confirmed Luxembourg 5/17/2020       116    4046    -        3945     3961    36   999 undefine  
AAA2     1 Luxembourg Confirmed cc1=  .989397 cc2=  .656064 lx= 10.30548 if= 108 il= 116 5/17/2020  n=   8 now=    4046 end=      29896      3945      3961 U=   935.84 T=  776.4 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 108. x2= 116. y1=   .71 y2=   .71     
GP: Confirmed Luxembourg 5/17/2020       116    4046    -        3945     3961    36   999 undefine  
AAA2     1 Luxembourg Confirmed cc1=  .988429 cc2=  .634875 lx= 10.30548 if= 109 il= 116 5/17/2020  n=   7 now=    4046 end=      29896      3945      3961 U=   944.32 T=  782.4 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 109. x2= 116. y1=   .71 y2=   .71     
GP: Confirmed Luxembourg 5/17/2020       116    4046    -        3945     3961    36   999 undefine  
AAA2     1 Luxembourg Confirmed cc1=  .995349 cc2=  .617385 lx= 10.30548 if= 110 il= 116 5/17/2020  n=   6 now=    4046 end=      29896      3945      3961 U=   837.93 T=  707.3 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 110. x2= 116. y1=   .71 y2=   .71     
GP: Confirmed Luxembourg 5/17/2020       116    4046    -        3945     3961    36   999 undefine  
AAA2     1 Luxembourg Confirmed cc1=  .995156 cc2=  .586907 lx= 10.30548 if= 111 il= 116 5/17/2020  n=   5 now=    4046 end=      29896      3945      3961 U=   780.73 T=  667.0 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 111. x2= 116. y1=   .71 y2=   .71     
GP: Confirmed Luxembourg 5/17/2020       116    4046    -        3945     3961    36   999 undefine  
