TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        4834.00000        8.48343
TAB:  US_Washington_Yakima Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Deaths    US_Washington_Yakima 4/18/2020        87     104       60      34       51     3   108 5/9/2020  
AAA2     1 US_Washington_Yakima Deaths    cc1=  .992068 cc2=  .773850 lx=  4.04439 if=  67 il=  87 4/18/2020  n=  20 now=     104 end=         57        34        51 U=    10.71 T=   80.0 p1= -45.2 p2=   182.5 ed=   105 5/6/2020    x1=  67. x2=  87. y1=  1.21 y2=  -.66     
GP: Deaths    US_Washington_Yakima 4/18/2020        87     104       57      34       51     3   105 5/6/2020  
AAA2     1 US_Washington_Yakima Deaths    cc1=  .990941 cc2=  .767334 lx=  4.02439 if=  68 il=  87 4/18/2020  n=  19 now=     104 end=         55        34        51 U=    10.73 T=   79.5 p1= -47.1 p2=   189.1 ed=   104 5/5/2020    x1=  68. x2=  87. y1=  1.07 y2=  -.70     
GP: Deaths    US_Washington_Yakima 4/18/2020        87     104       55      34       51     3   104 5/5/2020  
AAA1     1 US_Washington_Yakima Deaths    cc1=  .990269 cc2=  .760853 lx=  3.97439 if=  69 il=  87 4/18/2020  n=  18 now=     104 end=         53        34        51 U=     9.68 T=   79.2 p1= -49.0 p2=   196.2 ed=   102 5/3/2020    x1=  69. x2=  87. y1=  1.06 y2=  -.80 BEST
AAA2     1 US_Washington_Yakima Deaths    cc1=  .990269 cc2=  .760853 lx=  3.97839 if=  69 il=  87 4/18/2020  n=  18 now=     104 end=         53        34        51 U=     9.68 T=   79.2 p1= -49.0 p2=   196.2 ed=   102 5/3/2020    x1=  69. x2=  87. y1=  1.06 y2=  -.80 BEST
GP: Deaths    US_Washington_Yakima 4/18/2020        87     104       53      34       51     3   102 5/3/2020  
AAA1     1 US_Washington_Yakima Deaths    cc1=  .988558 cc2=  .752856 lx=  3.97439 if=  70 il=  87 4/18/2020  n=  17 now=     104 end=         53        34        51 U=     9.14 T=   79.7 p1= -49.0 p2=   196.2 ed=   101 5/2/2020    x1=  70. x2=  87. y1=  1.06 y2=  -.80 BEST
AAA2     1 US_Washington_Yakima Deaths    cc1=  .988559 cc2=  .752856 lx=  3.97139 if=  70 il=  87 4/18/2020  n=  17 now=     104 end=         53        34        51 U=     9.14 T=   79.7 p1= -49.0 p2=   196.2 ed=   101 5/2/2020    x1=  70. x2=  87. y1=  1.06 y2=  -.80 BEST
GP: Deaths    US_Washington_Yakima 4/18/2020        87     104       53      34       51     3   101 5/2/2020  
AAA2     1 US_Washington_Yakima Deaths    cc1=  .987904 cc2=  .745369 lx=  4.08439 if=  71 il=  87 4/18/2020  n=  16 now=     104 end=         59        34        51 U=    11.32 T=   80.4 p1= -43.3 p2=   176.3 ed=   107 5/8/2020    x1=  71. x2=  87. y1=   .83 y2=  -.58     
GP: Deaths    US_Washington_Yakima 4/18/2020        87     104       59      34       51     3   107 5/8/2020  
AAA2     1 US_Washington_Yakima Deaths    cc1=  .967424 cc2=  .634090 lx=  6.64439 if=  79 il=  87 4/18/2020  n=   8 now=     104 end=        768        34        51 U=    46.75 T=  140.2 p1= 638.5 p2=    13.5 ed=   250 9/28/2020   x1=  79. x2=  87. y1=  1.31 y2=  1.14     
GP: Deaths    US_Washington_Yakima 4/18/2020        87     104    -          34       51     3   250 9/28/2020 
AAA2     1 US_Washington_Yakima Deaths    cc1=  .961934 cc2=  .608381 lx=  6.64439 if=  80 il=  87 4/18/2020  n=   7 now=     104 end=        768        34        51 U=    44.54 T=  137.7 p1= 638.5 p2=    13.5 ed=   242 9/20/2020   x1=  80. x2=  87. y1=  1.29 y2=  1.14     
GP: Deaths    US_Washington_Yakima 4/18/2020        87     104    -          34       51     3   242 9/20/2020 
AAA2     1 US_Washington_Yakima Deaths    cc1=  .953027 cc2=  .575063 lx=  4.44439 if=  81 il=  87 4/18/2020  n=   6 now=     104 end=         85        34        51 U=    14.22 T=   85.8 p1= -18.3 p2=   122.4 ed=   119 5/20/2020   x1=  81. x2=  87. y1=   .34 y2=  -.09     
GP: Deaths    US_Washington_Yakima 4/18/2020        87     104       85      34       51     3   119 5/20/2020 
AAA1     1 US_Washington_Yakima Deaths    cc1=  .935961 cc2=  .527713 lx=  3.98439 if=  82 il=  87 4/18/2020  n=   5 now=     104 end=         53        34        51 U=     6.96 T=   81.6 p1= -49.0 p2=   196.2 ed=    97 4/28/2020   x1=  82. x2=  87. y1=  -.06 y2=  -.78 BEST
AAA2     1 US_Washington_Yakima Deaths    cc1=  .935961 cc2=  .527713 lx=  3.98839 if=  82 il=  87 4/18/2020  n=   5 now=     104 end=         53        34        51 U=     6.96 T=   81.6 p1= -49.0 p2=   196.2 ed=    97 4/28/2020   x1=  82. x2=  87. y1=  -.06 y2=  -.78 BEST
GP: Deaths    US_Washington_Yakima 4/18/2020        87     104       53      34       51     3    97 4/28/2020 
AAA2     1 US_Washington_Yakima Deaths    cc1=  .991770 cc2=  .795654 lx=  4.41439 if=  63 il=  88 4/19/2020  n=  25 now=     104 end=         82        36        59 U=    14.97 T=   85.2 p1= -21.2 p2=   126.8 ed=   120 5/21/2020   x1=  63. x2=  88. y1=  1.48 y2=  -.19     
GP: Deaths    US_Washington_Yakima 4/19/2020        88     104       82      36       59     3   120 5/21/2020 
AAA2     1 US_Washington_Yakima Deaths    cc1=  .990943 cc2=  .790943 lx=  4.35439 if=  64 il=  88 4/19/2020  n=  24 now=     104 end=         77        36        59 U=    15.40 T=   84.0 p1= -26.0 p2=   135.1 ed=   120 5/21/2020   x1=  64. x2=  88. y1=  1.30 y2=  -.26     
GP: Deaths    US_Washington_Yakima 4/19/2020        88     104       77      36       59     3   120 5/21/2020 
AAA2     1 US_Washington_Yakima Deaths    cc1=  .992427 cc2=  .788303 lx=  4.24439 if=  65 il=  88 4/19/2020  n=  23 now=     104 end=         69        36        59 U=    13.68 T=   82.3 p1= -33.7 p2=   150.7 ed=   114 5/15/2020   x1=  65. x2=  88. y1=  1.27 y2=  -.41     
GP: Deaths    US_Washington_Yakima 4/19/2020        88     104       69      36       59     3   114 5/15/2020 
AAA2     1 US_Washington_Yakima Deaths    cc1=  .993087 cc2=  .784573 lx=  4.16439 if=  66 il=  88 4/19/2020  n=  22 now=     104 end=         64        36        59 U=    12.31 T=   81.3 p1= -38.5 p2=   162.5 ed=   110 5/11/2020   x1=  66. x2=  88. y1=  1.24 y2=  -.54     
GP: Deaths    US_Washington_Yakima 4/19/2020        88     104       64      36       59     3   110 5/11/2020 
AAA1     1 US_Washington_Yakima Deaths    cc1=  .992853 cc2=  .779652 lx=  4.11439 if=  67 il=  88 4/19/2020  n=  21 now=     104 end=         61        36        59 U=    11.27 T=   80.9 p1= -41.3 p2=   170.5 ed=   107 5/8/2020    x1=  67. x2=  88. y1=  1.23 y2=  -.63 BEST
AAA2     1 US_Washington_Yakima Deaths    cc1=  .992853 cc2=  .779652 lx=  4.11739 if=  67 il=  88 4/19/2020  n=  21 now=     104 end=         61        36        59 U=    11.27 T=   80.9 p1= -41.3 p2=   170.5 ed=   107 5/8/2020    x1=  67. x2=  88. y1=  1.23 y2=  -.63 BEST
GP: Deaths    US_Washington_Yakima 4/19/2020        88     104       61      36       59     3   107 5/8/2020  
AAA1     1 US_Washington_Yakima Deaths    cc1=  .991850 cc2=  .773632 lx=  4.10439 if=  68 il=  88 4/19/2020  n=  20 now=     104 end=         60        36        59 U=    11.41 T=   80.6 p1= -42.3 p2=   173.3 ed=   107 5/8/2020    x1=  68. x2=  88. y1=  1.10 y2=  -.65 BEST
AAA2     1 US_Washington_Yakima Deaths    cc1=  .991850 cc2=  .773632 lx=  4.10039 if=  68 il=  88 4/19/2020  n=  20 now=     104 end=         60        36        59 U=    11.41 T=   80.6 p1= -42.3 p2=   173.3 ed=   107 5/8/2020    x1=  68. x2=  88. y1=  1.10 y2=  -.65 BEST
GP: Deaths    US_Washington_Yakima 4/19/2020        88     104       60      36       59     3   107 5/8/2020  
AAA1     1 US_Washington_Yakima Deaths    cc1=  .991191 cc2=  .767585 lx=  4.06439 if=  69 il=  88 4/19/2020  n=  19 now=     104 end=         58        36        59 U=    10.44 T=   80.4 p1= -44.2 p2=   179.3 ed=   105 5/6/2020    x1=  69. x2=  88. y1=  1.09 y2=  -.73 BEST
AAA2     1 US_Washington_Yakima Deaths    cc1=  .991192 cc2=  .767585 lx=  4.06139 if=  69 il=  88 4/19/2020  n=  19 now=     104 end=         58        36        59 U=    10.44 T=   80.4 p1= -44.2 p2=   179.3 ed=   105 5/6/2020    x1=  69. x2=  88. y1=  1.09 y2=  -.73 BEST
GP: Deaths    US_Washington_Yakima 4/19/2020        88     104       58      36       59     3   105 5/6/2020  
AAA2     1 US_Washington_Yakima Deaths    cc1=  .989717 cc2=  .760301 lx=  4.05439 if=  70 il=  88 4/19/2020  n=  18 now=     104 end=         57        36        59 U=     9.80 T=   80.6 p1= -45.2 p2=   182.5 ed=   103 5/4/2020    x1=  70. x2=  88. y1=  1.08 y2=  -.75     
GP: Deaths    US_Washington_Yakima 4/19/2020        88     104       57      36       59     3   103 5/4/2020  
AAA2     1 US_Washington_Yakima Deaths    cc1=  .989459 cc2=  .753756 lx=  4.17439 if=  71 il=  88 4/19/2020  n=  17 now=     104 end=         65        36        59 U=    12.19 T=   81.6 p1= -37.5 p2=   160.0 ed=   110 5/11/2020   x1=  71. x2=  88. y1=   .87 y2=  -.53     
GP: Deaths    US_Washington_Yakima 4/19/2020        88     104       65      36       59     3   110 5/11/2020 
AAA2     1 US_Washington_Yakima Deaths    cc1=  .978470 cc2=  .676959 lx=  6.64439 if=  78 il=  88 4/19/2020  n=  10 now=     104 end=        768        36        59 U=    48.99 T=  142.8 p1= 638.5 p2=    13.5 ed=   258 10/6/2020   x1=  78. x2=  88. y1=  1.32 y2=  1.12     
GP: Deaths    US_Washington_Yakima 4/19/2020        88     104    -          36       59     3   258 10/6/2020 
AAA2     1 US_Washington_Yakima Deaths    cc1=  .976411 cc2=  .660183 lx=  6.64439 if=  79 il=  88 4/19/2020  n=   9 now=     104 end=        768        36        59 U=    47.46 T=  141.1 p1= 638.5 p2=    13.5 ed=   253 10/1/2020   x1=  79. x2=  88. y1=  1.31 y2=  1.12     
GP: Deaths    US_Washington_Yakima 4/19/2020        88     104    -          36       59     3   253 10/1/2020 
AAA2     1 US_Washington_Yakima Deaths    cc1=  .973284 cc2=  .639950 lx=  5.87439 if=  80 il=  88 4/19/2020  n=   8 now=     104 end=        355        36        59 U=    35.03 T=  117.0 p1= 241.3 p2=    29.3 ed=   199 8/8/2020    x1=  80. x2=  88. y1=  1.06 y2=   .83     
GP: Deaths    US_Washington_Yakima 4/19/2020        88     104    -          36       59     3   199 8/8/2020  
AAA2     1 US_Washington_Yakima Deaths    cc1=  .968906 cc2=  .615353 lx=  4.34439 if=  81 il=  88 4/19/2020  n=   7 now=     104 end=         77        36        59 U=    13.07 T=   84.4 p1= -26.0 p2=   135.1 ed=   115 5/16/2020   x1=  81. x2=  88. y1=   .26 y2=  -.27     
GP: Deaths    US_Washington_Yakima 4/19/2020        88     104       77      36       59     3   115 5/16/2020 
AAA2     1 US_Washington_Yakima Deaths    cc1=  .960474 cc2=  .582509 lx=  3.99439 if=  82 il=  88 4/19/2020  n=   6 now=     104 end=         54        36        59 U=     7.16 T=   81.6 p1= -48.1 p2=   192.6 ed=    98 4/29/2020   x1=  82. x2=  88. y1=  -.05 y2=  -.89     
GP: Deaths    US_Washington_Yakima 4/19/2020        88     104       54      36       59     3    98 4/29/2020 
AAA2     1 US_Washington_Yakima Deaths    cc1=  .940329 cc2=  .532080 lx=  6.64439 if=  83 il=  88 4/19/2020  n=   5 now=     104 end=        768        36        59 U=    44.42 T=  137.7 p1= 638.5 p2=    13.5 ed=   242 9/20/2020   x1=  83. x2=  88. y1=  1.23 y2=  1.12     
GP: Deaths    US_Washington_Yakima 4/19/2020        88     104    -          36       59     3   242 9/20/2020 
AAA2     1 US_Washington_Yakima Deaths    cc1=  .992475 cc2=  .800025 lx=  4.34439 if=  63 il=  89 4/20/2020  n=  26 now=     104 end=         77        36        55 U=    14.92 T=   84.9 p1= -26.0 p2=   135.1 ed=   120 5/21/2020   x1=  63. x2=  89. y1=  1.47 y2=  -.27     
GP: Deaths    US_Washington_Yakima 4/20/2020        89     104       77      36       55     3   120 5/21/2020 
AAA2     1 US_Washington_Yakima Deaths    cc1=  .991788 cc2=  .795672 lx=  4.29439 if=  64 il=  89 4/20/2020  n=  25 now=     104 end=         73        36        55 U=    15.41 T=   83.7 p1= -29.8 p2=   142.5 ed=   120 5/21/2020   x1=  64. x2=  89. y1=  1.28 y2=  -.34     
GP: Deaths    US_Washington_Yakima 4/20/2020        89     104       73      36       55     3   120 5/21/2020 
AAA2     1 US_Washington_Yakima Deaths    cc1=  .993174 cc2=  .793174 lx=  4.20439 if=  65 il=  89 4/20/2020  n=  24 now=     104 end=         66        36        55 U=    13.85 T=   82.4 p1= -36.5 p2=   157.6 ed=   115 5/16/2020   x1=  65. x2=  89. y1=  1.26 y2=  -.48     
GP: Deaths    US_Washington_Yakima 4/20/2020        89     104       66      36       55     3   115 5/16/2020 
AAA2     1 US_Washington_Yakima Deaths    cc1=  .993815 cc2=  .789691 lx=  4.13439 if=  66 il=  89 4/20/2020  n=  23 now=     104 end=         62        36        55 U=    12.55 T=   81.5 p1= -40.4 p2=   167.7 ed=   111 5/12/2020   x1=  66. x2=  89. y1=  1.24 y2=  -.60     
GP: Deaths    US_Washington_Yakima 4/20/2020        89     104       62      36       55     3   111 5/12/2020 
AAA2     1 US_Washington_Yakima Deaths    cc1=  .993659 cc2=  .785144 lx=  4.08439 if=  67 il=  89 4/20/2020  n=  22 now=     104 end=         59        36        55 U=    11.50 T=   81.0 p1= -43.3 p2=   176.3 ed=   108 5/9/2020    x1=  67. x2=  89. y1=  1.22 y2=  -.69     
GP: Deaths    US_Washington_Yakima 4/20/2020        89     104       59      36       55     3   108 5/9/2020  
AAA2     1 US_Washington_Yakima Deaths    cc1=  .992826 cc2=  .779625 lx=  4.07439 if=  68 il=  89 4/20/2020  n=  21 now=     104 end=         58        36        55 U=    11.65 T=   80.7 p1= -44.2 p2=   179.3 ed=   108 5/9/2020    x1=  68. x2=  89. y1=  1.09 y2=  -.71     
GP: Deaths    US_Washington_Yakima 4/20/2020        89     104       58      36       55     3   108 5/9/2020  
AAA1     1 US_Washington_Yakima Deaths    cc1=  .992313 cc2=  .774095 lx=  4.03439 if=  69 il=  89 4/20/2020  n=  20 now=     104 end=         56        36        55 U=    10.67 T=   80.5 p1= -46.2 p2=   185.7 ed=   105 5/6/2020    x1=  69. x2=  89. y1=  1.08 y2=  -.80 BEST
AAA2     1 US_Washington_Yakima Deaths    cc1=  .992313 cc2=  .774095 lx=  4.03839 if=  69 il=  89 4/20/2020  n=  20 now=     104 end=         56        36        55 U=    10.67 T=   80.5 p1= -46.2 p2=   185.7 ed=   105 5/6/2020    x1=  69. x2=  89. y1=  1.08 y2=  -.80 BEST
GP: Deaths    US_Washington_Yakima 4/20/2020        89     104       56      36       55     3   105 5/6/2020  
AAA1     1 US_Washington_Yakima Deaths    cc1=  .991097 cc2=  .767490 lx=  4.03439 if=  70 il=  89 4/20/2020  n=  19 now=     104 end=         56        36        55 U=    10.14 T=   80.9 p1= -46.2 p2=   185.7 ed=   104 5/5/2020    x1=  70. x2=  89. y1=  1.08 y2=  -.80 BEST
AAA2     1 US_Washington_Yakima Deaths    cc1=  .991097 cc2=  .767490 lx=  4.03539 if=  70 il=  89 4/20/2020  n=  19 now=     104 end=         56        36        55 U=    10.14 T=   80.9 p1= -46.2 p2=   185.7 ed=   104 5/5/2020    x1=  70. x2=  89. y1=  1.08 y2=  -.80 BEST
GP: Deaths    US_Washington_Yakima 4/20/2020        89     104       56      36       55     3   104 5/5/2020  
AAA2     1 US_Washington_Yakima Deaths    cc1=  .990847 cc2=  .761431 lx=  4.13439 if=  71 il=  89 4/20/2020  n=  18 now=     104 end=         62        36        55 U=    12.43 T=   81.6 p1= -40.4 p2=   167.7 ed=   110 5/11/2020   x1=  71. x2=  89. y1=   .85 y2=  -.60     
GP: Deaths    US_Washington_Yakima 4/20/2020        89     104       62      36       55     3   110 5/11/2020 
AAA2     1 US_Washington_Yakima Deaths    cc1=  .984744 cc2=  .726545 lx=  4.49439 if=  75 il=  89 4/20/2020  n=  14 now=     104 end=         89        36        55 U=    17.69 T=   87.3 p1= -14.4 p2=   116.9 ed=   129 5/30/2020   x1=  75. x2=  89. y1=   .70 y2=  -.09     
GP: Deaths    US_Washington_Yakima 4/20/2020        89     104       89      36       55     3   129 5/30/2020 
AAA2     1 US_Washington_Yakima Deaths    cc1=  .981317 cc2=  .692642 lx=  6.64439 if=  78 il=  89 4/20/2020  n=  11 now=     104 end=        768        36        55 U=    53.89 T=  149.3 p1= 638.5 p2=    13.5 ed=   276 10/24/2020  x1=  78. x2=  89. y1=  1.32 y2=  1.12     
GP: Deaths    US_Washington_Yakima 4/20/2020        89     104    -          36       55     3   276 10/24/2020
AAA2     1 US_Washington_Yakima Deaths    cc1=  .978817 cc2=  .677306 lx=  5.78439 if=  79 il=  89 4/20/2020  n=  10 now=     104 end=        325        36        55 U=    39.23 T=  119.9 p1= 212.5 p2=    32.0 ed=   212 8/21/2020   x1=  79. x2=  89. y1=  1.04 y2=   .79     
GP: Deaths    US_Washington_Yakima 4/20/2020        89     104    -          36       55     3   212 8/21/2020 
AAA2     1 US_Washington_Yakima Deaths    cc1=  .976294 cc2=  .660066 lx=  4.32439 if=  80 il=  89 4/20/2020  n=   9 now=     104 end=         75        36        55 U=    15.41 T=   84.4 p1= -27.9 p2=   138.7 ed=   120 5/21/2020   x1=  80. x2=  89. y1=   .28 y2=  -.30     
GP: Deaths    US_Washington_Yakima 4/20/2020        89     104       75      36       55     3   120 5/21/2020 
AAA2     1 US_Washington_Yakima Deaths    cc1=  .973190 cc2=  .639857 lx=  3.97439 if=  81 il=  89 4/20/2020  n=   8 now=     104 end=         53        36        55 U=     9.23 T=   80.3 p1= -49.0 p2=   196.2 ed=   102 5/3/2020    x1=  81. x2=  89. y1=  -.07 y2=  -.94     
GP: Deaths    US_Washington_Yakima 4/20/2020        89     104       53      36       55     3   102 5/3/2020  
AAA2     1 US_Washington_Yakima Deaths    cc1=  .967017 cc2=  .613464 lx=  3.82439 if=  82 il=  89 4/20/2020  n=   7 now=     104 end=         45        36        55 U=     5.96 T=   80.5 p1= -56.7 p2=   231.1 ed=    94 4/25/2020   x1=  82. x2=  89. y1=  -.25 y2= -1.42     
GP: Deaths    US_Washington_Yakima 4/20/2020        89     104       45      36       55     3    94 4/25/2020 
AAA1     1 US_Washington_Yakima Deaths    cc1=  .951093 cc2=  .573129 lx=  4.04439 if=  83 il=  89 4/20/2020  n=   6 now=     104 end=         57        36        55 U=    10.29 T=   81.0 p1= -45.2 p2=   182.5 ed=   105 5/6/2020    x1=  83. x2=  89. y1=  -.19 y2=  -.77 BEST
AAA2     1 US_Washington_Yakima Deaths    cc1=  .951093 cc2=  .573129 lx=  4.04339 if=  83 il=  89 4/20/2020  n=   6 now=     104 end=         57        36        55 U=    10.29 T=   81.0 p1= -45.2 p2=   182.5 ed=   105 5/6/2020    x1=  83. x2=  89. y1=  -.19 y2=  -.77 BEST
GP: Deaths    US_Washington_Yakima 4/20/2020        89     104       57      36       55     3   105 5/6/2020  
AAA2     1 US_Washington_Yakima Deaths    cc1=  .925810 cc2=  .517561 lx=  3.65439 if=  84 il=  89 4/20/2020  n=   5 now=     104 end=         38        36        55 U=     3.57 T=   79.5 p1= -63.5 p2=   273.7 ed=    87 4/18/2020   x1=  84. x2=  89. y1= -1.25 y2= -2.65     
GP: Deaths    US_Washington_Yakima 4/20/2020        89     104       38      36       55     3    87 4/18/2020 
AAA2     1 US_Washington_Yakima Deaths    cc1=  .993190 cc2=  .804208 lx=  4.29439 if=  63 il=  90 4/21/2020  n=  27 now=     104 end=         73        38        59 U=    14.38 T=   84.0 p1= -29.8 p2=   142.5 ed=   117 5/18/2020   x1=  63. x2=  90. y1=  1.46 y2=  -.42     
GP: Deaths    US_Washington_Yakima 4/21/2020        90     104       73      38       59     5   117 5/18/2020 
AAA2     1 US_Washington_Yakima Deaths    cc1=  .992622 cc2=  .800172 lx=  4.25439 if=  64 il=  90 4/21/2020  n=  26 now=     104 end=         70        38        59 U=    14.83 T=   82.8 p1= -32.7 p2=   148.6 ed=   117 5/18/2020   x1=  64. x2=  90. y1=  1.27 y2=  -.48     
GP: Deaths    US_Washington_Yakima 4/21/2020        90     104       70      38       59     5   117 5/18/2020 
AAA2     1 US_Washington_Yakima Deaths    cc1=  .993910 cc2=  .797794 lx=  4.18439 if=  65 il=  90 4/21/2020  n=  25 now=     104 end=         65        38        59 U=    13.48 T=   81.9 p1= -37.5 p2=   160.0 ed=   113 5/14/2020   x1=  65. x2=  90. y1=  1.25 y2=  -.60     
GP: Deaths    US_Washington_Yakima 4/21/2020        90     104       65      38       59     5   113 5/14/2020 
AAA1     1 US_Washington_Yakima Deaths    cc1=  .994521 cc2=  .794521 lx=  4.12439 if=  66 il=  90 4/21/2020  n=  24 now=     104 end=         61        38        59 U=    12.29 T=   81.2 p1= -41.3 p2=   170.5 ed=   110 5/11/2020   x1=  66. x2=  90. y1=  1.23 y2=  -.72 BEST
AAA2     1 US_Washington_Yakima Deaths    cc1=  .994522 cc2=  .794521 lx=  4.12339 if=  66 il=  90 4/21/2020  n=  24 now=     104 end=         61        38        59 U=    12.29 T=   81.2 p1= -41.3 p2=   170.5 ed=   110 5/11/2020   x1=  66. x2=  90. y1=  1.23 y2=  -.72 BEST
GP: Deaths    US_Washington_Yakima 4/21/2020        90     104       61      38       59     5   110 5/11/2020 
AAA1     1 US_Washington_Yakima Deaths    cc1=  .994420 cc2=  .790296 lx=  4.08439 if=  67 il=  90 4/21/2020  n=  23 now=     104 end=         59        38        59 U=    11.35 T=   80.9 p1= -43.3 p2=   176.3 ed=   107 5/8/2020    x1=  67. x2=  90. y1=  1.22 y2=  -.81 BEST
AAA2     1 US_Washington_Yakima Deaths    cc1=  .994420 cc2=  .790296 lx=  4.08539 if=  67 il=  90 4/21/2020  n=  23 now=     104 end=         59        38        59 U=    11.35 T=   80.9 p1= -43.3 p2=   176.3 ed=   107 5/8/2020    x1=  67. x2=  90. y1=  1.22 y2=  -.81 BEST
GP: Deaths    US_Washington_Yakima 4/21/2020        90     104       59      38       59     5   107 5/8/2020  
AAA1     1 US_Washington_Yakima Deaths    cc1=  .993724 cc2=  .785210 lx=  4.07439 if=  68 il=  90 4/21/2020  n=  22 now=     104 end=         58        38        59 U=    11.47 T=   80.5 p1= -44.2 p2=   179.3 ed=   107 5/8/2020    x1=  68. x2=  90. y1=  1.09 y2=  -.83 BEST
AAA2     1 US_Washington_Yakima Deaths    cc1=  .993725 cc2=  .785210 lx=  4.07039 if=  68 il=  90 4/21/2020  n=  22 now=     104 end=         58        38        59 U=    11.47 T=   80.5 p1= -44.2 p2=   179.3 ed=   107 5/8/2020    x1=  68. x2=  90. y1=  1.09 y2=  -.83 BEST
GP: Deaths    US_Washington_Yakima 4/21/2020        90     104       58      38       59     5   107 5/8/2020  
AAA2     1 US_Washington_Yakima Deaths    cc1=  .993318 cc2=  .780117 lx=  4.04439 if=  69 il=  90 4/21/2020  n=  21 now=     104 end=         57        38        59 U=    10.61 T=   80.5 p1= -45.2 p2=   182.5 ed=   105 5/6/2020    x1=  69. x2=  90. y1=  1.08 y2=  -.90     
GP: Deaths    US_Washington_Yakima 4/21/2020        90     104       57      38       59     5   105 5/6/2020  
AAA2     1 US_Washington_Yakima Deaths    cc1=  .992315 cc2=  .774097 lx=  4.03439 if=  70 il=  90 4/21/2020  n=  20 now=     104 end=         56        38        59 U=     9.99 T=   80.8 p1= -46.2 p2=   185.7 ed=   104 5/5/2020    x1=  70. x2=  90. y1=  1.08 y2=  -.92     
GP: Deaths    US_Washington_Yakima 4/21/2020        90     104       56      38       59     5   104 5/5/2020  
AAA1     1 US_Washington_Yakima Deaths    cc1=  .992146 cc2=  .768539 lx=  4.12439 if=  71 il=  90 4/21/2020  n=  19 now=     104 end=         61        38        59 U=    12.13 T=   81.3 p1= -41.3 p2=   170.5 ed=   109 5/10/2020   x1=  71. x2=  90. y1=   .85 y2=  -.72 BEST
AAA2     1 US_Washington_Yakima Deaths    cc1=  .992147 cc2=  .768539 lx=  4.11939 if=  71 il=  90 4/21/2020  n=  19 now=     104 end=         61        38        59 U=    12.13 T=   81.3 p1= -41.3 p2=   170.5 ed=   109 5/10/2020   x1=  71. x2=  90. y1=   .85 y2=  -.72 BEST
GP: Deaths    US_Washington_Yakima 4/21/2020        90     104       61      38       59     5   109 5/10/2020 
AAA1     1 US_Washington_Yakima Deaths    cc1=  .991181 cc2=  .761765 lx=  4.08439 if=  72 il=  90 4/21/2020  n=  18 now=     104 end=         59        38        59 U=    11.01 T=   81.1 p1= -43.3 p2=   176.3 ed=   107 5/8/2020    x1=  72. x2=  90. y1=   .83 y2=  -.81 BEST
AAA2     1 US_Washington_Yakima Deaths    cc1=  .991181 cc2=  .761765 lx=  4.08439 if=  72 il=  90 4/21/2020  n=  18 now=     104 end=         59        38        59 U=    11.01 T=   81.1 p1= -43.3 p2=   176.3 ed=   107 5/8/2020    x1=  72. x2=  90. y1=   .83 y2=  -.81 BEST
GP: Deaths    US_Washington_Yakima 4/21/2020        90     104       59      38       59     5   107 5/8/2020  
AAA2     1 US_Washington_Yakima Deaths    cc1=  .988637 cc2=  .746102 lx=  4.21439 if=  74 il=  90 4/21/2020  n=  16 now=     104 end=         67        38        59 U=    12.78 T=   83.0 p1= -35.6 p2=   155.2 ed=   113 5/14/2020   x1=  74. x2=  90. y1=   .70 y2=  -.55     
GP: Deaths    US_Washington_Yakima 4/21/2020        90     104       67      38       59     5   113 5/14/2020 
AAA2     1 US_Washington_Yakima Deaths    cc1=  .987238 cc2=  .737238 lx=  4.39439 if=  75 il=  90 4/21/2020  n=  15 now=     104 end=         80        38        59 U=    16.21 T=   85.5 p1= -23.1 p2=   130.0 ed=   123 5/24/2020   x1=  75. x2=  90. y1=   .65 y2=  -.28     
GP: Deaths    US_Washington_Yakima 4/21/2020        90     104       80      38       59     5   123 5/24/2020 
AAA2     1 US_Washington_Yakima Deaths    cc1=  .985687 cc2=  .718425 lx=  6.64439 if=  77 il=  90 4/21/2020  n=  13 now=     104 end=        768        38        59 U=    54.84 T=  150.4 p1= 638.5 p2=    13.5 ed=   279 10/27/2020  x1=  77. x2=  90. y1=  1.34 y2=  1.10     
GP: Deaths    US_Washington_Yakima 4/21/2020        90     104    -          38       59     5   279 10/27/2020
AAA2     1 US_Washington_Yakima Deaths    cc1=  .983894 cc2=  .706544 lx=  5.90439 if=  78 il=  90 4/21/2020  n=  12 now=     104 end=        366        38        59 U=    42.12 T=  124.5 p1= 251.9 p2=    28.4 ed=   223 9/1/2020    x1=  78. x2=  90. y1=  1.10 y2=   .82     
GP: Deaths    US_Washington_Yakima 4/21/2020        90     104    -          38       59     5   223 9/1/2020  
AAA2     1 US_Washington_Yakima Deaths    cc1=  .982435 cc2=  .693760 lx=  4.44439 if=  79 il=  90 4/21/2020  n=  11 now=     104 end=         85        38        59 U=    17.74 T=   86.2 p1= -18.3 p2=   122.4 ed=   128 5/29/2020   x1=  79. x2=  90. y1=   .41 y2=  -.21     
GP: Deaths    US_Washington_Yakima 4/21/2020        90     104       85      38       59     5   128 5/29/2020 
