TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       11803.00000        9.37611
TAB:  US_Massachusetts_Worcester Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .982923 cc2=  .604412 lx=  5.27611 if=  53 il=  59 3/21/2020  n=   6 now=   11803 end=        216        24       218 U=     7.93 T=   65.2 p1= -98.2 p2=  5464.4 ed=    83 4/14/2020   x1=  53. x2=  59. y1=  1.54 y2=   .79 BEST
GP: Confirmed US_Massachusetts_Worcester 3/21/2020        59   11803      216      24      218     4    83 4/14/2020 
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .998315 cc2=  .590067 lx= 11.37611 if=  54 il=  59 3/21/2020  n=   5 now=   11803 end=      87213        24       218 U=    32.00 T=  126.3 p1= 638.9 p2=    13.5 ed=   201 8/10/2020   x1=  54. x2=  59. y1=  2.26 y2=  2.10     
GP: Confirmed US_Massachusetts_Worcester 3/21/2020        59   11803    -          24      218     4   201 8/10/2020 
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .981610 cc2=  .704260 lx= 11.37611 if=  48 il=  60 3/22/2020  n=  12 now=   11803 end=      87213        37       218 U=    31.42 T=  124.4 p1= 638.9 p2=    13.5 ed=   198 8/7/2020    x1=  48. x2=  60. y1=  2.43 y2=  2.05     
GP: Confirmed US_Massachusetts_Worcester 3/22/2020        60   11803    -          37      218     2   198 8/7/2020  
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .986624 cc2=  .697949 lx= 11.37611 if=  49 il=  60 3/22/2020  n=  11 now=   11803 end=      87213        37       218 U=    28.81 T=  119.0 p1= 638.9 p2=    13.5 ed=   187 7/27/2020   x1=  49. x2=  60. y1=  2.43 y2=  2.05     
GP: Confirmed US_Massachusetts_Worcester 3/22/2020        60   11803    -          37      218     2   187 7/27/2020 
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .987577 cc2=  .686066 lx=  8.09611 if=  50 il=  60 3/22/2020  n=  10 now=   11803 end=       3281        37       218 U=    16.93 T=   85.4 p1= -72.2 p2=   359.7 ed=   125 5/26/2020   x1=  50. x2=  60. y1=  2.09 y2=  1.50     
GP: Confirmed US_Massachusetts_Worcester 3/22/2020        60   11803     3281      37      218     2   125 5/26/2020 
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .984305 cc2=  .668077 lx=  6.88611 if=  51 il=  60 3/22/2020  n=   9 now=   11803 end=        978        37       218 U=    14.13 T=   76.8 p1= -91.7 p2=  1206.9 ed=   110 5/11/2020   x1=  51. x2=  60. y1=  1.82 y2=  1.19     
GP: Confirmed US_Massachusetts_Worcester 3/22/2020        60   11803      978      37      218     2   110 5/11/2020 
AAA1     1 US_Massachusetts_Worcester Confirmed cc1=  .988692 cc2=  .655359 lx=  5.78611 if=  52 il=  60 3/22/2020  n=   8 now=   11803 end=        325        37       218 U=     9.40 T=   67.3 p1= -97.2 p2=  3631.7 ed=    89 4/20/2020   x1=  52. x2=  60. y1=  1.63 y2=   .78 BEST
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .988692 cc2=  .655359 lx=  5.78411 if=  52 il=  60 3/22/2020  n=   8 now=   11803 end=        325        37       218 U=     9.40 T=   67.3 p1= -97.2 p2=  3631.7 ed=    89 4/20/2020   x1=  52. x2=  60. y1=  1.63 y2=   .78 BEST
GP: Confirmed US_Massachusetts_Worcester 3/22/2020        60   11803      325      37      218     2    89 4/20/2020 
AAA1     1 US_Massachusetts_Worcester Confirmed cc1=  .986106 cc2=  .632553 lx=  5.37611 if=  53 il=  60 3/22/2020  n=   7 now=   11803 end=        216        37       218 U=     7.17 T=   64.1 p1= -98.2 p2=  5464.4 ed=    81 4/12/2020   x1=  53. x2=  60. y1=  1.54 y2=   .57 BEST
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .986109 cc2=  .632553 lx=  5.33911 if=  53 il=  60 3/22/2020  n=   7 now=   11803 end=        216        37       218 U=     7.17 T=   64.1 p1= -98.2 p2=  5464.4 ed=    81 4/12/2020   x1=  53. x2=  60. y1=  1.54 y2=   .57 BEST
GP: Confirmed US_Massachusetts_Worcester 3/22/2020        60   11803      216      37      218     2    81 4/12/2020 
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .995061 cc2=  .617097 lx= 11.37611 if=  54 il=  60 3/22/2020  n=   6 now=   11803 end=      87213        37       218 U=    28.51 T=  118.4 p1= 638.9 p2=    13.5 ed=   185 7/25/2020   x1=  54. x2=  60. y1=  2.26 y2=  2.05     
GP: Confirmed US_Massachusetts_Worcester 3/22/2020        60   11803    -          37      218     2   185 7/25/2020 
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .994373 cc2=  .586125 lx= 11.37611 if=  55 il=  60 3/22/2020  n=   5 now=   11803 end=      87213        37       218 U=    27.78 T=  116.9 p1= 638.9 p2=    13.5 ed=   182 7/22/2020   x1=  55. x2=  60. y1=  2.23 y2=  2.05     
GP: Confirmed US_Massachusetts_Worcester 3/22/2020        60   11803    -          37      218     2   182 7/22/2020 
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .985240 cc2=  .717979 lx= 11.37611 if=  48 il=  61 3/23/2020  n=  13 now=   11803 end=      87213        42       218 U=    32.64 T=  127.4 p1= 638.9 p2=    13.5 ed=   204 8/13/2020   x1=  48. x2=  61. y1=  2.43 y2=  2.03     
GP: Confirmed US_Massachusetts_Worcester 3/23/2020        61   11803    -          42      218     2   204 8/13/2020 
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .989214 cc2=  .711864 lx= 10.18611 if=  49 il=  61 3/23/2020  n=  12 now=   11803 end=      26532        42       218 U=    26.25 T=  109.9 p1= 124.8 p2=    44.5 ed=   171 7/11/2020   x1=  49. x2=  61. y1=  2.32 y2=  1.86     
GP: Confirmed US_Massachusetts_Worcester 3/23/2020        61   11803    26532      42      218     2   171 7/11/2020 
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .990308 cc2=  .701633 lx=  7.37611 if=  50 il=  61 3/23/2020  n=  11 now=   11803 end=       1597        42       218 U=    15.57 T=   81.1 p1= -86.5 p2=   739.1 ed=   117 5/18/2020   x1=  50. x2=  61. y1=  2.00 y2=  1.29     
GP: Confirmed US_Massachusetts_Worcester 3/23/2020        61   11803     1597      42      218     2   117 5/18/2020 
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .988166 cc2=  .686655 lx=  6.53611 if=  51 il=  61 3/23/2020  n=  10 now=   11803 end=        689        42       218 U=    13.58 T=   75.0 p1= -94.2 p2=  1713.1 ed=   107 5/8/2020    x1=  51. x2=  61. y1=  1.77 y2=  1.03     
GP: Confirmed US_Massachusetts_Worcester 3/23/2020        61   11803      689      42      218     2   107 5/8/2020  
AAA1     1 US_Massachusetts_Worcester Confirmed cc1=  .991741 cc2=  .675514 lx=  5.64611 if=  52 il=  61 3/23/2020  n=   9 now=   11803 end=        283        42       218 U=     9.44 T=   67.1 p1= -97.6 p2=  4170.7 ed=    89 4/20/2020   x1=  52. x2=  61. y1=  1.60 y2=   .65 BEST
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .991741 cc2=  .675514 lx=  5.64711 if=  52 il=  61 3/23/2020  n=   9 now=   11803 end=        283        42       218 U=     9.44 T=   67.1 p1= -97.6 p2=  4170.7 ed=    89 4/20/2020   x1=  52. x2=  61. y1=  1.60 y2=   .65 BEST
GP: Confirmed US_Massachusetts_Worcester 3/23/2020        61   11803      283      42      218     2    89 4/20/2020 
AAA1     1 US_Massachusetts_Worcester Confirmed cc1=  .990239 cc2=  .656906 lx=  5.37611 if=  53 il=  61 3/23/2020  n=   8 now=   11803 end=        216        42       218 U=     7.62 T=   64.8 p1= -98.2 p2=  5464.4 ed=    82 4/13/2020   x1=  53. x2=  61. y1=  1.54 y2=   .49 BEST
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .990268 cc2=  .656906 lx=  5.27611 if=  53 il=  61 3/23/2020  n=   8 now=   11803 end=        216        42       218 U=     7.62 T=   64.8 p1= -98.2 p2=  5464.4 ed=    82 4/13/2020   x1=  53. x2=  61. y1=  1.54 y2=   .49 BEST
GP: Confirmed US_Massachusetts_Worcester 3/23/2020        61   11803      216      42      218     2    82 4/13/2020 
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .996403 cc2=  .642849 lx= 11.37611 if=  54 il=  61 3/23/2020  n=   7 now=   11803 end=      87213        42       218 U=    30.85 T=  123.7 p1= 638.9 p2=    13.5 ed=   196 8/5/2020    x1=  54. x2=  61. y1=  2.26 y2=  2.03     
GP: Confirmed US_Massachusetts_Worcester 3/23/2020        61   11803    -          42      218     2   196 8/5/2020  
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .995599 cc2=  .617635 lx= 11.37611 if=  55 il=  61 3/23/2020  n=   6 now=   11803 end=      87213        42       218 U=    30.54 T=  123.1 p1= 638.9 p2=    13.5 ed=   195 8/4/2020    x1=  55. x2=  61. y1=  2.23 y2=  2.03     
GP: Confirmed US_Massachusetts_Worcester 3/23/2020        61   11803    -          42      218     2   195 8/4/2020  
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .994562 cc2=  .586313 lx= 11.31611 if=  56 il=  61 3/23/2020  n=   5 now=   11803 end=      82134        42       218 U=    28.83 T=  119.4 p1= 595.9 p2=    14.4 ed=   187 7/27/2020   x1=  56. x2=  61. y1=  2.20 y2=  2.03     
GP: Confirmed US_Massachusetts_Worcester 3/23/2020        61   11803    -          42      218     2   187 7/27/2020 
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .986781 cc2=  .728582 lx= 11.37611 if=  48 il=  62 3/24/2020  n=  14 now=   11803 end=      87213        73      2834 U=    29.57 T=  119.9 p1= 638.9 p2=    13.5 ed=   189 7/29/2020   x1=  48. x2=  62. y1=  2.43 y2=  1.96     
GP: Confirmed US_Massachusetts_Worcester 3/24/2020        62   11803    -          73     2834     1   189 7/29/2020 
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .990457 cc2=  .723196 lx= 11.37611 if=  49 il=  62 3/24/2020  n=  13 now=   11803 end=      87213        73      2834 U=    27.46 T=  115.8 p1= 638.9 p2=    13.5 ed=   180 7/20/2020   x1=  49. x2=  62. y1=  2.43 y2=  1.96     
GP: Confirmed US_Massachusetts_Worcester 3/24/2020        62   11803    -          73     2834     1   180 7/20/2020 
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .991012 cc2=  .713662 lx= 11.37611 if=  50 il=  62 3/24/2020  n=  12 now=   11803 end=      87213        73      2834 U=    25.35 T=  111.6 p1= 638.9 p2=    13.5 ed=   171 7/11/2020   x1=  50. x2=  62. y1=  2.43 y2=  1.96     
GP: Confirmed US_Massachusetts_Worcester 3/24/2020        62   11803    -          73     2834     1   171 7/11/2020 
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .988697 cc2=  .700022 lx= 10.55611 if=  51 il=  62 3/24/2020  n=  11 now=   11803 end=      38411        73      2834 U=    24.24 T=  106.5 p1= 225.4 p2=    30.7 ed=   163 7/3/2020    x1=  51. x2=  62. y1=  2.29 y2=  1.84     
GP: Confirmed US_Massachusetts_Worcester 3/24/2020        62   11803    -          73     2834     1   163 7/3/2020  
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .990093 cc2=  .688582 lx=  8.53611 if=  52 il=  62 3/24/2020  n=  10 now=   11803 end=       5095        73      2834 U=    16.29 T=   85.6 p1= -56.8 p2=   231.7 ed=   124 5/25/2020   x1=  52. x2=  62. y1=  2.06 y2=  1.45     
GP: Confirmed US_Massachusetts_Worcester 3/24/2020        62   11803     5095      73     2834     1   124 5/25/2020 
AAA1     1 US_Massachusetts_Worcester Confirmed cc1=  .987271 cc2=  .671043 lx=  7.96611 if=  53 il=  62 3/24/2020  n=   9 now=   11803 end=       2881        73      2834 U=    13.19 T=   79.2 p1= -75.6 p2=   409.7 ed=   110 5/11/2020   x1=  53. x2=  62. y1=  1.98 y2=  1.30 BEST
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .987271 cc2=  .671043 lx=  7.96211 if=  53 il=  62 3/24/2020  n=   9 now=   11803 end=       2881        73      2834 U=    13.19 T=   79.2 p1= -75.6 p2=   409.7 ed=   110 5/11/2020   x1=  53. x2=  62. y1=  1.98 y2=  1.30 BEST
GP: Confirmed US_Massachusetts_Worcester 3/24/2020        62   11803     2881      73     2834     1   110 5/11/2020 
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .992170 cc2=  .658836 lx= 11.37611 if=  54 il=  62 3/24/2020  n=   8 now=   11803 end=      87213        73      2834 U=    26.48 T=  113.9 p1= 638.9 p2=    13.5 ed=   176 7/16/2020   x1=  54. x2=  62. y1=  2.26 y2=  1.96     
GP: Confirmed US_Massachusetts_Worcester 3/24/2020        62   11803    -          73     2834     1   176 7/16/2020 
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .991273 cc2=  .637719 lx= 11.37611 if=  55 il=  62 3/24/2020  n=   7 now=   11803 end=      87213        73      2834 U=    25.77 T=  112.5 p1= 638.9 p2=    13.5 ed=   173 7/13/2020   x1=  55. x2=  62. y1=  2.23 y2=  1.96     
GP: Confirmed US_Massachusetts_Worcester 3/24/2020        62   11803    -          73     2834     1   173 7/13/2020 
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .990491 cc2=  .612527 lx= 11.37611 if=  56 il=  62 3/24/2020  n=   6 now=   11803 end=      87213        73      2834 U=    24.26 T=  109.5 p1= 638.9 p2=    13.5 ed=   166 7/6/2020    x1=  56. x2=  62. y1=  2.21 y2=  1.96     
GP: Confirmed US_Massachusetts_Worcester 3/24/2020        62   11803    -          73     2834     1   166 7/6/2020  
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .986248 cc2=  .578000 lx= 11.37611 if=  57 il=  62 3/24/2020  n=   5 now=   11803 end=      87213        73      2834 U=    23.87 T=  108.7 p1= 638.9 p2=    13.5 ed=   165 7/5/2020    x1=  57. x2=  62. y1=  2.17 y2=  1.96     
GP: Confirmed US_Massachusetts_Worcester 3/24/2020        62   11803    -          73     2834     1   165 7/5/2020  
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .984879 cc2=  .734879 lx= 11.37611 if=  48 il=  63 3/25/2020  n=  15 now=   11803 end=      87213       129         0 U=    26.92 T=  113.5 p1= 638.9 p2=    13.5 ed=   176 7/16/2020   x1=  48. x2=  63. y1=  2.43 y2=  1.87     
GP: Confirmed US_Massachusetts_Worcester 3/25/2020        63   11803    -         129        0     0   176 7/16/2020 
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .988380 cc2=  .730181 lx= 11.37611 if=  49 il=  63 3/25/2020  n=  14 now=   11803 end=      87213       129         0 U=    25.13 T=  110.1 p1= 638.9 p2=    13.5 ed=   169 7/9/2020    x1=  49. x2=  63. y1=  2.43 y2=  1.87     
GP: Confirmed US_Massachusetts_Worcester 3/25/2020        63   11803    -         129        0     0   169 7/9/2020  
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .989087 cc2=  .721826 lx= 11.37611 if=  50 il=  63 3/25/2020  n=  13 now=   11803 end=      87213       129         0 U=    23.33 T=  106.7 p1= 638.9 p2=    13.5 ed=   161 7/1/2020    x1=  50. x2=  63. y1=  2.43 y2=  1.87     
GP: Confirmed US_Massachusetts_Worcester 3/25/2020        63   11803    -         129        0     0   161 7/1/2020  
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .986862 cc2=  .709512 lx= 11.37611 if=  51 il=  63 3/25/2020  n=  12 now=   11803 end=      87213       129         0 U=    24.27 T=  108.5 p1= 638.9 p2=    13.5 ed=   165 7/5/2020    x1=  51. x2=  63. y1=  2.37 y2=  1.87     
GP: Confirmed US_Massachusetts_Worcester 3/25/2020        63   11803    -         129        0     0   165 7/5/2020  
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .987960 cc2=  .699285 lx= 11.37611 if=  52 il=  63 3/25/2020  n=  11 now=   11803 end=      87213       129         0 U=    22.25 T=  104.7 p1= 638.9 p2=    13.5 ed=   157 6/27/2020   x1=  52. x2=  63. y1=  2.37 y2=  1.87     
GP: Confirmed US_Massachusetts_Worcester 3/25/2020        63   11803    -         129        0     0   157 6/27/2020 
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .984902 cc2=  .683391 lx= 11.37611 if=  53 il=  63 3/25/2020  n=  10 now=   11803 end=      87213       129         0 U=    20.23 T=  100.9 p1= 638.9 p2=    13.5 ed=   148 6/18/2020   x1=  53. x2=  63. y1=  2.37 y2=  1.87     
GP: Confirmed US_Massachusetts_Worcester 3/25/2020        63   11803    -         129        0     0   148 6/18/2020 
