TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        9751.00000        9.18513
TAB:  Czechia Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA1     1 Czechia Deaths    cc1=  .997598 cc2=  .857570 lx=  5.86301 if=  76 il= 126 5/27/2020  n=  50 now=     328 end=        351       317       345 U=    19.32 T=   82.3 p1=   7.0 p2=    93.4 ed=   127 5/28/2020   x1=  76. x2= 126. y1=   .33 y2= -2.26 BEST
AAA2     1 Czechia Deaths    cc1=  .997598 cc2=  .857570 lx=  5.86301 if=  76 il= 126 5/27/2020  n=  50 now=     328 end=        351       317       345 U=    19.32 T=   82.3 p1=   7.0 p2=    93.4 ed=   127 5/28/2020   x1=  76. x2= 126. y1=   .33 y2= -2.26 BEST
GP: Deaths    Czechia 5/27/2020       126     328      351     317      345    17   127 5/28/2020 
AAA2     1 Czechia Deaths    cc1=  .997817 cc2=  .856396 lx=  5.87301 if=  77 il= 126 5/27/2020  n=  49 now=     328 end=        355       317       345 U=    20.28 T=   82.0 p1=   8.2 p2=    92.4 ed=   129 5/30/2020   x1=  77. x2= 126. y1=   .25 y2= -2.17     
GP: Deaths    Czechia 5/27/2020       126     328      355     317      345    17   129 5/30/2020 
AAA2     1 Czechia Deaths    cc1=  .997982 cc2=  .855125 lx=  5.87301 if=  78 il= 126 5/27/2020  n=  48 now=     328 end=        355       317       345 U=    20.74 T=   81.0 p1=   8.2 p2=    92.4 ed=   129 5/30/2020   x1=  78. x2= 126. y1=   .14 y2= -2.17     
GP: Deaths    Czechia 5/27/2020       126     328      355     317      345    17   129 5/30/2020 
AAA2     1 Czechia Deaths    cc1=  .998076 cc2=  .852211 lx=  5.89301 if=  80 il= 126 5/27/2020  n=  46 now=     328 end=        362       317       345 U=    22.53 T=   80.7 p1=  10.4 p2=    90.6 ed=   133 6/3/2020    x1=  80. x2= 126. y1=   .03 y2= -2.01     
GP: Deaths    Czechia 5/27/2020       126     328      362     317      345    17   133 6/3/2020  
AAA2     1 Czechia Deaths    cc1=  .998090 cc2=  .850648 lx=  5.89301 if=  81 il= 126 5/27/2020  n=  45 now=     328 end=        362       317       345 U=    22.79 T=   80.2 p1=  10.4 p2=    90.6 ed=   133 6/3/2020    x1=  81. x2= 126. y1=  -.03 y2= -2.01     
GP: Deaths    Czechia 5/27/2020       126     328      362     317      345    17   133 6/3/2020  
AAA2     1 Czechia Deaths    cc1=  .998057 cc2=  .848986 lx=  5.90301 if=  82 il= 126 5/27/2020  n=  44 now=     328 end=        366       317       345 U=    23.46 T=   80.6 p1=  11.6 p2=    89.6 ed=   135 6/5/2020    x1=  82. x2= 126. y1=  -.06 y2= -1.94     
GP: Deaths    Czechia 5/27/2020       126     328      366     317      345    17   135 6/5/2020  
AAA2     1 Czechia Deaths    cc1=  .998114 cc2=  .847359 lx=  5.91301 if=  83 il= 126 5/27/2020  n=  43 now=     328 end=        369       317       345 U=    25.51 T=   78.3 p1=  12.5 p2=    88.9 ed=   138 6/8/2020    x1=  83. x2= 126. y1=  -.18 y2= -1.87     
GP: Deaths    Czechia 5/27/2020       126     328      369     317      345    17   138 6/8/2020  
AAA2     1 Czechia Deaths    cc1=  .997990 cc2=  .845491 lx=  5.90301 if=  84 il= 126 5/27/2020  n=  42 now=     328 end=        366       317       345 U=    24.67 T=   78.2 p1=  11.6 p2=    89.6 ed=   136 6/6/2020    x1=  84. x2= 126. y1=  -.23 y2= -1.94     
GP: Deaths    Czechia 5/27/2020       126     328      366     317      345    17   136 6/6/2020  
AAA2     1 Czechia Deaths    cc1=  .997857 cc2=  .843554 lx=  5.90301 if=  85 il= 126 5/27/2020  n=  41 now=     328 end=        366       317       345 U=    24.41 T=   78.7 p1=  11.6 p2=    89.6 ed=   136 6/6/2020    x1=  85. x2= 126. y1=  -.26 y2= -1.94     
GP: Deaths    Czechia 5/27/2020       126     328      366     317      345    17   136 6/6/2020  
AAA2     1 Czechia Deaths    cc1=  .997696 cc2=  .841523 lx=  5.90301 if=  86 il= 126 5/27/2020  n=  40 now=     328 end=        366       317       345 U=    24.26 T=   79.0 p1=  11.6 p2=    89.6 ed=   136 6/6/2020    x1=  86. x2= 126. y1=  -.29 y2= -1.94     
GP: Deaths    Czechia 5/27/2020       126     328      366     317      345    17   136 6/6/2020  
AAA2     1 Czechia Deaths    cc1=  .997530 cc2=  .839417 lx=  5.91301 if=  87 il= 126 5/27/2020  n=  39 now=     328 end=        369       317       345 U=    25.42 T=   78.5 p1=  12.5 p2=    88.9 ed=   138 6/8/2020    x1=  87. x2= 126. y1=  -.34 y2= -1.87     
GP: Deaths    Czechia 5/27/2020       126     328      369     317      345    17   138 6/8/2020  
AAA2     1 Czechia Deaths    cc1=  .997335 cc2=  .837207 lx=  5.91301 if=  88 il= 126 5/27/2020  n=  38 now=     328 end=        369       317       345 U=    25.42 T=   78.5 p1=  12.5 p2=    88.9 ed=   138 6/8/2020    x1=  88. x2= 126. y1=  -.38 y2= -1.87     
GP: Deaths    Czechia 5/27/2020       126     328      369     317      345    17   138 6/8/2020  
AAA2     1 Czechia Deaths    cc1=  .997119 cc2=  .834898 lx=  5.91301 if=  89 il= 126 5/27/2020  n=  37 now=     328 end=        369       317       345 U=    25.84 T=   77.7 p1=  12.5 p2=    88.9 ed=   138 6/8/2020    x1=  89. x2= 126. y1=  -.44 y2= -1.87     
GP: Deaths    Czechia 5/27/2020       126     328      369     317      345    17   138 6/8/2020  
AAA2     1 Czechia Deaths    cc1=  .996925 cc2=  .832526 lx=  5.90301 if=  90 il= 126 5/27/2020  n=  36 now=     328 end=        366       317       345 U=    25.25 T=   77.1 p1=  11.6 p2=    89.6 ed=   136 6/6/2020    x1=  90. x2= 126. y1=  -.51 y2= -1.94     
GP: Deaths    Czechia 5/27/2020       126     328      366     317      345    17   136 6/6/2020  
AAA2     1 Czechia Deaths    cc1=  .996814 cc2=  .830147 lx=  5.89301 if=  91 il= 126 5/27/2020  n=  35 now=     328 end=        362       317       345 U=    24.63 T=   76.5 p1=  10.4 p2=    90.6 ed=   134 6/4/2020    x1=  91. x2= 126. y1=  -.59 y2= -2.01     
GP: Deaths    Czechia 5/27/2020       126     328      362     317      345    17   134 6/4/2020  
AAA2     1 Czechia Deaths    cc1=  .996933 cc2=  .827903 lx=  5.88301 if=  92 il= 126 5/27/2020  n=  34 now=     328 end=        358       317       345 U=    23.24 T=   77.5 p1=   9.1 p2=    91.6 ed=   132 6/2/2020    x1=  92. x2= 126. y1=  -.62 y2= -2.09     
GP: Deaths    Czechia 5/27/2020       126     328      358     317      345    17   132 6/2/2020  
AAA2     1 Czechia Deaths    cc1=  .996925 cc2=  .825427 lx=  5.88301 if=  93 il= 126 5/27/2020  n=  33 now=     328 end=        358       317       345 U=    23.13 T=   77.7 p1=   9.1 p2=    91.6 ed=   132 6/2/2020    x1=  93. x2= 126. y1=  -.66 y2= -2.09     
GP: Deaths    Czechia 5/27/2020       126     328      358     317      345    17   132 6/2/2020  
AAA2     1 Czechia Deaths    cc1=  .996939 cc2=  .822861 lx=  5.87301 if=  94 il= 126 5/27/2020  n=  32 now=     328 end=        355       317       345 U=    22.01 T=   78.2 p1=   8.2 p2=    92.4 ed=   130 5/31/2020   x1=  94. x2= 126. y1=  -.72 y2= -2.17     
GP: Deaths    Czechia 5/27/2020       126     328      355     317      345    17   130 5/31/2020 
AAA1     1 Czechia Deaths    cc1=  .996960 cc2=  .820184 lx=  5.86301 if=  95 il= 126 5/27/2020  n=  31 now=     328 end=        351       317       345 U=    20.58 T=   79.4 p1=   7.0 p2=    93.4 ed=   128 5/29/2020   x1=  95. x2= 126. y1=  -.76 y2= -2.26 BEST
AAA2     1 Czechia Deaths    cc1=  .996962 cc2=  .820184 lx=  5.86501 if=  95 il= 126 5/27/2020  n=  31 now=     328 end=        351       317       345 U=    20.58 T=   79.4 p1=   7.0 p2=    93.4 ed=   128 5/29/2020   x1=  95. x2= 126. y1=  -.76 y2= -2.26 BEST
GP: Deaths    Czechia 5/27/2020       126     328      351     317      345    17   128 5/29/2020 
AAA1     1 Czechia Deaths    cc1=  .996816 cc2=  .817211 lx=  5.86301 if=  96 il= 126 5/27/2020  n=  30 now=     328 end=        351       317       345 U=    20.32 T=   80.0 p1=   7.0 p2=    93.4 ed=   127 5/28/2020   x1=  96. x2= 126. y1=  -.79 y2= -2.26 BEST
AAA2     1 Czechia Deaths    cc1=  .996821 cc2=  .817211 lx=  5.86001 if=  96 il= 126 5/27/2020  n=  30 now=     328 end=        351       317       345 U=    20.32 T=   80.0 p1=   7.0 p2=    93.4 ed=   127 5/28/2020   x1=  96. x2= 126. y1=  -.79 y2= -2.26 BEST
GP: Deaths    Czechia 5/27/2020       126     328      351     317      345    17   127 5/28/2020 
AAA1     1 Czechia Deaths    cc1=  .996565 cc2=  .813991 lx=  5.85301 if=  97 il= 126 5/27/2020  n=  29 now=     328 end=        348       317       345 U=    19.14 T=   80.8 p1=   6.1 p2=    94.3 ed=   125 5/26/2020   x1=  97. x2= 126. y1=  -.85 y2= -2.36 BEST
AAA2     1 Czechia Deaths    cc1=  .996574 cc2=  .813991 lx=  5.85701 if=  97 il= 126 5/27/2020  n=  29 now=     328 end=        348       317       345 U=    19.14 T=   80.8 p1=   6.1 p2=    94.3 ed=   125 5/26/2020   x1=  97. x2= 126. y1=  -.85 y2= -2.36 BEST
GP: Deaths    Czechia 5/27/2020       126     328      348     317      345    17   125 5/26/2020 
AAA1     1 Czechia Deaths    cc1=  .996260 cc2=  .810565 lx=  5.85301 if=  98 il= 126 5/27/2020  n=  28 now=     328 end=        348       317       345 U=    18.48 T=   82.3 p1=   6.1 p2=    94.3 ed=   125 5/26/2020   x1=  98. x2= 126. y1=  -.85 y2= -2.36 BEST
AAA2     1 Czechia Deaths    cc1=  .996261 cc2=  .810565 lx=  5.85401 if=  98 il= 126 5/27/2020  n=  28 now=     328 end=        348       317       345 U=    18.48 T=   82.3 p1=   6.1 p2=    94.3 ed=   125 5/26/2020   x1=  98. x2= 126. y1=  -.85 y2= -2.36 BEST
GP: Deaths    Czechia 5/27/2020       126     328      348     317      345    17   125 5/26/2020 
AAA1     1 Czechia Deaths    cc1=  .995914 cc2=  .806932 lx=  5.86301 if=  99 il= 126 5/27/2020  n=  27 now=     328 end=        351       317       345 U=    20.09 T=   80.6 p1=   7.0 p2=    93.4 ed=   127 5/28/2020   x1=  99. x2= 126. y1=  -.92 y2= -2.26 BEST
AAA2     1 Czechia Deaths    cc1=  .995928 cc2=  .806932 lx=  5.85801 if=  99 il= 126 5/27/2020  n=  27 now=     328 end=        351       317       345 U=    20.09 T=   80.6 p1=   7.0 p2=    93.4 ed=   127 5/28/2020   x1=  99. x2= 126. y1=  -.92 y2= -2.26 BEST
GP: Deaths    Czechia 5/27/2020       126     328      351     317      345    17   127 5/28/2020 
AAA1     1 Czechia Deaths    cc1=  .995450 cc2=  .803000 lx=  5.85301 if= 100 il= 126 5/27/2020  n=  26 now=     328 end=        348       317       345 U=    18.90 T=   81.3 p1=   6.1 p2=    94.3 ed=   125 5/26/2020   x1= 100. x2= 126. y1=  -.99 y2= -2.36 BEST
AAA2     1 Czechia Deaths    cc1=  .995462 cc2=  .803000 lx=  5.85701 if= 100 il= 126 5/27/2020  n=  26 now=     328 end=        348       317       345 U=    18.90 T=   81.3 p1=   6.1 p2=    94.3 ed=   125 5/26/2020   x1= 100. x2= 126. y1=  -.99 y2= -2.36 BEST
GP: Deaths    Czechia 5/27/2020       126     328      348     317      345    17   125 5/26/2020 
AAA1     1 Czechia Deaths    cc1=  .994903 cc2=  .798787 lx=  5.85301 if= 101 il= 126 5/27/2020  n=  25 now=     328 end=        348       317       345 U=    18.96 T=   81.2 p1=   6.1 p2=    94.3 ed=   125 5/26/2020   x1= 101. x2= 126. y1= -1.04 y2= -2.36 BEST
AAA2     1 Czechia Deaths    cc1=  .994917 cc2=  .798787 lx=  5.85801 if= 101 il= 126 5/27/2020  n=  25 now=     328 end=        348       317       345 U=    18.96 T=   81.2 p1=   6.1 p2=    94.3 ed=   125 5/26/2020   x1= 101. x2= 126. y1= -1.04 y2= -2.36 BEST
GP: Deaths    Czechia 5/27/2020       126     328      348     317      345    17   125 5/26/2020 
AAA1     1 Czechia Deaths    cc1=  .994266 cc2=  .794266 lx=  5.86301 if= 102 il= 126 5/27/2020  n=  24 now=     328 end=        351       317       345 U=    19.81 T=   81.2 p1=   7.0 p2=    93.4 ed=   127 5/28/2020   x1= 102. x2= 126. y1= -1.05 y2= -2.26 BEST
AAA2     1 Czechia Deaths    cc1=  .994280 cc2=  .794266 lx=  5.85801 if= 102 il= 126 5/27/2020  n=  24 now=     328 end=        351       317       345 U=    19.81 T=   81.2 p1=   7.0 p2=    93.4 ed=   127 5/28/2020   x1= 102. x2= 126. y1= -1.05 y2= -2.26 BEST
GP: Deaths    Czechia 5/27/2020       126     328      351     317      345    17   127 5/28/2020 
AAA2     1 Czechia Deaths    cc1=  .987876 cc2=  .752174 lx=  5.97301 if= 109 il= 126 5/27/2020  n=  17 now=     328 end=        392       317       345 U=    37.18 T=   68.7 p1=  19.5 p2=    83.7 ed=   156 6/26/2020   x1= 109. x2= 126. y1= -1.08 y2= -1.54     
GP: Deaths    Czechia 5/27/2020       126     328      392     317      345    17   156 6/26/2020 
AAA2     1 Czechia Deaths    cc1=  .985676 cc2=  .743140 lx=  5.95301 if= 110 il= 126 5/27/2020  n=  16 now=     328 end=        384       317       345 U=    33.92 T=   70.4 p1=  17.1 p2=    85.4 ed=   150 6/20/2020   x1= 110. x2= 126. y1= -1.17 y2= -1.64     
GP: Deaths    Czechia 5/27/2020       126     328      384     317      345    17   150 6/20/2020 
AAA2     1 Czechia Deaths    cc1=  .981279 cc2=  .723080 lx=  7.79301 if= 112 il= 126 5/27/2020  n=  14 now=     328 end=       2423       317       345 U=   326.85 T=  358.1 p1= 638.7 p2=    13.5 ed=   999 undefine    x1= 112. x2= 126. y1=   .75 y2=   .71     
GP: Deaths    Czechia 5/27/2020       126     328    -         317      345    17   999 undefine  
AAA2     1 Czechia Deaths    cc1=  .977391 cc2=  .710129 lx=  7.79301 if= 113 il= 126 5/27/2020  n=  13 now=     328 end=       2423       317       345 U=   342.34 T=  369.1 p1= 638.7 p2=    13.5 ed=   999 undefine    x1= 113. x2= 126. y1=   .75 y2=   .71     
GP: Deaths    Czechia 5/27/2020       126     328    -         317      345    17   999 undefine  
AAA1     1 Czechia Deaths    cc1=  .975716 cc2=  .698366 lx=  5.83301 if= 114 il= 126 5/27/2020  n=  12 now=     328 end=        341       317       345 U=    17.69 T=   80.0 p1=   4.0 p2=    96.2 ed=   121 5/22/2020   x1= 114. x2= 126. y1= -1.92 y2= -2.60 BEST
AAA2     1 Czechia Deaths    cc1=  .975718 cc2=  .698366 lx=  5.83701 if= 114 il= 126 5/27/2020  n=  12 now=     328 end=        341       317       345 U=    17.69 T=   80.0 p1=   4.0 p2=    96.2 ed=   121 5/22/2020   x1= 114. x2= 126. y1= -1.92 y2= -2.60 BEST
GP: Deaths    Czechia 5/27/2020       126     328      341     317      345    17   121 5/22/2020 
AAA2     1 Czechia Deaths    cc1=  .978176 cc2=  .689501 lx=  5.78301 if= 115 il= 126 5/27/2020  n=  11 now=     328 end=        324       317       345 U=     8.17 T=   95.6 p1=  -1.2 p2=   101.2 ed=   114 5/15/2020   x1= 115. x2= 126. y1= -2.38 y2= -3.73     
GP: Deaths    Czechia 5/27/2020       126     328      324     317      345    17   114 5/15/2020 
AAA2     1 Czechia Deaths    cc1=  .975421 cc2=  .642088 lx=  5.76301 if= 118 il= 126 5/27/2020  n=   8 now=     328 end=        318       317       345 U=     3.14 T=  108.8 p1=  -3.0 p2=   103.1 ed=   116 5/17/2020   x1= 118. x2= 126. y1= -2.95 y2= -5.49     
GP: Deaths    Czechia 5/27/2020       126     328      318     317      345    17   116 5/17/2020 
AAA2     1 Czechia Deaths    cc1=  .971833 cc2=  .618279 lx=  5.76301 if= 119 il= 126 5/27/2020  n=   7 now=     328 end=        318       317       345 U=     2.90 T=  110.1 p1=  -3.0 p2=   103.1 ed=   116 5/17/2020   x1= 119. x2= 126. y1= -3.08 y2= -5.49     
GP: Deaths    Czechia 5/27/2020       126     328      318     317      345    17   116 5/17/2020 
AAA2     1 Czechia Deaths    cc1=  .939626 cc2=  .531378 lx=  5.77301 if= 121 il= 126 5/27/2020  n=   5 now=     328 end=        321       317       345 U=     6.63 T=   97.8 p1=  -2.1 p2=   102.2 ed=   113 5/14/2020   x1= 121. x2= 126. y1= -3.51 y2= -4.26     
GP: Deaths    Czechia 5/27/2020       126     328      321     317      345    17   113 5/14/2020 
AAA2     1 Czechia Deaths    cc1=  .994966 cc2=  .873698 lx=  5.81301 if=  60 il= 127 5/28/2020  n=  67 now=     328 end=        334       319       348 U=    13.96 T=   84.6 p1=   1.8 p2=    98.2 ed=   117 5/18/2020   x1=  60. x2= 127. y1=  1.76 y2= -3.04     
GP: Deaths    Czechia 5/28/2020       127     328      334     319      348     9   117 5/18/2020 
AAA2     1 Czechia Deaths    cc1=  .995112 cc2=  .872943 lx=  5.81301 if=  61 il= 127 5/28/2020  n=  66 now=     328 end=        334       319       348 U=    13.75 T=   85.2 p1=   1.8 p2=    98.2 ed=   117 5/18/2020   x1=  61. x2= 127. y1=  1.76 y2= -3.04     
GP: Deaths    Czechia 5/28/2020       127     328      334     319      348     9   117 5/18/2020 
AAA2     1 Czechia Deaths    cc1=  .995569 cc2=  .872478 lx=  5.81301 if=  62 il= 127 5/28/2020  n=  65 now=     328 end=        334       319       348 U=    14.16 T=   84.0 p1=   1.8 p2=    98.2 ed=   117 5/18/2020   x1=  62. x2= 127. y1=  1.55 y2= -3.04     
GP: Deaths    Czechia 5/28/2020       127     328      334     319      348     9   117 5/18/2020 
AAA2     1 Czechia Deaths    cc1=  .995693 cc2=  .871658 lx=  5.81301 if=  63 il= 127 5/28/2020  n=  64 now=     328 end=        334       319       348 U=    14.44 T=   83.1 p1=   1.8 p2=    98.2 ed=   117 5/18/2020   x1=  63. x2= 127. y1=  1.39 y2= -3.04     
GP: Deaths    Czechia 5/28/2020       127     328      334     319      348     9   117 5/18/2020 
AAA2     1 Czechia Deaths    cc1=  .995654 cc2=  .870654 lx=  5.81301 if=  64 il= 127 5/28/2020  n=  63 now=     328 end=        334       319       348 U=    14.56 T=   82.7 p1=   1.8 p2=    98.2 ed=   117 5/18/2020   x1=  64. x2= 127. y1=  1.29 y2= -3.04     
GP: Deaths    Czechia 5/28/2020       127     328      334     319      348     9   117 5/18/2020 
AAA2     1 Czechia Deaths    cc1=  .995596 cc2=  .869608 lx=  5.82301 if=  65 il= 127 5/28/2020  n=  62 now=     328 end=        337       319       348 U=    14.98 T=   84.3 p1=   2.7 p2=    97.3 ed=   119 5/20/2020   x1=  65. x2= 127. y1=  1.29 y2= -2.85     
GP: Deaths    Czechia 5/28/2020       127     328      337     319      348     9   119 5/20/2020 
AAA2     1 Czechia Deaths    cc1=  .995802 cc2=  .868802 lx=  5.82301 if=  66 il= 127 5/28/2020  n=  61 now=     328 end=        337       319       348 U=    14.95 T=   84.4 p1=   2.7 p2=    97.3 ed=   119 5/20/2020   x1=  66. x2= 127. y1=  1.23 y2= -2.85     
GP: Deaths    Czechia 5/28/2020       127     328      337     319      348     9   119 5/20/2020 
AAA2     1 Czechia Deaths    cc1=  .996616 cc2=  .866427 lx=  5.83301 if=  69 il= 127 5/28/2020  n=  58 now=     328 end=        341       319       348 U=    16.27 T=   83.2 p1=   4.0 p2=    96.2 ed=   121 5/22/2020   x1=  69. x2= 127. y1=   .88 y2= -2.69     
GP: Deaths    Czechia 5/28/2020       127     328      341     319      348     9   121 5/22/2020 
AAA2     1 Czechia Deaths    cc1=  .996720 cc2=  .865413 lx=  5.83301 if=  70 il= 127 5/28/2020  n=  57 now=     328 end=        341       319       348 U=    16.45 T=   82.7 p1=   4.0 p2=    96.2 ed=   121 5/22/2020   x1=  70. x2= 127. y1=   .77 y2= -2.69     
GP: Deaths    Czechia 5/28/2020       127     328      341     319      348     9   121 5/22/2020 
AAA2     1 Czechia Deaths    cc1=  .996750 cc2=  .864297 lx=  5.83301 if=  71 il= 127 5/28/2020  n=  56 now=     328 end=        341       319       348 U=    16.43 T=   82.8 p1=   4.0 p2=    96.2 ed=   121 5/22/2020   x1=  71. x2= 127. y1=   .72 y2= -2.69     
GP: Deaths    Czechia 5/28/2020       127     328      341     319      348     9   121 5/22/2020 
AAA2     1 Czechia Deaths    cc1=  .996915 cc2=  .863284 lx=  5.84301 if=  72 il= 127 5/28/2020  n=  55 now=     328 end=        344       319       348 U=    17.29 T=   82.8 p1=   4.9 p2=    95.3 ed=   123 5/24/2020   x1=  72. x2= 127. y1=   .63 y2= -2.55     
GP: Deaths    Czechia 5/28/2020       127     328      344     319      348     9   123 5/24/2020 
AAA2     1 Czechia Deaths    cc1=  .997022 cc2=  .862182 lx=  5.84301 if=  73 il= 127 5/28/2020  n=  54 now=     328 end=        344       319       348 U=    17.30 T=   82.8 p1=   4.9 p2=    95.3 ed=   123 5/24/2020   x1=  73. x2= 127. y1=   .57 y2= -2.55     
GP: Deaths    Czechia 5/28/2020       127     328      344     319      348     9   123 5/24/2020 
AAA1     1 Czechia Deaths    cc1=  .997219 cc2=  .861136 lx=  5.85301 if=  74 il= 127 5/28/2020  n=  53 now=     328 end=        348       319       348 U=    18.08 T=   83.0 p1=   6.1 p2=    94.3 ed=   125 5/26/2020   x1=  74. x2= 127. y1=   .50 y2= -2.43 BEST
AAA2     1 Czechia Deaths    cc1=  .997231 cc2=  .861136 lx=  5.84901 if=  74 il= 127 5/28/2020  n=  53 now=     328 end=        348       319       348 U=    18.08 T=   83.0 p1=   6.1 p2=    94.3 ed=   125 5/26/2020   x1=  74. x2= 127. y1=   .50 y2= -2.43 BEST
GP: Deaths    Czechia 5/28/2020       127     328      348     319      348     9   125 5/26/2020 
AAA1     1 Czechia Deaths    cc1=  .997493 cc2=  .860133 lx=  5.85301 if=  75 il= 127 5/28/2020  n=  52 now=     328 end=        348       319       348 U=    18.34 T=   82.4 p1=   6.1 p2=    94.3 ed=   125 5/26/2020   x1=  75. x2= 127. y1=   .40 y2= -2.43 BEST
AAA2     1 Czechia Deaths    cc1=  .997498 cc2=  .860133 lx=  5.85501 if=  75 il= 127 5/28/2020  n=  52 now=     328 end=        348       319       348 U=    18.34 T=   82.4 p1=   6.1 p2=    94.3 ed=   125 5/26/2020   x1=  75. x2= 127. y1=   .40 y2= -2.43 BEST
GP: Deaths    Czechia 5/28/2020       127     328      348     319      348     9   125 5/26/2020 
AAA2     1 Czechia Deaths    cc1=  .997709 cc2=  .859034 lx=  5.86301 if=  76 il= 127 5/28/2020  n=  51 now=     328 end=        351       319       348 U=    19.24 T=   82.3 p1=   7.0 p2=    93.4 ed=   127 5/28/2020   x1=  76. x2= 127. y1=   .33 y2= -2.32     
GP: Deaths    Czechia 5/28/2020       127     328      351     319      348     9   127 5/28/2020 
AAA2     1 Czechia Deaths    cc1=  .997901 cc2=  .857873 lx=  5.86301 if=  77 il= 127 5/28/2020  n=  50 now=     328 end=        351       319       348 U=    19.52 T=   81.6 p1=   7.0 p2=    93.4 ed=   127 5/28/2020   x1=  77. x2= 127. y1=   .24 y2= -2.32     
GP: Deaths    Czechia 5/28/2020       127     328      351     319      348     9   127 5/28/2020 
AAA2     1 Czechia Deaths    cc1=  .998060 cc2=  .856639 lx=  5.87301 if=  78 il= 127 5/28/2020  n=  49 now=     328 end=        355       319       348 U=    20.67 T=   81.0 p1=   8.2 p2=    92.4 ed=   129 5/30/2020   x1=  78. x2= 127. y1=   .14 y2= -2.23     
GP: Deaths    Czechia 5/28/2020       127     328      355     319      348     9   129 5/30/2020 
AAA2     1 Czechia Deaths    cc1=  .998121 cc2=  .853784 lx=  5.88301 if=  80 il= 127 5/28/2020  n=  47 now=     328 end=        358       319       348 U=    21.74 T=   80.5 p1=   9.1 p2=    91.6 ed=   131 6/1/2020    x1=  80. x2= 127. y1=   .02 y2= -2.14     
GP: Deaths    Czechia 5/28/2020       127     328      358     319      348     9   131 6/1/2020  
AAA2     1 Czechia Deaths    cc1=  .998110 cc2=  .852245 lx=  5.89301 if=  81 il= 127 5/28/2020  n=  46 now=     328 end=        362       319       348 U=    22.75 T=   80.2 p1=  10.4 p2=    90.6 ed=   133 6/3/2020    x1=  81. x2= 127. y1=  -.03 y2= -2.06     
GP: Deaths    Czechia 5/28/2020       127     328      362     319      348     9   133 6/3/2020  
AAA2     1 Czechia Deaths    cc1=  .998069 cc2=  .850627 lx=  5.89301 if=  82 il= 127 5/28/2020  n=  45 now=     328 end=        362       319       348 U=    22.67 T=   80.4 p1=  10.4 p2=    90.6 ed=   133 6/3/2020    x1=  82. x2= 127. y1=  -.07 y2= -2.06     
GP: Deaths    Czechia 5/28/2020       127     328      362     319      348     9   133 6/3/2020  
AAA2     1 Czechia Deaths    cc1=  .998097 cc2=  .849025 lx=  5.90301 if=  83 il= 127 5/28/2020  n=  44 now=     328 end=        366       319       348 U=    24.65 T=   78.2 p1=  11.6 p2=    89.6 ed=   136 6/6/2020    x1=  83. x2= 127. y1=  -.20 y2= -1.98     
GP: Deaths    Czechia 5/28/2020       127     328      366     319      348     9   136 6/6/2020  
AAA2     1 Czechia Deaths    cc1=  .997977 cc2=  .847222 lx=  5.90301 if=  84 il= 127 5/28/2020  n=  43 now=     328 end=        366       319       348 U=    24.61 T=   78.2 p1=  11.6 p2=    89.6 ed=   136 6/6/2020    x1=  84. x2= 127. y1=  -.23 y2= -1.98     
GP: Deaths    Czechia 5/28/2020       127     328      366     319      348     9   136 6/6/2020  
AAA2     1 Czechia Deaths    cc1=  .997847 cc2=  .845348 lx=  5.89301 if=  85 il= 127 5/28/2020  n=  42 now=     328 end=        362       319       348 U=    23.51 T=   78.6 p1=  10.4 p2=    90.6 ed=   134 6/4/2020    x1=  85. x2= 127. y1=  -.27 y2= -2.06     
GP: Deaths    Czechia 5/28/2020       127     328      362     319      348     9   134 6/4/2020  
AAA2     1 Czechia Deaths    cc1=  .997690 cc2=  .843387 lx=  5.89301 if=  86 il= 127 5/28/2020  n=  41 now=     328 end=        362       319       348 U=    23.35 T=   79.0 p1=  10.4 p2=    90.6 ed=   134 6/4/2020    x1=  86. x2= 127. y1=  -.30 y2= -2.06     
GP: Deaths    Czechia 5/28/2020       127     328      362     319      348     9   134 6/4/2020  
AAA2     1 Czechia Deaths    cc1=  .997524 cc2=  .841350 lx=  5.90301 if=  87 il= 127 5/28/2020  n=  40 now=     328 end=        366       319       348 U=    24.52 T=   78.4 p1=  11.6 p2=    89.6 ed=   136 6/6/2020    x1=  87. x2= 127. y1=  -.35 y2= -1.98     
GP: Deaths    Czechia 5/28/2020       127     328      366     319      348     9   136 6/6/2020  
AAA2     1 Czechia Deaths    cc1=  .997335 cc2=  .839221 lx=  5.89301 if=  88 il= 127 5/28/2020  n=  39 now=     328 end=        362       319       348 U=    23.60 T=   78.5 p1=  10.4 p2=    90.6 ed=   134 6/4/2020    x1=  88. x2= 127. y1=  -.40 y2= -2.06     
GP: Deaths    Czechia 5/28/2020       127     328      362     319      348     9   134 6/4/2020  
AAA2     1 Czechia Deaths    cc1=  .997127 cc2=  .836999 lx=  5.89301 if=  89 il= 127 5/28/2020  n=  38 now=     328 end=        362       319       348 U=    23.94 T=   77.8 p1=  10.4 p2=    90.6 ed=   134 6/4/2020    x1=  89. x2= 127. y1=  -.47 y2= -2.06     
GP: Deaths    Czechia 5/28/2020       127     328      362     319      348     9   134 6/4/2020  
